ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,ADU_CAT,ADU_ES,ADU_EN
160,ARG1,1.0,AGAINST,159,RA,,,és una explotació,es una explotación,is an exploitation
161,ARG1,1.0,AGAINST,,,,,garantir el dret de ser mares no comporta cap inconvenient,garantizar el derecho de ser madres no comporta jefe inconveniente,guarantee the law to be mothers does not comport fits problem
162,ARG1,1.0,AGAINST,161,RA,,,és un desitg ,es un desitg,is a desitg
163,ARG1,1.0,AGAINST,162,RA,,,no es tracta de garantir del fet de ser mare o pare,no se trata de garantizar del hecho de ser madre o paro,does not treat  to guarantee of the fact to be mother or father
164,ARG1,1.0,AGAINST,163,RA,,,es tracta de perpetuar el teu material genètic,se trata de perpetuar tu material genético,treats  to perpetuate your genetic material
165,ARG1,1.0,AGAINST,163;164,RA,,,hi han unes persones que no volen adoptar,han unas personas que no quieren adoptar,have  some persons that do not want to adopt
166,ARG1,1.0,AGAINST,153,RA,,,està en contra de treballs que utilitzen el cos,está en contra de trabajos que utilizan el cuerpo,is against of works that utilise the body
167,ARG1,1.0,AGAINST,166,RA,,,com  per exemple ser model,como por ejemplo ser modelo,and for example be model
168,ARG1,1.0,AGAINST,47;167,RA,,,les dones patim una cosificació i una deshumanització constant,las mujeres sufrimos una cosificación y una deshumanización constante,the wives suffer a reification and a constant dehumanisation
169,ARG1,1.0,AGAINST,168,RA,,,des que la escolàstica es va implantar en la nostra societat,desde que la escolástica se implantó en nuestra sociedad,since the scholasticism implanted  at our society
170,ARG1,1.0,AGAINST,169,RA,,, que deia que la dona no era un ésser humà,que decía que la mujer no era un ser humano,that said that the wife was not a human being
171,ARG1,1.0,AGAINST,170,RA,,,sinó que era una perversió de l'home,sino que era una perversión del hombre,but that was a perversion of the man
172,ARG1,1.0,AGAINST,171,RA,,,ens ha arribat als nostres dies fent-nos creure que les  dones no tenien la capacitat intel·lectual de raonar d'exercir treballs productius,nos ha llegado a nuestros días haciéndonos creer que las mujeres no tenían la capacidad intelectual de razonar de ejercer trabajos productivos,has arrived us at our days making us think that the wives did not have the intellectual capacity to reason to exert productive works
173,ARG1,1.0,AGAINST,172,RA,,,i açò ens ha portat a la divisió  sexual del treball ,y esto nos ha llevado a la división sexual del trabajo,and this has taken us at the sexual division of the work
174,ARG1,1.0,AGAINST,173,RA,,,a la bretxa salarial,a la brecha salarial,at the bretxa salarial
175,ARG1,1.0,AGAINST,173;174,RA,,,i sí les  dones acabem amb treballs precaris,y sí las mujeres acabamos con trabajos precarios,and aye the wives end with precarious works
176,ARG1,1.0,AGAINST,167;168,RA,,,acabem  amb treballs que ens cosifiquen,acabamos con trabajos que entes cosifiquen,end with works that us cosifiquen
177,ARG1,1.0,AGAINST,57;139;166,RA,,,i acabem amb treballs que ens vénen,y acabamos con trabajos que nos vienen,and end with works that come us
178,ARG1,1.0,AGAINST,47;168;177,RA,,,però no per això perquè ja existisquen hem de legalitzar  un altre treball que ens cosificà un altre treball que ens  explota un altre treball que abusa de nosaltres,pero no por eso porque ya existan tenemos que legalizar otro trabajo que ente cosificà otro trabajo que nos explota otro trabajo que abusa de nosotros,but no therefore so that already exist have to legalise another work that us cosificà another work that explodes us another work that abuses of us
179,ARG1,1.0,AGAINST,178,RA,,,perquè ací del que estem parlant és de legalitzar  una triple opressió contra la dona,porque aquí del que estamos hablando es de legalizar una triple opresión contra la mujer,so that here of the that are talking is to legalise a triple tightness against the wife
180,ARG1,1.0,AGAINST,179,RA,,,de legalitzar l'opressió de  gènere,de legalizar la opresión de género,to legalise the tightness of genus
181,ARG1,1.0,AGAINST,41;180,RA,,,perquè són les dones  les que estan sent oprimides pel sistema neoliberal patriarcal i masclista,porque son las mujeres las que están siendo oprimidas por el sistema neoliberal patriarcal y machista,so that they are the wives those that are being oppressed by the patriarchal neoliberal system and male chauvinist
182,ARG1,1.0,AGAINST,179,RA,,,també d'una opressió de classe,también de una opresión de clase,also of a tightness of class
183,ARG1,1.0,AGAINST,,,,,anem a fer-ho que només  siga dintre de l'estat,vayamos a hacerlo que solo sea dentro del estado,go at making it that only was inside of the state
184,ARG1,1.0,AGAINST,183,RA,,,qui pagarà tot açò,quien pagará todo esto,who will pay every this
185,ARG1,1.0,AGAINST,162;184,RA,,,tots nosaltres hem de pagar un desig,todos nosotros tenemos que pagar un deseo,we all have to pay a wish
186,ARG1,1.0,AGAINST,185,RA,,,un desig d'unes poques persones,un deseo de unas pocas persones,a wish of some few persons
187,ARG1,1.0,AGAINST,186,RA,,,per voler  perpetuar el seu material genètic,para querer perpetuar su material genético,to want to perpetuate his genetic material
188,ARG1,1.0,AGAINST,187,RA,,,i no adoptar a un xiquet  o xiqueta que necessita d'una família,y no adoptar a un niño o niña que necesita de una familia,and not adopting at a child or infant that needs of a family
189,ARG1,1.0,AGAINST,188,RA,,,l'adopció  en els nostres dia tarda,la adopción en nuestros día tarda,the adoption at our day takes
190,ARG1,1.0,AGAINST,189,RA,,,és difícil,es difícil,is difficult
191,ARG1,1.0,AGAINST,189,RA,,,impulsem-la millorem-la,impulsémosla mejorémosla,further it improve it
192,ARG1,1.0,AGAINST,179;189;190;191,RA,,,no per això hem de legalitzar una pràctica que ens oprimeix,no por eso tenemos que legalizar una práctica que nos oprime,no therefore we have to legalise a practice that oppresses us
193,ARG1,1.0,AGAINST,179,RA,,,i l'opressió de classe,y la opresión de clase,and the tightness of class
194,ARG1,1.0,AGAINST,192,RA,,,una opressió de rics contra pobres,una opresión de ricos contra pobres,a tightness of affluent against poor
195,ARG1,1.0,AGAINST,194,RA,,,no he escoltat  a ningù de l'àfrica que vullga gestar de manera subrogada,no he escuchado a ningù de la àfrica que vullga gestar de manera subrogada,have not listened at ningù of the àfrica that vullga gestar of mode subrogada
196,ARG1,1.0,AGAINST,187;195,RA,,,no escoltat a ninguna  família o alguna parella que digui  ara avui gestar de manera subrogada perquè vull perpetuar el meu material genètic,no escuchado a ninguna familia o alguna pareja que diga ahora hoy gestar de manera subrogada porque quiero perpetuar mi material genético,no listened at ninguna family or some couple that say now today gestar of mode subrogada so that I want to perpetuate my genetic material
197,ARG1,1.0,AGAINST,194;195,RA,,,ací es tracta d'un desig d'un caprici occidental,aquí se trata de un deseo de un capricho occidental,here treats  of a wish of an occidental whim
198,ARG1,1.0,AGAINST,197,RA,,,i  no s'ha de legalitzar,y no se tiene que legalizar,and does not have to  legalise
199,ARG2,2.0,FAVOUR,47,MA,,,parlaven de que estan cosificant  el cos de la dona,hablaban de que están cosificant el cuerpo de la mujer,talked of that they are cosificant the body of the wife
200,ARG2,2.0,FAVOUR,199,CA,,,però en ningun moment estem cosificant,pero en ningun momento estamos cosificant,but at ningun moment are cosificant
201,ARG2,2.0,FAVOUR,96,RA,,,estem demostrant que la dona és lliure,estamos demostrando que la mujer es libre,are evidencing that the wife is free
202,ARG2,2.0,FAVOUR,201,RA,,,i aquesta va elegir en tot moment  el que vol fer,y esta eligió en todo momento el que quiere hacer,and this elected at all times what wants to make
203,ARG2,1.0,FAVOUR,69;202,RA,,,a l'igual que podem trobar  a qualsevol altre treball,al igual que podemos encontrar a cualquier otro trabajo,at the equal that can find at any one other work
204,ARG2,3.0,FAVOUR,49,MA,,,heu parlat d'un patiment,habéis hablado de un sufrimiento,have talked of a suffering
205,ARG2,3.0,FAVOUR,204,RA,,,l'estem veinet en llocs com ucraïna com l'índia,lo estamos veinet en lugares como ucraïna como la india,are it veinet at places like ucraïna like the Indian
206,ARG2,3.0,FAVOUR,205,RA,,,on aquestes dones que sí per una necessitat ho estan fent,donde estas mujeres que sí por una necesidad lo están haciendo,where these wives that aye for a necessity are making it
207,ARG2,3.0,FAVOUR,206,RA,,,estan siguent explotades,están siguent explotadas,are siguent exploded
208,ARG2,3.0,FAVOUR,204,RA,,,estem acabant amb tot aquest patiment,estamos acabando con todo este sufrimiento,are ending with all this suffering
209,ARG2,3.0,FAVOUR,208,RA,,,perquè ho limitem a ámbit nacional ,porque lo limitamos a ámbit nacional,so that we limit it at ámbit national
210,ARG2,3.0,FAVOUR,23;208,RA,,,perquè la capacitat és única de la seguretat social,porque la capacidad es única de la seguridad social,so that the capacity is only of the social security
211,ARG2,3.0,FAVOUR,129;208,RA,,,amb això el que estem fent és eliminar màfies eliminar intermediaris i eliminar qualsevol tipus de patiment,con esto el que estamos haciendo es eliminar mafias eliminar intermediarios y eliminar cualquier tipo de sufrimiento,with this what are making is to delete mafias delete intermediaries and delete any type of suffering
212,ARG2,,AGAINST,,,,,creus que una dona rica gestaria subrogadament per algú altre,crees que una mujer rica gestaría subrogadament por alguien otro,think that an affluent wife gestaria subrogadament for somebody other
213,ARG2,1.0,FAVOUR,212,CA,,,una dona rica pot buscar un treball que li done una major facilitat ,una mujer rica puede buscar un trabajo que le doy una mayor facilitado,an affluent wife can seek a work that give him a main ease
214,ARG2,1.0,FAVOUR,142,MA,,,han parlat que estan treballant les vint-i-quatre hores set dies a la setmana,han hablado que están trabajando las veinticuatro horas siete días en la semana,have talked that they are working the twenty-four hours seven days by the week
215,ARG2,1.0,FAVOUR,214,RA,167,MA,el treball de model  també està gastant el seu cos,el trabajo de modelo también está gastando su cuerpo,the work of model also is spending his body
216,ARG2,1.0,FAVOUR,215,RA,,,aquesta dona està siguent lliure de fer-ho,esta mujer está siguent libre de hacerlo,this wife is siguent free to make it
217,ARG2,1.0,FAVOUR,214;215,RA,,,i també  que té que treballar en el seu propi cos les vint-i-quatre  hores del dia els set dies de la setmana,y también que tiene que trabajar en su propio cuerpo las veinticuatro horas del día los siete días de la semana,and also that has that work alone body the twenty-four hours of the day the seven days of the week
218,ARG2,1.0,FAVOUR,215,RA,,,i un treball molt  més dur que el que podria ser gestar un xiquet,y un trabajo mucho más duro que el que podría ser gestar un niño,and a much harder work that what could be gestar a child
219,ARG2,2.0,FAVOUR,218,RA,,,diguent  el que la dona pot fer i el que no pot fer,diguent el que la mujer puede hacer y el que no puede hacer,diguent what the wife can make and what can not make
220,ARG2,2.0,FAVOUR,219,RA,,,això és el que ens ha portat a l'actual paternalisme,esto es el que nos ha llevado al actual paternalismo,this is what has taken us at the ongoing paternalisme
221,ARG2,2.0,FAVOUR,220,RA,,, on la dona en ningun moment ha tingut  veu ni vot ni elecció,donde la mujer en ningun momento ha tenido voz ni voto ni elección,where the wife at ningun moment has had voice or vote or election
222,ARG2,2.0,FAVOUR,221,RA,,, i els propis governants han estat decidint  i regulant sobre el seu propi cos,y los propios gobernantes han estado decidiendo y regulando sobre su propio cuerpo,and the own rulers have been deciding and regulating on his own body
223,ARG2,3.0,FAVOUR,,,,,han parlat dels casos de l'estranger,han hablado de los casos de la extranjero,have talked of the cases of the foreigner
224,ARG2,3.0,FAVOUR,223,RA,,,que com els  anem a perseguir,que como los vayamos a perseguir,that how go the ones at persecuting
225,ARG2,3.0,FAVOUR,224,RA,,,igual que se perseguixen el tràfic  d'òrgans i moltes altres aberracions,igual que se persiguen el tráfico de órganos y otras muchas aberraciones,the same that they persecute  the traffic of organs and a lot of other aberrations
226,ARG2,3.0,FAVOUR,225,RA,,,podem perseguir casos  de gestació subrogada on estan siguen aberrants,podemos perseguir casos de gestación subrogada donde están sean aberrantes,can persecute cases of surrogacy where are are aberrant
227,ARG2,3.0,FAVOUR,226,RA,,,i podem ficar multes inclús càrcel aquesta gent  que ho practica a l'estranger,y podemos meter multas incluso càrcel esta gente que lo practica en la extranjero,and can put fines even càrcel these persons that practices it abroad
228,ARG2,3.0,FAVOUR,223,RA,,,però és que a més no tindrien  la necessitat d'anar a l'estranger,pero es que además no tendrían la necesidad de ir a la extranjero,but is that besides would not the necessity to go abroad
229,ARG2,3.0,FAVOUR,228,RA,,,perquè aquí al nostre país estarien ficant les garanties  estaríem ficant els mitjans,porque aquí en nuestro país estarían metiendo las garantías estaríamos metiendo los medianos,so that here at our country would be putting the guarantees would be putting the modes
230,ARG2,3.0,FAVOUR,228,RA,,,i estaríem tinguent uns preus  molt millors que en l'estranger,y estaríamos tinguent unos precios muy mejores que en la extranjero,and would be tinguent some very better prices that at the foreigner
231,ARG2,3.0,AGAINST,,,,,creus que si una dona decidix esclavitzar-se  s'ha de legalitzar,crees que si una mujer decide esclavizarse se tiene que legalizar,think that if a wife decides to enslave has to legalise
232,ARG2,3.0,FAVOUR,231,CA,,,és que en aquest moment no estem parlant  de què està esclavitzar-se,es que en este momento no estamos hablando de que está esclavizarse,is that at this moment in time are not talking of what is to enslave
233,ARG2,3.0,FAVOUR,231,RA,,,si una dona vol ser esclava és la seua decisió,si una mujer quiere ser esclava es su decisión,if a wife wants to be enslaved is his decision
234,ARG2,3.0,FAVOUR,209,RA,,,una proposta que limita la gestació  subrogada a ámbit nacional,una propuesta que limita la gestación subrogada a ámbit nacional,a proposal that limits the surrogacy at ámbit national
235,ARG2,3.0,FAVOUR,23;129;210,RA,,, una proposta que limita la capacitat  i el domini de la gestació subrogada a la seguretat social,una propuesta que limita la capacidad y el dominio de la gestación subrogada a la seguridad social,a proposal that limits the capacity and the command of the surrogacy at the social security
236,ARG2,3.0,FAVOUR,235,RA,,,qui ho pagaria,quién lo pagaría,who would pay it
237,ARG2,3.0,FAVOUR,236,RA,,,ho pagaria les famílies que volen tindre aquest servei,lo pagaría las familias que quieren tener este servicio,would pay it the families that want to have this kick
238,ARG2,3.0,FAVOUR,236,RA,,,i els gastos mèdics  sí que els cobriria la seguretat social,y los gastos médicos sí que los cubriría la seguridad social,and the gastos medical aye that it would coat the ones the social security
239,ARG2,3.0,FAVOUR,238,RA,,,a l'igual que podem vore en qualsevol altre  procediment,al igual que podemos ver en cualquier otro procedimiento,at the equal that can view at any one other procedure
240,ARG2,3.0,FAVOUR,18;121,RA,,,estem aplicant una discriminació positiva,estamos aplicando una discriminación positiva,are applying a positive discrimination
241,ARG2,3.0,FAVOUR,240,RA,,,on únicament van poder optar a aquesta gestació subrogada  parelles homosexuals que no poden tindre fills i parelles infèrtils,donde únicamente pudieron optar a esta gestación subrogada parejas homosexuales que no pueden tener hijos y parejas infértiles,where only could opt at this surrogacy homosexual couples that can not have children and infertile couples
242,ARG2,3.0,FAVOUR,241,RA,,,en ningun moment estaríem cedint aquesta competència a parelles que per  únicament un capritx volen tindre un xiquet,en ningun momento estaríamos cediendo esta competencia a parejas que por únicamente un capricho quieren tener un niño,at ningun moment would be ceding this competence at couples that for only a whim want to have a child
243,ARG2,3.0,AGAINST,,,,,de quina manera legalitzant la gestació  subrogada suposa la formació de noves tipus familiars com les del lgtbi,de qué manera legalizando la gestación subrogada supone la formación de nuevas tipos familiares como las del lgtbi,of which mode legalising the surrogacy supposes the training of new familiar types like the of the lgtbi
244,ARG2,3.0,FAVOUR,243,CA,,,no té res a vore,no tiene nada a ver,does not have anything at viewing
245,ARG2,3.0,FAVOUR,241,RA,243,CA,únicament estem capacitant a les parelles lgtbi i a les parelles infèrtil l'accés a aquesta gestació  subrogada,únicamente estamos capacitando a las parejas lgtbi y a las parejas infértil el acceso a esta gestación subrogada,only are qualifying at the couples lgtbi and at the infertile couples the fit at this surrogacy
246,ARG2,3.0,FAVOUR,245,RA,,,per a eliminar el possible capritx de una gent que  vol tindre el fill sense tindre lo ells,para eliminar el posible capricho de una gente que quiere tener el hijo sin tener lo ellos,to delete the possible whim of some persons that wants to have the son without having lo they
247,ARG2,3.0,FAVOUR,246,RA,,,com podria ser el famós  cas de cristiano ronaldo,como podría ser el famoso caso de cristiano ronaldo,how could be the famed case of cristiano ronaldo
248,ARG2,3.0,FAVOUR,,,,,a dona gestant és la que  s'endú la major part de beneficis,a mujer gestante es la que se lleva la mayor parte de beneficios,at wife gestant is what wears  the main part of benefits
249,ARG2,3.0,FAVOUR,248,RA,,,perquè podem vore que no pot percibir molta part,porque podemos ver que no puede percibir mucha parte,so that we can view that it can not percibir a lot of part
250,ARG2,3.0,FAVOUR,129,MA,,,al aplicar-ho per la seguretat social acabem els intermediaris  internacionals acabem a les empreses i acabem les possibles  màfies que puguen aparéixer,al aplicarlo por la seguridad social acabamos los intermediarios internacionales acabamos a las empresas y acabamos las posibles mafias que puedan aparecer,at the apply it for the social security end the international intermediaries end at the companies and end the possible mafias that can appear
251,ARG2,3.0,FAVOUR,248,RA,,,a l'estar cobert per la seguretat social  també estem donant un major benefici a la pròpia la pròpia mare gestant,a la estar cubierto por la seguridad social también estamos dando un mayor beneficio a la propia la propia madre gestante,at the be coated by the social security also are giving a main benefit at the own the own mother gestant
252,ARG2,3.0,FAVOUR,30;251,RA,,,a més en tot això regulant el que estem fent és afavorir  un estatut de treballadores i sindicats per a les mares gestant,además en todo esto regulando el que estamos haciendo es favorecer un estatuto de trabajadoras y sindicatos para las madres gestante,besides at everything this regulating what are making is to favour a statute of workers and labour unions for the mothers gestant
253,ARG2,3.0,FAVOUR,15,RA,,,les garanties  que aplicaria aquesta proposta,las garantías que aplicaría esta propuesta,the guarantees that would apply this proposal
254,ARG2,3.0,FAVOUR,,,,,i és que en l'actualitat que se continua fent,y es que en la actualidad que se continúa haciendo,and is that at the actuality that continues  making
255,ARG2,3.0,FAVOUR,254,RA,,,la solució  és aplicar regularitzar legalitzar aquesta pràctica,la solución es aplicar regularizar legalizar esta práctica,the solution is to apply regularitzar legalise this practice
256,ARG2,3.0,FAVOUR,255,RA,,,per a donar unes garanties,para dar unas garantías,to give some guarantees
257,ARG2,3.0,FAVOUR,256,RA,,,el que estem fent és donar condicions  positivitat coses beneficioses a les tres parts,el que estamos haciendo es dar condiciones positividad cosas beneficiosas a las tres partes,what are making is to give conditions positivitat beneficial things at the three parts
258,ARG2,3.0,FAVOUR,257,RA,,,que seria la dona gestant  la família i el propi xiquet,que sería la mujer gestando la familia y el propio niño,that would be the wife gestant the family and the own child
259,ARG2,3.0,FAVOUR,258,RA,,,en la dona gestant estaríem  donant garanties,en la mujer gestante estaríamos dando garantizabas,at the wife gestant would be giving guarantees
260,ARG2,3.0,FAVOUR,251;259,RA,,,perquè està coberta per la seguretat social,porque está cubierta por la seguridad social,so that it is coated by the social security
261,ARG2,3.0,FAVOUR,259,RA,,,està siguent emparada per la legalitat,está siguent amparada por la legalidad,is siguent protected by the legality
262,ARG2,3.0,FAVOUR,259,RA,,,no té d'anar a l'estranger,no tiene de ir a la extranjero,does not have to go abroad
263,ARG2,3.0,FAVOUR,262,RA,,,ni té que fer-ho fora de la legalitat,ni tiene que echarlo de la legalidad,or has that throw it of the legality
264,ARG2,3.0,FAVOUR,259,RA,,,sempre va tindre la  decisió sobre el seu propi cos,siempre tuvo la decisión sobre su propio cuerpo,always had the decision on his own body
265,ARG2,3.0,FAVOUR,258,RA,,,les garanties a la família,las garantías a la familia,the guarantees at the family
266,ARG2,3.0,FAVOUR,26;245,RA,,, i és que està afavorint a famílies  que no poden tindre fills,y es que está favoreciendo a familias que no pueden tener hijos,and is that it is favouring at families that can not have children
267,ARG2,3.0,FAVOUR,266,RA,,,i que a la millor no  poden accedir per motiu econòmic,y que a la mejor no pueden acceder por motivo económico,and that at the best can not access for economic motif
268,ARG2,3.0,FAVOUR,265,RA,,,estem reconeixent la custòdia  Per ambes parts,estamos reconociendo la custodia Por ambes partes,are recognising the custody For ambes parts
269,ARG2,3.0,FAVOUR,268,RA,,,perquè a l'actualitat pot existir el problema  que com únicament el pare té la càrrega genètica la mare  no té la custòdia,porque a la actualidad puede existir el problema que como únicamente el padre tiene la carga genética la madre no tiene la custodia,so that at the actuality can exist the problem that how only the father has the genetic charge the mother does not have the custody
270,ARG2,3.0,FAVOUR,269,RA,,,i en cas de divorci se pot  quedar el pare amb els fills,y en caso de divorcio se puede quedar el padre con los hijos,and at case of divorce can stay  the father with the children
271,ARG2,3.0,FAVOUR,258,RA,,,i les garanties del  xiquet,y las garantías del niño,and the guarantees of the child
272,ARG2,3.0,FAVOUR,271,RA,,,estarà cobert per la seguretat  social ,estará cubierto por la seguridad social,will be coated by the social security
273,ARG2,3.0,FAVOUR,269;271,RA,,,evitaria problemes de custòdia també per a ell,evitaría problemas de custodia también para él,would eschew problems of custody also for him
274,ARG2,3.0,FAVOUR,273,RA,,,i s'evita problemes a l'hora nacionalitzar,y se evita problemas en la hora nacionalizar,and eschews  problems at the hour nationalise
275,ARG2,1.0,AGAINST,64,RA,,,és que fomentant  defensant el que és una facilitat més perquè la  dona puga complir el seu rol social de la maternitat,es que fomentando defendiendo el que es una facilidad más porque la mujer pueda cumplir su rol social de la maternidad,is that fostering defending what is a more ease so that the wife can conform his rol social of the motherhood
276,ARG2,1.0,AGAINST,64,RA,,,l'únic  que esteu fent és perpetuar aquesta imposició a la dona,el único que estáis haciendo es perpetuar esta imposición a la mujer,the only that are making is to perpetuate this imposition at the wife
277,ARG2,1.0,AGAINST,276,RA,,,que socialment se li està imposant la maternitat la dona,que socialmente se le está imponiendo la maternidad la mujer,that socially is him imposing the motherhood the wife
278,ARG2,1.0,AGAINST,277,RA,,,que si no paris que si no és mare no és considerada dona,que si no pares que si no es madre no es considerada mujer,that if you do not pause that if it is not mother is not considered wife
279,ARG2,1.0,AGAINST,277,RA,,,està desesperada per poder complir aquest designi la dona que no pot ser mare,está desesperada para poder cumplir este designio la mujer que no puede ser madre,is exasperated to be able to to conform this designate the wife that can not be mother
280,ARG2,1.0,AGAINST,278,RA,,,i ha de recórrer a un mètode tan aberrant  que explota una altra dona,y tiene que recurrir a un método tan aberrante que explota otra mujer,and has to resort to an as aberrant method that it explodes another wife
281,ARG2,1.0,FAVOUR,,,,,no és una raó de gènere sinó de sexe,no es una razón de género sino de sexo,is not a reason of genus but of sex
282,ARG2,1.0,FAVOUR,281,RA,,,i que un home trans que no s'haguera operat podria fer-ho també,y que un hombre trans que no se hubiera operado podría hacerlo también,and that a man trans that had not operated  could make it also
283,ARG2,1.0,AGAINST,281,CA,,,esteu confonen greument  la possibilitat de reproduir-se,estáis confunden gravemente la posibilidad de reproducirse,are confuse gravely the possibility to reproduce
284,ARG2,1.0,AGAINST,283,RA,,,independentment de si ets dona de ser transsexual o de ser homosexual,independientemente de si eres mujer de ser transexual o de ser homosexual,independently of if you are wife of being transsexual or of homosexual being
285,ARG2,1.0,AGAINST,283,RA,,,amb que açò siga  un dret,con que esto sea un derecho,with that this was a law
286,ARG2,2.0,AGAINST,162;197,RA,,,en tot cas tindre fills és un caprici,en todo caso tener hijos es un capricho,in any event have children is a whim
287,ARG2,2.0,AGAINST,286,RA,,,és un anhel molt legítim,es un anhelo muy legítimo,is a very legitimate longing
288,ARG2,2.0,AGAINST,287,RA,,,i podem posar facilitats per tindre fills,y podemos poner facilidades para tener hijos,and can pose eases to have children
289,ARG2,2.0,AGAINST,288,RA,,,tenim la fecundació in vitro,tenemos la fecundación in vitro,have the fecundació in vitro
290,ARG2,2.0,AGAINST,189;289,RA,,,tenim  L'adopció,tenemos La adopción,have The adoption
291,ARG2,2.0,AGAINST,188;290,RA,,,tenim milers de xiquets en països del tercer món esperant ser adoptats,tenemos miles de niños en países del tercer mundo esperando ser adoptados,have thousands of children at countries of the third world expecting be adopted
292,ARG2,2.0,AGAINST,291,RA,,,sense necessitat d'explotar a més dones del tercer món,sin necesidad de explotar a más mujeres del tercer mundo,without necessity to explode at more wives of the third world
293,ARG2,2.0,AGAINST,292,RA,,,perquè  tinguen més fills,porque tengan más hijos,so that have more children
294,ARG2,2.0,AGAINST,291;293,RA,,,mentre altres queden apartats,mientras otras quedan apartados,while others stay sections
295,ARG2,2.0,AGAINST,288,RA,,,i tenim  més alternatives com la reconstrucció d'úter que està desenvolupant-se ,y tenemos más alternativas como la reconstrucción de útero que está desarrollándose,and have more alternative like the reconstruction of womb that is developing
296,ARG2,3.0,AGAINST,,,,,ens esteu parlant  de la llibertat,nos estáis hablando de la libertado,are talking us of the liberty
297,ARG2,3.0,AGAINST,78,CA,,,l'article deu de la constitució espanyola limita  aquesta llibertat en la dignitat humana,el artículo debe de la constitución española limita esta libertad en la dignidad humana,the article ten of the Spanish constitution limits this liberty at the human dignity
298,ARG2,3.0,AGAINST,78,CA,,,l'article quinze de defensa el dret a la integritat física  i moral,el artículo quince de defensa el derecho a la integridad física y moral,the article fifteen of defence the law to the physical and moral integrity
299,ARG2,3.0,AGAINST,,,,,que va ratificar el tribunal constitucional en el sentit de la gestació subrogada,que ratificó el tribunal constitucional en el sentido de la gestación subrogada,that ratified the constitutional tribunal at the sense of the surrogacy
300,ARG2,3.0,AGAINST,299,RA,,,perquè considerava que atacava  aquesta dignitat física i moral,porque consideraba que atacaba esta dignidad física y moral,so that it considered that it attacked this physical and moral dignity
301,ARG2,3.0,AGAINST,,,,,perquè esteu parlant-nos d'estat de benestar,porque estáis hablándonos de estado de bienestar,so that you are talking us of state of welfare
302,ARG2,3.0,AGAINST,,,,,però no esteu parlant-nos de la base de l'estat de benestar,pero no estáis hablándonos de la base del estado de bienestar,but are not talking us of the base of the state of welfare
303,ARG2,3.0,AGAINST,302,RA,,,que és un estat de dret un estat garantista legal,que es un estado de derecho un estado garantista legal,that is a state by right a state garantista legal
304,ARG2,3.0,AGAINST,303,RA,,, on estan assegurats  els drets de les persones,donde están asegurados los derechos de las personas,where are assured the laws of the persons
305,ARG2,3.0,AGAINST,304,RA,,,on està assegurat que la nostra  voluntat no pugui imposar-se al bé dels nostres conciutadans,donde está asegurado que nuestra voluntad no pueda imponerse al bien de nuestros conciudadanos,where is assured that our will can not impose at the sake of our conciutadans
306,ARG2,3.0,AGAINST,301;302,RA,,,no hi ha estat de benestar sense estat de dret ,no hay estado de bienestar sin estado de derecho,has not been  of welfare without state by right
307,ARG2,3.0,AGAINST,306,RA,,,un estat de benestar garantix  drets i serveis reconeguts universalment a tothom,un estado de bienestar garantiza derechos y servicios reconocidos universalmente a todo el mundo,a state of welfare guarantees laws and kicks recognised universally at everybody
308,ARG2,3.0,AGAINST,307,RA,,,aquests drets són l'educació  són la sanitat són les pensions,estos derechos son la educación son la sanidad son las pensiones,these laws are the nurture are the health are the pensions
309,ARG2,3.0,AGAINST,308,RA,,,però no tindre fills amb el teu genoma,pero no tener hijos con tu genoma,but not having children with your genome
310,ARG2,3.0,AGAINST,309,RA,,,no pot sufragar a la sanitat pública que tinguem fills que  ens pareguen a nosaltres,no puede sufragar a la sanidad pública que tengamos hijos que nos parezcan a nosotros,can not sufragar at the public health that have children that us pareguen at us
311,ARG2,3.0,AGAINST,309,RA,,,és conscient que ningun moment hem dit que  el desig de ser mare siga un dret,es consciente que ningun momento hemos dicho que el deseo de ser madre sea un derecho,is conscious that ningun moment have said that the wish to be mother was a law
312,ARG2,3.0,AGAINST,311,RA,,,sinó que és un dret és  el dret de decidir sobre el seu cos de la dona gestant,sino que es un derecho es el derecho de decidir sobre su cuerpo de la mujer gestante,but that it is a law is the law to decide on his body of the wife gestant
313,ARG2,3.0,AGAINST,312,RA,,,per què defense els ventres de lloguer,por qué defiendo los vientres de alquiler,how come defend the bellies for hire
314,ARG2,3.0,AGAINST,313,RA,,,si no és perquè en  tot moment esteu reafirmant que una dona que vullga ser mare,si no es porque en todo momento estáis reafirmando que una mujer que vullga ser madre,if it is not so that at all times are reaffirming that a wife that vullga be mother
315,ARG2,3.0,AGAINST,314,RA,,,o un homosexual que vulga tindre fills,o un homosexual que quiera tener hijos,or a homosexual that want to have children
316,ARG2,3.0,AGAINST,314;315,RA,,,ha de tindre el dret  de poder fer-ho per qualsevol mitjà,tiene que tener el derecho de poder hacerlo por cualquier mediano,has to have the law to be able to make it for any mode
317,ARG2,3.0,AGAINST,316,RA,,,fins i tot si això implica  explotar una altra dona ,incluso si esto implica explotar otra mujer,even if this implies to explode another wife
