ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
134,ARG1,2,FAVOUR,36;132,MA,,,,,en cas que hi hagi unes despeses associades al procés d'embaràs se  la garantirà,en caso de que haya unos gastos asociados al proceso de embarazo se la garantizará,at case that there are some expenses associated at the process of pregnancy will guarantee it
135,ARG1,1,AGAINST,96;98;99;100;127,CA,,,,,vosté diu que no hi  haurà empreses intermediàries però en els models altruistes  que veiem en aquest món com canadà o anglaterra  sí que hi ha empreses intermediàries que posen en contacte  pares i dones gestants,usted dice que no habrá emprendidas intermediarias pero en los modelos altruistas que vemos en este mundo como canadà o anglaterra sí que hay empresas intermediarias que ponen en contacto paras y mujeres gestantes,you says that it will not have undertaken  intermediaries but at the altruistic models that view at this world and canadà or anglaterra aye that it has undertaken  intermediaries that pose at contact pause and wives gestants
136,ARG1,2,FAVOUR,135,CA,,,,,el regne  unit i canadà sanciona penalment tot tipus de negoci econòmic  que se'n derivi de la gestació subrogada i fins i tot a canadà hi ha penes de presó i sancions i multes,el reino unido y canadà sanciona penalmente todo tipo de negocio económico que se derive de la gestación subrogada e incluso a canadà hay penas de prisión y sanciones y multas,the realm united and canadà sanctions penalment every type of economic bargain that derive  of the surrogacy and even at canadà there are pities of prison and sanctions and fines
137,ARG1,1,FAVOUR,138,RA,,,,,hi ha països que ja regulen de forma altruista,hay países que ya regulan de forma altruista,there are countries that already regulate of altruistic form
138,ARG1,1,FAVOUR,,,,,,,el regne unit canadà brasil  israel grècia mèxic austràlia sud-àfrica nova zelanda,el reino unido canadà brasil israel grècia mèxic austràlia sur-àfrica nueva zelanda,the realm united canadà brasil israel grècia mèxic austràlia south-àfrica new zelanda
139,ARG1,2,FAVOUR,137,RA,,,,,nosaltres no podem defensant les garanties de protecció de la dona,nosotros no podamos defendiendo las garantías de protección de la mujer,we can not defending the guarantees of protection of the wife
140,ARG1,2,FAVOUR,25;29;30;34;35;38;44;47;50;51;95;108;111;112;113;116;120;121;122;123;124;125;126;134;136;137,RA,,,,,a través d'un sistema sanitari espanyol tenim les millors infraestructures possibles  per poder incorporar la gestació subrogada de forma altruista amb garanties,a través de un sistema sanitario español tenemos las mejores infraestructuras posibles para poder incorporar la gestación subrogada de forma altruista con garantías,through a Spanish sanitary system have the best possible infrastructures to be able to incorporate the surrogacy of altruistic form with guarantees
141,ARG1,2,FAVOUR,34;48;51;139;140,RA,,,,,protegint la dona,protegiendo la mujer,protecting the wife
142,ARG1,2,FAVOUR,,,,,,,espanya és primera en la llista de països més saludables  del món segons l'índex bloomberg healthy country,espanya es primera en la lista de países más saludables del mundo según el índice bloomberg healthy country,espanya is first at the list of countries healthier in the world according to the index bloomberg healthy country
143,ARG1,2,FAVOUR,142,RA,,,,,no podem legalitzar la gestació subrogada quan tenim  aquestes infraestructures,no podemos legalizar la gestación subrogada cuando tenemos estas infraestructuras,can not legalise the surrogacy when have these infrastructures
144,ARG1,2,FAVOUR,142,RA,,,,,amb morts per causes tractables per cada cent mil habitants espanya es troba en segona posició,con muertes por causas tratables por cada ciento mil habitantes espanya se encuentra en segunda posición,with deaths for treatable causes for each one hundred one thousand inhabitants espanya finds  at second position
145,ARG1,2,FAVOUR,142,RA,,,,,espanya  és la primera sanitat més eficient del món en funció de la inversió  que se'n deriva,espanya es la primera sanidad más eficiente del mundo en función de la inversión que se deriva,espanya is the first health more efficient in the world at function of the reversal that derives
146,ARG1,2,FAVOUR,142,RA,,,,,és la segona positiva en esperança de vida  tenint en compte que noranta-nou coma nou per cent dels espanyols  estan coberts pel sistema nacional de salut,es la segunda positiva en esperanza de vida teniendo en cuenta que noventa y nueve coma nueve por ciento de los españoles están cubiertos por el sistema nacional de salud,is the second positive at lifespan taking into account that ninety-nine new coma percent of the Spanish are coated by the national system of health
147,ARG1,2,AGAINST,140;142;143;144;145;146,CA,,,,,com vostè  sabrà els crítics del sistema altruista del canadà és que  els contribuents canadencs no els agrada que el seu sistema  públic de sanitat pagui aquests capricis que els hi dirà als contribuents espanyols,como usted sabrá los críticos del sistema altruista del canadà es que los contribuyentes canadienses no los gusta que su sistema público de sanidad pague estos caprichos que se los dirá a los contribuyentes españoles,like you will know the critics of the altruistic system of the canadà is that the Canadian taxpayers does not like the ones that his public system of health pay these whims that will say the ones to him at the Spanish taxpayers
148,ARG1,2,FAVOUR,147,CA,,,,,però és que canadà no és espanya,pero es que canadà no es espanya,but is that canadà is not espanya
149,ARG1,2,FAVOUR,,,,,,,espanya  tenim un estat de benestar que canadà ja li agradaria tindre potser,espanya tenemos un estado de bienestar que canadà ya le gustaría tener quizás,espanya have a state of welfare that canadà already would like him have perhaps
150,ARG1,2,FAVOUR,111,RA,,,,,l'interés  superior del menor,el interés superior del menor,the superior interest of the minor
151,ARG1,2,FAVOUR,150,RA,,,,,la direcció general del registre i el notariat  basant-se la convenció de drets dels infants ha  dit que els infants que són  fruit de granges de gestació subrogada i que estan  allà a ucraïna en virtut de la convenció tenen dret a tindre una nacionalitat  i a tindre una maternitat,la dirección general del registro y el notariado basándose la convención de derechos de los niños ha dicho que los niños que son fruto de granjas de gestación subrogada y que están allá en ucraïna en virtud de la convención tienen derecho a tener una nacionalidad y a tener una maternidad,the general address of the registry and it notariat basing the convention of laws of the girls has said that the girls that are fruit of farms of surrogacy and that are there at ucraïna at virtue of the convention have law to have a nationality and at having a motherhood
152,ARG1,2,FAVOUR,151,RA,,,,,estan desemparats aquests  infants,están desamparados estos niños,are destitute these girls
153,ARG1,2,FAVOUR,150,RA,,,,,l'interés superior del menor és imprescindible i és innegociable,el interés superior del menor es imprescindible y es innegociable,the superior interest of the minor is indispensable and is innegociable
154,ARG1,2,FAVOUR,150;151;152;153,RA,,,,,s'ha de defensar ,se tiene que defender,has to defend
155,ARG1,2,FAVOUR,150;151;152;153;154,RA,,,,,el tribunal suprem ha anat més enllà en la mateixa  posició,el tribunal supremo ha ido más allá en la misma posición,the high court has gone further at the same position
156,ARG1,1;2,FAVOUR,25;29;30;34;35;38;44;47;50;51;95;108;111;112;113;116;120;121;122;123;124;125;126;134;136;137;140;141,RA,50;51,MA,96,CA,una gestació subrogada altruista  garantista amb protecció a la dona i sí al progrés,una gestación subrogada altruista garantista con protección a la mujer y sí al progreso,a surrogacy altruist garantista with protection at the wife and aye at the headway
157,ARG2,1,AGAINST,96;97;103,RA,156,MA,,,altruisme com una ajuda desinteressada,altruismo como una ayuda desinteresada,altruism like a disinterested aid
158,ARG2,1,AGAINST,157,CA,106;107,RA,,,ajuda desinteressada és l'adopció,ayuda desinteresada es la adopción,disinterested aid is the adoption
159,ARG2,2,AGAINST,149,MA,,,,,canadà  no era una estat de benestar,canadà no era una estado de bienestar,canadà was not one state of welfare
160,ARG2,2,AGAINST,,,,,,,estarien encantats de tenir un estat de benestar com el que tenim nosaltres,estarían encantados de tener un estado de bienestar como el que tenemos nosotros,would be enchanted to have a state of welfare like what have we
161,ARG2,2,AGAINST,,,,,,,canadà és un dels països amb  un estat de benestar molt desenvolupat,canadà es uno de los países con un estado de bienestar muy desarrollado,canadà is one of the countries with a state of welfare very developed
162,ARG2,2,AGAINST,,,,,,,la situació en què es troben aquestes dones abans  durant i després de l'embaràs,la situación en que se encuentran estas mujeres antes durando y después del embarazo,the situation at what find  these wives before lasting and after the pregnancy
163,ARG2,1,AGAINST,63;64;65;66;67;72;73;80;81,RA,,,,,les dones que es presten normalment aquest tipus de negoci  són dones pobres,las mujeres que se prestan normalmente este tipo de negocio son mujeres pobres,the wives that loan  usually this type of bargain are poor wives
164,ARG2,1,AGAINST,163,MA,,,,,són dones en situació d'exclusió social,son mujeres en situación de exclusión social,are wives at situation of social exclusion
165,ARG2,1,AGAINST,164,MA,,,,,són dones que no estan sotmeses a la força del seu treball,son mujeres que no están sometidas a la fuerza de su trabajo,are wives that are not subjected by force of his work
166,ARG2,1,AGAINST,163;164;165,RA,,,,,sinó que estan sotmeses a fer negoci amb el propi cos,sino que están sometidas a hacer negocio con el propio cuerpo,but that are subjected to make bargain with the own body
167,ARG2,1,AGAINST,162,RA,,,,,es queden embarassades normalment a través de fecundació in vitro,se quedan embarazadas normalmente a través de fecundación in vitro,stay  pregnant usually through fecundació in vitro
168,ARG2,2,AGAINST,162;167,RA,,,,,problemes que també pot comportar al cos de la gestant ja  que pot rebutjar cèl·lules alienes,problemas que también puede comportar en el cuerpo de la gestante puesto que puede rechazar células ajenas,problems that also can comport at the body of it gestant since it can rebuff extraneous cells
169,ARG2,2,AGAINST,163,RA,,,,,aquestes dones portadores viuen a casa on normalment controlen  el seu embaràs la seva alimentació els hi donen medicaments,estas mujeres portadoras viven en casa donde normalmente controlan su embarazo su alimentación se los dan medicamentos,these wives bearers live at house where usually control his pregnancy his supply give the ones to him medicines
170,ARG2,2,AGAINST,63;64;65;66;67,RA,72,MA,,,a ucraïna o a la índia és bastant més  barat que altres països,a ucraïna o a la india es bastante más barato que otros países,at ucraïna or at the Indian is quite cheaper that other countries
171,ARG2,2,FAVOUR,39;40;52;111,RA,,,,,la meva companya vol ser mare gestant li pot dir que no és una  ajuda desinteressada i li pot dir qui és vostè per  dir-li que no pot ser mare gestant,mi compañera quiere ser madre gestante le puede decir que no es una ayuda desinteresada y le puede decir quién es usted para decirle que no puede ser madre gestante,my partner wants to be mother gestant can say him that it is not a disinterested aid and can say him who is you to say him that it can not be mother gestant
172,ARG2,2,AGAINST,162,RA,,,,,després de l'embaràs una dona té una hemorràgia una dona té depressió postpart,después del embarazo una mujer tiene una hemorragia una mujer tiene depresión posparto,after the pregnancy a wife has a hemorrhage a wife has depression postpart
173,ARG2,2,AGAINST,,,,,,,el contracte acaba quan el nadó neix  quan la parella ja té el seu fill,el contrato acaba cuando el bebé nace cuando la pareja ya tiene su hijo,the agreement ends when the baby is born when the couple already has his son
174,ARG2,2,AGAINST,173,RA,,,,,de la dona no es preocupa ningú,de la mujer no se preocupa nadie,of the wife does not preoccupy  nobody
175,ARG2,2,AGAINST,169;172;173;174,RA,,,,,però després de l'embaràs succeeixen moltes coses  tant emocionals com psicològiques i físiques,pero después del embarazo suceden muchas cosas tanto emocionales como psicológicas y físicas,but after the pregnancy succeeixen a lot of things so much emotional like psychological and physicists
176,ARG2,2,AGAINST,169,RA,,,,,l'úter es queda inflamat els pits es queden plens de llet tens alguna hemorràgia o alguns punts de sutura,el útero se queda inflamado los pechos se quedan plenos de leche tienes alguna hemorragia o algunos puntos de sutura,the womb stays  inflamed the breasts stay  full of milk have some hemorrhage or some points of suture
177,ARG2,2,AGAINST,169;172;173;175;176,RA,,,,,aquestes conseqüències succeeixen  tant si la gestació és altruista com si no,estas consecuencias suceden tanto si la gestación es altruista como si no,these consequences succeeixen whether the gestation is altruistic as if no
178,ARG2,2,AGAINST,177,RA,,,,,cal tenir en compte que els nou mesos de gestació mare  i fill creen un vincle especial,hay que tener en cuenta que los nueve meses de gestación madre e hijo crean un vínculo especial,it is necessary to take into account that the nine months of gestation mother and son create a special tie
179,ARG2,2,AGAINST,178,RA,,,,,tenim dos autors que han desenvolupat  tot el seu treball  en el bebè en el nadó quan és a la panxa de la mare  i el vincle què es crea,tenemos dos autores que han desarrollado todo su trabajo en el bebé en el bebé cuando es en la panza de la madre y el vínculo que se crea,have two authors that have developed all his work at the baby at the baby when is at the mother's belly and the tie what creates
180,ARG2,2,AGAINST,178;179,RA,,,,,des de la setmana vint-i-tres el nadó desenvolupa l'oïda,desde la semana veintitrés el bebé desarrolla el oído,since the week twenty-three the baby develops the hearing
181,ARG2,2,AGAINST,180,RA,,,,,pot reconèixer la veu de la seva mare pot reconèixer  la veu dels seus germans pot reconèixer els sons que hi ha  al seu entorn,puede reconocer la voz de su madre puede reconocer la voz de sus hermanos puede reconocer los sonidos que hay a su entorno,can recognise his mother's voice can recognise his brothers's voice can recognise the sounds that there is at his environment
182,ARG2,2,AGAINST,179,RA,,,,,el nadó respon a diferents aliments,el bebé responde a diferentes alimentos,the baby responds at distinct aliments
183,ARG2,2,AGAINST,179,RA,,,,,si la mare pateix estrès o no pot desenvolupar un tipus de personalitat,si la madre sufre estrés o no puede desarrollar un tipo de personalidad,if the mother suffers stress or can not develop a type of personality
184,ARG2,1,FAVOUR,29;35;38;44;108;112;120;126,RA,,,,,perquè centra el seu discurs en els problemes a l'estranger  i no la proposta que li estem proposant nosaltres,porque centra su discurso en los problemas en el extranjero y no la propuesta que le estamos proponiendo nosotros,so that it centres his speech at the problems abroad and no the proposal that are proposing him we
185,ARG2,1,AGAINST,184,CA,165;166;167;168;169;172;174;175;176;177;178,RA,,,per la creació d'aquests problemes que comporta que no només són econòmics  també són emocionals són psíquics,por la creación de estos problemas que compuerta que no solo son económicos también son emocionales son psíquicos,for the creation of these problems that gate that no only are economic also are emotional are psychic
186,ARG2,1,AGAINST,68;75;101;103;104,RA,102,MA,,,sotmetre una  classe a una altra,someter una clase a otra,subject a class at another
187,ARG2,2,AGAINST,178;179,RA,,,,,el nadó no té veu en aquesta gestació,el bebé no tiene voz en esta gestación,the baby does not have voice at this gestation
188,ARG2,2,AGAINST,178;179,RA,,,,,el nadó no té el dret de quedar-se amb l'única persona que  ha conegut durant els seus nou mesos de vida,el bebé no tiene el derecho de quedarse con la única persona que ha conocido durante sus nueve meses de vida,the baby does not have the law to meet  the only person that has met during his nine living months
189,ARG2,2,AGAINST,178;179;187;188,RA,,,,,el nadó no té dret a una identitat,el bebé no tiene derecho a una identidad,the baby does not have law to an identity
190,ARG2,2,AGAINST,178;179;187;188;189,RA,,,,,el nadó que ha volgut crear un vincle natural amb la seva mare  aquesta l'ha rebutjat sistemàticament,el bebé que ha querido crear un vínculo natural con su madre esta lo ha rechazado sistemáticamente,the baby that has wanted to create a natural tie with his mother this has rebuffed it systematically
191,ARG2,2,AGAINST,178;179;187;188;189;190,RA,,,,,diversos investigadors i psiquiatres han treballat al respecte  tomás berni i otto rang,varios investigadores y psiquiatras han trabajado al respeto tomás berni y otto rango,several researchers and psychiatrists have worked at the respect tomás berni and otto rank
192,ARG2,1;2,AGAINST,23;54;56;57;58;63;68;75;79;82;83;84;85;90;91;92;93;101;102;103;104;162;163;164;165;166;167;168;169;170;172;173;174;175;176;177;178;179;180;181;182;183;185;187;188;189;190,RA,,,,,com ha dit abans del meu company el nostre model sí que garanteix  que totes aquestes situacions d'abús que ens estan exposant  no succeeixin és a dir que si us plau escolti'ns,como ha dicho antes de mi compañero nuestro modelo sí que garantiza que todas estas situaciones de abuso que nos están exponiendo no sucedan es decir que por favor escúchenos,how has said before my partner our model aye that it guarantees that all these situations of abuse that are exposing us no succeeixin that is to say that please listen us
193,ARG2,1,AGAINST,,,,,,,però  és que això no depèn de vostè,pero es que esto no depende de usted,but is that this does not depend of you
194,ARG2,1,AGAINST,193,CA,192,RA,,,depèn de la dona gestant,depende de la mujer gestante,depends of the wife gestant
195,ARG2,1,AGAINST,29;35;38;44;108;112;120;126,CA,193,RA,,,el problema que tingui personal  no depèn de nosaltres ni de la regulació que en fem,el problema que tenga personal no depende de nosotros ni de la regulación que hagamos,the problem that have personnel does not depend of us or of the regulation that at muck
196,ARG2,2,AGAINST,,,,,,,avancem en favor de la ciència,avanzamos en favor de la ciencia,advance at favour of the science
197,ARG2,2,AGAINST,196,CA,,,,,no ens quedem estancats al segle xx,no nos quedamos estancados en el siglo xx,do not stay us stagnated at the century xx
198,ARG2,2,AGAINST,196,RA,,,,,podríem fer experiments amb humans com van fer els nazis amb els jueus  podríem fer clonació humana  però  ho podem fer,podríamos hacer experimentos con humanos como hicieron los nazis con los judíos podríamos hacer clonación humana pero lo podemos hacer,could make experiments with humans and made the nazis with the Jews could make human cloning but can make it
199,ARG2,2,AGAINST,,,,,,,la resposta és no perquè ens devem a una ètica  ens devem a una ètica moral,la respuesta es no porque nos debemos a una ética nos debemos a una ética moral,the response is no so that we owe us at an ethic owe us at an ethic morale
200,ARG2,2,AGAINST,199,RA,,,,,existeixen diferents comitès d'ètica arreu del món  ,existen diferentes comités de ética en todo el mundo,exist distinct committees of ethic all over in the world
201,ARG2,2,FAVOUR,34;48;51;139;140;141;142;143;144;145;146;148;149,RA,,,,,posen límits que tenen com a funció principal  no permetre això protegir el feble i mantenir l'estat del  benestar,ponen límites que tienen como función principal no permitir esto proteger el débil y mantener el estado del bienestar,pose limits that have as a principal function not permitting this protect the weak and maintain the state of the welfare
202,ARG2,2,FAVOUR,33,RA,,,,,és una pràctica que està succeint arreu del món vulnerant els drets de les dones,es una práctica que está sucediendo en todo el mundo vulnerando los derechos de las mujeres,is a practice that is succeint all over in the world vulnerant the laws of the wives
203,ARG2,2,FAVOUR,151;202,RA,,,,,granges  de dones no es pot seguir permetent,granjas de mujeres no se puede seguir permitiendo,farms of wives can not  track permitting
204,ARG2,2,FAVOUR,202;203,RA,,,,,s'ha d'intentar sancionar totes aquestes coses que estan passant  vulnerant els drets,se tiene que intentar sancionar todas estas cosas que están pasando vulnerando los derechos,has to attempt  sanction all these things that are passing vulnerant the laws
205,ARG2,2,FAVOUR,39;40;52;111,RA,,,,,les dones siguin lliures i que a més estiguin protegides i garantides,las mujeres sean libres y que además estén protegidas y garantizadas,the wives are free and that besides are protected and guaranteed
206,ARG2,1,FAVOUR,34;35;38;47;95;120;121;122;123;124;125;126;127;137;140;156,RA,96;100,MA,,,no existeix  altruisme perquè hi han empreses intermediàries,no existe altruismo porque han emprendidas intermediarias,does not exist altruism so that they have undertaken  intermediaries
207,ARG2,1,FAVOUR,206,MA,34;35;38;47;95;96;97;100;120;121;122;123;124;125;126;127;137;140;156,RA,,,si hi han empreses intermediaries pot ser que no hi haja altruisme,si han emprendidas intermediaries puede ser que no haya altruismo,if they have undertaken  intermediaries can be that there is not altruism
208,ARG2,1,FAVOUR,29;35;38;44;108;112;120;126,RA,96;98;99;100;135;206;207,CA,,,el model que nosaltres presentem no té empreses intermediàries  ,el modelo que nosotros presentamos no tiene empresas intermediarias,the model that we present does not have intermediary companies
209,ARG2,1,FAVOUR,140;142;143;144;145;146,RA,,,,,va tot per la seguretat social a través de l'estat,va todo por la seguridad social a través del estado,goes everything for the social security through the state
210,ARG2,1,FAVOUR,209,MA,,,,,un efectiu altruisme,un efectivo altruismo,an effective altruism
211,ARG2,1,FAVOUR,147,MA,,,,,canadà no els agrada pagar els capricis d'altres persones,canadà no los gusta pagar los caprichos otros persones,canadà does not like the ones pay the whims of other persons
212,ARG2,1,FAVOUR,,,,,,,però això  no és un caprici,pero esto no es un capricho,but this is not a whim
213,ARG2,1,FAVOUR,212,RA,,,,,això és un somni,esto es un sueño,this is a sleep
214,ARG2,1,FAVOUR,,,,,,,pares  volen tindre fills i no poden,pares quieren tener hijos y no podan,parents want to have children and can not
215,ARG2,1,FAVOUR,214,RA,,,,,el nostre model  no permet que persones que no han esgotat les vies de reproducció assistida  puguin accedir a tindre una gestació subrogada a nivell estatal,nuestro modelo no permite que personas que no han agotado las vías de reproducción asistida puedan acceder a tener una gestación subrogada a nivel estatal,our model does not permit that persons that have not exhausted the roads of reproduction assisted can access at having a surrogacy at state level
216,ARG2,1,AGAINST,140;142;143;144;145;146;209,CA,,,,,amb un sistema sanitari col·lapsat com el nostre on a penes  podem ajuda la gent que està a punt de morir-se els hi pot  dir a aquests que que no volen pagar amb els seus impostos  els capricis que vostè diu dels que volen tenir fills per un mecanisme alternatiu,con un sistema sanitario colapsado como nuestro donde apenas podamos ayuda la gente que está a punto de morirse se los puede decir a estos que que no quieren pagar con sus impuestos los caprichos que usted dice de los que quieren tener hijos por un mecanismo alternativo,with a sanitary system collapsed like our where hardly can aid the persons that is ready to die  can the ones to him say at these that that do not want to pay with his taxes the whims that you says of the that want to have children for an alternative mechanism
217,ARG2,1,FAVOUR,216,CA,,,,,podem ajudar la gent que s'està a punt de morir,podemos ayudar la gente que se está a punto de morir,can aid the persons that is  ready to die
218,ARG2,1,FAVOUR,140;142;143;144;145;146;209,RA,,,,,l'estat espanyol és un dels estats amb millor sanitat,el estado español es uno de los estados con mejor sanidad,the Spanish state is one of the states with better health
219,ARG2,1,FAVOUR,217;218,RA,,,,,ajudar a tothom en la mesura del que es pugui,ayudar a todo el mundo en la medida del que se pueda,aid at everybody at the size of the that can
220,ARG2,1,FAVOUR,219,RA,,,,,a nivell de gestació subrogada farem el mateix,a nivel de gestación subrogada haremos el mismo,at level of surrogacy will make the same
221,ARG2,1,FAVOUR,174,CA,,,,,però nosaltres si,pero nosotros si,but we if
222,ARG2,2,FAVOUR,173;174,CA,,,,,no tot acaba després del part ,no todo acaba después del parto,no everything ends after the Parthian
223,ARG2,2,FAVOUR,,,,,,,la dona que se presta com a dona gestant ja sap el que va a fer,la mujer que se presta como mujer gestando ya sabe el que va a hacer,the wife that loans  as a wife gestant already knows what goes at making
224,ARG2,2,FAVOUR,223,RA,,,,,per tant és voluntària,por lo tanto es voluntaria,therefore it is voluntary
225,ARG2,2,FAVOUR,223,MA,,,,,té la capacitat  natural jurídica i d'obrar per poder realitzar el que està fent,tiene la capacidad natural jurídica y de obrar para poder realizar el que está haciendo,has the juridical natural capacity and to work to be able to realise what is making
226,ARG2,2,FAVOUR,222,RA,173;174,CA,,,després del part  se li dóna assistència mèdica  tant sigui física com psicològica,después del parto se le da asistencia médica tanto sea física como psicológica,after the childbirth gives him medical assistance so much was physical like psychological
227,ARG2,2,FAVOUR,186,CA,29;35;38;44;108;112;120;126;208;215,RA,,,però nosaltres tenim establert en el nostre model  que la dona ha de tindre un mínim de suficiència econòmica,pero nosotros tenemos establecido en nuestro modelo que la mujer tiene que tener un mínimo de suficiencia económica,but we have established at our model that the wife has to have a minimum of economic sufficiency
228,ARG2,2,FAVOUR,,,,,,,si no té aquest mínim de suficiència econòmica es pot pensar  que la dona hi accedeix perquè almenys durant aquestos nou  mesos que està de part i després l'assistència mèdica  hi va perquè així durant aquest temps està bé,si no tiene este mínimo de suficiencia económica se puede pensar que la mujer accede porque al menos durante estos nueve meses que está de parte y después la asistencia médica va porque así durante este tiempo está bueno,if does not have this minimum of economic sufficiency can think  that the wife accesses  so that at least during these nine months that is of part and next the medical assistance goes  so that like this during this time is well
229,ARG2,2,FAVOUR,,,,,,,no perquè ja té,no porque ya tiene,no so that already has
230,ARG2,2,FAVOUR,223;224;225;226;227;228;229,RA,,,,,aquesta dona és altruista  de veritat,esta mujer es altruista de verdad,this wife is altruistic for real
231,ARG2,2,FAVOUR,,,,,,,no té aspectes darrers,no tiene aspectos últimos,does not have last aspects
232,ARG2,2,AGAINST,,,,,,,no seria millor posar tot aquests esforços que  vosté està plantejant en millorar  el procés d'adopció,no sería mejor poner todo estos esfuerzos que usted está planteando al mejorar el proceso de adopción,would not be better to pose all these efforts that you is posing at improving the process of adoption
233,ARG2,3,FAVOUR,43,RA,,,,,el procés d'adopció aquí a espanya és  molt efectiu,el proceso de adopción aquí a espanya es muy efectivo,the process of adoption here at espanya is very effective
234,ARG2,3,FAVOUR,43;233,RA,,,,,si bé hi ha moltes llistes perquè tenen uns criteris de valors de valoració molt  exhaustius ,si bien hay muchas listas porque tienen unos criterios de valores de valoración muy exhaustivos,if well there is a lot of lists so that have some criteria of values of appraisal very exhaustive
235,ARG2,3,FAVOUR,43;233;234,RA,,,,,no deixen que qualsevol persona se'n vagi amb un menor,no dejan que cualquier persona se vaya con un menor,do not let that any person go  with a minor
236,ARG2,3,FAVOUR,43;233;234;235,RA,,,,, l'estat ha d'estar  constantment valorant si la persona la família que vol adoptar la família adoptiva  és idònia per poder tindre aquest nen,el estado tiene que estar constantemente valorando si la persona la familia que quiere adoptar la familia adoptiva es idónea para poder tener este niño,the state has to be constantly valuing if the person the family that wants to adopt the adoptive family is ideal to be able to have this boy
237,ARG2,3,FAVOUR,43;233;234;235;236,RA,,,,,hem agafat  aquests criteris de valoració perquè els trobem molt ètics i molt correctes perquè es pugui accedir a la gestació subrogada,hemos cogido estos criterios de valoración porque los encontramos muy éticos y muy correctos porque se pueda acceder a la gestación subrogada,have seized these criteria of appraisal so that we find the ones very ethic and very correct so that can access  at the surrogacy
238,ARG2,2,FAVOUR,39;40;52;111;205,RA,62,CA,,,una frase  de la lena dunham què diu el teu cos i la forma en què comparteixes amb el món  ha de ser una elecció pròpia les dones ,una frase de la lena dunham qué dice tu cuerpo y la forma en que compartes con el mundo tiene que ser una elección propia las mujeres,a sentence of it lena dunham what says your body and the form at what share with the world has to be an own election the wives
239,ARG2,2,FAVOUR,238,RA,,,,,hem de poder elegir  ,tenemos que poder elegir,have to can elect
240,ARG2,2,FAVOUR,,,,,,,no tenen que limitar-nos som nosaltres les que hem de dir  volem o no ser dones gestants ,no tienen que limitarnos somos nosotros las que tenemos que decir queremos o no ser mujeres gestantes,do not have that limit us are we those that have to say blast or not being wives gestants
241,ARG2,2,FAVOUR,25;30;50;51;95;111;113;120;125;136;140;143;151;156;215;220;237,RA,,,,,hem de donar aquesta possibilitat,tenemos que dar esta posibilitado,have to give this possibility
242,ARG2,2,FAVOUR,241,RA,,,,,si després no n'hi ha d'acord les dones no volen,si después no hay de acuerdo las mujeres no vuelan,if next no has to  chord the wives do not blast
243,ARG2,2,FAVOUR,,,,,,,però no serà perquè nosaltres els impedim,pero no será porque nosotros los impedimos,but will not be so that we impede the ones
244,ARG2,2,FAVOUR,243,CA,242,RA,,,serà perquè elles no  volen,será porque ellas no vuelan,will be so that they do not blast
245,ARG2,2,FAVOUR,242;244,RA,,,,,deixem que decideixin elles,dejamos que decidan ellas,let that they decide they
246,ARG2,2,FAVOUR,245,MA,,,,,deixem de limitar els drets  dels demés,dejemos de limitar los derechos de los demés,cease to limit the laws of the demés
247,ARG2,2,FAVOUR,34;48;51;95;134;139;140;156;201;205,RA,141,MA,,,garanties de  protecció que tenim cap a la dona,garantizabas de protección que tenemos hacia la mujer,guarantees of protection that have to the wife
248,ARG2,3,FAVOUR,247,RA,,,,,la relació  entre la dona gestant i la família comitent,la relación entre la mujer gestante y la familia comitente,the account among the wife gestant and the family comitent
249,ARG2,3,FAVOUR,39;40;52;111;205,RA,,,,,per evitar que  hi hagi coaccions mentals i que hi hagi un consentiment  real i nó un consentiment viciat  establim que hi hagi una relació epistolar,para evitar que haya coacciones mentales y que haya un consentimiento real y nó un consentimiento viciado establecemos que haya una relación epistolar,to eschew that there are mental coercions and that there is a real consent and nó a consent viciat establish that there is an account epistolar
250,ARG2,3,FAVOUR,249,RA,,,,,una relació epistolar és que sigui completament anònim,una relación epistolar es que sea completamente anónimo,an account epistolar is that it was entirely unnamed
251,ARG2,3,FAVOUR,249;250,RA,,,,,així no hi  han coaccions,así no han coacciones,like this do not have  coercions
252,ARG2,3,FAVOUR,251,RA,,,,,a una mare li és molt difícil dir-li al seu fill  que li suplique que sisplau tingui un fill per ella,en una madre le es muy difícil decirle a su hijo que le suplique que por favor tenga un hijo por ella,at a mother is him very difficult say him at his son that beg him that sisplau have a son for her sake
253,ARG2,3,FAVOUR,,,,,,,però en el cas  aquest no se coneixen una mare no podria ser,pero en el caso este no se conocen una madre no podría ser,but at the case this do not meet  a mother could not be
254,ARG2,3,FAVOUR,255;256;257;258;259,RA,,,,,requisits idoneïtat de la dona gestant  i dels progenitors comitents,requisitos idoneidad de la mujer gestante y de los progenitores comitentes,requisites suitability of the wife gestant and of the progenitors comitents
255,ARG2,3,FAVOUR,,,,,,,que tinguin suficiència econòmica,que tengan suficiencia económica,that have economic sufficiency
