ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,ADU_CAT,ADU_ES,ADU_EN
135,ARG1,1.0,AGAINST,,,,,com van a garantir que en ucraïna aquestes dones no estiguen explotades,como van a garantizar que en ucraïna estas mujeres no estén explotadas,how go at guaranteeing that at ucraïna these wives are not exploded
136,ARG1,1.0,AGAINST,135,RA,,,no siguen mercantilitzada no siguen cosificades,no sean mercantilizada no sean cosificades,are not mercantilitzada are not cosificades
137,ARG1,1.0,AGAINST,,,,,Legalitzant l'únic que farem serà apropar els models existents,Legalizando el único que haremos será acercar los modelos existentes,Legalising the only that will make will be apropar the existent models
138,ARG1,1.0,AGAINST,,,,,que el que fan és sumir en l'esclavitud a la dona,que el que hacen es sumir en la esclavitud a la mujer,that what make is sumir at the slavery at the wife
139,ARG1,1.0,AGAINST,137;138,RA,,,per això hi ha que prohibir-la,por eso hay que prohibirla,therefore there is that prohibit it
140,ARG1,,FAVOUR,,,,,com faria una prohibició eficaç,como haría una prohibición eficaz,how would make an effective ban
141,ARG1,1.0,AGAINST,,,,,és prohibir condemnar,es prohibir condenar,is to prohibit condemn
142,ARG1,1.0,AGAINST,135,RA,,,no donen ningun tipus de solució per a les dones ucraïneses ni a les dones russes ni a les dones del canadà,no dan ningun tipo de solución para las mujeres ucranianas ni a las mujeres rusas ni a las mujeres del canadà,do not give ningun type of solution for the Ukrainian wives or at the Russian wives or at the wives of the canadà
143,ARG1,1.0,AGAINST,80,CA,,,al canadà s'estan presentant propostes per mercantilitzar aquesta proposta,al canadà se están presentando propuestas para mercantilizar esta propuesta,at the canadà are presenting  proposals for mercantilitzar this proposal
144,ARG1,,FAVOUR,,,,,el canadà no es va passar la llei per comercialitzar,lo canadà no se pasó la ley para comercializar,the canadà did not pass  the law to commercialise
145,ARG1,,FAVOUR,144,RA,,,perquè creien que legalitzant l'altruisme s'evitava el turisme reproductiu a llocs on hi ha explotació,porque creían que legalizando el altruismo se evitaba el turismo reproductivo a lugares donde hay explotación,so that they thought that legalising the altruism eschewed  the reproductive tourism at places where there is exploitation
146,ARG1,2.0,AGAINST,145,CA,,,el fet que es legalitzara aquesta pràctica al canadà el que ha permés és que es crea una indústria que meneja milions en aquest país,el hecho que se legalizara esta práctica al canadà el que ha permitido es que se crea una industria que meneja millones en este país,the fact that legalised  this practice at the canadà what has permitted is that it creates  an industry that meneja million at this country
147,ARG1,2.0,AGAINST,146,RA,,,Mercantilitzant a la dona,Mercantilizando a la mujer,Mercantilitzant at the wife
148,ARG1,2.0,AGAINST,147,RA,,,creant un contracte mercantil per a què aquesta venga la seua capacitat reproductiva,creando un contrato mercantil para qué esta venda su capacidad reproductiva,creating a mercantile agreement for what this sell his reproductive capacity
149,ARG1,2.0,AGAINST,148,RA,,,estem dispostos a passar l'última frontera del capitalisme,estamos dispostos a pasar la última frontera del capitalismo,are dispostos at passing the last border of the capitalism
150,ARG1,2.0,AGAINST,149,RA,,,estem dispostos a vendre els nostres òrgans a canvi de diners,estamos dispostos a vender nuestros órganos a cambio de dinero,are dispostos at selling our organs in exchange for money
151,ARG1,2.0,AGAINST,149,RA,,, a nadons a canvi de diners,a bebés a cambio de dinero,at babies in exchange for money
152,ARG1,2.0,AGAINST,151,RA,,,o per sentiments d'amor,o por sentimientos de amor,or for sentiments of love
153,ARG1,2.0,AGAINST,152,RA,,,no podem emparar-nos en l'amor,no podemos ampararnos en el amor,can not protect us at the love
154,ARG1,2.0,AGAINST,153,RA,,,en la llibertat en l'autonomia,en la libertad en la autonomía,at the liberty at the autonomy
155,ARG1,2.0,AGAINST,154,RA,,,per a retrocedir en drets,para retroceder en derechos,to retreat at laws
156,ARG1,,FAVOUR,80,RA,,,a països com a bèlgica sud-àfrica holanda o el canadà mateix hi ha hagut altruisme,a países como bèlgica sur-àfrica holanda o lo canadà mismo ha habido altruismo,at countries as a bèlgica south-àfrica holanda or the canadà same there has been altruism
157,ARG1,,FAVOUR,156,RA,,,per què a espanya no podria haver-hi,por qué a espanya no podría haber,how come at espanya could not have
158,ARG1,2.0,AGAINST,157,CA,,,per supost que poguera haver-hi,por supost que pudiera haber,for supost that it could have
159,ARG1,2.0,AGAINST,158,RA,,,condicionat Pel rol social de la dona,condicionado Por el rol social de la mujer,conditioned By the rol social of the wife
160,ARG1,2.0,AGAINST,159,RA,,,té que ser amorosa té que ser empàtica té que ser solidària,tiene que ser amorosa tiene que ser empática tiene que ser solidaria,has that be loving has that be empathic has that be solidària
161,ARG1,2.0,AGAINST,160,RA,,,per què té que patir esta dona un embaràs,por qué tiene que sufrir esta mujer un embarazo,how come has that suffer esta wife a pregnancy
162,ARG1,2.0,AGAINST,161,RA,,,per amor per solidaritat,por amor por solidaridad,for love for solidarity
163,ARG1,2.0,AGAINST,161,RA,,,amb una legislació garantista on es respectés la seva llibertat,con una legislación garantista donde se respetara su libertad,with a legislation garantista where respected  his liberty
164,ARG1,2.0,AGAINST,162,RA,,,i a més fos altruista per evitar la comercialització,y además fuera altruista para evitar la comercialización,and besides was altruist to eschew the commercialization
165,ARG1,2.0,AGAINST,164,RA,,,no s'evitaria aquest problema,no se evitaría este problema,would not eschew  this problem
166,ARG1,2.0,AGAINST,142,RA,,,seria apropar la realitat dels països que vostés han mostrat a la nostra realitat,seria acercar la realidad de los países que ustedes han mostrado a nuestra realidad,would be apropar the reality of the countries that you have shown at our reality
167,ARG1,2.0,AGAINST,166,RA,,,presenten una legalització que el que pot permetre és que espanyols no vagin en altres països,presentan una legalización que el que puede permitir es que españoles no vayan en otros países,present a legalisation that what can permit is that Spanish do not go at other countries
168,ARG1,2.0,AGAINST,,,,,Però s'hauria de legalitzar la gestació subrogada en espanya,Pero se tendría que legalizar la gestación subrogada en espanya,But would have to legalise  the surrogacy at espanya
169,ARG1,2.0,AGAINST,166,RA,,,estan evidenciant que el terreny que estem xafant és fang,están evidenciando que el terreno que estamos chafando es barro,are evidenciant that the terrain that are xafant is mud
170,ARG1,2.0,AGAINST,133,RA,,,estem retrocedint en drets,estamos retrocediendo en derechos,are retreating at laws
171,ARG1,3.0,AGAINST,40,RA,,,hi ha dos capes de llenguatge,hay dos capas de lenguaje,there are two cloaks of language
172,ARG1,3.0,AGAINST,40;171,RA,,,una la que ens se'ns mostra tot molt bonic,una la que nos se nos muestra todo muy bonito,one what us shows us every very handsome
173,ARG1,3.0,AGAINST,172,RA,,,i una altra que és la realitat,y otra que es la realidad,and another that is the reality
174,ARG1,3.0,AGAINST,173,RA,,,la realitat és que estes dones estan sumides en la pobresa,la realidad es que estas mujeres están sumidas en la pobreza,the reality is that estes wives are sumides at the poverty
175,ARG1,3.0,AGAINST,174,RA,,,aquesta pràctica l'únic que fa és perpetuar l'heteropatriarcat,esta práctica el único que hace es perpetuar el heteropatriarcat,this practice the only that makes is to perpetuate the heteropatriarcat
176,ARG1,3.0,AGAINST,175,RA,,,les desigualtats entre homes i dones,las desigualdades entre hombres y das,the inequalities among men and wives
177,ARG1,3.0,AGAINST,174,RA,,,la prohibició garantitza que aquestes dones no patisquen,la prohibición garantitza que estas mujeres no sufran,the ban garantitza that these wives do not suffer
178,ARG1,3.0,AGAINST,177,RA,,,com ho farem,como lo haremos,how will make it
179,ARG1,3.0,AGAINST,178,RA,,,conscienciant a la gent amb un procés d'educació,concienciando a la gente con un proceso de educación,conscienciant at the persons with a process of nurture
180,ARG1,3.0,AGAINST,179,RA,,,amb un procés que mostra la realitat que esta s'està duent a terme,con un proceso que muestra la realidad que esta se está llevando a cabo,with a process that shows the reality that esta is carrying out
181,ARG1,3.0,AGAINST,180,RA,,,la compra-venda de nadons,la compra-venta de bebés,the purchase-sale of babies
182,ARG1,3.0,AGAINST,168,RA,,,si la legalitzem l'únic que permetem és legitimar aquesta pràctica,si la legalizamos el único que permitimos es legitimar esta práctica,if we legalise it the only that permit is to legitimate this practice
183,ARG1,3.0,AGAINST,182,RA,,,en quasi cinc o deu anys a les pràctiques mercantilistes vinguin a espanya,en casi cinco o diez años a las prácticas mercantilistas vengan a espanya,at almost five or ten years at the practices mercantilistes come at espanya
184,ARG1,3.0,AGAINST,176;183,RA,,,sumint en la desesperació en la desigualtat en la pobresa a les dones del nostre país,sumiendo en la desesperación en la desigualdad en la pobreza a las mujeres de nuestro país,sumint at the desperation at the inequality at the poverty at the wives of our country
185,ARG2,3.0,FAVOUR,,,,,estem permetent una realitat de països on s'està explotant a les dones,estamos permitiendo una realidad de países donde se está explotando a las mujeres,are permitting a reality of countries where is exploding  at the wives
186,ARG2,3.0,FAVOUR,185,RA,,,això està succeint,esto está sucediendo,this is succeint
187,ARG2,3.0,FAVOUR,72;130,RA,,,si això es legalitzes a espanya,si esto se legalizas a espanya,if this legalise  at espanya
188,ARG2,3.0,FAVOUR,187,RA,,,aquesta realitat no hi seria aquí,esta realidad no estaría aquí,this reality would not be  here
189,ARG2,3.0,FAVOUR,188,RA,,,perquè les situacions sanitàries i legals d'espanya són molt diferents,porque las situaciones sanitarias y legales de espanya son muy diferentes,so that the sanitary and legal situations of espanya are very distinct
190,ARG2,3.0,FAVOUR,189,RA,,,que les situacions com poden ser a ucraïna o a cambodja o a geòrgia,que las situaciones como pueden ser a ucraïna o a cambodja o a geòrgia,that the situations how can be at ucraïna or at cambodja or at geòrgia
191,ARG2,3.0,FAVOUR,189,RA,,,perquè tenim el millor sistema sanitari de la unió europea,porque tenemos el mejor sistema sanitario de la unión europea,so that have the best sanitary system of the European union
192,ARG2,3.0,FAVOUR,37,MA,,,ens han parlat d'aquest futur pròxim,nos han hablado de este futuro próximo,have talked us of this next future
193,ARG2,3.0,FAVOUR,192,RA,,,on s'està explotant les dones,donde se está explotando las mujeres,where is exploding  the wives
194,ARG2,3.0,FAVOUR,193,RA,,,això és una realitat que volem evitar,esto es una realidad que queremos evitar,this is a reality that want to eschew
195,ARG2,3.0,FAVOUR,101;112,RA,,,perquè ja està succeint,porque ya está sucediendo,so that already is succeint
196,ARG2,3.0,FAVOUR,195,RA,,,el neoliberalisme que parla d'explotar aquestes dones,el neoliberalismo que habla de explotar estas mujeres,the neoliberalism that talks to explode these wives
197,ARG2,3.0,FAVOUR,196,RA,,,és acabar amb això,es acabar con esto,is to end with this
198,ARG2,3.0,FAVOUR,196,RA,,,com es lluita contra el neoliberalisme,como se lucha contra el neoliberalismo,how battles  against the neoliberalism
199,ARG2,3.0,FAVOUR,198,RA,,,Controlant-lo,Controlándolo,Controlling it
200,ARG2,3.0,FAVOUR,21;28;72;112;187,RA,,,i la millor manera de controlar és legalitzar,y la mejor manera de controlar es legalizar,and the best mode to control is to legalise
201,ARG2,3.0,FAVOUR,89;116,RA,,,perquè la prohibició no és possible,porque la prohibición no es posible,so that the ban is not possible
202,ARG2,3.0,FAVOUR,15,RA,,,acaba succeint les elits econòmiques se'n van a països on és molt barat poder explotar les dones per tenir el seu fill,acaba sucediendo las élites económicas se van a países donde es muy barato poder explotar las mujeres para tener su hijo,ends succeint the economic elites go  at countries where is very cheap to can explode the wives to have his son
203,ARG2,3.0,FAVOUR,202,RA,,,vénen a espanya i el registren,vienen a espanya y lo registran,come at espanya and register it
204,ARG2,3.0,FAVOUR,200,RA,,,com es va fer al canadà o com es va fer islàndia,como se hizo al canadà o como se hizo islàndia,how made  at the canadà or how made  islàndia
205,ARG2,3.0,FAVOUR,204,RA,,,és legalitzar-ho aquí amb unes garanties altruistes on els drets de la dona es veuen donats,es legalizarlo aquí con unas garantías altruistas donde los derechos de la mujer se ven dados,is to legalise it here with some altruistic guarantees where the laws of the wife view  given
206,ARG2,3.0,FAVOUR,205,RA,,,un procés on sigui altruista garantista,un proceso donde sea altruista garantista,a process where was altruist garantista
207,ARG2,3.0,FAVOUR,206,RA,,, on la llibertat de la dona pugui decidir durant tot el procés gestant,donde la libertad de la mujer pueda decidir durante todo el proceso gestante,where the liberty of the wife can decide during all the process gestant
208,ARG2,3.0,FAVOUR,207,RA,,,on pugui decidir al final de tot el procés si quedar-se o no aquest nen,donde pueda decidir al final de todo el proceso si quedarse o no este niño,where can decide at the very end the process if stay or no this boy
209,ARG2,3.0,FAVOUR,208,RA,,,per tant la dignitat tant del nen com de la dona es veu reflexada,por lo tanto la dignidad tanto del niño como de la mujer se ve reflexada,therefore the dignity so much of the boy how of the wife views  reflexada
210,ARG2,3.0,FAVOUR,15,RA,,,que evita això el turisme reproductiu,que evita esto el turismo reproductivo,that eschews this the reproductive tourism
211,ARG2,3.0,FAVOUR,204,RA,,,el que va passar quan es va legalitzar de forma garantista és que va augmentar un quatre-cents per cent la maternitat Subrogada,el que pasó cuando se legalizó de forma garantista es que aumentó un cuatrocientos por ciento la maternidad Subrogada,what passed when legalised  of form garantista is that it augmented a four hundred percent the surrogacy
212,ARG2,3.0,FAVOUR,210;211,RA,,,i es va acabar el turisme reproductiu a països com ucraïna o cambodja,y se acabó el turismo reproductivo a países como ucraïna o cambodja,and ended  the reproductive tourism at countries how ucraïna or cambodja
213,ARG2,3.0,AGAINST,,,,,la fecundació in vitro no entra dins de la sanitat pública,la fecundación in vitro no entra dentro de la sanidad pública,the fecundació in vitro does not enter in the public health
214,ARG2,3.0,AGAINST,213,RA,60,CA,com fecundaria la mare gestant sense entrar dins del mercat,como fecundaría la madre gestante sin entrar dentro del mercado,how fecundaria the mother gestant without entering in the market
215,ARG2,3.0,FAVOUR,213,CA,,,a espanya sí que entra dins de la sanitat pública,a espanya sí que entra dentro de la sanidad pública,at espanya aye that it enters in the public health
216,ARG2,3.0,FAVOUR,215,RA,,,tres Requeriments perquè ho pugui cobrir,tres Requerimientos porque lo pueda cubrir,three Requests so that can coat it
217,ARG2,3.0,FAVOUR,216,RA,,,que tingui algun tipus d enfermetat,que tenga algún tipo d enfermetat,that have some type d enfermetat
218,ARG2,3.0,FAVOUR,216,RA,,,que no hagi pogut quedar-se Embarassada,que no haya podido quedarse Embarazada,that have not been able to stay Pregnant
219,ARG2,3.0,FAVOUR,216,RA,,,que hagi hagut intents per altres mètodes,que haya habido intentos por otros métodos,that have had bids for other methods
220,ARG2,3.0,FAVOUR,215,RA,,,perquè això s'ha provat a islàndia,porque esto se ha probado a islàndia,so that this has proved  at islàndia
221,ARG2,3.0,FAVOUR,220,RA,,,el fet que la sanitat pública sigui l'única intermediària entre els pares i la mare gestant assegura que no hi hagi pagaments en negre màfies etcètera,el hecho que la sanidad pública sea la única intermediaria entre los padres y la madre gestante asegura que no haya pagos en negro mafias etcétera,the fact that the public health was the only intermediary among the parents and the mother gestant assures that there are not payments at black mafias and so on
222,ARG2,3.0,FAVOUR,89;116;201,RA,,,estem provant que la prohibició de fet és impossible,estamos probando que la prohibición de hecho es imposible,are proving that the ban in fact is impossible
223,ARG2,3.0,FAVOUR,222,RA,,,el millor que podem fer és garantir la dignitat de totes les dones arreu del món,el mejor que podemos hacer es garantizar la dignidad de todas las mujeres en todo el mundo,the best that can make is to guarantee the dignity of all the wives all over in the world
224,ARG2,3.0,FAVOUR,223,RA,,,és un procés altruista on a més s'han eliminant les màfies,es un proceso altruista donde además se han eliminando las mafias,is an altruistic process where besides have  deleting the mafias
225,ARG2,3.0,FAVOUR,224,RA,,,perquè s'han il·legalitzat totes les empreses que podien fer de mediadores o de publicitàries entre els pares contractats i la mare gestant,porque se han ilegalizado todas las empresas que podían hacer de mediadoras o de publicitarias entre los padres contratados y la madre gestante,so that they have outlawed  all the companies that could make of mediators or of advertising among the parents hired and the mother gestant
226,ARG2,3.0,FAVOUR,225,RA,,,perquè eren la principal causa de que hi hagués aquestes màfies o aquesta falta d'altruisme,porque eran la principal causa de que hubiera estas mafias o esta falta de altruismo,so that they were the principal cause of that there were these mafias or this fault of altruism
227,ARG2,3.0,FAVOUR,225,RA,,,que sigui públic i que ho estigui controlant l'estat,que sea público y que lo esté controlando el estado,that it was public and that was controlling it the state
228,ARG2,3.0,FAVOUR,227,RA,,,només fa que aquestes garanties i aquests drets s'estiguin repetint,solo hace que estas garantías y estos derechos se estén repitiendo,only makes that these guarantees and these laws are repeating
229,ARG2,3.0,FAVOUR,61,RA,,,el principal enemic de la dignitat de les persones és el mercat,el principal enemigo de la dignidad de las personas es el mercado,the principal enemy of the dignity of the persons is the market
230,ARG2,3.0,FAVOUR,229,RA,,,no estem comprant i venent nens,no estamos comprando y vendiendo niños,are not buying and selling boys
231,ARG2,3.0,FAVOUR,230,RA,,,no som un producte,no somos un producto,are not a product
232,ARG2,3.0,FAVOUR,,,,,és legalitzar un procés garantista,es legalizar un proceso garantista,is to legalise a process garantista
233,ARG2,3.0,FAVOUR,232,RA,,,on s'està evitant que s'hi intercanvi la dignitat de les persones per diners,donde se está evitando que se intercambio la dignidad de las personas por dinero,where is eschewing  that   exchange the dignity of the persons for money
234,ARG2,3.0,FAVOUR,233,RA,,,estem assegurant que no hi hagi un turisme reproductiu,estamos asegurando que no haya un turismo reproductivo,are assuring that there is not a reproductive tourism
235,ARG2,3.0,FAVOUR,234,RA,,,estem assegurant Que la dignitat es vegi protegida arreu del món,estamos asegurando Que la dignidad se vea protegida en todo el mundo,are assuring That the dignity view  protected all over in the world
236,ARG2,3.0,FAVOUR,89;116;201;222,RA,,,perquè la prohibició no és possible,porque la prohibición no es posible,so that the ban is not possible
237,ARG2,3.0,FAVOUR,236,RA,,,com poder fer una prohibició eficaç,como poder hacer una prohibición eficaz,how can make an effective ban
238,ARG2,3.0,FAVOUR,74,RA,,,però és que de fet com que el tribunal europeu de drets humans ens obliga a registrar els nens,pero es que de hecho como que el tribunal europeo de derechos humanos nos obliga a registrar los niños,but is that in fact as the European tribunal of human laws obliges us at registering the boys
239,ARG2,3.0,FAVOUR,238,RA,,,perquè el dret a la nacionalitat i el registre forma part del seu dret a la identitat,porque el derecho a la nacionalidad y el registro forma parte de su derecho a la identidad,so that the law to the nationality and the registry forms part of his law to the identity
240,ARG2,3.0,FAVOUR,15;202,RA,,,el que tenim és que la gent se'n va fora ho fa igualment,el que tenemos es que la gente se va fuera lo hace igualmente,what have is that the persons goes  out makes it equally
241,ARG2,3.0,FAVOUR,240,RA,,,hem de donar-li aquest privilegi a aquestes elits econòmiques,tenemos que darle este privilegio a estas élites económicas,have to give him this privilege at these economic elites
242,ARG2,3.0,FAVOUR,241,RA,,,un privilegi d'explotar altres països,un privilegio de explotar otros países,a privilege to explode other countries
243,ARG2,4.0,AGAINST,,,,,mai l'esperit d'obitatiu aqueixat de hamletisme fou perniciós el principi del mal resideix l'atença de la voluntat la ineptitud per a la megalomania prometeica que d'una raça que rebenta ideal i que esclata baix les seves conviccions i la qual per haver despreciat la mandra vici molt més noble que totes les seves virtuts s'ha internat en una via de perdició en la història en eixa mescla indecent de banalitat i apocalipsi,nunca el espíritu de obitatiu aqueixat de hamletisme fue pernicioso el principio del mal reside el atença de la voluntad la ineptitud para la megalomanía prometeica que de una raza que revienta ideal y que estalla bajo sus convicciones y la cual por haber despreciat la pereza vicio mucho más noble que todas sus virtudes se ha internado en una vía de perdición en la historia en esa mezcla indecente de banalidad y apocalipsis,never the spirit of obitatiu aqueixat of hamletisme was perniciós the principle of the harm resides the atença of the will the ineptitude for the megalomania prometeica that of a race that pops ideal and that bursts low his convictions and which to have despreciat the laziness vice much nobler that all his virtues has confined  at a road of perdició at the history at eixa indecent melange of banalitat and apocalypse
244,ARG2,4.0,AGAINST,243,RA,,,la gran tara de l'ésser humà,la gran tara del ser humano,the big tara of the human being
245,ARG2,4.0,AGAINST,244,RA,,,la tara que ens diu que hem de satisfer tots els nostres desitjos a qualsevol preu,la tara que nos dice que tenemos que satisfacer todos nuestros deseos a cualquier precio,the tara that it says us that we have to satisfy all our wishes at any price
246,ARG2,4.0,AGAINST,245,RA,,,però què és realment la gestació subrogada,pero qué es realmente la gestación subrogada,but what is really the surrogacy
247,ARG2,4.0,AGAINST,246,RA,,,és el desig de posseir un futur,es el deseo de poseer un futuro,is the wish to possess a future
248,ARG2,4.0,AGAINST,246,RA,,,és el desig de perpetuar una nissaga,es el deseo de perpetuar una alcurnia,is the wish to perpetuate a nissaga
249,ARG2,4.0,AGAINST,248,RA,,,permetre que les elits dominants puguen complir aquest desig,permitir que las élites dominantes puedan cumplir este deseo,permit that the dominant elites can conform this wish
250,ARG2,4.0,AGAINST,249,RA,,,anem a permetre que avui dia les elits dominants puguen tindre descendència a la qual donar tota la riquesa que han acumulat sense patir els riscos d'una gestació i d'un part,vayamos a permitir que hoy en día las élites dominantes puedan tener descendencia a la cual dar toda la riqueza que han acumulado sin sufrir los riesgos de una gestación y de un parto,go at permitting that nowadays the dominant elites can have descendants at which give all the wealth that have accrued without suffering the risks of a gestation and of one part
251,ARG2,4.0,AGAINST,,,,,no,no,no
252,ARG2,1.0,FAVOUR,250,CA,,,legalitzar perquè tothom ho pugui fer de forma garantista no evitaria aquest problema,legalizar porque todo el mundo lo pueda hacer de forma garantista no evitaría este problema,legalise so that everybody can make it of form garantista would not eschew this problem
253,ARG2,1.0,AGAINST,252,CA,,,el problema és que no podem garantitzar que es faci de forma garantista,el problema es que no podamos garantitzar que se haga de forma garantista,the problem is that we can not garantitzar that it make  of form garantista
254,ARG2,1.0,AGAINST,253,RA,,,tenim un problema,tenemos un problema,have a problem
255,ARG2,1.0,AGAINST,254,RA,,,es diu globalització es diu mercat,se llama globalización se llama mercado,says  globalisation says  market
256,ARG2,1.0,AGAINST,255,RA,,,tenim uns valors són els valors neoliberals,tenemos unos valores son los valores neoliberales,have some values are the neoliberal values
257,ARG2,1.0,AGAINST,256,RA,,,com impedir que aquest mercat no fagocitar a qualsevol proposta que proposem,como impedir que este mercado no fagocitar a cualquier propuesta que proponemos,like impeding that this market no fagocitar at any proposal that propose
258,ARG2,1.0,AGAINST,257,RA,,,el problema és obrir les portes,el problema es abrir las lleves,the problem is to open the doors
259,ARG2,1.0,AGAINST,258,RA,,,i en el moment en què obrim les portes el mercat entrarà,y en el momento en que abrimos las puertas el mercado entrará,and at the moment at what open the doors the market will enter
260,ARG2,,FAVOUR,,,,,si ho esteu enfocant com un mercat,si lo estáis enfocando como un mercado,if you are focusing it like a market
261,ARG2,,FAVOUR,260,RA,,,els pares contractant són uns consumidors,los padres contratante son unos consumidores,the contracting parents are some consumers
262,ARG2,,FAVOUR,261,RA,,,que millor per un consumidor que sigui gratuït,que mejor por un consumidor que sea gratuito,that better for a consumer that was free
263,ARG2,3.0,AGAINST,,,,,si els pares són els consumidors,si los padres son los consumidores,if the parents are the consumers
264,ARG2,3.0,AGAINST,263,RA,,,el nen és un producte,el niño es un producto,the boy is a product
265,ARG2,3.0,AGAINST,264,RA,,,estem disposats a fer que un ésser humà que és un subjecte passi a ser un objecte,estamos dispuestos a hacer que un ser humano que es un sujeto pase a ser un objeto,are had to make that a human being that is a subject pass at being an object
266,ARG2,3.0,AGAINST,265,RA,,,tenim exemples que el mercat ho fagocita tot,tenemos ejemplos que el mercado lo fagocita todo,have examples that the market it fagocita everything
267,ARG2,3.0,AGAINST,266,RA,,,tenim l'exemple del moviment punk anys setanta,tenemos el ejemplo del movimiento punk años setenta,have the example of the movement punk years seventy
268,ARG2,3.0,AGAINST,267,RA,,,regne unit margaret thatcher en el poder rigoriste i feixisme feble que se l'anomenava tenim un moviment contracultural que va contra ells,reino unido margaret thatcher en el poder rigoriste y fascismo débil que se lo denominaba tenemos un movimiento contracultural que va contra ellos,realm united margaret thatcher at the power rigoriste and weak fascism that nicknamed it have a movement contracultural that goes against them
269,ARG2,3.0,AGAINST,268,RA,,,que va tardar el mercat en fagocitar aquest moviment,que tardó el mercado en fagocitar este movimiento,that took the market  fagocitar this movement
270,ARG2,3.0,AGAINST,269,RA,,,que va tardar en obrir tendes on podies comprar per un mòdic preu aquesta estètica,que tardó al abrir tiendas donde podías comprar por un módico precio esta estética,that took at opening tents where could buy for a mòdic price this aesthetics
271,ARG2,,FAVOUR,144,RA,,,quina opinió li mereix aleshores que l'australià o al canadà la proposta de comercialitzar-lo es va tancar de cop,qué opinión le merece entonces que el australiano o al canadà la propuesta de comercializarlo se cerró de golpe,which opinion merits him then that the Australian or at the canadà the proposal to commercialise it slammed
272,ARG2,3.0,AGAINST,271,MA,,,en només aparèixer en canadà la proposta es va tancar,en solo aparecer en canadà la propuesta se cerró,at only appear  canadà the proposal shut
273,ARG2,3.0,AGAINST,,,,,és un model altruista,es un modelo altruista,is an altruistic model
274,ARG2,3.0,AGAINST,,,,,el problema que avui dia ja està damunt de la taula mercantilitzar-lo,el problema que hoy en día ya está encima de la mesa mercantilizarlo,the problem that nowadays already is on of the table mercantilitzar-lo
275,ARG2,3.0,AGAINST,274,RA,,,perquè van ser les pròpies mares gestants les que van demanar cobrar,porque fueron las propias madres gestantes las que pidieron cobrar,so that they were the own mothers gestants those that requested to charge
276,ARG2,3.0,AGAINST,275,RA,,,perquè estàven veient que els advocats cobraven,porque estàven viendo que los abogados cobraban,so that estàven viewing that the lawyers charged
277,ARG2,3.0,AGAINST,275,RA,,,estaven veient que les empreses estaven cobrant,estaban viendo que las empresas estaban cobrando,were viewing that the companies were charging
278,ARG2,3.0,AGAINST,275,RA,,,estaven veient que els metges cobraven,estaban viendo que los médicos cobraban,were viewing that the doctors charged
279,ARG2,3.0,AGAINST,275,RA,,,i elles estaven fent la feina per desgràcia,y ellas estaban haciendo el trabajo por desgracia,and they were making the work for misfortune
280,ARG2,3.0,AGAINST,,,,,els valors del neoliberalisme han calat dins del nostre ésser,los valores del neoliberalismo han calado dentro de nuestro ser,the values of the neoliberalism have calat in our being
281,ARG2,3.0,AGAINST,280,RA,,,l'únic que podem fer és una prohibició,el único que podemos hacer es una prohibición,the only that can make is a ban
282,ARG2,3.0,AGAINST,281,RA,,,però una prohibició sols tampoc garanteix res,pero una prohibición solos tampoco garantiza nada,but an only ban neither guarantees nothing
283,ARG2,3.0,AGAINST,281,RA,,,i a més devem fer un pla educatiu a tots els nivells,y además debemos de hacer un plan educativo a todos los niveles,and besides owe to make an educational plan at all the levels
284,ARG2,3.0,AGAINST,283,RA,,,per a poder canviar les realitats,para poder cambiar las realidades,to be able to capsize the realities
285,ARG2,3.0,AGAINST,284,RA,,,ho deia ortega y gasset jo sóc jo i la meva circumstància si no la salva a ella no em salva jo,lo decía ortega y gasset yo soy yo y mi circunstancia si no la salva a ella no me salva yo,said it ortega y gasset I am I and my circumstance if it does not save it at her does not save me I
286,ARG2,3.0,AGAINST,285,RA,,,devem canviar aquesta circumstància,debemos de cambiar esta circunstancia,owe to capsize this circumstance
287,ARG2,3.0,AGAINST,286,RA,,,i no podem permetre que la gestació subrogada siga una realitat,y no podemos permitir que la gestación subrogada sea una realidad,and can not permit that the surrogacy was a reality
288,ARG2,,FAVOUR,271,RA,,,el canadà arran d'aquesta proposta es va fer una enquesta d'opinió on més del cinquanta per cent de les mares van votar que fos Altruista,lo canadà a raíz de esta propuesta se hizo una encuesta de opinión donde más del cincuenta por ciento de las madres votaron que fuera Altruista,it canadà as a result of this proposal made  a survey of opinion where more of the fifty percent of the mothers voted that it was Altruist
289,ARG2,,FAVOUR,288,RA,,,perquè si no es perdia el veritable objectiu,porque si no se perdía el verdadero objetivo,so that if it did not miss  the true aim
290,ARG2,,FAVOUR,289,RA,,,per això que es va tancar la proposta de que es comercialitzes,por eso que se cerró la propuesta de que se comercializas,therefore that it shut  the proposal of that you commercialise
291,ARG2,3.0,AGAINST,290,CA,,,la proposta que es comercialitzes no està tancada,la propuesta que se comercializas no está cerrada,the proposal that commercialise  is not enclosed
292,ARG2,3.0,AGAINST,291,RA,,,ara ha tornat damunt de la taula,ahora ha vuelto encima de la mesa,now has returned on of the table
