ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
124,ARG1,1 ;2,AGAINST,121;122;123,RA,,,,,la eclàmpsia pot portar a convulsions còlics continuats que acaben normalment en coma i després doncs ve la mort,la eclàmpsia puede llevar a convulsiones cólicos continuados que acaban normalmente en coma y después pues viene la muerto,the eclampsia can take at convulsions colics continued that they end usually at comma and next then comes the death
125,ARG1,1 ;2,AGAINST,,,,,,,una histerectomia a dia de hui amb la gestació més habitual la gestació que puguen conéixer la gestació natural n'hi ha casos de una histerectomia per cada mil,una histerectomía a día de hoy con la gestación más habitual la gestación que puedan conocer la gestación natural hay casos de una histerectomía por cada mil,a histerectomia at day of today with the most habitual gestation the gestation that can meet the natural gestation there are cases of a histerectomia for each one thousand
126,ARG1,1 ;2,AGAINST,125,RA,8,CA,,,la gestació més habitual,la gestación más habitual,the most habitual gestation
127,ARG1,1 ;2,AGAINST,125,RA,126,MA,8.0,CA,la gestació que puguen conéixer,la gestación que puedan conocer,the gestation that can meet
128,ARG1,1 ;2,AGAINST,125,RA,126;127,MA,8.0,CA,la gestació natural,la gestación natural,the natural gestation
129,ARG1,1 ;2,AGAINST,,,,,,,els estudis realitzats en els casos de gestació subrogada aquest perill histerectomia  que ni més ni menys és que s'extirpe l'úter i tot el tot el component reproductiu de la dona els casos són de u per cada cent,los estudios realizados en los casos de gestación subrogada este peligro histerectomía que nada más y nada menos es que se extirpe el útero y todo lo todo el componente reproductivo de la mujer los casos son de uno por cada ciento,the surveys realised at the cases of surrogacy this peril histerectomia that or more or less is that  extirpe the womb and all the all the reproductive component of the wife the cases are of u for each one hundred
130,ARG1,1 ;2,AGAINST,,,,,,,la depressió postpart perquè no són màquines,la depresión posparto porque no son máquinas,the depression postpart so that they are not machines
131,ARG1,1 ;2,AGAINST,130,RA,,,,,existix un vincle,existe un vínculo,exists a tie
132,ARG1,1 ;2,AGAINST,131,RA,,,,,un vincle psicològic,un vínculo psicológico,a psychological tie
133,ARG1,1 ;2,AGAINST,132,MA,,,,, un vincle físic i emocional que no es pot controlar,un vínculo físico y emocional que no se puede controlar,a physical and emotional tie that can not  control
134,ARG1,1 ;2,AGAINST,,,,,,,una mare gestant per molt altruista que siga per molt convençuda que estiga de que allò que té no és meu,una madre gestante por muy altruista que sea por muy convencida que esté de que aquello que tiene no es mío,a mother gestant for very altruistic that it was for very convinced that it was of that that that has is not mine
135,ARG1,1 ;2,AGAINST,134,RA,,,,,això que estic gestant dins de mi que note tots els dies que m'acompanya allà on vaig no és meu,esto que estoy gestando dentro de mí que noto todos los días que me acompaña allá donde voy no es mío,this that am gestant in me that note all the days that accompanies me there where go is not mine
136,ARG1,1 ;2,AGAINST,,,,,,,això no es pot controlar,esto no se puede controlar,this can not  control
137,ARG1,1 ;2,AGAINST,130,RA,,,,,per tant l'oxitocina que genera a partir del cinquè mes de gestació provoca depressions postpart provoca dol,por lo tanto la oxitocina que genera a partir del quinto mes de gestación provoca depresiones posparto provoca duele,therefore the oxytocin that generates from the fifth month of gestation provokes depressions postpart provokes deceit
138,ARG1,1 ;2,AGAINST,137,RA,,,,,s'entén com una pèrdua el fet de no estar amb el nounat tant per a la mare com per al xiquet,se entiende como una pérdida el hecho de no estar con el neonato tanto para la madre como para el niño,understands  like a loss the fact of not being with it nounat so much for the mother how for the child
139,ARG1,1 ;2,FAVOUR,130;131;132;133;134;135,CA,,,,,no creieu que si a països del tercer món on es sofreixen moltes malalties i epidèmies i hi ha èxit a un país en la capacitat com espanya serien tan importants  aquest inconvenients que dieu,no creéis que si a países del tercer mundo donde se sufren muchas enfermedades y epidemias y hay éxito a un país en la capacidad como espanya serían tan importantes este inconvenientes que decís,do not think that if at countries of the third world where suffer  a lot of sicknesses and epidemics and there is success at a country at the capacity and espanya would be as important these problems that say
140,ARG1,1 ;2,AGAINST,122;130;131;132;133;134;135,RA,,,,,és necessari fer passar a les dones per aquest procés que sotmeten a tots aquests riscos,es necesario hacer pasar a las mujeres por este proceso que someten a todos estos riesgos,is necessary to make pass at the wives for this process that subject at all these risks
141,ARG1,1 ;2,AGAINST,122;140,RA,,,,,acaba amb embòlies amb tumors en cap seguiment postpart a la majoria dels casos,acaba con embolias con tumores en ningún seguimiento posparto a la mayoría de los casos,ends with embolisms with tumors at any follow-up postpart at most of the cases
142,ARG1,1 ;2,AGAINST,,,,,,,el que importa és que uns pares que desitgen ser pares tinguen el producte d'aquesta gestació,el que importa es que unos padres que desean ser padres tengan el producto de esta gestación,what imports is that some parents that desire to be parents have the product of this gestation
143,ARG1,1 ;2,AGAINST,142,RA,,,,,que satisfacen aquestes necessitats completament hipòcrites i egoistes,que satisfagan estas necesidades completamente hipócritas y egoístas,that they satisfy these necessities entirely hipòcrites and egoists
144,ARG1,2,FAVOUR,7;51;139,RA,,,,,no preferiu que això que passa a altres països on no hi ha control succeesqui a espanya on tenim una protecció i control per les dones,no preferís que esto que pasa en otros países donde no hay control suceda a espanya donde tenemos una protección y control por las mujeres,do not prefer that this that passes at other countries where there is not control succeesqui at espanya where have a protection and control for the wives
145,ARG1,2,AGAINST,45,RA,58,CA,54,MA,és que ací és il·legal,es que aquí es ilegal,is that here is illegal
146,ARG1,2,AGAINST,,,,,,,aquestos casos de pares que se'n van fora ho realitzen coneixent que és il·legal després es queixen que no els deixen entrar que no deixen filiar-los,estos casos de padres que se van fuera lo realizan conociendo que es ilegal después se quejan que no los dejan entrar que no dejan filiarlos,parents's these cases that go  out realise it meeting that it is illegal next  queixen that do not let the ones enter that they do not let filiar-los
147,ARG1,2,AGAINST,,,,,,,se'n van coneixent que és una situació il·legal al nostre país,se van conociendo que es una situación ilegal a nuestro país,go  meeting that it is an illegal situation at our country
148,ARG1,2,AGAINST,147,RA,,,,,jo no puc anar-me'n a holanda i tornar amb un sac ple de marihuana i dir no és que allà és legal per què no em deixeu fumarla ací a espanya,yo no puedo irme a holanda y volver con un saco lleno de marihuana y decir no es que allá es legal por qué no me dejáis fumarla aquí a espanya,I can not go me at holanda and return with a full sack of marijuana and say is not that there is legal how come do not let me fumarla here at espanya
149,ARG1,2,AGAINST,148,RA,,,,,afronte les conseqüències penals que això té perquè està fent il·legalitats,afronto las consecuencias penales que esto tiene porque está haciendo ilegalidades,affront the penal consequences that this has so that it is making illegalities
150,ARG1,2,FAVOUR,,,,,,,com li hem mostrat a la nostra notícia cada any arriben mil nins provinents d'estats units entre altres països per gestació subrogada,como le hemos mostrado a nuestra noticia cada año llegan mil nins provenientes de estados unidos entre otros países por gestación subrogada,how have shown him at our news every year arrive one thousand nins provinents of states united among other countries for surrogacy
151,ARG1,2,AGAINST,58;150,CA,146;147;148;149,RA,54;145,MA,sí però que és il·legal,sí pero que es ilegal,aye but that it is illegal
152,ARG1,2,AGAINST,151,RA,,,,,és que no defensem que la pràctica no siga legal,es que no defendemos que la práctica no sea legal,is that we do not defend that the practice was not legal
153,ARG1,2,AGAINST,152,MA,,,,,no ens fiquem en temes de jurisdicció internacional,no nos metemos en temas de jurisdicción internacional,do not put us at motifs of international jurisdiction
154,ARG1,2,AGAINST,145;151,MA,58,CA,,,és que espanya és il·legal i volem que continue sent-ho,es que espanya es ilegal y queremos que continúe siéndolo,is that espanya is illegal and want to that it continue being it
155,ARG1,2,AGAINST,122;130;131;132;133;134;135;140,RA,,,,,parlarem i estarem tots d'acord en protegir a les dones de tots aquestos riscos,hablaremos y estaremos todos de acuerdo al proteger a las mujeres de todos estos riesgos,will talk and will be all of chord at protecting at the wives of all these risks
156,ARG1,2,AGAINST,73,CA,,,,,formar famílies no és un dret,formar familias no es un derecho,form families is not a law
157,ARG1,2,AGAINST,142,RA,156,CA,,,és un desig,es un deseo,is a wish
158,ARG1,2,AGAINST,,,,,,,és una possibilitat biològica que els éssers humans tenim,es una posibilidad biológica que los seres humanos tenemos,is a biological possibility that the human beings have
159,ARG1,2,AGAINST,73;158,CA,,,,,però mai ha de ser un dret,pero nunca tiene que ser un derecho,but never has to be a law
160,ARG1,2,AGAINST,4;12;33;54,CA,,,,,no s'haja de armar una legislació al voltant d'un desig,no se tenga que armar una legislación alrededor de un deseo,do not have to  arm a legislation around a wish
161,ARG1,2,AGAINST,143,RA,,,,, un desig egoista,un deseo egoísta,a selfish wish
162,ARG1,1;2,AGAINST,,,,,,,no es pot comparar l'adopció en la gestació subrogada perquè no són el mateix de base,no se puede comparar la adopción en la gestación subrogada porque no son el mismo de base,can not  compare the adoption at the surrogacy so that they are not the same of base
163,ARG1,3,AGAINST,85,CA,,,,,aquest moment no cal parar-nos a l'ètica,este momento no hay que pararnos a la ética,this moment does not be necessary to pause us at the ethic
164,ARG1,3,AGAINST,85;86;87;96,CA,,,,,l'ètica és l'únic que fa que el bé comú s'antepose a les nostres decisions,la ética es el único que hace que el bien común se anteponga a nuestras decisiones,the ethic is the only that makes that the common sake place in front  at our decisions
165,ARG1,3,AGAINST,85;86;87;96,CA,,,,,rebutjar a l'ètica rebutjar els arguments ètics en ple segle vint-i-u,rechazar a la ética rechazar los argumentos éticos en pleno siglo veintiuno,rebuff at the ethic rebuff the ethic arguments in full century twenty-and-u
166,ARG1,3,AGAINST,165,MA,85;86;87;96,CA,,, és rebutjar la nostra condició d'humanitat,es rechazar nuestra condición de humanidad,is to rebuff our condition of humanity
167,ARG2,1;2,FAVOUR,134;140,MA,,,,,comença la paràfrasi i pensau que és necessari fer passar les dones però és que per molt convençudes que estiguin les dones trobau,empieza la paráfrasis y pensáis que es necesario hacer pasar las mujeres pero es que por muy convencidas que estén las mujeres encontráis,commences the paraphrase and think that it is necessary to make pass the wives but is that for very convinced that they are the wives find
168,ARG2,3,FAVOUR,167,RA,,,,,aquesta és la definició gràfica de paternalisme,esta es la definición gráfica de paternalismo,this is the graphic definition of paternalisme
169,ARG2,1;2,FAVOUR,99,MA,103;104;130,CA,,,les dones són màquines són objectes,las mujeres son máquinas son objetes,the wives are machines are objects
170,ARG2,1;2,FAVOUR,,,,,,,cosificar convertir una dona en una cosa,cosificar convertir una mujer en una cosa,cosificar convert a wife at a thing
171,ARG2,,FAVOUR,172;173,RA,,,,,l'equip contrari ha caigut en la seva pròpia trampa,el equipo contrario ha caído en su propia trampa,the contrary squad has fallen at his own trap
172,ARG2,1;2;3,FAVOUR,,,,,,,diu no deixeu que les dones decidesquin,dice no dejáis que las mujeres decidan,says do not let that the wives decide
173,ARG2,3,FAVOUR,,,,,,,naltros polítics respectables tenim la veritat absoluta i considerem que aquest risc no li volen fer passar,naltros políticos respetables tenemos la verdad absoluta y consideramos que este riesgo no le quieren hacer pasar,naltros respectable politicians have the absolute truth and consider that this risk do not blast him make pass
174,ARG2,3,FAVOUR,175;176;177,RA,,,,,vos començarà a sonar una mica aquesta cançoneta calcun dels que sou més majors que jo de,os empezará a sonar un poco esta cancioncita calcun de los que sois más mayores que yo de,vos will commence at sounding a bit this cançoneta calcun of the that are more main that I of
175,ARG2,3,FAVOUR,,,,,,,l'avortament tampoc se pot fer,el aborto tampoco se puede hacer,the abortion neither can  make
176,ARG2,3,FAVOUR,,,,,,,és que no és legal espanya,es que no es legal espanya,is that it is not legal espanya
177,ARG2,3,FAVOUR,,,,,,,és que se'n van a londres a avortar,es que se van a londres a abortar,is that they go  at londres at aborting
178,ARG2,3,FAVOUR,174;175;176;177,RA,,,,,la mateixa cançoneta tornarà una i una altra vegada,la misma cancioncita volverá una y otra vez,the same cançoneta will return one and again
179,ARG2,3,FAVOUR,40,CA,,,,,perquè ja no és el segle de descartes no és el segle tampoc de cap científic,porque ya no es el siglo de descartas no es el siglo tampoco de jefe científico,so that no longer is the century of dismiss is not the century neither of any scientist
180,ARG2,3,FAVOUR,179,RA,,,,,és el segle dels drets,es el siglo de los derechos,is the century of the laws
181,ARG2,3,FAVOUR,179,RA,180,MA,,,és el segle del feminisme,es el siglo del feminismo,is the century of the feminism
182,ARG2,3,FAVOUR,179,RA,180;181,MA,,,és el segle la conquesta dels drets socials,es el siglo la conquista de los derechos sociales,is the century the conquest of the social laws
183,ARG2,3,FAVOUR,179,RA,180;181;182,MA,,,és el segle on les persones que no són ignorants que no són tontes que són conscients també de riscos diuen jo vull decidir,es el siglo donde las personas que no son ignorantes que no son tontes que son conscientes también de riesgos dicen yo quiero decidir,is the century where the persons that are not ignorant that are not tontes that they are conscious also of risks say I want to decide
184,ARG2,3,FAVOUR,25;34;105;106;183,RA,,,,,si una dona vol decidir sobre seu propi cos coneguent els riscos,si una mujer quiere decidir sobre suyo propio cuerpo coneguent los riesgos,if a wife wants to decide on his own body coneguent the risks
185,ARG2,3,FAVOUR,7;51;144,RA,,,,,passant d'un control metge amb una sèrie de límits,pasando de un control médico con una serie de límites,passing of a control doctor with a series of limits
186,ARG2,3,FAVOUR,,,,,,,no ho ha de poder fer perquè es polític de torn considera que no és així,no lo tiene que poder hacer porque se político de turno considera que no es así,does not have to it can make so that  politician of turn considers that it is not like this
187,ARG2,3,FAVOUR,,,,,,,ara mateix l'acabam de desmuntar,ahora mismo lo acabamos de desmontar,right now end it to disassemble
188,ARG2,2,FAVOUR,47,MA,,,,,seu segon argument que no l'han passat a desenvolupar era el part del nadó i que el part com a tal i l'entrega del nadó és la mercantilització de la vida,suyo segundo argumento que no lo han pasado a desarrollar era el parto del bebé y que el parto como tal y la entrega del bebé es la mercantilización de la vida,second headquarters argument that have not passed it to develop was the childbirth of the baby and that the part as such and the delivery of the baby is it mercantilització of the life
189,ARG2,2;1,FAVOUR,139,RA,,,,,es part és una cosa natural i parts n'hi ha sempre i els problemes associats en es part hi són en tots els casos,se parte es una cosa natural y partes hay siempre y los problemas asociados en se parte están en todos los casos,part is a natural thing and parts there is always and the problems associated at  part are  at all the cases
190,ARG2,2;1,FAVOUR,,,,,,,nosaltres no els denegam,nosotros no los denegamos,we no the ones denegam
191,ARG2,2;1,FAVOUR,139;189,RA,,,,,sa gestació subrogada pot tenir qualque problema addicional,su gestación subrogada puede tener qualque problema adicional,his surrogacy can have qualque additional problem
192,ARG2,2;1,FAVOUR,13;27;89;92;93;94;99;100;101;103;106;139;189;170;184,RA,,,,,aquestes dones que s'oferesquin voluntaries de forma altruista se'ls hi ha de fer veure això,estas mujeres que se ofrezcan voluntaries de forma altruista se los hay de hacer ver esto,these wives that offer  voluntaries of altruistic form  has to  the ones make view this
193,ARG2,2;1,FAVOUR,25;34;105;106;183,RA,,,,,elles respectant sa legalitat que provem han de poder decidir per elles mateixes,ellas respetando su legalidad que probamos tienen que poder decidir por ellas mismas,they respecting his legality that prove have to can decide for them same
194,ARG2,2,AGAINST,157;160;162,RA,,,,,estan posant vostés el desig de gestar i de ser pare i mare per damunt dels drets del xiquet,están poniendo ustedes el deseo de gestar y de ser padre y madre por encima de los derechos del niño,are posing you the wish of gestar and to be father and mother for on of the laws of the child
195,ARG2,2;3,FAVOUR,196,RA,,,,,això ho relacionarem perfectament amb el vostre tercer argument  que tampoc no l'hem sentit,esto lo relacionaremos perfectamente con vuestro tercer argumento que tampoco lo hemos sentido,this will relate it perfectly with your third argument that neither have heard it
196,ARG2,3,FAVOUR,48,MA,,,,,el ventre de lloguer atempta els drets de les dones i dels nens,el vientre de alquiler atenta los derechos de las mujeres y de los niños,the belly for hire attacks the laws of the wives and of the boys
197,ARG2,2;3;1,FAVOUR,56;57;58;59;60;61;62;63;64;65;66;67,RA,,,,,no és que precisament aquesta gent aquesta gent que heu vist aquí estan demanant algo tan radical com poder formar una família,no es que precisamente esta gente esta gente que habéis visto aquí están pidiendo algo tan radical como poder formar una familia,is not that precisely these persons these persons that have viewed here are requesting algo as radical like being able to form a family
198,ARG2,2;3;1,FAVOUR,56;57;58;59;60;61;62;63;64;65;66;67;197,RA,,,,,són persones que a lo millor per sa seva condició sexual que és tan lícita tan vàlida com la de la resta no poden tenir fills de forma natural,son personas que a lo mejor por su suya condición sexual que es tan lícita tan válida como la del resto no pueden tener hijos de forma natural,are persons that at lo better for his his sexual condition that is as lawful as valid like the of the rest can not have children of natural form
199,ARG2,2;3;1,FAVOUR,56;57;58;59;60;61;62;63;64;65;66;67;197;198,RA,,,,,i aquesta gent necessita una resposta,y esta gente necesita una respondida,and these persons needs a response
200,ARG2,2;3;1,FAVOUR,,,,,,,òbviament no és el mateix,obviamente no es el mismo,obviously is not the same
201,ARG2,2;3;1,FAVOUR,162,CA,,,,,però nosaltres no les comparam com a tal,pero nosotros no las comparamos como tal,but we no the compare as such
202,ARG2,2;3;1,FAVOUR,201,MA,,,,,les comparem com a mecanismes per donar una resposta en aquesta premissa bàsica que era posibilitat de formar famílies,las comparamos como mecanismos para dar una respuesta en esta premisa básica que era posibilitat de formar familias,the compare as a mechanisms to give a response at this basic premise that was posibilitat to form families
203,ARG2,2;3;1,FAVOUR,20,RA,,,,,és l'única alternativa que tenen ara mateix,es la única alternativa que tienen ahora mismo,is the only alternative that have right now
204,ARG2,2;3;1,FAVOUR,20,MA,203,RA,,,va tan tan tan malament que volem donar més possibilitats,va tan tan tan mal que queremos dar más posibilitados,goes as as as poorly that we want to give more possibilities
205,ARG2,2;1,FAVOUR,77,RA,,,,,és una població envellida,es una población envejecida,is a populace aged
206,ARG2,2;1,FAVOUR,205,RA,,,,,la natalitat ha caigut,la natalidad ha caído,the natality has fallen
207,ARG2,2;1,FAVOUR,69;74;75;76,RA,,,,,tenim gent que té problemes de fertilitat noves famílies,tenemos gente que tiene problemas de fertilidad nuevas familias,have persons that has problems of new fertility families
208,ARG2,2;1,FAVOUR,56;57;58;59;60;61;62;63;64;65;66;67;197;198;207,RA,199,MA,,,aquesta gent necessita una resposta,esta gente necesita una respondida,these persons needs a response
209,ARG2,3,FAVOUR,156,MA,,,,,és que no és un dret reconegut a sa carta de drets des nacions unides,es que no es un derecho reconocido a su carta de derechos des naciones unidas,is that it is not a law recognised at his card of laws des nations united
210,ARG2,3,FAVOUR,156,CA,,,,,però és que ses lleis que fem en els parlaments no sempre se basen amb un dret reconegut a s'article catorze no,pero es que sus leyes que basura en los parlamentos no siempre se basan con un derecho reconocido a se artículo catorce no,but is that his laws that muck at the parliaments no always base  with a law recognised at  article fourteen no
211,ARG2,3,FAVOUR,210,RA,,,,,moltes vegades són per resoldre problemes de sa societat,muchas veces son para resolver problemas de su sociedad,many times are to resolve problems of his society
212,ARG2,3,FAVOUR,210,RA,211,MA,,,moltes vegades es per arreglar desitjos de sa societat,muchas veces se para arreglar deseos de su sociedad,many times  to arrange wishes of his society
213,ARG2,3,FAVOUR,210,RA,211;212,MA,,,moltes vegades és per donar respostes,muchas veces es para dar respondidas,many times is to give responses
214,ARG2,3,FAVOUR,210,RA,211;212;213,MA,,,ses lleis estan fetes per donar respostes,sus leyes están hechas para dar respondidas,his laws are made to give responses
215,ARG2,3;2,AGAINST,122;130;131;132;133;134;135;140,RA,,,,,no pensen que és molt poc respectuosa en per al feminisme entendre que la dona patint tots d'aquestos riscos siga només una solució per a un problema demogràfic,no piensan que es muy poco respetuosa en para el feminismo entender que la mujer sufriendo todos de estos riesgos sea solo una solución para un problema demográfico,do not think that it is very little respectful at for the feminism understand that the wife suffering all of these risks was only a solution for a demographic problem
216,ARG2,3;2,FAVOUR,,,,,,,aquestes famílies sabien que espanya no era legal aquestes d'aquí de geòrgia aquestes de aquestes d'ucraïna sabien que no era legal,estas familias sabían que espanya no era legal estas de aquí de geòrgia estas de estas de ucraïna sabían que no era legal,these families knew that espanya was not legal these of here of geòrgia these of these of ucraïna knew that it was not legal
217,ARG2,3;2,FAVOUR,54;145;151;154;176,MA,,,,,españa no és legal,españa no es legal,españa is not legal
218,ARG2,3;2,FAVOUR,67,RA,,,,,a ucraïna per lo vist posam moltes traves perquè no s'executin a geòrgia tampoc,a ucraïna por lo visto ponemos muchas trabas porque no se ejecuten a geòrgia tampoco,at ucraïna for lo viewed pose a lot of fetters so that they do not execute  at geòrgia neither
219,ARG2,3;2,FAVOUR,64;67,RA,,,,,però clar quan mon anam a aquest altre costat trobem que si venen d'estats units el preu ha pujat cent mil euros i no hi ha problemes,pero claro cuando mi vamos a este otro lado encontramos que si vienen de estados unidos el precio ha subido ciento mil euros y no hay problemas,but clear when my go at this other canton find that if they come of states united the price has climbed one hundred one thousand euros and there are not problems
220,ARG2,3;2,FAVOUR,64;67;219,RA,,,,,si venen d'aquí de canadà tampoc hi ha problemes,si vienen de aquí de canadà tampoco hay problemas,if they come of here of canadà neither there are problems
221,ARG2,3;2,FAVOUR,218;219,RA,,,,,tancam els ulls,cerramos los ojos,shut the eyes
222,ARG2,3;2,FAVOUR,21;52,RA,,,,,això va en contra de l'argument nostre de la igualtat d'oportunitats que defensam com a estat social,esto va en contra del argumento nuestro de la igualdad de oportunidades que defendemos como estado social,this goes against of the ours argument of the equality of opportunities that defend as a social state
223,ARG2,3;2,FAVOUR,222,RA,,,,,això sí que és una cosa reconeguda sa constitució,eso sí que es una cosa reconocida su constitución,this aye that it is a thing recognised his constitution
224,ARG2,3;2,FAVOUR,79;85;182;222,RA,,,,,però com estat social naltros volem una igualtat de drets d'oportunitats,pero como estado social naltros volemos una igualdad de derechos de oportunidades,but like social state naltros blast an equality of laws of opportunities
225,ARG2,3;2,FAVOUR,1;2;3;23;32,RA,,,,,no volem que uns tinguin la papereta que surt a favor la papereta que et dóna el premi i la gran majoria no el tenguin,no queremos que unos tengan la papeleta que sale a favor la papeleta que te da el premio y la gran mayoría no lo tenguin,do not want to that ones have the ballot that exits in favour the ballot that gives you the prize and the big majority no it tenguin
226,ARG2,3;2,FAVOUR,1;2;3;23;32;79,RA,225,MA,,,no volem que el vostre compte bancari determini la vostra papereta,no queremos que vuestra cuenta bancaria determine vuestra papeleta,do not want to that your bank account determine your ballot
227,ARG2,3;2,AGAINST,,,,,,,mai una legislació per garantir un desig,nunca una legislación para garantizar un deseo,never a legislation to guarantee a wish
228,ARG2,3;2,AGAINST,158,RA,,,,,ser pare ser mare és un desig és una possibilitat,ser padre ser madre es un deseo es una posibilitado,be father be mother is a wish is a possibility
229,ARG2,3;2,AGAINST,228,CA,,,,,però no és un dret,pero no es un derecho,but is not a law
230,ARG2,1;2;3,AGAINST,227,MA,,,,,no pensem que un cos legal s'hauria d'armar al voltant ,no pensamos que un cuerpo legal se tendría que armar alrededor,do not think that a legal body would have to arm  around
231,ARG2,1;2;3,AGAINST,,,,,,,tots aquestos riscos per al nadó la manca d'anticossos pel no alletament que es produeix evidentment per la separació de la mare,todos estos riesgos para el bebé la carencia de anticuerpos por el no amamantamiento que se produce evidentemente por la separación de la madre,all these risks for the baby the lack of antibodies for the no lactation that produces  obviously for the mother's separation
232,ARG2,1;2;3,AGAINST,,,,,,,les complicacions de la cessària,las complicaciones de la cessària,the complications of it cessària
233,ARG2,1;2;3,AGAINST,232,RA,,,,,la cessària és la fórmula típica de la gestació subrogada per què perque els pares han de viatjar cap a un lloc s'han de desplaçar,la cessària es la fórmula típica de la gestación subrogada por qué perque los padres tienen que viajar hacia un lugar se tienen que desplazar,it cessària is the typical formula of the surrogacy how come perque the parents have to travel to a place have to displace
234,ARG2,1;2;3,AGAINST,,,,,,,han de demanar dies lliures a la faena perquè hi ha una dona embarassada a una altra punta del món explotada que està tenint un fill per a ells,tienen que pedir días libres al trabajo porque hay una mujer embarazada a otra punta del mundo explotada que está teniendo un hijo para ellos,have to request free days at work so that there is a pregnant wife at another in the world exploded tip that it is having a son for them
235,ARG2,1;2;3,AGAINST,113;115,RA,,,,,són parts altament medicalitzats i hiperestimulats que comporten molts dels riscos que hem vist adés,son partes altamente medicalizados e hiperestimulats que comportan muchos de los riesgos que hemos visto hace poco,are parts highly medicalitzats and hiperestimulats that comport many of the risks that have viewed recently
236,ARG2,1;2;3,AGAINST,,,,,,,l'autisme la hiperactivitat producte del creixement de l'estrés en el nado per la separació de la mare obesitat asma patologies autoimmunes,el autismo la hiperactividad producto del crecimiento del estrés en lo nado por la separación de la madre obesidad asma patologías autoinmunes,the autism the hyperactivity product of the growth of the stress at swim it for the mother's separation obesity asthma autoimmune pathologies
237,ARG2,1;2;3,AGAINST,236,RA,,,,,enfermentats molt greus que  cap desig hauria d'obviar,enfermentats muy graves que ningún deseo tendría que obviar,enfermentats very grave that any wish would have to obviar
238,ARG2,1;2;3,AGAINST,158;228,RA,,,,,si de veritat volem ser pares mares serà perquè ens agraden molt molt els xiquets i les xiquetes,si de verdad queremos ser pares madres será porque nos gustan muy mucho los niños y las niñas,if for real want to be pause mothers will be so that they like us very a lot of the children and the infants
239,ARG2,1;2;3,AGAINST,122;130;131;132;133;134;135;140,RA,,,,,és cruel passar per damunt tots aquestos riscos,es cruel pasar por encima todos estos riesgos,is cruel to pass for on all these risks
240,ARG2,1;2;3,FAVOUR,,,,,,,l'avortament és lleial i té riscos els anticonceptius són una explosió d'hormones i té riscos també l'hem d'ilegalitzar,el aborto es leal y tiene riesgos los anticonceptivos son una explosión de hormonas y tiene riesgos también lo tenemos que ilegalitzar,the abortion is loyal and has risks the contraceptive are an outburst of hormones and has risks also have to it ilegalitzar
241,ARG2,1;2;3,AGAINST,240,CA,,,,,la gran diferència és que el nadó en cap moment pot triar,la gran diferencia es que el bebé en ningún momento puede elegir,the big difference is that the baby at any moment can elect
242,ARG2,1;2;3,AGAINST,241,RA,,,,,és una víctima de tot açò,es una víctima de todo esto,is a victim of every this
243,ARG2,1;2;3,AGAINST,,,,,,,estan parlant de l'avortament com si es practicara per aquí per allà com si les persones no estigueren a supostos molt concrets que els duen aquest camí,están hablando del aborto como si se practicara por aquí por allá como si las personas no estuvieron a supostos muy concretos que los llevan este camino,are talking of the abortion as if it practiced  for here around there as if the persons were not at supostos very concrete that take the ones this path
244,ARG2,1;2;3,AGAINST,,,,,,,des de que s'ha regulat ha disminuït moltíssim,desde que se ha regulado ha disminuido muchísimo,since that it has regulated  has diminished very a lot of
245,ARG2,1;2;3,AGAINST,240,CA,,,,,no parlen d'això com si fóra la via més normal per tal de garantir o de donar-los certa aparença de normalitat a la gestació subrogada,no hablen de esto como sí sería la vía más normal para garantizar o de darles cierta apariencia de normalidad a la gestación subrogada,do not talk thereof as if it was the most normal road for such to guarantee or to give them some appearance of normality at the surrogacy
246,ARG2,1;2;3,AGAINST,,,,,,,no és el mateix,no es el mismo,is not the same
247,ARG2,1;2;3,FAVOUR,25;34;105;106;183;240,RA,,,,,i perquè sí a s'avortaments la dona sí que pot decidir en cas de sa gestació subrogada no deixau a sa dona que pugui decidir també,y porque sí a se abortos la mujer sí que puede decidir en caso de su gestación subrogada no dejáis a su mujer que pueda decidir también,and so that aye at  abortions the wife aye that it can decide at case of his surrogacy do not let at his wife that can decide also
248,ARG2,1;2;3,AGAINST,247,CA,,,,, la decisió ací és una fal·làcia,la decisión aquí es una falacia,the decision here is a fallacy
249,ARG2,1;2;3,AGAINST,48;108;122;130;131;132;133;134;135;140,RA,,,,,hi havia dones disposades a passar per tot açò,había mujeres dispuestas a pasar por todo esto,there were wives had to pass for every this
250,ARG2,1;2;3,AGAINST,249,RA,,,,,l'altruisme d'un cas minoritari,el altruismo de un caso minoritario,the altruism of a minoritary case
251,ARG2,1;2;3,AGAINST,,,,,,,els casos on s'ha legislat s'ha demostrat al canadà al regne unit llocs on s'ha legislat altruistament els casos són mínims pràcticament testimonials,los casos donde se ha legislado se ha demostrado al canadà en el reino unido lugares donde se ha legislado altruistamente los casos son mínimos prácticamente testimoniales,the cases where has legislated  has evidenced  at the canadà at the realm united places where has legislated  altruistament the cases are minimal practically testimonials
