ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,ADU_CAT,ADU_ES,ADU_EN
104,ARG1,1.0,FAVOUR,103,RA,ja que és una pràctica que si no té una legalització exhaustiva pot suposar vulneració dels drets de les dones com els que ens parlava l'equip en contra,puesto que es una práctica que si no tiene una legalización exhaustiva puede suponer vulneración de los derechos de las mujeres como los que nos hablaba el equipo en contra,since it is a practice that if does not have an exhaustive legalisation can suppose violation of the laws of the wives like those that talked us the squad against
105,ARG1,1.0,FAVOUR,104,RA,és una pràctica que realment és molt complexa,es una práctica que realmente es muy compleja,is a practice that really is very complex
106,ARG1,1.0,FAVOUR,,,no tenim eines per controlar el que està passant en altres països,no tenemos herramientas para controlar el que está pasando en otros países,do not have tools to control what is passing at other countries
107,ARG1,1.0,FAVOUR,106,MA,en canvi sí que tenim eines per decidir com ho regulem nosaltres,en cambio sí que tenemos herramientas para decidir como lo regulamos nosotros,instead aye that have tools to decide how regulate it we
108,ARG1,1.0,FAVOUR,107,RA,per tant davant d'aquesta situació actual hi ha dues vies,por lo tanto ante esta situación actual hay dos vías,therefore in front of this ongoing situation there are two roads
109,ARG1,1.0,FAVOUR,108,RA,per una banda el prohibicionisme del que ens està parlant l'equip contrari,por un lado el prohibicionismo del que nos está hablando el equipo contrario,on the one hand the prohibitionism of the that is talking us the contrary squad
110,ARG1,1.0,FAVOUR,109,MA,és a dir seguir com està la situació,es decir seguir como está la situación,that is to say track how is the situation
111,ARG1,1.0,FAVOUR,110,RA,que els països on vulneren aquests drets es segueixin vulnerant,que los países donde vulneran estos derechos se sigan vulnerando,that the countries where vulneren these laws track  vulnerant
112,ARG1,1.0,FAVOUR,111,RA, perquè aquí és on ens ha portat el prohibicionisme,porque aquí es donde nos ha llevado el prohibicionismo,so that here is where has taken us the prohibitionism
113,ARG1,1.0,FAVOUR,108,RA,per altra banda estem parlant d'una regulació,por otro lado estamos hablando de una regulación,on the other hand are talking of a regulation
114,ARG1,1.0,FAVOUR,113,MA,és a dir aquest problema l'hem afrontat i hem decidit regular-lo,es decir este problema lo hemos afrontado y hemos decidido regularlo,that is to say this problem have affronted it and have decided to regulate it
115,ARG1,1.0,FAVOUR,30;114,RA,per tant aquí desemboca el nostre primer argument ,por lo tanto aquí desemboca nuestro primer argumento,therefore here ends our first argument
116,ARG1,1.0,AGAINST,,,actualment als estats on és legal la gestació subrogada altruista es produeix un gran èxode perquè això implica que hi ha dificultats per accedir-hi,actualmente en los estados donde es legal la gestación subrogada altruista se produce un gran éxodo porque esto implica que hay dificultades para acceder,at present at the states where is legal the surrogacy altruist produces  a big exodus so that this implies that it has hampered  to access
117,ARG1,1.0,AGAINST,116,RA,com ho solucionaran vostès això,como lo solucionarán ustedes esto,how will solve it you this
118,ARG1,1.0,FAVOUR,,,si hi ha problemes per accedir a estats units el millor serà que nosaltres ho puguem fer en el nostre país i així no hi haurà problemes  de fer-ho,si hay problemas para acceder en estados unidos el mejor será que nosotros lo podamos hacer en nuestro país y así no habrá problemas de hacerlo,if there are problems to access at states united the best will be that we can make it at our country and like this there will not be problems to make it
119,ARG1,1.0,FAVOUR,118,RA,una llei molt diferent als estats units,una ley muy diferente en los estados unidos,a very distinct law at the states united
120,ARG1,1.0,FAVOUR,,,a més a més ells parlen d'una regulació comercial,además ellos hablan de una regulación comercial,in addition they talk of a trading regulation
121,ARG1,1.0,FAVOUR,120,CA,i nosaltres parlem d'una regulació altruista,y nosotros hablamos de una regulación altruista,and we talk of an altruistic regulation
122,ARG1,1.0,FAVOUR,,,en l'actualitat hi ha persones riques que van en aquests països com poden ser estats units,en la actualidad hay personas ricas que van en estos países como pueden ser estados unidos,at the actuality there are affluent persons that go at these countries and can be states united
123,ARG1,1.0,FAVOUR,122,RA,aquests països fan unes pràctiques amb garanties,estos países hacen unas prácticas con garantías,these countries make some practices with guarantees
124,ARG1,1.0,FAVOUR,123,RA,però que està fent que es faci en aquests països,pero que está haciendo que se haga en estos países,but that is making that it make  at these countries
125,ARG1,1.0,FAVOUR,109;122,RA,doncs en primer lloc el prohibicionisme el que fa és fomentar les desigualtats entre persones pobres i persones riques,pues en primer lugar el prohibicionismo el que hace es fomentar las desigualdades entre personas pobres y personas ricas,then in the first place the prohibitionism what makes is to foster the inequalities among poor persons and affluent persons
126,ARG1,1.0,FAVOUR,125,RA,per tant hi ha una discriminació segons la renda de les persones,por lo tanto hay una discriminación según la renta de las personas,therefore there is a discrimination according to the renda of the persons
127,ARG1,1.0,FAVOUR,125,RA,per altra banda en canvi hi ha persones que no tenen tants diners però tenen aquest desig legítim de voler tenir un fill,por otro lado en cambio hay personas que no tienen tanto dinero pero tienen este deseo legítimo de querer tener un hijo,on the other hand instead there are persons that do not have so many money but have this legitimate wish to want to have a son
128,ARG1,1.0,FAVOUR,127,RA,aquestes persones es veuen actualment obligades a anar a altres països on hi ha una regulació precària,estas personas se ven actualmente obligadas a ir a otros países donde hay una regulación precaria,these persons view  at present obliged to go at other countries where there is a precarious regulation
129,ARG1,1.0,FAVOUR,128,RA,i costa de què estem fent tot això doncs de vulneració contínua dels drets de les dones,y costa de que estamos haciendo todo esto pues de vulneración continua de los derechos de las mujeres,and coast of what are making everything this then of continual violation of the laws of the wives
130,ARG1,1.0,FAVOUR,129,RA,a més a més d'una lucració d'unes agències intermediàries opaques,además de una lucració de unas agencias intermediarias opacas,in addition to a lucració of some opaque intermediary agencies
131,ARG1,1.0,FAVOUR,,,per exemple a qui portem una taula comparativa del que ens pot costar una gestació subrogada a estats units i el que ens pot costar una gestació subrogada a ucraïna a estats units ens pot costar un preu de cent cinquanta mil euros per què perquè és una pràctica amb garanties a ucraïna en canvi ens costa cinquanta mil euros un terç del que ens pot costar,por ejemplo a quien llevamos una mesa comparativa del que nos puede costar una gestación subrogada a estados unidos y el que nos puede costar una gestación subrogada a ucraïna en estados unidos nos puede costar un precio de ciento cincuenta mil euros por qué porque es una práctica con garantías a ucraïna en cambio nos cuesta cincuenta mil euros un tercio del que nos puede costar,for example at who take a comparative table of the that can cost us a surrogacy at states united and what can cost us a surrogacy at ucraïna at states united can cost us a price of one hundred fifty one thousand euros how come so that it is a practice with guarantees at ucraïna instead costs us fifty one thousand euros a third of the that can cost us
132,ARG1,1.0,FAVOUR,131,RA,i tot això en perjudici de les més vulnerables les dones,y todo esto en perjuicio de las más vulnerables las mujeres,and all that at damage of the most vulnerable the wives
133,ARG1,,AGAINST,,,quina opinió li mereix el fet de que a regne unit tot i que és una pràctica altruista com vostès volen presentar hi hagi un èxode perquè no tenen una nòmina de dones suficients,qué opinión le merece el hecho de que a reino unido a pesar de que es una práctica altruista como ustedes quieren presentar haya un éxodo porque no tienen una nómina de mujeres suficientes,which opinion merits him the fact of that at realm united although it is an altruistic practice like you want to present there is an exodus so that do not have a payroll of sufficient wives
134,ARG1,1.0,FAVOUR,,,a regne unit hem de diferenciar dos punts el que és un contracte i el que es un acord,a reino unido tenemos que diferenciar dos puntos el que es un contrato y el que se un acuerdo,at realm united have to differentiate two points what is an agreement and what  a chord
135,ARG1,1.0,FAVOUR,134,RA,a regne unit està regulat de manera que és un acord no vinculant per la mare gestant,a reino unido está regulado de forma que es un acuerdo no vinculante por la madre gestante,at realm united is regulated so that it is a chord not linking for the mother gestant
136,ARG1,1.0,FAVOUR,135,RA,què passa,que pasa,what passes
137,ARG1,1.0,FAVOUR,136,RA,que les persones que volen accedir a regne unit tenen un problema,que las personas que quieren acceder a reino unido tienen un problema,that the persons that want to access at realm united have a problem
138,ARG1,1.0,FAVOUR,137,RA,i és que la mare ha d'anar davant del jutge i declarar si entrega o no entrega aquell fill,y es que la madre tiene que ir ante el juez y declarar si entrega o no entrega aquel hijo,and is that the mother has to go in front of the judge and declare if delivery or does not hand that son
139,ARG1,1.0,FAVOUR,138,RA,per tant els pares tenen una inseguretat jurídica de si finalment aquell fill el podran adquirir o no ,por lo tanto los padres tienen una inseguridad jurídica de si finalmente aquel hijo lo podrán adquirir o no,therefore the parents have a juridical insecurity of if finally that son will be able to acquire it or no
140,ARG1,1.0,FAVOUR,139,RA,i aquesta inseguretat jurídica és el que fa que al regne unit aquesta pràctica no estigui ben regulada,y esta inseguridad jurídica es el que hace que en el reino unido esta práctica no esté muy regulada,and this juridical insecurity is what makes that at the realm united this practice was not well regulated
141,ARG1,,AGAINST,138,MA,ens acaba de dir que és un problema que la dona gestant acabi decidint si es queda o no es queda el fill,nos acaba de decir que es un problema que la mujer gestando acabe decidiendo si se queda o no se queda el hijo,ends us to say that it is a problem that the wife gestant end deciding if it stays  or does not stay  the son
142,ARG1,1.0,FAVOUR,,,aquest problema l'hem assumit,este problema lo hemos asumido,this problem have assumed it
143,ARG1,1.0,FAVOUR,44;142,RA,per aquest motiu la dona podrà conèixer el vincle perfectament i sabrà com afrontar-lo,por este motivo la mujer podrá conocer el vínculo perfectamente y sabrá como afrontarlo,for this reason the wife will be able to meet the tie perfectly and will know like affronting it
144,ARG1,1.0,FAVOUR,,,què ens està portant el prohibicionisme,qué nos está llevando el prohibicionismo,what is taking us the prohibitionism
145,ARG1,1.0,FAVOUR,144,RA,primer discriminació per motius de la renda,primero discriminación por motivos de la renta,first discrimination for motifs of the renda
146,ARG1,1.0,FAVOUR,145,RA,només ho poden fer les persones riques,solo lo pueden hacer las personas ricas,only can it make the affluent persons
147,ARG1,1.0,FAVOUR,144,RA,segon en cas de que ho vulguin fer les persones pobres fomentem la vulneració dels drets de les dones als països amb una regulació que sigui precària,segundo en caso de que lo quieran hacer las personas pobres fomentamos la vulneración de los derechos de las mujeres a los países con una regulación que sea precaria,second at case of that want to make it the poor persons foster the violation of the laws of the wives at the countries with a regulation that was precarious
148,ARG1,1.0,FAVOUR,144,RA,i tercer hi ha una discriminació del col·lectiu lgtbi,y tercero hay una discriminación del colectivo lgtbi,and third there is a discrimination of the community lgtbi
149,ARG1,1.0,FAVOUR,148,RA,el col·lectiu lgtbi és un col·lectiu que per de per si està molt discriminat i l'única manera que tenen per poder tenir fills de manera genètica és la gestació subrogada,el colectivo lgtbi es un colectivo que por de por si está muy discriminado y la única manera que tienen para poder tener hijos de manera genética es la gestación subrogada,the community lgtbi is a community that for of for if it is very discriminated and the only mode that have to be able to have children of genetic mode is the surrogacy
150,ARG1,1.0,FAVOUR,148,RA,aquí hi ha un manifest d'un col·lectiu que ja està molt discriminat i que demana sisplau que es reguli aquesta situació,aquí hay un manifiesto de un colectivo que ya está muy discriminado y que pide por favor que se regule esta situación,here there is a manifesto of a community that already is very discriminated and that requests sisplau that regulate  this situation
151,ARG1,2.0,FAVOUR,,,en segon lloc portem un argument feminista,en segundo lugar llevemos un argumento feminista,in the second place take a feminist argument
152,ARG1,2.0,FAVOUR,,,ells ens deien que aquesta pràctica està fomentant el patriarcat,ellos nos decían que esta práctica está fomentando el patriarcado,they said us that this practice is fostering the patriarchy
153,ARG1,2.0,FAVOUR,152,CA,què és més patriarcal que no els hi estiguem donant a les dones la capacitat per escollir per elles mateixes què fer amb el seu cos,qué es más patriarcal que no se los estemos dando a las mujeres la capacidad para escoger por ellas mismas qué hacer con su cuerpo,what is more patriarchal that no are the ones to him giving at the wives the capacity to choose for them same what make with his body
154,ARG1,2.0,FAVOUR,153,MA,és a dir amb la seva prohibició el que estan fent és que li estem donant a l'estat la potestat per decidir de les dones de que fer amb el seu cos,es decir con su prohibición el que están haciendo es que le estamos dando en el estado la potestad para decidir de las mujeres de que hacer con su cuerpo,that is to say with his ban what are making is that we are giving him at the state the authority to decide of the wives of that make with his body
155,ARG1,2.0,FAVOUR,154,RA,per exemple aquí tinc un manifest de totes aquestes dones que volen ser gestants i l'estat els hi està impedint,por ejemplo aquí tengo un manifiesto de todas estas mujeres que vuelen ser gestantes y el estado se los está impidiendo,for example here have a manifesto of all these wives that blast being gestants and the state is the ones to him impeding
156,ARG2,,AGAINST,,,han afirmat que és un problema que la dona gestant sigui autònoma per decidir si vol el fill o no vol el fill,han afirmado que es un problema que la mujer gestando sea autónoma para decidir si quiere el hijo o no quiere el hijo,have affirmed that it is a problem that the wife gestant was freelance to decide if it loves the son or does not want to the son
157,ARG2,1.0,AGAINST,,,segons el servei públic de salut del regne unit el dos mil catorze es van produir dos-centes setanta una gestacions subrogades a regne unit on és altruista però és que més de mil parelles van haver d'anar a un altre estat més de mil persones van haver d'anar amb el èxode a un altre estat a recórrer a la gestació,según el servicio público de salud del reino unido el dos mil catorce se produjeron dos-centes setenta una gestaciones subrogadas a reino unido dónde es altruista pero es que más de mil parejas tuvieron que ir a otro estado más de mil personas tuvieron que ir con el éxodo en otro estado a recurrir a la gestación,according to the public kick of health of the realm united the two thousand fourteen produced  two-centes seventy one gestations subrogades at realm united where is altruistic but is that more of one thousand couples had to go at another more state of one thousand persons had to go with the exodus at another state at resorting to the gestation
158,ARG2,1.0,AGAINST,157,RA,per tant la gestació subrogada altruista no és una solució perquè no compleix amb la demanda,por lo tanto la gestación subrogada altruista no es una solución porque no cumple con la demanda,therefore the surrogacy altruist is not a solution so that it does not conform with the demand
159,ARG2,1.0,AGAINST,,,per plantejar una solució una resposta a aquest col·lectiu que demanava quelcom Nosaltres vam examinar de qui està format aquest col·lectiu que accedeix a la gestació subrogada,para plantear una solución una respuesta a este colectivo que pedía algo Nosotros examinamos de quién está formado este colectivo que accede a la gestación subrogada,to pose a solution a response at this community that requested quelcom We examined of who is formed this community that accesses at the surrogacy
160,ARG2,1.0,AGAINST,159,RA,entre un setanta i vuitanta per cent de les persones que accedeixen a la gestació subrogada són parelles heterosexuals que estan incapacitades físicament per poder gestar,entre un setenta y ochenta por ciento de las personas que acceden a la gestación subrogada son parejas heterosexuales que están incapacitadas físicamente para poder gestar,among a seventy and eighty percent of the persons that access at the surrogacy are heterosexual couples that are incapacitated physically to be able to gestar
161,ARG2,1.0,AGAINST,160,RA,el debat de la gestació subrogada amb aquestes dades ja s'ha efectuat,el debate de la gestación subrogada con estos datos ya se ha efectuado,the debate of the surrogacy with these data already has effected
162,ARG2,1.0,AGAINST,161,RA,concretament al parlament suec suècia va veure que hi havia una demanda i va decidir de debatre debatre com és normal a l'hora de fer una proposta de legislació,concretamente en el parlamento sueco suecia vio que había una demanda y decidió de debatir debatir cómo es normal en la hora de hacer una propuesta de legislación,concretely at the Swedish parliament suècia viewed that there was a demand and decided to debate debate as usual at the hour to make a proposal of legislation
163,ARG2,,FAVOUR,,,no creu que una legislació exemplar de la gestació subrogada eliminaria tot incentiu per anar tercers països,no cree que una legislación ejemplar de la gestación subrogada eliminaría todo incentivo para ir terceros países,does not think that an exemplary legislation of the surrogacy would delete every incentive to go third countries
164,ARG2,1.0,AGAINST,,,sí segurament,sí seguramente,aye surely
165,ARG2,1.0,AGAINST,164,MA,però és que el problema és que vostés no ens han presentat una legislació Exemplar,pero es que el problema es que ustedes no nos han presentado una legislación Ejemplar,but is that the problem is that you have not presented us an Exemplary legislation
166,ARG2,1.0,AGAINST,165,RA,perquè volen fer que la dona gestant no sigui autònoma per decidir si es vol quedar el fill que ha gestat durant nou mesos,porque quieren hacer que la mujer gestando no sea autónoma para decidir si se quiere quedar el hijo que ha gestado durante nueve meses,so that they want to make that the wife gestant was not freelance to decide if wants to stay  the son that has gestat during nine months
167,ARG2,4.0,AGAINST,162,RA,el tercer estat de la unió europea en igualtat de gènere va debatre sobre aquest tema i saben què van dir els suecs van dir que no no a la gestació subrogada suècia,el tercer estado de la unión europea en igualdad de género debatió sobre este tema y saben qué dijeron los suecos dijeron que no no a la gestación subrogada suecia,the third state of the European union at equality of genus debated on this motif and know what said the Swedish said that no no at the surrogacy suècia
168,ARG2,4.0,AGAINST,167,RA,per altra banda també és el primer estat en Inversión en recerca desenvolupament investigació,por otro lado también es el primer estado en Inversión en investigación desarrollo investigación,on the other hand also is the first state at Inversión at enquiry development inquest
169,ARG2,4.0,AGAINST,168,RA,és tot això el que ha portat a suècia A una alternativa,es todo esto el que ha llevado a suecia A una alternativa,is everything this what has taken at suècia At an alternative
170,ARG2,4.0,AGAINST,169,RA,una alternativa per a aquelles persones que volen tenir un fill propi,una alternativa para aquellas personas que quieren tener un hijo propio,an alternative for those persons that want to have an own son
171,ARG2,4.0,AGAINST,168,RA,es va convertir en el primer estat de la unió europea on hi va haver un naixement d'un nadó per a un trasplantament d'úter de forma eficient eficaç i segura,se convirtió en el primer estado de la unión europea donde hubo un nacimiento de un bebé para un trasplante de útero de forma eficiente eficaz y segura,converted  at the first state of the European union where there was a birth of a baby for a transplantation of womb of effective efficient form and certain
172,ARG2,4.0,AGAINST,171,RA,tot i així el trasplantament d'úter no és la solució,aun así el trasplante de útero no es la solución,yet the transplantation of womb is not the solution
173,ARG2,4.0,AGAINST,172,MA,el que és la solució és donar eines donar possibilitats a les persones que volen concebre volen tenir un fill propi perquè ho facin,el que es la solución es dar herramientas dar posibilidades a las personas que quieren concebir quieren tener un hijo propio porque lo hagan,what is the solution is to give tools give possibilities at the persons that want to conceive want to have an own son so that they make it
174,ARG2,4.0,AGAINST,,,aquest estudi és molt interessant i és que parla sobre un estat on s'ha legalitzat la gestació subrogada altruista tal com volen fer els nostres companys,este estudio es muy interesante y es que habla sobre un estado donde se ha legalizado la gestación subrogada altruista tal como quieren hacer nuestros compañeros,this survey is very interesting and is that it talks on a state where has legalised  the surrogacy altruistic as they want to make our partners
175,ARG2,4.0,AGAINST,174,RA,regne unit va decidir legalitzar la gestació subrogada i van veure que hi havia una sèrie de problemes,reino unido decidió legalizar la gestación subrogada y vieron que había una serie de problemas,realm united decided to legalise the surrogacy and viewed that there was a series of problems
176,ARG2,4.0,AGAINST,175,RA,la dona gestant per què hauria de ser gestant,la mujer gestando por qué tendría que ser gestando,the wife gestant how come would have to be gestant
177,ARG2,4.0,AGAINST,175,RA,qui cobreix els gastos de la manutenció,quien cubre los gastos de la manutención,who coats the gastos of the maintenance
178,ARG2,4.0,AGAINST,175,RA,van fer un estudi van encastar a les persones a les que es dirigia la gestació subrogada aquelles persones infèrtils que no podien gestar per si mateixes  no podien gestar per elles mateixes i què van fer en aquest estudi els van preguntar mirin els donem dues opcions fan gestació subrogada posen la pressió sobre una tercera persona que poder no ha d'estar involucrada però tot i així pel seu propi benefici una tercera persona gestarà per vostè o els oferim una altra possibilitat el trasplantament d'úter de manera que vostès assumiran els riscos vostès mateixos aquest percentatge d'aquí és el nombre de persones que van decidir que elles farien un trasplantament d'úter un noranta-dos coma cinc per cent dels enquestats preferien un trasplantament d'úter i ser ells els gestants a no que ho faci una tercera persona i ja que assumeixi els riscos ella,hicieron un estudio empotraron a las personas a las que se dirigía la gestación subrogada aquellas personas infértiles que no podían gestar por sí mismas no podían gestar por ellas mismas y que hicieron en este estudio los preguntaron miren los damos dos opciones hacen gestación subrogada ponen la presión sobre una tercera persona que poder no tiene que estar involucrada pero aun así por su propio beneficio una tercera persona gestará por usted o les ofrecemos otra posibilidad el trasplante de útero de forma que ustedes asumirán los riesgos ustedes mismos este porcentaje de aquí es el número de personas que decidieron que ellas harían un trasplante de útero un noventa y dos coma cinco por ciento de los encuestados preferían un trasplante de útero y ser ellos los gestantes a no que lo haga una tercera persona y puesto que asuma los riesgos ella,made a survey embedded at the persons at those that directed  the surrogacy those infertile persons that could not gestar for if same could not gestar for them same and what made at this survey asked the ones look give the ones two options make surrogacy pose the pressure on a third person that can does not have to be involved but yet for his own benefit a third person gestarà for you or offer them another possibility the transplantation of womb so that you will assume the risks you same this percentage of here is the number of persons that decided that they would make a transplantation of womb one ninety-two coma five percent of the respondents preferred a transplantation of womb and being they the gestants at no that it make it a third person and since it assume the risks she
179,ARG2,4.0,AGAINST,170,RA,aportem una solució que és eficaç per aquestes persones que és el major col·lectiu,aportamos una solución que es eficaz por estas personas que es el mayor colectivo,contribute a solution that is effective for these persons that is the main community
180,ARG2,4.0,AGAINST,,,però no només aquesta sinó que a més tenim l'adopció,pero no solo esta sino que además tenemos la adopción,but no only this but that besides have the adoption
181,ARG2,4.0,AGAINST,180,RA,l'adopció que comporta és una solució per aquella vint per cent trenta per cent de persones que realment també volen ser pares,la adopción que compuerta es una solución por aquella veinte por ciento treinta por ciento de personas que realmente también quieren ser pares,the adoption that gate is a solution for that twenty percent thirty percent of persons that really also want to being pause
182,ARG2,4.0,AGAINST,181,RA,però en l'adopció senyores i senyors no donem un fill els pares donem uns pares a un fills,pero en la adopción señoras y señores no damos un hijo los padres damos unos padres a un hijos,but at the adoption ladies and gentlemen do not give a son the parents give some parents at some children
183,ARG2,4.0,AGAINST,182,RA,i això segons el tribunal europeu de drets humans sí que és un dret,y esto según el tribunal europeo de derechos humanos sí que es un derecho,and this according to the European tribunal of human laws aye that it is a law
184,ARG2,1.0,FAVOUR,,,no solucionen els problemes que nosaltres hem destacat amb la nostra introducció i la nostra primera refutació ,no solucionan los problemas que nosotros hemos destacado con nuestra introducción y nuestra primera refutación,do not solve the problems that we have excelled with our introduction and our first refutation
185,ARG2,1.0,FAVOUR,184,RA,primer de tot no és excloent podem tenir un món en el que es produeix un trasplantament d'úter i després podem utilitzar la gestació subrogada,antes que nada no es excluyente podemos tener un mundo en el que se produce un trasplante de útero y después podemos utilizar la gestación subrogada,first of all is not excluding can have a world at what produces  a transplantation of womb and next can utilise the surrogacy
186,ARG2,1.0,FAVOUR,185,RA,però sent excloent segueixen desigual,pero siente excluyendo siguen desigual,but hears excluding track uneven
187,ARG2,1.0,FAVOUR,186,RA,qui ens diu que el trasplantament d'úter serà gratuït,quién nos dice que el trasplante de útero será gratuito,who says us that the transplantation of womb will be free
188,ARG2,1.0,FAVOUR,187,RA,només les persones riques que tenen realment molts diners poden fer aquest tractament,solo las personas ricas que tienen realmente mucho dinero pueden hacer este tratamiento,only the affluent persons that have really a lot of money can make this treatment
189,ARG2,1.0,FAVOUR,186,RA,i que fem a les persones lgtbi,y que basura a las personas lgtbi,and that muck at the persons lgtbi
190,ARG2,1.0,FAVOUR,189,RA,també poden utilitzar aquest mecanisme,también pueden utilizar este mecanismo,also can utilise this mechanism
191,ARG2,1.0,FAVOUR,190,MA,no ,no,no
192,ARG2,1.0,FAVOUR,191,RA,una parella que siguin dos homes no podran utilitzar aquesta alternativa,una pareja que sean dos hombres no podrán utilizar esta alternativa,a couple that are two men will not be able to utilise this alternative
193,ARG2,1.0,FAVOUR,186,RA,perquè només seria per les persones riques amb capacitat econòmica per poder fer-ho i només seria per les persones que no siguin lgtbi,porque solo seria por las personas ricas con capacidad económica para poder hacerlo y solo seria por las personas que no sean lgtbi,so that only would be for the affluent persons with economic capacity to be able to make it and only would be for the persons that are not lgtbi
194,ARG2,2.0,FAVOUR,193,RA,per tant veuríem com la discriminació continua,por lo tanto veríamos como la discriminación continúa,therefore we would view like the discrimination continues
195,ARG2,1.0,FAVOUR,194,RA,i és precisament això el que va a favor del sistema Patriarcal,y es precisamente esto el que va a favor del sistema Patriarcal,and is precisely this what goes in favour of the Patriarchal system
196,ARG2,1.0,FAVOUR,80,MA,ens deien també que hi havia problemes la persona no li agradava per exemple al bebè lo del noia de tailàndia,nos decían también que había problemas la persona no le gustaba por ejemplo al bebé lo del chica de tailàndia,said us also that there were problems the person did not like him for example at the baby lo of the girl of tailàndia
197,ARG2,1.0,FAVOUR,196,RA,a tailàndia davant aquest problema concret el que va fer va ser regularitzar,a tailàndia ante este problema concreto el que hizo fue regularizar,at tailàndia in front of this concrete problem what made was regularitzar
198,ARG2,1.0,FAVOUR,197,RA,no prohibir,no prohibir,not prohibiting
199,ARG2,1.0,FAVOUR,197,RA,ho va prohibir per als estrangers,lo prohibió para los extranjeros,prohibited it for the foreigners
200,ARG2,1.0,FAVOUR,45;199,RA,que és precisament el que nosaltres estem proposant,que es precisamente el que nosotros estamos proponiendo,that it is precisely what we are proposing
201,ARG2,1.0,FAVOUR,200,RA,totes les regulacions del món avançant cap a la llei que hem Proposat,todas las regulaciones del mundo avanzando hacia la ley que hemos Propuesto,all the regulations in the world advancing to the law that have Proposed
202,ARG2,1.0,FAVOUR,,,el problema de la teva l'alternativa de l'adopció és que és desigual respecte al lgbti ,el problema de la tuya la alternativa de la adopción es que es desigual respecto al lgbti,the problem of your the alternative of the adoption is that it is uneven with regard to the lgbti
203,ARG2,1.0,FAVOUR,202,RA,perquè hi ha molts països del món on no es permet l'adopció per les persones lgtbi,porque hay muchos países del mundo donde no se permite la adopción por las personas lgtbi,so that there is a lot of countries in the world where does not permit  the adoption for the persons lgtbi
204,ARG2,1.0,FAVOUR,203,MA,per tant són persones que no poden accedir a l'adopció són persones que es veuen també sense la capacitat de poder satisfer el seu desig,por lo tanto son personas que no pueden acceder a la adopción son personas que se ven también sin la capacidad de poder satisfacer su deseo,therefore they are persons that can not access at the adoption are persons that view  also without the capacity to be able to satisfy his wish
205,ARG2,1.0,FAVOUR,202,RA,però si mirem les dades també veiem com l'adopció cada vegada va a menys,pero si miramos los datos también vemos como la adopción cada vez va a menos,but if we look the data also view like the adoption every time goes at less
206,ARG2,1.0,FAVOUR,205,MA,és a dir no és un sistema que estigui cada vegada sent més garantista,es decir no es un sistema que esté cada vez siente más garantista,that is to say is not a system that was every time hears more garantista
207,ARG2,1.0,FAVOUR,,,és un sistema que cada vegada està més burocratitzat,es un sistema que cada vez está más burocratizado,is a system that every time is more burocratitzat
208,ARG2,1.0,FAVOUR,,,és un sistema que no és igual ni és just,es un sistema que no es igual ni es justo,is a system that is not equal or is just
209,ARG2,1.0,FAVOUR,,,per tant ni el trasplantament d'úter ni l'adopció són mecanismes que es poden complementar amb la gestació subrogada,por lo tanto ni el trasplante de útero ni la adopción son mecanismos que se pueden complementar con la gestación subrogada,therefore or the transplantation of womb or the adoption are mechanisms that can complement  with the surrogacy
210,ARG2,,AGAINST,,,en el nostre estat hi ha catorze mil nens que busquen pare,en nuestro estado hay catorce mil niños que busquen pare,at our state there are fourteen thousand boys that seek father
211,ARG2,,AGAINST,210,RA,i tenint en compte que un vint per cent volen fills no seria fácil unir dos problemes com és els pares que volen fills i els fills que volen pares per trobar una solució,y teniendo en cuenta que un veinte por ciento vuelen hijos no seria fácil unir dos problemas como es los padres que vuelen hijos y los hijos que vuelen padres para encontrar una solución,and taking into account that a twenty percent blast children would not be fácil unite two problems how is the parents that blast children and the children that blast parents to find a solution
212,ARG2,2.0,FAVOUR,,,si vostè es troba per exemple pel carrer amb una dona embarassada vostè no li dirà per què no ha adoptat,si usted se encuentra por ejemplo por la calle con una mujer embarazada usted no le dirá por qué no ha adoptado,if you finds  for example for the street with a pregnant wife you will not say him how come has not adopted
213,ARG2,2.0,FAVOUR,212,RA,la pregunta de per què un adoptat només es fa el col·lectiu Lgtbi,la pregunta de por qué uno adoptado solo se hace el colectivo Lgtbi,the question of how come an adoptee only makes  the community Lgtbi
214,ARG2,2.0,FAVOUR,213,MA,és a dir la càrrega moral de per què no adopten recau en les parelles lgtbi,es decir la carga moral de por qué no adoptan recae en las parejas lgtbi,that is to say the moral charge of how come do not adopt recau at the couples lgtbi
215,ARG2,2.0,FAVOUR,214,RA,aquesta càrrega moral no la posem a les persones que són heteronormatives dintre del patriarcat que tant diuen que volen acabar,esta carga moral no la ponemos a las personas que son heteronormativas dentro del patriarcado que tanto dicen que quieren acabar,this moral charge do not pose it at the persons that are heteronormatives inside of the patriarchy that so much say that they want to end
216,ARG2,2.0,FAVOUR,,,no és ningú més menys feminista per estar a favor de la gestació subrogada,no es nadie más menos feminista para estar a favor de la gestación subrogada,is not nobody more less feminist to be in favour of the surrogacy
217,ARG2,2.0,FAVOUR,216,RA,per exemple hi ha partits polítics amb ideologies molt diverses que estan amb una posició o amb una altra,por ejemplo hay partidos políticos con ideologías muy diversas que están con una posición o con otra,for example has split  politicians with ideologies very varied that are with a position or with another
