ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
144,ARG1,,FAVOUR,,,,,,,no creieu que per  mitjà de la legislació podríem crear noves realitats més ètiques,no creéis que por medio de la legislación podríamos crear nuevas realidades más éticas,do not think that by means of the legislation could create new realities more ethic
145,ARG1,,AGAINST,144,CA,,,,,company encara no està ací que ens exposeu cap tipus de realitat  ètica,compañero todavía no está aquí que nos exponéis ningún tipo de realidad ética,partner still is not here that you expose us any type of ethic reality
146,ARG1,2,AGAINST,144,CA,,,,,no és possible cap tipus de contracte  que protegisca a totes i cadascuna de les dones,no es posible ningún tipo de contrato que proteja a todas y cada una de las mujeres,is not possible any type of agreement that protect at each and every one of the wives
147,ARG1,2,AGAINST,146,RA,,,,,sempre  va haver opressió o de gènere o de classe o entre pobles  entre classes,siempre hubo opresión o de género o de clase o entre pueblos entre clases,always had tightness or of genus or of class or among peoples among classes
148,ARG1,2,AGAINST,140,RA,,,,,sempre són les persones adinerades  les que van als països subdesenvolupats,siempre son las personas adineradas las que van a los países subdesarrollados,always are the persons adinerades those that go at the underdeveloped countries
149,ARG1,2,AGAINST,142,MA,,,,,dintre de països  desenvolupats a les persones precaritzades,dentro de países desarrollados a las personas precaritzades,inside of countries developed at the persons precaritzades
150,ARG1,3,AGAINST,,,,,,,no és casual que en grècia el dos mil catorze  es legalitzara la gestació subrogada comercial just durant la crisi,no es casual que en grècia el dos mil catorce se legalizara la gestación subrogada comercial justo durante la crisis,is not casual that at grècia the two thousand fourteen legalised  the surrogacy trading just during the crisis
151,ARG1,3,AGAINST,,,,,,,no és casual que a ucraïna la majoria de les dones que són gestants  provinguen de la regió de crimea que es troba en un conflicte  i una crisi econòmica brutal,no es casual que a ucraïna la mayoría de las mujeres que son gestantes provengan de la región de crimea que se encuentra en un conflicto y una crisis económica brutal,is not casual that at ucraïna most of the wives that are gestants come from of the region of crimea that it finds  at a conflict and a brutal economic crisis
152,ARG1,2,AGAINST,30,RA,,,,,l'opressió entre pobles,la opresión entre pueblas,the tightness among peoples
153,ARG1,3,AGAINST,43,RA,,,,,el mercat la gestació subrogada dels ventres de lloguer suposa  cinc mil milions d'euros de benefici per a les empreses intermediàries,el mercado la gestación subrogada de los vientres de alquiler supone cinco mil millones de euros de beneficio para las empresas intermediarias,the market the surrogacy of the bellies for hire supposes five thousand million of euros of benefit for the intermediary companies
154,ARG1,3,AGAINST,153,RA,,,,,empreses intermediàries situades en els països desenvolupats que van als països subdesenvolupats a explotar-los,emprendidas intermediarias situadas en los países desarrollados que van a los países subdesarrollados a explotarlos,intermediary companies situated at the countries developed that they go at the underdeveloped countries at exploding them
155,ARG1,2,AGAINST,137;140;152,RA,,,,,per tot això diguem no diguem no a l'opressió,por todo esto digamos no digamos no a la opresión,for everything this say do not say no at the tightness
156,ARG1,1,AGAINST,155,RA,,,,,diguem no  a la cosificació,digamos no a la cosificación,say no at the reification
157,ARG1,,FAVOUR,,,,,,,tota idea és neutra,toda idea es neutra,every idea is neuter
158,ARG1,,FAVOUR,157,RA,,,,,o deuria ser-ho,o debería de serlo,or would owe to be it
159,ARG1,,FAVOUR,,,,,,,però l'animem,pero lo animamos,but warm it
160,ARG1,,FAVOUR,159,RA,,,,,projectem en ella les nostres flames les nostres demències,proyectamos en ella nuestras llamas nuestras demencias,project at her our flames our dementias
161,ARG1,,FAVOUR,,,,,,,impura  transformada en creença s'inserta en el temps adopta figura de succés,impura transformada en creencia se inserta en el tiempo adopta figura de suceso,impure transformed at belief  inserta at the time adopts figure of event
162,ARG1,,FAVOUR,,,,,,,el pas de la lògica l'epilèpsia s'ha consumat,el paso de la lógica la epilepsia se ha consumado,the step of the logic the epilepsy has consummated
163,ARG1,,FAVOUR,159;160;161;162,RA,,,,,així es com nèixen les ideologies les doctrines i les farses sagnants,así se como nèixen las ideologías las doctrinas y las farsas sangrientas,like this  how nèixen the ideologies the doctrines and the bloody farces
164,ARG1,,FAVOUR,,,,,,,emil cioran  un dels únics filòsofs capaç de veure la realitat tal com  és,emil cioran uno de los únicos filósofos capaz de ver la realidad tal como es,emil cioran one of the only capable philosophers to view the reality as it is
165,ARG1,2,FAVOUR,,,,,,,amb tota la seva crueltat,con toda su crueldad,with all his cruelty
166,ARG1,2,FAVOUR,164,RA,,,,,l'equip de la universitat jaume  primer està aquí per mostrar-nos quina és la realitat,el equipo de la universidad jaume primero está aquí para mostrarnos cuál es la realidad,the squad of the university jaume first is here to show us which is the reality
167,ARG1,3,FAVOUR,,,,,,,s'hauria de legalitzar la gestació subrogada,se tendría que legalizar la gestación subrogada,would have to legalise  the surrogacy
168,ARG1,3,FAVOUR,54;167,RA,,,,, s'hauria de legalitzar perquè així l'acotem,se tendría que legalizar porque así la acotem,would have to legalise  so that like this the acotem
169,ARG1,3,FAVOUR,,,,,,,la prohibició no garantitza absolutament res,la prohibición no garantitza absolutamente nada,the ban no garantitza absolutely nothing
170,ARG1,3,FAVOUR,169,RA,,,,,el que en aquest país està prohibit  fer es pot fer fora si tens diners,el que en este país está prohibido hacer se puede echar si tienes dinero,what at this country is prohibited to make can throw  if have money
171,ARG1,3,FAVOUR,167,RA,,,,,a través de la legalització és com  podem crear noves realitats,a través de la legalización es como podemos crear nuevas realidades,through the legalisation is how can create new realities
172,ARG1,1,FAVOUR,48;173,RA,,,,,si no marquem nosaltres les normes les marcarà el déu imperant,si no marcamos nosotras las normas las marcará el dios imperante,if we do not mark we the norms the will mark the god imperant
173,ARG1,1,FAVOUR,,,,,,,els diners els valors neoliberals,el dinero los valores neoliberales,the money the neoliberal values
174,ARG1,2,FAVOUR,,,,,,,vivim en un món globalitzat,vivimos en un mundo globalizado,live at a world globalitzat
175,ARG1,2,FAVOUR,173,RA,,,,,un món on aquests valors han  impregnat totes les capes de la societat totes les capes del nostre llenguatge,un mundo donde estos valores han impregnado todas las capas de la sociedad todas las capas de nuestro lenguaje,a world where these values have impregnated all the cloaks of the society all the cloaks of our language
176,ARG1,2,AGAINST,,,,,,,que son aquests valors neoliberals els lobbys que estan impulsant  que es legalitza aquesta pràctica de forma altruista o de forma comercial,que sueño estos valores neoliberales los lobbies que están impulsando que se legaliza esta práctica de forma altruista o de forma comercial,that dream these neoliberal values the lobbys that are furthering that it legalises  this practice of altruistic form or of trading form
177,ARG1,1;2,FAVOUR,,,,,,,precisament són aquests valors i és els diners que maneja  aquesta pràctica el fet pel que avui estem aquí,precisamente son estos valores y es el dinero que maneja esta práctica el hecho por el que hoy estamos aquí,precisely are these values and is the money that handles this practice the made by the that today are here
178,ARG1,2,FAVOUR,86,RA,,,,,canviar aquesta realitat,cambiar esta realidad,capsize this reality
179,ARG1,1,FAVOUR,48,RA,,,,,matar aquest déu,matar este dios,kill this god
180,ARG1,1,FAVOUR,48;179,RA,,,,,el volem  matar a través de l'educació,lo queremos matar a través de la educación,want to kill it through the nurture
181,ARG1,3,FAVOUR,48;179,RA,,,,,el volem matar a través de la legislació,lo queremos matar a través de la legislación,want to kill it through the legislation
182,ARG1,3,FAVOUR,181,RA,,,,,és l'únic que ens pot protegir davant la globalització,es el único que nos puede proteger ante la globalización,is the only that can protect us in front of the globalisation
183,ARG1,3,FAVOUR,,,,,,,no podem fer-ho de forma individual,no podemos hacerlo de forma individual,can not make it of individual form
184,ARG1,3,FAVOUR,,,,,,,l'única ferramenta que tenim davant de la globalització és l'estat,la única herramienta que tenemos ante la globalización es el estado,the only tool that have in front of the globalisation is the state
185,ARG1,3,AGAINST,169;54,CA,,,,,es il·lògic defensar que una prohibició no pot  aturar una pràctica i al mateix temps estar dient que una  legalització pot aturar-les irregularitats,se ilógico defender que una prohibición no puede parar una práctica y al mismo tiempo estar diciendo que una legalización puede pararlas irregularidades,illogical defend that a ban can not stop a practice and at the same time be saying that a legalisation can stop them irregularities
186,ARG1,,FAVOUR,185,CA,,,,,no és il·lògic,no es ilógico,is not illogical
187,ARG1,,FAVOUR,186,RA,,,,, pot paréixer paradigmàtic,puede parecer paradigmático,can paréixer paradigmatic
188,ARG1,,FAVOUR,186,RA,,,,,la vida és paradigmàtica,la vida es paradigmática,the life is paradigmatic
189,ARG1,,FAVOUR,,,,,,,tenim l'exemple de l'alcohol en estats units  en els anys vint  amb la prohibició de l'alcohol,tenemos el ejemplo del alcohol en estados unidos en los años veinte con la prohibición del alcohol,have the example of the alcohol at states united at the years twenty with the ban of the alcohol
190,ARG1,,FAVOUR,189,RA,,,,,que genera aquesta prohibició,que genera esta prohibición,that generates this ban
191,ARG1,,FAVOUR,190,RA,,,,,el sorgiment de les màfies o el sorgiment d'al capone ,el surgimiento de las mafias o el surgimiento de a el capone,the emergence of the mafias or the emergence of at the capone
192,ARG1,,FAVOUR,,,,,,,va baixar el consum d'alcohol,bajó el consumo de alcohol,lowered the consumption of alcohol
193,ARG1,,FAVOUR,192,CA,,,,,no va baixar simplement es feia de forma casera sense cap tipus  de control sense cap tipus de garanties i a més va afavorir  un negoci il·legal al seu voltant i moltíssima violència,no bajó simplemente se hacía de forma casera sin ningún tipo de control sin ningún tipo de garantías y además favoreció un negocio ilegal a su alrededor y muchísima violencia,did not lower simply made  of form casera without any type of control without any type of guarantees and besides favoured an illegal bargain at his hovering and very a lot of violence
194,ARG1,3,FAVOUR,181;189;193,RA,185,CA,,,és mitjançant la legalització com podem controlar aquesta pràctica,es mediante la legalización como podemos controlar esta práctica,is by means of the legalisation how can control this practice
195,ARG1,1;3,FAVOUR,184,RA,,,,,l'estat és l'únic que pot garantir que els nostres drets  i que les nostres dignitats no siguen vulnerades pel mercat,el estado es el único que puede garantizar que nuestros derechos y que nuestras dignidades no sean vulneradas por el mercado,the state is the only that can guarantee that our laws and that our dignities are not vulnerades for the market
196,ARG1,1,FAVOUR,,,,,,,el  mercat ho intenta fagocitar absolutament tot,el mercado lo intenta fagocitar absolutamente todo,the market attempts it fagocitar absolutely every
197,ARG1,3,FAVOUR,184,MA,,,,,l'única ferramenta  el que tenim davant d'això és la unió ciutadana,la única herramienta el que tenemos ante esto es la unión ciudadana,the only tool what have in front of this is the citizen union
198,ARG1,3,FAVOUR,184,RA,,,,,i és l'estat  el que ens representa,y es el estado el que nos representa,and is the state what represents us
199,ARG2,2,AGAINST,,,,,,,els errors de la llei seca es devien més a la corrupció que no pas a la llei,los errores de la ley seca se debían más a la corrupción que no a la ley,the errors of the dry law owed  more at the corruption that no at the law
200,ARG2,2,AGAINST,,,,,,,lluitant contra la corrupció  es pot fer efectiva la prohibició,luchando contra la corrupción se puede hacer efectiva la prohibición,battling against the corruption can make  effective the ban
201,ARG2,2,FAVOUR,200,CA,,,,,no crec que fóra més per la corrupció,no creo que fuera más por la corrupción,do not think that it was more for the corruption
202,ARG2,2,FAVOUR,,,,,,,el problema  és que l'ésser humà li agrada drogar-se li  agrada canviar el seu estat d'ànim li agrada canviar la seva percepció,el problema es que el ser humano le gusta drogarse le gusta cambiar su estado de ánimo le gusta cambiar su percepción,the problem is that the human being likes him drug likes him capsize his state of spirit likes him capsize his perception
203,ARG2,2,FAVOUR,202,RA,,,,,aquesta és la realitat ,esta es la realidad,this is the reality
204,ARG2,2,FAVOUR,,,,,,,volem viure en un món fictici,queremos vivir en un mundo ficticio,want to live at a fictional world
205,ARG2,2,FAVOUR,204,RA,,,,,en un món on realment ens creiem els valors moralistes èticament universals,en un mundo donde realmente nos creemos los valores moralistas éticamente universales,at a world where really think us the values moralistes ethically universal
206,ARG2,2,FAVOUR,,,,,,,aquesta condescendència de la multiculturalitat del políticament correcte,esta condescendencia de la multiculturalidad del políticamente correcto,this condescendència of the multiculturalitat of the politically correct
207,ARG2,2,FAVOUR,204;205;206,RA,,,,,anem a trencar en tot açò anem a mostrar quina és la realitat,vayamos a romper en todo esto vayamos a mostrar cuál es la realidad,go at smashing at every this go at showing which is the reality
208,ARG2,2,FAVOUR,203,RA,,,,,la realitat és que no som uns sants,la realidad es que no somos unos santos,the reality is that we are not some saints
209,ARG2,2,FAVOUR,,,,,,,l'única manera que tenim d'intentar acotar una mica  els nostres vicis i els nostres desitjos és mitjançant una legalització,la única manera que tenemos de intentar acotar un poco nuestros vicios y nuestros deseos es mediante una legalización,the only mode that have to attempt acotar a bit our vices and our wishes is by means of a legalisation
210,ARG2,2,FAVOUR,86;209,RA,,,,,d'aquesta manera podem generar una nova realitat,de este modo podemos generar una nueva realidad,in this way can generate a new reality
211,ARG2,3,FAVOUR,210;209;181;54,RA,,,,,podem generar un marc ètic que ens permeta directament  ficar dins de una moralitat una justícia i una igualtat a una  pràctica que avui per avui és el mercat qui la fa,podemos generar un marco ético que nos permita directamente meter dentro de una moralidad una justicia y una igualdad a una práctica que actualmente es el mercado quién la hace,can generate an ethic frame that permit us directly put in a morality a justice and an equality at a practice that at present is the market who makes it
212,ARG2,,FAVOUR,,,,,,,heu ficat l'exemple de canadà,habéis metido el ejemplo de canadà,have put the example of canadà
213,ARG2,,FAVOUR,212,RA,,,,,és molt bon exemple,es muy buen ejemplo,is very good example
214,ARG2,1;3,FAVOUR,212,RA,,,,,un model que primerament ha sigut altruista però que avui en dia ja estan damunt de la taula propostes per mercantilitzarlo,un modelo que primeramente ha sido altruista pero que hoy en día ya están encima de la mesa propuestas por mercantilitzarlo,a model that firstly has been altruistic but that today at day already are on of the table proposals for mercantilitzarlo
215,ARG2,2,FAVOUR,173,RA,,,,,els valors neoliberals ho han impregnat tot,los valores neoliberales lo han impregnado todo,the neoliberal values have impregnated it everything
216,ARG2,1,FAVOUR,,,,,,,perquè tinc que  fer jo qualsevol feina a canvi de res,porque tengo que hacer yo cualquier trabajo a cambio de nada,so that have that make I any work in exchange for nothing
217,ARG2,1,FAVOUR,215,RA,,,,,és lògic que les dones vullguen diners,es lógico que las mujeres vullguen dinero,is logical that the wives vullguen money
218,ARG2,3,FAVOUR,,,,,,,el que nosaltres proposem no és un model altruista,el que nosotros propongamos no es un modelo altruista,what we propose is not an altruistic model
219,ARG2,3,FAVOUR,218,CA,,,,,el que  nosaltres proposem és un model garantista,el que nosotros proponemos es un modelo garantista,what we propose is a model garantista
220,ARG2,,FAVOUR,219,RA,,,,,un model on la mare siga la mare gestant i també siga la família comitent,un modelo donde la madre sea la madre gestante y también sea la familia comitente,a model where the mother was the mother gestant and also was the family comitent
221,ARG2,,FAVOUR,24;146,CA,,,,,no volem cap contracte,no volamos jefe contrate,do not blast any agreement
222,ARG2,,FAVOUR,40,CA,,,,,no volem que renuncien a cap dret,no queremos que renuncien a jefe derecho,do not want to that they renounce at any law
223,ARG2,,FAVOUR,222,RA,,,,,seria com demanar a una persona que renunciara al dret a vot,seria como pedir a una persona que renunciara al derecho a voto,would be like requesting at a person that renounced at the law to vote
224,ARG2,,FAVOUR,,,,,,,açò és impensable,esto es impensable,this is unthinkable
225,ARG2,,FAVOUR,223,RA,,,,,és un dret fonamental,es un derecho fundamental,is a fundamental law
226,ARG2,3,AGAINST,,,,,,,si no voleu cap contracte perquè volem legalitzar-la,si no voláis ningún contrato porque queremos legalizarla,if you do not blast any agreement so that we want to legalise it
227,ARG2,3,FAVOUR,,,,,,,volem legalitzar-la perquè s'està fent,queremos legalizarla porque se está haciendo,want to legalise it so that it is making
228,ARG2,3,FAVOUR,,,,,,,creiem que prohibint-la no anem a impedir que es faça,creemos que prohibiéndola no vayamos a impedir que se haga,think that prohibiting it do not go at impeding that it make
229,ARG2,3,FAVOUR,,,,,,,si jo tinc diners puc acudir a un altre lloc,si yo tengo dinero puedo acudir a otro lugar,if I have money can attend in another place
230,ARG2,2,FAVOUR,,,,,,,està tipificat en la llei espanyola el tràfic de nadons,está tipificado en la ley española el tráfico de bebés,is typified at the Spanish law the traffic of babies
231,ARG2,2,FAVOUR,230,RA,,,,,han tancat alguna algun pare a la presó o alguna mare o alguna família de les que ha vingut per portar un nen gestat de forma irregular en ucraïna no,han cerrado alguna algún padre en la prisión o alguna madre o alguna familia de las que ha venido para llevar un niño gestado de forma irregular en ucraïna no,have shut any some father at the prison or some mother or some family of those that has come to take a boy gestat of irregular form  ucraïna no
232,ARG2,2,FAVOUR,230;231,RA,,,,,el dret internacional és paper mullat,el derecho internacional es papel mojado,the international law is wet paper
233,ARG2,2;3,FAVOUR,184,RA,,,,,per desgràcia l'únic  que podem fer és legalitzar legislar dins del nostre estat,por desgracia el único que podemos hacer es legalizar legislar dentro de nuestro sido,for misfortune the only that can make is to legalise legislate in our state
234,ARG2,3,FAVOUR,54,RA,,,,,cal legalitzar-la perquè és  l'única forma que tenim possible de poder-la controlar,hay que legalizarla porque es la única forma que tenemos posible de poderla controlar,it is necessary to legalise it so that it is the only form that have possible to be able to it control
235,ARG2,,FAVOUR,174,RA,,,,,és un gran problema,es un gran problema,is a big problem
236,ARG2,3,FAVOUR,184,RA,,,,,però devem ficar la figura de  l'estat com l'única ferramenta que tenim per a defensar-nos davant d'açò,pero debemos de meter la figura del estado como la única herramienta que tenemos para defendernos ante esto,but owe to put the figure of the state like the only tool that have to defend us in front of this
237,ARG2,3,FAVOUR,233,RA,,,,,tenim la potestat de legislar,tenemos la potestad de legislar,have the authority to legislate
238,ARG2,3,FAVOUR,,,,,,,a un altre estat no podem impedir que es faja la gestació subrogada d'una forma que vulnera la dignitat de la dona que la cosifica que la mercantilitza,en otro estado no podemos impedir que se faja la gestación subrogada de una forma que vulnera la dignidad de la mujer que la cosifica que la mercantiliza,at another state can not impede that  faja the surrogacy of a form that vulnera the dignity of the wife that it cosifica that it mercantilitza
239,ARG2,3,FAVOUR,184,RA,,,,,però sí que podem fer-ho aquí,pero sí que podemos hacerlo aquí,but aye that we can make it here
240,ARG2,3,FAVOUR,239,MA,,,,,hem de fer-ho aquí,tenemos que hacerlo aquí,have to make it here
241,ARG2,3,FAVOUR,219,RA,,,,,el que nosaltres proposem és un model  garantista un model intrafamiliar un model que no vulnera aquesta dignitat  un model que siga capaç de garantir els drets de tots els  ciutadans de tots els implicats,el que nosotros proponemos es un modelo garantista un modelo intrafamiliar un modelo que no vulnera esta dignidad un modelo que sea capaz de garantizar los derechos de todos los ciudadanos de todos los implicados,what we propose is a model garantista a model intrafamiliar a model that no vulnera this dignity a model that was capable to guarantee the laws of all the citizens of all the implied
242,ARG2,,AGAINST,,,,,,,joan fuster solia dir que cal ser cínic,joan carpintero solía decir que hay que ser cínico,joan carpenter used to to say that it is necessary to be cynical
243,ARG2,,AGAINST,,,,,,,cal ser cínic perquè qui no ho és és un hipòcrita,hay que ser cínico porque quien no lo es es un hipócrita,it is necessary to be cynical so that who is not it is a hipòcrita
244,ARG2,,AGAINST,242;243,RA,,,,,pot ser a un intel·lectual li valga la pena ser cínic,puede ser a un intelectual le merezca la pena ser cínico,can be at an intellectual was worth it him cynical being
245,ARG2,,AGAINST,243,CA,,,,,però nosaltres pobres mortals  i ignorants d'aquest món que vivim sumits en una realitat heteropatriarcal en una realitat injusta i desigual i com la que heu constatat nosaltres mateixos em pense que aquest cinisme no és una opció,pero nosotros pobres mortales e ignorantes de este mundo que vivimos sumidos en una realidad heteropatriarcal en una realidad injusta y desigual y como la que habéis constatado nosotros mismos me pienso que este cinismo no es una opción,but we poor mortal and ignorant of this world that live sumits at a reality heteropatriarcal at an unfair and uneven reality and like what have ascertained we same think me that this cynicism is not an option
246,ARG2,,AGAINST,,,,,,,en tot cas la moral civil uns valors els principis que configuren la nostra manera de viure  és essencial per a viure en democràcia,en todo caso la moral civil unos valores los principios que configuren nuestra manera de vivir es esencial para vivir en democracia,in any event the civil morale some values the principles that configure our mode to live is essential to live at democracy
247,ARG2,,AGAINST,246,RA,,,,,en democràcia ser persones és més una exigència que un dret,en democracia ser personas es más una exigencia que un derecho,at democracy be persons is more a requirement that a law
248,ARG2,3,AGAINST,247,CA,,,,,no es pot ser persona quan el nostre cos està entrant en  una dinàmica de mercat,no se puede ser persona cuando nuestro cuerpo está entrando en una dinámica de mercado,can not  be person when our body is entering at a dynamics of market
249,ARG2,1,AGAINST,248,MA,,,,,quan el nostre cos està supeditar-se a l'interès  d'altres,cuando nuestro cuerpo está supeditarse al interés otras,when our body is supeditar- at the interest of others
250,ARG2,1,AGAINST,248,MA,,,,,quan el nostre cos està esdevenint un objecte un  producte,cuando nuestro cuerpo está aconteciendo un objeto un producto,when our body is becoming an object a product
251,ARG2,1,AGAINST,250,CA,,,,,no només el nostre cos,no solo nuestro cuerpo,no only our body
252,ARG2,,AGAINST,,,,,,,ningú  està pensant en el xiquet,nadie está pensando en el niño,nobody is thinking at the child
253,ARG2,3,AGAINST,252,RA,,,,,un xiquet que està sent venut com un producte,un niño que está siendo vendido como un producto,a child that is being sold like a product
254,ARG2,,AGAINST,253,RA,,,,,un xiquet el que evidentment ningú li pregunta mentre està en la panxa,un niño el que evidentemente nadie le pregunta mientras está en la panza,a child what obviously nobody asks him while it is at the belly
255,ARG2,,AGAINST,253,RA,,,,,un xiquet que té dret a conéixer els seus orígens,un niño que tiene derecho a conocer sus orígenes,a child that has law to meet his origins
256,ARG2,3,AGAINST,253,RA,,,,,quan conega  que eixos orígens són més que difusos que no sap qui realment sa mare  que ha sigut objecte d'un contracte que ha sigut gestat no  per un acte d'amor entre dues persones sinó per un contracte comercial,cuando conozca que esos orígenes son más que difusos que no sabe quienes realmente su madre que ha sido objeto de un contrato que ha sido gestado no por un acto de amor entre dos personas sino por un contrato comercial,when meet that axes origins are more that diffuse that does not know who really his mother that has been object of an agreement that has been gestat no for an act of love among two persons but for a trading agreement
257,ARG2,,AGAINST,253,RA,,,,,això posa en seriós risc la integritat física la integritat psicològica  del xiquet,esto pone en serio riesgo la integridad física la integridad psicológica del niño,this poses at serious risk the physical integrity the psychological integrity of the child
258,ARG2,,AGAINST,260,RA,,,,,per no parlar de la integritat física de  les mares,por no hablar de la integridad física de las madres,not to talk of the mothers's physical integrity
259,ARG2,,AGAINST,260,RA,,,,,ací ningú està pensant en les mares,aquí nadie está pensando en las madres,here nobody is thinking at the mothers
260,ARG2,1,AGAINST,,,,,,,per  molt que ho regulés un embaràs té uns riscos,por mucho que lo regulara un embarazo tiene unos riesgos,for a lot that regulated it a pregnancy has some risks
261,ARG2,1,AGAINST,260,RA,,,,,un embaràs pot provocar anèmia,un embarazo puede provocar anemia,a pregnancy can provoke anemia
262,ARG2,1,AGAINST,260,RA,,,,,un embaràs pot provocar infeccions d'orina diabetes estacional,un embarazo puede provocar infecciones de orina diabetes estacional,a pregnancy can provoke infections of urine diabetes seasonal
263,ARG2,1,AGAINST,260,RA,,,,,per no contar l'hormonació intencionada  que s'utilitza per a provocar el part i per a provocar   l'embaràs,por no contar la hormonació intencionada que se utiliza para provocar el parto y para provocar el embarazo,not to count it hormonació intentional that utilises  to provoke the childbirth and to provoke the pregnancy
264,ARG2,1,AGAINST,253;26,RA,,,,,és que no penseu en les dones ni  els xiquets perquè en el vostre cinisme l'únic que esteu pensant és que tenim un fet tenim gestació subrogada,es que no pensáis en las mujeres ni los niños porque en vuestro cinismo el único que estáis pensando es que tenemos un hecho tenemos gestación subrogada,is that you do not think at the wives or the children so that at your cynicism the only that are thinking is that have a fact have surrogacy
265,ARG2,,AGAINST,54,CA,,,,,en lloc  de lluitar contra ella anem a regular-la,en lugar de luchar contra ella vayamos a regularla,at place to battle against her go at regulating it
266,ARG2,,AGAINST,,,,,,,la criminalitat les violacions tot això també és un fet,la criminalidad las violaciones todo esto también es un hecho,the criminality the rapes everything this also is a fact
267,ARG2,,AGAINST,266,RA,,,,,molt bé anem a acceptar-les,muy bien vayamos a aceptarlas,very good go at accepting them
268,ARG2,,AGAINST,267,RA,,,,,això en tot cas ha de ser un  incentiu per a evitar per a combatir-ho i per fer més efectiva la prohibició,esto en todo caso tiene que ser un incentivo para evitar para combatir-lo y para hacer más efectiva la prohibición,this in any event has to be an incentive to eschew for combatir-it and to make more effective the ban
269,ARG2,,FAVOUR,,,,,,,jo sóc jo i la meva circumstància sinó  la salve ella no em salve jo,yo soy yo y mi circunstancia sino la salvo ella no me salvo yo,I am I and my circumstance but save it she do not save me I
270,ARG2,2,FAVOUR,269,RA,,,,,no creieu que podem salvar-la,no creéis que podemos salvarla,do not think that we can save it
271,ARG2,2,AGAINST,,,,,,,podem salvar-la fent exactament el que estem proposant  prohibir totes aquelles pràctiques que puguen restar-ne la nostra dignitat,podemos salvarla haciendo exactamente el que estamos proponiendo prohibir todas aquellas prácticas que puedan restar nuestra dignidad,can save it making exactly what are proposing to prohibit all those practices that can remain our dignity
272,ARG2,2,AGAINST,54,CA,,,,,com a persones valdria la pena incidir en el fet que la vostra  regulació és força irreal,como personas merecería la pena incidir en el hecho que vuestra regulación es bastante irreal,as a persons would be worth it incidir at the fact that your regulation is quite unreal
273,ARG2,3,AGAINST,,,,,,,quan ens trobem que en un país com els estats units  on se suposa que com estan més avançats aquest procés tindran més garanties  val cent mil dòlars,cuando nos encontramos que en un país como los estados unidos donde se supone que como están más avanzados este proceso tendrán más garantías vale ciento mil dólares,when find us that at a country like the states united where supposes  that how are more advanced this process will more guarantees costs one hundred one thousand dollars
274,ARG2,3,AGAINST,273,CA,,,,,en canvi en ucraïna quaranta mil,en cambio en ucraïna cuarenta mil,instead  ucraïna forty one thousand
275,ARG2,3,AGAINST,273;274,RA,,,,,el que compten són els diners,el que cuentan son el dinero,what count are the money
276,ARG2,3,AGAINST,275,RA,,,,,com el que compten són els diners jo no estic disposat a supeditar els valors que fonamenten el meu sistema democràtic  els meus drets com a persona al mer interès o a la mera realitat,como el que cuentan son el dinero yo no estoy dispuesto a supeditar los valores que fundamentan mi sistema democrático mis derechos como persona al mero interés o a la mera realidad,like what count are the money I do not are down at supeditar the values that base my democratic system my laws as a person at the mere interest or at the mere reality
277,ARG2,,FAVOUR,169,CA,,,,,en un món globalitzat tan permeable la prohibició garantitza la erradicació d'aquesta pràctica,en un mundo globalizado tan permeable la prohibición garantitza la erradicación de esta práctica,at a world globalitzat as permeable the ban garantitza the eradication of this practice
278,ARG2,,AGAINST,277,CA,,,,,no esteu incidint exactament en l'arrel de la qüestió,no estáis incidiendo exactamente en la raíz de la cuestión,are not incidint exactly at the stem of the question
279,ARG2,,AGAINST,,,,,,, expliqueu-nos quin és el vostre model,explicadnos qué es vuestro modelo,explain us which is your model
281,ARG2,3,AGAINST,279,RA,,,,,com pretenen impedir que la gent se'n vaja al país on és més barat,como pretenden impedir que la gente se vaya al país donde es más barato,how pretend to impede that the persons go  at the country where is cheaper
282,ARG2,3,AGAINST,279,RA,,,,,com pretenen impedir el consum,como pretenden impedir el consumo,how pretend to impede the consumption
283,ARG2,1,AGAINST,29,RA,,,,,una dona està esdevenint un atuell un forn un recipient on unes altres persones dipositen el seu genoma,una mujer está aconteciendo una vasija un horno un recipiente donde otras personas depositan su genoma,a wife is becoming a vessel an oven a container where other persons deposit his genome
284,ARG2,1,AGAINST,29;283,MA,,,,,està esdevenint una cosa,está aconteciendo una cosa,is becoming a thing
285,ARG2,1,AGAINST,115,RA,,,,,la seua essència la seua aportació el seu ídos queda en res,su esencia su aportación su ídos queda en nada,his essence his contribution his ídos stays at nothing
286,ARG2,,AGAINST,,,,,,,en un món neoliberal,en un mundo neoliberal,at a neoliberal world
287,ARG2,3,AGAINST,286,MA,,,,,en un món en què la voluntat pròpia s'imposa  al benestar de tots,en un mundo en que la voluntad propia se impone al bienestar de todos,at a world at what the own will imposes  at the welfare of all
