ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,ADU_CAT,ADU_ES,ADU_EN
129,ARG1,3,FAVOUR,128,RA,,,ho diuen el cbc com també l'informe de pamela uve doble white que és experta constitucionalista del canadà en el qual parla de la gestació subrogada en el marc del canadà i parlava que només podia ser altruista,lo dicen el cbc como también el informe de pamela uve doble white que es experta constitucionalista del canadà en el cual habla de la gestación subrogada en el marco del canadà y hablaba que solo podía ser altruista,say it the cbc how also the report of pamela uve double white that it is expert constitucionalista of the canadà at which talks of the surrogacy at the frame of the canadà and talked that only could be altruist
130,ARG1,3,FAVOUR,129,RA,,,per això es va rebutjar aquesta gestació comercial,por eso se rechazó esta gestación comercial,therefore it rebuffed  this trading gestation
131,ARG1,1,FAVOUR,,,,,l'altruisme no existeix,el altruismo no existe,the altruism does not exist
132,ARG1,1,FAVOUR,73;96,CA,,,no obstant per l'informe realitzat per la bbc en el qual es feia entrevistes justament a les dones gestants al canadà justament el que aquestes dones estan fent en una voluntat d'ajudar aquelles que no podien gestar per diferents condicions,no obstante por el informe realizado por la bbc en el cual se hacía entrevistas justamente a las mujeres gestantes al canadà justamente el que estas mujeres están haciendo en una voluntad de ayudar aquellas que no podían gestar por diferentes condiciones,no obstant for the report realised by the bbc at which made  glimpsed justly at the wives gestants at the canadà justly what these wives are making at a will to aid those that could not gestar for distinct conditions
133,ARG1,1,FAVOUR,131,RA,,,es feia una anàlisi de per què es podia arribar a pensar que l'altruisme no existeix ,se hacía un análisis de por qué se podía llegar a pensar que el altruismo no existe,made  an analysis of how come could reach  think that the altruism does not exist
134,ARG1,1,FAVOUR,,,,,vostés no se'n poden adonar que l'altruisme sí que existeix,ustedes no se pueden dar cuenta que el altruismo sí que existe,you no can  adonar that the altruism aye that it exists
135,ARG1,1,FAVOUR,134,RA,,,si no existís no existirien coses com ong o com donacions entre altres coses,si no existiera no existirían cosas como ong o como donaciones entre otras cosas,if it did not exist would not exist things how ong or how donations among other things
136,ARG1,3,FAVOUR,33,RA,,,parleu de regular i legalitzar la gestació subrogada podríeu posar exemples de com fer-ho,habláis de regular y legalizar la gestación subrogada podríais poner ejemplos de cómo hacerlo,talk to regulate and legalise the surrogacy could pose examples of how make it
137,ARG1,3,FAVOUR,33;136,RA,,,la gestació subrogada s'ha de legalitzar com ho estan fent islàndia canadà i sud-àfrica,la gestación subrogada se tiene que legalizar como lo están haciendo islàndia canadà y sur-àfrica,the surrogacy has to legalise  how are it making islàndia canadà and south-àfrica
138,ARG1,,FAVOUR,137,RA,,,l'exemple d'islàndia és el més paradigmàtic perquè justament es basa en les nostres idees,el ejemplo de islàndia es lo más paradigmático porque justamente se basa en nuestras ideas,the example of islàndia is the most paradigmatic so that justly bases  at our ideas
139,ARG1,1,FAVOUR,36,RA,,,s'ha de legalitzar en primer lloc perquè és una realitat que existeix,se tiene que legalizar en primer lugar porque es una realidad que existe,has to legalise  in the first place so that it is a reality that exists
140,ARG1,1,FAVOUR,139,RA,4;102,CA,si no es legalitza s'arriba a una situació de tracta de persones,si no se legaliza se llega a una situación de trata de personas,if it does not legalise  reaches  a situation of treats of persons
141,ARG1,3,FAVOUR,,,,,les directrius per legalitzar-ho les estableix el comitè de bioètica espanyol així com el comitè de d'antologia ,las directrices para legalizarlo las establece el comité de bioética español así como el comité de de antología,the guidelines to legalise it the establishes the committee of Spanish bioethics as well as the committee of of anthology
142,ARG1,,AGAINST,139,CA,,,no creieu que és molt perillós legalitzar tot totes aquelles realitats que existeixen,no creéis que es muy peligroso legalizar todo todas aquellas realidades que existen,do not think that it is very dangerous to legalise every all those realities that exist
143,ARG1,,FAVOUR,142,MA,,,és perillós legalitzar totes les realitats que existeixen,es peligroso legalizar todas las realidades que existen,is dangerous to legalise all the realities that exist
144,ARG1,,FAVOUR,143,CA,,,però la maternitat subrogada el que és perillós és no legalitzar-la,pero la maternidad subrogada el que es peligroso es no legalizarla,but the surrogacy what is dangerous is to not to legalise it
145,ARG1,1,FAVOUR,4;8,MA,,,legalitzar-la legitima la cosificació perquè no es pot mercantilitzen el cos de la dona,legalizarla legitima la cosificación porque no se puede mercantilizan el cuerpo de la mujer,legalise it legitimates the reification so that it can not  mercantilitzen the body of the wife
146,ARG1,2,FAVOUR,5;19,MA,,,la feminització de la pobresa de les dones més vulnerables i de les desigualtats,la feminización de la pobreza de las mujeres más vulnerables y de las desigualdades,the feminització of the poverty of the most vulnerable wives and of the inequalities
147,ARG1,1;2,FAVOUR,146,RA,,,s'ha de legalitzar perquè espanya ha de deixar de ser còmplice de les violacions de drets humans,se tiene que legalizar porque espanya tiene que dejar de ser cómplice de las violaciones de derechos humanos,has to legalise  so that espanya has to cease be accomplice of the rapes of human laws
148,ARG1,1,FAVOUR,,,,,la realitat espanyola es basa en dos pilars,la realidad española se basa en dos pilares,the Spanish reality bases  at two pillars
149,ARG1,1,FAVOUR,148,RA,,,demostren informes de l'oms una creixent infertilitat,demuestran informes del olmos una creciente infertilidad,evidence reports of the elms a growing infertility
150,ARG1,1,FAVOUR,148,RA,,,una distribució del mercat laboral que és discriminatòria per la dona,una distribución del mercado laboral que es discriminatoria por la mujer,a distribution of the labour market that is discriminatory for the wife
151,ARG1,3,FAVOUR,,,,,tenim la previsió de l'article deu de la llei de tècniques de reproducció assistida que ja prohibeix aquests contractes de gestació subrogada,tenemos la previsión del artículo debe de la ley de técnicas de reproducción asistida que ya prohíbe estos contratos de gestación subrogada,have the forecast of the article owes of the law of technicians of reproduction assisted that already prohibits these agreements of surrogacy
152,ARG1,3,FAVOUR,,,,,però per l'interès del menor perquè sempre s'ha de protegir més els nens,pero por el interés del menor porque siempre se tiene que proteger más los niños,but for the interest of the minor so that always has to  protect more the boys
153,ARG1,1,FAVOUR,,,,,l'exemple paradigmàtic d'ucraïna,el ejemplo paradigmático de ucraïna,the paradigmatic example of ucraïna
154,ARG1,1,FAVOUR,,,,,va un espanyol i té tota llibertat pot anar a ucrania tenir un fill inscrit a espanya,va un español y tiene toda libertad puede ir a ucrania tener un hijo inscrito a espanya,futile a Spaniard and has every liberty can go at ucrania have a son inscribed at espanya
155,ARG1,1,FAVOUR,153;154,RA,152,MA,és protegir l'interés del menor,es proteger el interés del menor,is to protect the interest of the minor
156,ARG1,1,FAVOUR,151;152;153;154;155,RA,,,al final el que es produeix a espanya és que hi ha una prohibició que no serveix per res,al final el que se produce a espanya es que hay una prohibición que no sirve por nada,at the end what produces  at espanya is that there is a ban that does not serve for nothing
157,ARG1,1,FAVOUR,,,,,hi ha una falta d'harmonització internacional com defensen ronald cohen o el propi comitè de bioètica espanyol,hay una falta de armonización internacional como defienden ronald cohen o el propio comité de bioética español,there is a fault of international harmonisation how defend ronald cohen or the own committee of Spanish bioethics
158,ARG1,1,FAVOUR,43;50,RA,,,això ens dóna un turisme reproductiu que es tradueix en nou-cents setanta-sis nens inscrits i els quals només ho poden fer les elits domèstiques,esto nos da un turismo reproductivo que se traduce en novecientos setenta y seis niños inscritos y los cuales solo lo pueden hacer las élites domésticas,this gives us a reproductive tourism that translates  at nine hundred seventy-six boys inscribed and which only can it make the domestic elites
159,ARG1,1,FAVOUR,158,MA,43;50,RA,una de les conseqüències d'aquesta no legalització és que és una desigualtat dins del país que és una tècnica que només poden acudir les elits domèstiques,una de las consecuencias de esta no legalización es que es una desigualdad dentro del país que es una técnica que solo pueden acudir las élites domésticas,one of the consequences of this no legalisation is that it is an inequality in the country that is a technician that only can attend the domestic elites
160,ARG1,3,AGAINST,,,,,què en penseu de què es faci un projecte comú internacional on es prohibeixi tot tots la legislació subroga ,qué pensáis de que se haga un proyecto común internacional donde se prohíba todo todos la legislación subroga,what think  of what make  an international common project where prohibit  every all the legislation subroga
161,ARG1,3,FAVOUR,,,,,això no és possible com com demostra el dret internacional públic,esto no es posible como cómo demuestra el derecho internacional público,this is not possible how how evidences the public international law
162,ARG1,3,FAVOUR,161,RA,,,hi ha una falta harmonització internacional,hay una falta armonización internacional,there is a fault international harmonisation
163,ARG1,3,FAVOUR,161;162,RA,,,com defensa també ronald cohen a la seva en el seu informe sobre turisme circumentiu i és que això aniria atemptaria contra sobirania d'altres estats i llavors no es podria donar terme a la realitat,como defensa también ronald cohen a la suya en su informe sobre turismo circumentiu y es que esto iría atentaría contra soberanía otros estados y entonces no se podría dar término a la realidad,how defence also ronald cohen at his at his report on tourism circumentiu and is that this would go would attack against statehood of other states and then could not  give term at the reality
164,ARG1,2,FAVOUR,69;148;163,RA,69;148,MA,espanya està només sent còmplice d'aquests estats puguin regular com vulguin,espanya está solo siendo cómplice de estos estados puedan regular como quieran,espanya is only being accomplice of these states can regulate how want to
165,ARG1,1;2,FAVOUR,164,RA,,, això passa com diuen en la recta internacional de metges del món igual que passava amb l'avortament es prohibia espanya però al final els rics acudien un altre país ja avortàven quan volien,esto pasa como dicen en la recta internacional de médicos del mundo igual que pasaba con el aborto se prohibía espanya pero al final los ricos acudían otro país ya avortàven cuando querían,this passes how say at the straight international of doctors in the world the same that it passed with the abortion prohibited  espanya but at the end the affluent attended another country already avortàven when wanted to
166,ARG1,2,FAVOUR,165,RA,,,demostren l'isaki moto doctora en dret i bioètica com també demostra kristin bergen doctora en constitucional de la universitat de fordham i és que la falta d'estats garantistes del que es produeix és que hi hagi una explotació de la dona en aquests països,demuestran la isaki moto doctora en derecho y bioética como también demuestra kristin bergen doctora en constitucional de la universidad de fordham y es que la falta de estados garantistas del que se produce es que haya una explotación de la mujer en estos países,evidence the isaki motorbike doctor at law and bioethics how also evidences kristin bergen doctor at constitutional of the university of fordham and is that the fault of states garantistes of the that produces  is that there is an exploitation of the wife at these countries
167,ARG1,2,FAVOUR,69;148;163;164;165,RA,69;148;164,MA,espanya estigui sent només còmplice,espanya esté siendo solo cómplice,espanya was being only accomplice
168,ARG1,2,FAVOUR,146,RA,,,feminització de la pobresa i les dones es veurien advocades a aquesta esclavitud,feminización de la pobreza y las mujeres se verían abogadas a esta esclavitud,feminització of the poverty and the wives would view  lawyers at this slavery
169,ARG1,1;2,FAVOUR,,,,,ja es veuen abocades a aquesta esclavitud abocades a ucrania es veuen abocades a geòrgia es veuen abocades a l'índia abocades en molts casos als estats units,ya se ven abocadas a esta esclavitud abocadas a ucrania se ven abocadas a geòrgia se ven abocadas a la india abocadas en muchos casos en los estados unidos,already view  tipped at this slavery tipped at ucrania view  tipped at geòrgia view  tipped at the Indian tipped at a lot of cases at the states united
170,ARG1,1;2,FAVOUR,69;148;163;164;165;167;168;169,RA,,,que no estigui donant-se espanya no vol dir que els espanyols no estiguem sent responsables de que s'estigui donant en altres llocs,que no esté dándose espanya no quiere decir que los españoles no estemos siendo responsables de que se esté dando en otros lugares,that was not giving espanya does not mean that the Spanish are not being managers of that it was giving  at other places
171,ARG1,1;2,FAVOUR,69;148;163;164;165;167;168;169;170,RA,,,és més l'alt comissionat de l'onu defensa que espanya ha de vetllar no només per la dignitat dels espanyols sinó per la dignitat de tots els ciutadans del món,es más el alto comisionado del onu defiende que espanya tiene que velar no solo por la dignidad de los españoles sino por la dignidad de todos los ciudadanos del mundo,is more the tall comissionat of the onu defence that espanya has to watch no only for the dignity of the Spanish but for the dignity of all the citizens in the world
172,ARG1,1;2,FAVOUR,69;148;163;164;165;167;168;169;170;171,RA,,,les conseqüències que estan tenint els espanyols en altres països és aquesta explotació de la dona,las consecuencias que están teniendo los españoles en otros países es esta explotación de la mujer,the consequences that are having the Spanish at other countries is this exploitation of the wife
173,ARG1,1;2,FAVOUR,69;148;163;164;165;167;168;169;170;171;172,RA,69;148;164;167,MA,l'estat espanyol està sent còmplice,el estado español está siendo cómplice,the Spanish state is being accomplice
174,ARG1,1;2,FAVOUR,165;166;167;168;169;170;171;172;173,RA,,,això es soluciona legalitzant,esto se soluciona legalizando,this solves  legalising
175,ARG2,1,AGAINST,73;96,MA,,,la legalització de la gestació subrogada de manera altruista no és realista,la legalización de la gestación subrogada de manera altruista no es realista,the legalisation of the surrogacy of altruistic mode is not realistic
176,ARG2,1,AGAINST,73;96;131,RA,,,hem vingut a aquest debat a parlar de fades i a parlar de coses que no són reals m'agradaria que l'altre equip m'haguera avisat abans per a preparar-me un debat sobre fades i sobre coses irreals i no un debat sobre gestació subrogada,hemos venido a este debate a habla de hadas y a habla de cosas que no son reales me gustaría que el otro equipo me hubiera avisado antes para prepararme un debate sobre hadas y sobre cosas irreales y no un debate sobre gestación subrogada,have come at this debate at speech of fairies and at speech of things that are not real would like me that the other squad had warned me before to prepare me a debate on fairies and on unreal things and no a debate on surrogacy
177,ARG2,1,FAVOUR,73;96;131,CA,,,com ens poden provar que l'altruisme no existeix si s'ha aprovat a països com islàndia sud-àfrica canadà holanda o bèlgica on no hi ha ni tan sols mercat negre,como nos pueden probar que el altruismo no existe si se ha aprobado en países como islàndia sur-àfrica canadà holanda o bèlgica donde no hay ni siquiera mercado negro,how can us prove that the altruism does not exist if it has approved  at countries how islàndia south-àfrica canadà holanda or bèlgica where there is not not even black market
178,ARG2,1,AGAINST,177,CA,73;96,RA,que s'haja aprovat en altres països no significa que existeixe i que siga una realitat suficientment potent como per legalitzar-lo,que se haya aprobado en otros países no significa que existeixe y que sea una realidad suficientemente potente como para legalizarlo,that have approved  at other countries does not mean that existeixe and that it was a sufficiently powerful reality como to legalise it
179,ARG2,1,AGAINST,,,,,ja que l'altre equip li agrada tant parlar de coses que estan legalitzades en altres països i ací no  n'hi han països en què apedregar a dones pel simple fet de ser infidels és legal,puesto que el otro equipo le gusta tanto hablar de cosas que están legalizadas en otros países y aquí no han países en qué apedrear a mujeres por el simple hecho de ser infieles es legal,since the other squad likes him so much talk of things that are legalised at other countries and here no have  countries at what stone at wives for the simple fact of being infidels is legal
180,ARG2,1,AGAINST,179,RA,,,hauríem de legalitzar-lo ací també,tendríamos que legalizarlo aquí también,would have to legalise it here also
181,ARG2,1,AGAINST,,,,,a espanya el maltractament cap a les dones és una realitat de facto,a espanya el maltrato hacia las mujeres es una realidad de facto,at espanya the maltreatment to the wives is a reality of facto
182,ARG2,3,AGAINST,179;180;181,RA,,,la legalitzem també fem lleis també en aquesta direcció,la legalizamos también hacemos leyes también en esta dirección,legalise it also make laws also at this address
183,ARG2,1,AGAINST,,,,,contra la discriminació de les dones hi ha una legislació que es pot canviar i que pot ser real,contra la discriminación de las mujeres hay una legislación que se puede cambiar y que puede ser real,against the discrimination of the wives there is a legislation that can capsize  and that can be real
184,ARG2,1,AGAINST,,,,,en canvi contra la maternitat subrogada donat que s'ha de protegir l'interés del menor com ho fem per prohibir-ho que sigui eficaç,en cambio contra la maternidad subrogada dado que se tiene que proteger el interés del menor como lo hagamos para prohibirlo que sea eficaz,instead against the surrogacy given that has to protect  the interest of the minor how make it to prohibit it that it was effective
185,ARG2,3,AGAINST,183;184,RA,,,en espanya existeix una una legislació per a protegir les dones i una legislació per a protegir a les dones és per exemple que el fet de la gestació subrogada estiga il·legalitzada,en espanya existe una una legislación para proteger las mujeres y una legislación para proteger a las mujeres es por ejemplo que el hecho de la gestación subrogada esté ilegalizada,at espanya exists one a legislation to protect the wives and a legislation to protect at the wives is for example that the fact of the surrogacy was outlawed
186,ARG2,1,AGAINST,,,,,l'avortament és una cosa que afegix drets a les dones no li lleva,el aborto es una cosa que añade derechos a las mujeres no le quita,the abortion is a thing that appends laws to the wives does not remove him
187,ARG2,3,AGAINST,6;7;103;106,MA,,,ser pare o mare és un desig i no un dret ,ser padre o madre es un deseo y no un derecho,be father or mother is a wish and no a law
188,ARG2,1,FAVOUR,165;166,RA,,,aleshores com podem provar que legalitzant aquestes garanties que diuen que amb l'avortament s'estan donant també es donarien a la maternitat subrogada,entonces como podemos probar que legalizando estas garantías que dicen que con el aborto se están dando también se darían a la maternidad subrogada,then how can prove that legalising these guarantees that say that with the abortion are giving  also would give  at the surrogacy
189,ARG2,1,AGAINST,,,,,si l'altre equip el que vol és obrir un altre meló en el que les dones siguem explotades maltractades i tractades com a simple objectes de producció perfecte,si el otro equipo el que quiere es abrir otro melón en el que las mujeres seamos explotadas maltratadas y tratadas como simple objetos de producción perfecto,if the other squad what wants to is to open another melon at what the wives are exploded abused and treated as a simple objects of perfect production
190,ARG2,1,AGAINST,188;189,CA,,,però el nostre equip diu una altra vegada que no s'hauria de legalitzar la gestació subrogada de cap manera i sí que aboga per garantir els drets de les dones,pero nuestro equipo dice otra vez que no se tendría que legalizar la gestación subrogada de ninguna forma y sí que aboga para garantizar los derechos de las mujeres,but our squad says again that it would not have to  legalise the surrogacy by no means and aye that aboga to guarantee the laws of the wives
191,ARG2,2,FAVOUR,,,,,referiu que s'exploti a altres països o que és garantits i a dins d'espanya ,referís que se explote en otros países o que es garantizados y adentro de espanya,refer that it explode  at other countries or that it is guaranteed and in espanya
192,ARG2,1;2,AGAINST,,,,,no podem regular el que passa altres països i de fet si deneguen l'entrada als xiquets sí que estem confrontant els drets humans,no podemos regular el que pasa otros países y de hecho si deniegan la entrada a los niños sí que estamos confrontando los derechos humanos,can not regulate what passes other countries and in fact if deneguen the entry at the children aye that we are confrontant the human laws
193,ARG2,3,AGAINST,179;180,RA,,,tot el que estiga legalitzat en altres països s'ha de legalitzar a espanya anem a legalitzar que apedreguen a les dones pel simple fet de de ser infidels,todo el que esté legalizado en otros países se tiene que legalizar a espanya vayamos a legalizar que apedreen a las mujeres por el simple hecho de de ser infieles,everything what was legalised at other countries has to legalise  at espanya go at legalising that they stone at the wives for the simple fact of of being infidels
194,ARG2,1;3,AGAINST,80;94;96;97;175,RA,,,l'altre equip vol con l'altruisme és colar-nos el caballo de troya perquè les dones siguen explotades siguen utilitzades com a simples fàbriques,el otro equipo quiere cono el altruismo es colarnos lo caballo de troya porque las mujeres sean explotadas sean utilizadas como simples fábricas,the other squad wants to cone the altruism is colar-nos it caballo of troya so that the wives are exploded are utilised as a simple factories
195,ARG2,2,AGAINST,17;18;22;23;24;25;85;86;87,RA,,,la lliure elecció,la libre elección,the free election
196,ARG2,2,AGAINST,17;18;22;23;24;25;85;86;87;195,RA,86;87,MA,una dona no és lliure de triar si ser mare gestant o no,una mujer no es libre de elegir si ser madre gestante o no,a wife is not free to elect if be mother gestant or no
197,ARG2,2,AGAINST,17;18;22;23;24;25;85;86;87;195;196,RA,86;87,MA,ja que el que han de triar és si donar de menjar als seus fills o ser mares gestants,puesto que el que tienen que elegir es si dar de comer a sus hijos o ser madres gestantes,since what have to elect is if give to eat at his children or be mothers gestants
198,ARG2,2,AGAINST,,,,,també diem que una dona no pot ser lliure i no pot comportar afegir drets a una dona el fet de que es retalle la seua llibertat,también decimos que una mujer no puede ser libre y no puede comportar añadir derechos a una mujer el hecho de que se recorte su libertad,also say that a wife can not be free and can not comport append laws to a wife the fact of that it trim  his liberty
199,ARG2,2,AGAINST,198,RA,,,en el moment en el que es plasmen una sèrie de punts en un contracte que limita certes coses com l'avortament no pot ser llibertat,en el momento en el que se plasman una serie de puntos en un contrato que limita ciertas cosas como el aborto no puede ser libertado,at the moment at what reflect  a dotted series at an agreement that limits some things like the abortion can not be liberty
200,ARG2,1,AGAINST,192,RA,,,els drets del xiquets,los derechos del niños,the laws of the children
201,ARG2,1,AGAINST,200,RA,,,es crea un vincle emocional,se crea un vínculo emocional,creates  an emotional tie
202,ARG2,1,AGAINST,201,RA,,,no li interessa parlar d'emocions i de sentiments perquè saben que astó perjudica moltíssim a les dones i els fills,no le interesa hablar de emociones y de sentimientos porque saben que astó perjudica muchísimo a las mujeres y los hijos,does not interest him talk of emotions and of sentiments so that they know that astó prejudices very a lot of at the wives and the children
203,ARG2,1;2,FAVOUR,,,,,legislació com a sud-àfrica on la mare gestant pot decidir avortar si està en risc hi ha algun problema no seria adequada per solucionar el seu problema,legislación como sur-àfrica donde la madre gestante puede decidir abortar si está en riesgo hay algún problema no sería adecuada para solucionar su problema,legislation as a south-àfrica where the mother gestant can decide abort if it is at risk there is some problem would not be adapted to solve his problem
204,ARG2,1,AGAINST,198;199,RA,,,ser una mare gestant ha de tindre certes restriccions i açò atempta directament en la seua llibertat com a dona,ser una madre gestante tiene que tener ciertas restricciones y esto atenta directamente en su libertad como mujer,be a mother gestant has to have some constraints and this attacks directly at his liberty as a wife
205,ARG2,1;3,FAVOUR,204,CA,,,estan vostés d'acord que les restriccions seran les que la legislació els vulgui donar no,están ustedes de acuerdo que las restricciones serán las que la legislación los quiera dar no,are you of chord that the constraints will be those that the legislation want to give the ones no
206,ARG2,3,AGAINST,,,,,ja està legislat i està il·legalitzat,ya está legislado y está ilegalizado,already is legislated and is outlawed
207,ARG2,1,AGAINST,206,RA,,,és l'única manera de defensar els drets humans,es la única manera de defender los derechos humanos,is the only mode to defend the human laws
208,ARG2,1,AGAINST,207,RA,,,de defensar els drets de les dones,de defender los derechos de las mujeres,to defend the laws of the wives
209,ARG2,1,AGAINST,207,RA,,,de defensar els drets dels fills,de defender los derechos de los hijos,to defend the children's laws
210,ARG2,1,AGAINST,80;94;96;97;175;194,RA,80;97,MA,la gestació subrogada altruista és un cavall de troia,la gestación subrogada altruista es un caballo de troia,the surrogacy altruist is a horse of troia
211,ARG2,1;2,AGAINST,5;17;19,RA,,,per a l'explotació de les dones per a la feminització de la pobresa,para la explotación de las mujeres para la feminización de la pobreza,for the exploitation of the wives for it feminització of the poverty
212,ARG2,3,AGAINST,6;7;103;106;187,MA,,,ser pare o mare és un desig,ser padre o madre es un deseo,be father or mother is a wish
213,ARG2,3,AGAINST,212,RA,,,no es poden legalitzar tots aquells desitjos de les persones,no se pueden legalizar todos aquellos deseos de las personas,can not  legalise all those wishes of the persons
214,ARG2,1;2;3,FAVOUR,122;129;131;133;134;135;177;19;146,RA,,,tot això és el resultat d'una mala legislació,todo esto es el resultado de una mala legislación,everything this is the result of a bad legislation
215,ARG2,1,FAVOUR,124;172;191,RA,,,hi ha una hi ha una realitat a espanya que no podem negar que significa que hi ha una permissivitat d'aquesta pràctica quan es du a terme en altres països,hay una hay una realidad a espanya que no podemos negar que significa que hay una permisividad de esta práctica cuando se lleva a cabo en otros países,there is one there is a reality at espanya that we can not deny that it means that there is a permissiveness of this practice when carries out  at other countries
216,ARG2,1,FAVOUR,215,RA,,,és a dir la prohibició no és eficaç,es decir la prohibición no es eficaz,that is to say the ban is not effective
217,ARG2,1,FAVOUR,216,RA,,,hi ha una permissivitat de facto,hay una permisividad de facto,there is a permissiveness of facto
218,ARG2,1,FAVOUR,216,MA,,,s'ha provat que aquesta prohibició no pot ser eficaç,se ha probado que esta prohibición no puede ser eficaz,has proved  that this ban can not be effective
219,ARG2,2,FAVOUR,40;154;158,RA,,,al menor sempre es registrarà a espanya,al menor siempre se registrará a espanya,at the minor always will register  at espanya
220,ARG2,2,FAVOUR,124;172;191;40;154;158,RA,,,les parelles amb suficient capacitat econòmica s'aniran a països on s'estan explotant les dones per dur a terme aquestes pràctiques,las parejas con suficiente capacidad económica se irán a países donde se están explotando las mujeres para llevar a cabo estas prácticas,the couples with sufficient economic capacity will go  at countries where are exploding  the wives to carry out these practices
221,ARG2,2,FAVOUR,220,RA,,,concretament a països on sigui molt més barat com pot ser ucrania com pot ser cambodja com pot ser georgia,concretamente a países donde sea mucho más barato como puede ser ucrania como puede ser cambodja como puede ser georgia,concretely at countries where was much cheaper and can be ucrania how can be cambodja how can be georgia
222,ARG2,2,FAVOUR,146;40;154;158;220,RA,,,aleshores tornaran a espanya on es registrarà el menor al final la pràctica,entonces volverán a espanya donde se registrará el menor al final la práctica,then will return at espanya where will register  the minor at the end the practice
223,ARG2,2,FAVOUR,,,,,tenim el tercer millor sistema sanitari de tot el món,tenemos el tercero mejor sistema sanitario de todo el mundo,have the third better sanitary system of all the world
224,ARG2,2,FAVOUR,223,RA,,,tenim el primer millor sistema sanitari de la unió europea,tenemos el primero mejor sistema sanitario de la unión europea,have the first better sanitary system of the European union
225,ARG2,2,FAVOUR,223;224,RA,,,estem vivim en un estat de dret amb uns drets fonamentals i una realitat on s'estan protegint tots els drets que tinguin dones homes i nens a dins d'aquesta relació,estamos vivimos en un estado de derecho con unos derechos fundamentales y una realidad donde se están protegiendo todos los derechos que tengan mujeres hombres y niños adentro de esta relación,are live at a state by right with some fundamental laws and a reality where are protecting  all the laws that have wives men and boys in this account
226,ARG2,2,AGAINST,,,,,no permeten que els nadons inscriuen a espanya i penseu que és de garantir els drets humans,no permiten que los bebés inscriben a espanya y pensáis que es de garantizar los derechos humanos,do not permit that the babies inscribe at espanya and think that it is to guarantee the human laws
227,ARG2,2,FAVOUR,226,CA,,,estem completament a favor de què s'inscrigui i aquest nen ,estamos completamente a favor de que se inscriba y este niño,are entirely in favour of what inscribe  and this boy
228,ARG2,2,FAVOUR,227,RA,226,CA,de fet el tribunal europeu de drets humans obliga que aquests nadons s'escrigui a espanya,de hecho el tribunal europeo de derechos humanos obliga que estos bebés se escriba a espanya,in fact the European tribunal of human laws obliges that these babies write  at espanya
229,ARG2,2,FAVOUR,40;154;158;227;228,RA,,,tenir una nacionalitat forma part del dret a la identitat d'aquests nadons,tener una nacionalidad forma parte del derecho a la identidad de estos bebés,have a nationality forms part of the law to the identity of these babies
230,ARG2,1;2,FAVOUR,40;158,RA,,,aquesta inscripció el que demostra és que la prohibició fàctica és impossible,esta inscripción el que demuestra es que la prohibición fáctica es imposible,this inscription what evidences is that the ban fàctica is impossible
231,ARG2,1;2,FAVOUR,230,RA,,,donada que la prohibició fàctica és impossible garantim tots els drets de totes les persones que hi ha dins d'aquesta col·laboració,dada que la prohibición fáctica es imposible garantizamos todos los derechos de todas las personas que hay dentro de esta colaboración,given that the ban fàctica is impossible guarantee all the laws of all the persons that there is in this collaboration
232,ARG2,2,FAVOUR,231,RA,,,podem garantir un sistema on totes els mitjans sanitaris i els mitjans de dret ilegals i d'acompanyament a aquesta dona es puguin garantir,podemos garantizar un sistema donde todas los medios sanitarios y los medios de derecho ilegals y de acompañamiento a esta mujer se puedan garantizar,can guarantee a system where all the sanitary modes and the modes by right ilegals and of accompaniment at this wife can guarantee
233,ARG2,2,FAVOUR,231;232,RA,,,tenim els mitjans per fer-ho,tenemos los medios para hacerlo,have the modes to make it
234,ARG2,2,FAVOUR,233,MA,231;232,RA,tenim els mitjans per evitar que els drets fonamentals com ens està obligant a l'alt comissionat de les nacions unides es vegin protegits a dins del nostre estat,tenemos los medios para evitar que los derechos fundamentales como nos está obligando al alto comisionado de las naciones unidas se vean protegidos adentro de nuestro sido,have the modes to eschew that the fundamental laws and is obliging us at the tall comissionat of the nations united view  protected in our state
235,ARG2,1,FAVOUR,43;50;158;93;99;100;129;132;137;177,RA,,,a canadà quan es va regular adequadament el que va succeir és que el turisme reproductiu es va tallar,a canadà cuando se reguló adecuadamente el que sucedió es que el turismo reproductivo se cortó,at canadà when regulated  suitably what goes succeir is that the reproductive tourism hacked
236,ARG2,1,FAVOUR,43;50;158;93;99;100;129;132;137;177;235,RA,,,la gent va deixar d'anar a països com podia ser ucrania o l'índia o cambodja per quedar-se al canadà,la gente dejó de ir a países como podía ser ucrania o la india o cambodja para quedarse al canadà,the persons let to go at countries and could be ucrania or the Indian or cambodja to stay  at the canadà
237,ARG2,1,FAVOUR,236,RA,,,per quedar-se al canadà,para quedarse al canadà,to stay  at the canadà
238,ARG2,1,FAVOUR,237,RA,,,on les qüestions de garantia de sanitat i legals s'estaven donant i s'estaven garantint,donde las cuestiones de garantía de sanidad y legales se estaban dando y se estaban garantizando,where the questions of guarantee of health and legal were giving  and were guaranteeing
239,ARG2,1,FAVOUR,36;230;231,RA,,,tenim una prohibició que no és possible,tenemos una prohibición que no es posible,have a ban that is not possible
