ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,ADU_CAT,ADU_ES,ADU_EN
133,ARG2,1.0,AGAINST,132,MA,em  recolzaran perquè som humans volem compartir i ja no som  una certa animals sinó que som homo sapiens hem fet una passa cap endavant,me apoyarán porque somos humanos queremos compartir y ya no somos cierta animales sino que somos homo sapiens hemos hecho una pasa hacia delante,will back me so that we are human want to share and no longer are a true animal but that we are homo sapiens have made one passes onwards
134,ARG2,1.0,AGAINST,,,és a dir tu el que vols el primer fill per tenir unes arques  de l'estat també amb més doblers,es decir tú el que quieres el primer hijo para tener unas arcas del estado también con más dobleros,that is to say you what want to the first son to have some arks of the state also with more doblers
135,ARG2,1.0,AGAINST,,,el fet de ser humà implica que els sentiments no poden votar,el hecho de ser humano implica que los sentimientos no pueden votar,the fact of human being implies that the sentiments can not vote
136,ARG2,1.0,AGAINST,135,MA,és a dir tenim una necessitats biològica que no s'han de votar,es decir tenemos una necesidades biológica que no se tienen que votar,that is to say have some biological necessities that do not have to  vote
137,ARG2,2.0,AGAINST,,,si continuem l'estatus quo de l'equip contrari  podrà succeir que sa lleis conservadores tant pot ser de l'esclavitud tant pot ser  de les dictadures que haguessin continuat perquè  anàvem bé,si continuamos el statu quo del equipo contrario podrá suceder que su leyes conservadoras tanto puede ser de la esclavitud tanto puede ser de las dictaduras que hubieran continuado porque íbamos bien,if we continue the status quo of the contrary squad will be able to succeir that his conservative laws so much can be of the slavery so much can be of the dictatorships that had continued so that we went well
138,ARG2,,FAVOUR,,,la compensació que és de rescabalament  pretén protegir a la dona per totes les despeses associades  o els danys i perjudicis que pugui tindre el procés d'embaràs,la compensación que es de resarcimiento pretende proteger a la mujer por todos los gastos asociados o los daños y perjuicios que pueda tener el proceso de embarazo,the compensation that is of rescabalament pretends to protect at the wife for all the expenses associated or the harms and damages that can have the process of pregnancy
139,ARG2,,FAVOUR,138,RA,vosté està en contra de protegir la dona,usted está en contra de proteger la mujer,you is against to protect the wife
140,ARG2,2.0,AGAINST,,,és a dir  el fet d'aprovar significa que aquest comerç vendrà espanya,es decir el hecho de aprobar significa que este comercio venderá espanya,that is to say the fact to approve means that this trade will sell espanya
141,ARG2,2.0,AGAINST,140,RA,per tant aquesta dona estaran fent aquesta feina,por lo tanto esta mujer estarán haciendo este trabajo,therefore this wife will be making this work
142,ARG2,2.0,AGAINST,141,RA,i aquesta  feina que és precària significa que  patiran més perquè estan fent aquesta feina,y este trabajo que es precaria significa que sufrirán más porque están haciendo este trabajo,and this work that is precarious means that they will suffer more so that they are making this work
143,ARG2,2.0,AGAINST,142,RA,l'esclavitud  era una cosa dolenta van dir s'atura avui i no ho tornarem a fer,la esclavitud era una cosa mala dijeron se para hoy y no lo volveremos a hacer,the slavery was a mean thing said stops  today and will not return it at making
144,ARG2,2.0,AGAINST,143,RA,aturarem avui sa gestació subrogada i no  se tornarà a fer,pararemos hoy su gestación subrogada y no se volverá a hacer,will stop today his surrogacy and will not return  at making
145,ARG2,1.0,AGAINST,113,RA,perquè com he dit sa solució resideix  en donar segones oportunitats aquest nins,porque como he dicho su solución reside al dar segundas oportunidades este nins,so that how have said his solution resides at giving second opportunities this nins
146,ARG2,1.0,AGAINST,145,RA,perquè aquests nins  tenen el dret a dir-ho perquè ja són vius,porque estos nins tienen el derecho a decirlo porque ya son vivos,so that these nins have the law to say it so that already are alive
147,ARG2,1.0,AGAINST,146,RA,l'hem de donar una segona oportunitat  d'una inserció a la societat,lo tenemos que dar una segunda oportunidad de una inserción a la sociedad,have to give it a second opportunity of an insertion at the society
148,ARG2,1.0,AGAINST,,,no hem de donar més problemes en aquest món,no tenemos que dar más problemas en este mundo,do not have to give more problems at this world
149,ARG2,,AGAINST,148,RA,no hem d'evitar  els problemes que ja existeixen perquè el nostre companys  estan evitant,no tenemos que evitar los problemas que ya existen porque nuestro compañeros están evitando,do not have to eschew the problems that already exist so that our partners are eschewing
150,ARG2,1.0,AGAINST,149,RA,s'estan botant el comitè internacional de protecció de nins  o el dret a registrar-se drets sobretot en dones segon apartat  i reintegració,se están botando el comité internacional de protección de nins o el derecho a registrarse derechos sobre todo en mujeres segundo apartado y reintegración,are bouncing  the international committee of protection of nins or the law to register  laws especially at second wives averted and reintegration
151,ARG2,1.0,AGAINST,145,RA,perquè  estan a l'adopció  no poden tornar a tenir pare ni cap tipus de família sinó que  els hem de deixar cap a un costat,porque están a la adopción no pueden volver a tener padre ni ningún tipo de familia sino que los tenemos que dejar hacia un costado,so that they are at the adoption can not return at having father or any type of family but that have to let the ones to one side
152,ARG2,1.0,FAVOUR,,,han dit que som persones i tenim sentiments,han dicho que somos personas y tenemos sentimientos,have said that we are persons and have sentiments
153,ARG2,1.0,FAVOUR,152,RA,els pares tenen sentiments,los padres tienen sentimientos,the parents have sentiments
154,ARG2,1.0,FAVOUR,152,RA,les persones tenen sentiments,las personas tienen sentimientos,the persons have sentiments
155,ARG2,1.0,FAVOUR,152,RA,la gent vol tindre fills vol tindre descendència és un somni  de moltes vegades necessiten ser feliços,la gente quiere tener hijos quiere tener descendencia es un sueño de muchas veces necesitan ser felices,the persons wants to have children wants to have descendants is a sleep of many times need happy being
156,ARG2,1.0,FAVOUR,114,MA,heu dit  que no hi ha ningun país que ho reguli de manera perfecta,habéis dicho que no hay ningun país que lo regule de manera perfecta,have said that there is not ningun country that regulate it of perfect mode
157,ARG2,2.0,FAVOUR,156,RA,per això nosaltres no adopten ningun model de cap altre país,por eso nosotros no adoptan ningun modelo de jefe otro país,therefore we do not adopt ningun model of cape other country
158,ARG2,2.0,FAVOUR,157,MA,hem creat el nostre propi model que amb la vostra ajuda també podríem  millorar alguns aspectes que no trobéssiu d'acord,hemos creado nuestro propio modelo que con vuestra ayuda también podríamos mejorar algunos aspectos que no encontrarais de acuerdo,have created our own model that with your aid also could improve some aspects that did not find of chord
159,ARG2,2.0,FAVOUR,158,RA,vosaltres a la introducció  heu parlat de catàleg de dones gestants,vosotros en la introducción habéis hablado de catálogo de mujeres gestantes,you at the introduction have talked of catalogue of wives gestants
160,ARG2,2.0,FAVOUR,159,RA,però i si fos anònim,pero y si fuera anónimo,but and if it was unnamed
161,ARG2,2.0,FAVOUR,159,RA,amb això voldria relacionar amb el vostre argument de incoherència genètica  que heu estat parlant de nens a la carta,con esto querría relacionar con vuestro argumento de incoherencia genética que habéis estado hablando de niños a la carta,with this would love to relate with your argument of genetic incoherence that have been talking of boys at the card
162,ARG2,2.0,FAVOUR,160,RA,en el nostre model estem defensant la relació epistolar la relació anònima,en nuestro modelo estamos defendiendo la relación epistolar la relación anónima,at our model are defending the account epistolar the unnamed account
163,ARG2,2.0,FAVOUR,161;162,RA,per tant la dona que seria la gestant  no es coneixeria amb la família cometent,por lo tanto la mujer que sería la gestante no se conocería con la familia cometiendo,therefore the wife that would be the gestant would not meet  with the family committing
164,ARG2,,AGAINST,,,es dóna compte de que el nostre argument biològic  podria ser perfectament anònim però  hi hauria un turisme genètic,se da cuenta de que nuestro argumento biológico podría ser perfectamente anónimo pero habría un turismo genético,gives  bead of that our biological argument could be perfectly unnamed but there would be a genetic tourism
165,ARG2,2.0,FAVOUR,164,CA,en el nostre model estem per estem preveent  que només puguin accedir en aquesta maternitat subrogada nacionals  o residents a territori espanyol,en nuestro modelo estamos por estamos previendo que solo puedan acceder en esta maternidad subrogada nacionales o residentes en territorio español,at our model are for are foreseeing that only can access at this motherhood subrogada national or residents at Spanish territory
166,ARG2,2.0,FAVOUR,165,RA,per tant no podria vindre  ningú de fora a tindre aquí una maternitat subrogada,por lo tanto no podría venir nadie de fuera a tener aquí una maternidad subrogada,therefore it could not come nobody of out at having here a motherhood subrogada
167,ARG2,2.0,FAVOUR,23,CA, no estem legislant  per una minoria privilegiada pels que tenen diners,no estamos legislando por una minoría privilegiada por los que tienen dinero,are not legislating for a privileged minority for the that have money
168,ARG2,2.0,FAVOUR,167,RA,volem que la maternitat subrogada vagi per la seguretat social,queremos que la maternidad subrogada vaya por la seguridad social,want to that the motherhood subrogada go for the social security
169,ARG2,,AGAINST,168,RA,aleshores hauria de pagar tothom per uns capricis  d'uns pares molt concrets,entonces tendría que pagar todo el mundo por unos caprichos de unos padres muy concretos,then would have to pay everybody for some whims of some very concrete parents
170,ARG2,1.0,FAVOUR,,,sabem que és un  punt feble del nostre model i el que volem és que amb la vostra ajuda  puguem fer un model millor,sabemos que es un punto débil de nuestro modelo y el que volamos es que con vuestra ayuda podamos hacer un modelo mejor,know that it is a weak point of our model and what blast is that with your aid can make a better model
171,ARG2,1.0,FAVOUR,170,RA,i per tant  podríem acabar decidint que sigui la família comitent que pagui per exemple  la in vitro,y por tanto podríamos acabar decidiendo que sea la familia comitente que pague por ejemplo la in vitro,and therefore we could end deciding that it was the family comitent that it pay for example the in vitro
172,ARG2,1.0,FAVOUR,171,MA,però les altres despeses anirien per la seguretat  social,pero los otros gastos irían por la seguridad social,but the others expenses would go for the social security
173,ARG2,,AGAINST,166,MA,vosté ha dit les famílies de fora no  podran fer gestació subrogada al nostre país,usted ha dicho las familias de fuera no podrán hacer gestación subrogada a nuestro país,you has said the families of out will not be able to make surrogacy at our country
174,ARG2,,AGAINST,173,RA,vosté se'n  dóna compte que d'aquesta manera també està sent supremacista  perquè al nostre país només hi podria haver més de gestació  subrogada del nostre país,usted se da cuenta que de este modo también está siendo supremacista porque en nuestro país solo podría haber más de gestación subrogada de nuestro país,you gives  bead that in this way also is being supremacista so that at our country only could  have more of surrogacy of our country
175,ARG2,,FAVOUR,173,RA,però és que amb això estem evitant el turisme reproductiu,pero es que con esto estamos evitando el turismo reproductivo,but is that with this are eschewing the reproductive tourism
176,ARG2,,FAVOUR,,,hem de legislar pel nostre propi país,tenemos que legislar por nuestro propio país,have to legislate for our own country
177,ARG2,,FAVOUR,,,hem de legislar per la nostra pròpia gent ,tenemos que legislar por nuestra propia gente,have to legislate for our own persons
178,ARG2,,FAVOUR,176,RA,no podem legislar  per tot el món,no podemos legislar por todo el mundo,can not legislate for all the world
179,ARG2,,FAVOUR,96,RA,no qualsevol persona  pot ser dona gestant i qualsevol persona  o pot ser família comitent,no cualquiera persona puede ser mujer gestante y cualquier persona o puede ser familia comitente,no any person can be wife gestant and any person or can be family comitent
180,ARG2,2.0,FAVOUR,179,RA,la dona gestant  per ser lliure ha de ser ella pròpia la que decideixi si vol  o no ser dona gestant,la mujer gestante para ser libre tiene que ser ella propia la que decida si quiere o no ser mujer gestante,the wife gestant for free being has to be she own what decide if it wants to or not being wife gestant
181,ARG2,2.0,FAVOUR,179;180,RA,i per tant tenim aquí tres punts a parlar,y por tanto tenemos aquí tres puntos a hablar,and therefore have here three points at talking
182,ARG2,2.0,FAVOUR,181,RA,les dones que  accedeixin han de tindre una suficiència econòmica  per assegurar que sigui altruista,las mujeres que accedan tienen que tener una suficiencia económica para asegurar que sea altruista,the wives that access have to have an economic sufficiency to assure that it was altruist
183,ARG2,2.0,FAVOUR,182,RA,perquè no volem que hi vagin per la pensió  de rescabalament,porque no queremos que vayan por la pensión de resarcimiento,so that we do not want to that go  for the pension of rescabalament
184,ARG2,2.0,FAVOUR,183,MA,perquè sols en cas que passin coses  doncs que siguin perjudicials per a la dona,porque solo en caso de que pasen cosas pues que sean perjudiciales para la mujer,so that only at case that pass things then that they are detrimental for the wife
185,ARG2,2.0,FAVOUR,181,RA,ha tingut de ser mare anteriorment  perquè ja conegui aquest sentiment de tindre dins seu  un nen,ha tenido de ser madre anteriormente porque ya conozca este sentimiento de tener para sus adentros un niño,has had to be mother anteriorly so that already meet this sentiment to have in headquarters a boy
186,ARG2,2.0,FAVOUR,181,RA,la capacitat natural aquesta  dona ha de ser conscient que el que està fent és una gestació  subrogada,la capacidad natural esta mujer tiene que ser consciente que el que está haciendo es una gestación subrogada,the natural capacity this wife has to be conscious that what is making is a surrogacy
187,ARG2,2.0,FAVOUR,186,MA,ha de ser conscient que aquest nen després  l'haurà de donar a una altra família,tiene que ser consciente que este niño después lo tendrá que dar a otra familia,has to be conscious that this boy next will have to it give at another family
188,ARG2,1.0,FAVOUR,,,els progenitors comitents,los progenitores comitentes,the progenitors comitents
189,ARG2,1.0,FAVOUR,98,RA,la llei d'adopció estableix  criteris de valoració d'idoneïtat,la ley de adopción establece criterios de valoración de idoneidad,the law of adoption establishes criteria of appraisal of suitability
190,ARG2,1.0,FAVOUR,188;189,RA,no qualsevol persona podrà accedir,no cualquiera persona podrá acceder,no any person will be able to access
191,ARG2,1.0,FAVOUR,189,RA,les persones que són aptes  per a anar l'adopció són aptes també per la gestació subrogada,las personas que son aptas para ir la adopción son aptas también por la gestación subrogada,the persons that are apt to go the adoption are apt also for the surrogacy
192,ARG2,1.0,FAVOUR,189,RA,i les que no són aptes per l'adopció és perquè no poden ser bons pares  tampoc ho seran aptes per a maternitat subrogada,y las que no son aptas por la adopción es porque no pueden ser buenos padres tampoco lo serán aptos para maternidad subrogada,and those that are not apt for the adoption is so that they can not be good parents neither will be it apt for motherhood subrogada
193,ARG2,1.0,FAVOUR,188,RA,també per ser progenitors comitents  s'han d'haver agotat prèviament  totes les tècniques de reproducció assistida,también para ser progenitores comitentes se tienen que haber agotat previamente todas las técnicas de reproducción asistida,also to be progenitors comitents have to have  agotat previously all the technicians of reproduction assisted
194,ARG2,1.0,FAVOUR,193,RA,volem ajudar els necessitats,queremos ayudar los necesitados,want to aid the needed
195,ARG2,1.0,FAVOUR,193,RA,no els que ho volen,no los que lo quieren,no those that want to it
196,ARG2,2.0,FAVOUR,60,RA,m'agradaria acabar una frase  de l'emma watson que diu el teu cos i la forma en què em comparteixes  amb el món ha de ser una elecció pròpia  m'agradaria que ho poguéssiu fer real,me gustaría acabar una frase de la emma watson que dice tu cuerpo y la forma en que me compartes con el mundo tiene que ser una elección propia me gustaría que lo pudierais hacer real,would like me end a sentence of the emma watson that says your body and the form at what share me with the world has to be an own election would like me that could make it real
197,CONC,,FAVOUR,,,en primer lloc agrair a l'equip contrari de la universitat  de barcelona l'organització la xarxa vives els membres del  jurat el públic assistent físicament i virtualment per streaming  bé al llarg del debat a la universitat de lleida exposat el perquè  i el com i ha contestat clarament a totes les seves preocupacions perquè  totes les seves preocupacions són sobre abusos són sobre males pràctiques  són en definitiva amb sensació de preocupació constant sobre  el que podria passar si s'apliqués una gestació subrogada errònia  i això és el que precisament nosaltres evitant amb el nostre model  i pel que fa al per què ja hem explicat que la legalització de la gestació  subrogada és imprescindible perquè ens trobem amb una situació en la qual  les famílies comitents i progenitors tenen una necessitat humana  per reproduir-se a més a més ens trobem amb una situació  en la qual podríem resumir que és una qüestió de llibertats de progrés  perquè al llarg del temps sempre s'han plantejat supòsits sobre  temes d'aquest estil com per exemple ha suposat l'avort  una confrontació en la societat i en aquest cas ens trobem amb el mateix  i al llarg del debat la gestació subrogada s'ha demostrat  que podria perfectament aplicar-se i donar un pas endavant  i guanyar en llibertats  en tercer lloc el tercer perquè hem dit que ens trobem amb  una ineficàcia de la prohibició idealista quan ens  trobem en un món globalitzat i no podem fer-hi res pel que  fa als països que han aplicat una gestació subrogada que nosaltres  no compartim perquè ja hem dit el com que es basa en l'altruisme  i en uns requisits d'idoneïtat per tant l'altruisme  elimina qualsevol mena de dubte que pugueu tindre sobre la mercantilització  sobre els catàlegs que vostés han fet referència als catàlegs  ja se'ls poden quedar nosaltres no els comprem  nosaltres hem defensat clarament que el nostre model seria altruista  i que es basaria en la donació d'òrgans tenint en compte  que ens trobem a espanya i que ens trobem en una posició privilegiada  no només també pel sistema sanitari sinó perquè portem  més de vint-i-sis anys liderant la llista de països en transplantants  i de donació d'òrgans per tant a més a més  hem exposat que ja s'haurien de complir uns requisits d'idoneïtat no només  se tenen en compte la donació d'òrgans sinó que també l'adopció  l'adopció que vostès també els preocupava pel que fa a l'interés  superior del menor al qual hem defensat a través de la direcció  general del registre i del notariat i el tribunal suprem  mirin com ja hem dit totes les seves preocupacions tot  pel que fa a les males pràctiques el nostre model no té res a veure  i l'equip de la universitat de barcelona vostès  han preferit tancar els ulls al llarg del debat han preferit  quedar-se amb la situació actual amb una situació que per  molt que vostès segueixin criticant seguirà succeint si vostès que  això que critiquen no els hi agrada  intentin canviar-ho perquè si no ho fan seguirem igual seguirem amb abusos  amb males pràctiques i amb una situació d'inseguretat jurídica  per tant en definitiva la universitat de lleida es posiciona  clarament a favor de legalitzar la gestació subrogada perquè diem  sí a la llibertat diem sí a una gestació subrogada garantista  èticament sostenible i raonable diem sí a progressar  a no és estancar-nos al segle vint i el passat a progressar mirar  més endavant del segle vint-i-u perquè la universitat de lleida  considera que legalitzar la gestació subrogada és l'única  via possible per eliminar totes les seves preocupacions que  han criticat al llarg del debat  ,en primer lugar agradecer al equipo contrario de la universidad de barcelona la organización la red vivas los miembros del jurado el público asistente físicamente y virtualmente por streaming bien a lo largo del debate en la universidad de lleida expuesto el porqué y lo como y ha contestado claramente en todas sus preocupaciones porque todas sus preocupaciones son sobre abusos son sobre malas prácticas son en definitiva con sensación de preocupación constante sobre el que podría pasar si se aplicara una gestación subrogada errónea y esto es el que precisamente nosotros evitando con nuestro modelo y por el que hace al por qué ya hemos explicado que la legalización de la gestación subrogada es imprescindible porque nos encontramos con una situación en la cual las familias comitentes y progenitores tienen una necesidad humana para reproducirse además nos encontramos con una situación en la cual podríamos resumir que es una cuestión de libertades de progreso porque a lo largo del tiempo siempre se han planteado supuestos sobre temas de este estilo como por ejemplo ha supuesto el avort una confrontación en la sociedad y en este caso nos encontramos con el mismo y a lo largo del debate la gestación subrogada se ha demostrado que podría perfectamente aplicarse y dar un paso adelante y ganar en libertades en tercer lugar el tercero porque hemos dicho que nos encontramos con una ineficacia de la prohibición idealista cuando nos encontramos en un mundo globalizado y no podemos hacer nada en cuanto a los países que han aplicado una gestación subrogada que nosotros no compartimos porque ya hemos dicho lo como que se basa en el altruismo y en unos requisitos de idoneidad por lo tanto el altruismo elimina cualquier tipo de duda que podáis tener sobre la mercantilización sobre los catálogos que ustedes han hecho referencia a los catálogos ya se los pueden quedar nosotros no los compramos nosotros hemos defendido claramente que nuestro modelo sería altruista y que se basaría en la donación de órganos teniendo en cuenta que nos encontramos a espanya y que nos encontramos en una posición privilegiada no solo también por el sistema sanitario sino porque llevamos más de veintiséis años liderando la lista de países en transplantants y de donación de órganos por lo tanto además hemos expuesto que ya se tendrían que cumplir unos requisitos de idoneidad no solo se tienen en cuenta la donación de órganos sino que también la adopción la adopción que ustedes también los preocupaba por el que hace al interés superior del menor al cual hemos defendido a través de la dirección general del registro y del notariado y el tribunal supremo miren como ya hemos dicho todas sus preocupaciones todo en cuanto a las malas prácticas nuestro modelo no tiene nada a ver y el equipo de la universidad de barcelona ustedes han preferido cerrar los ojos a lo largo del debate han preferido quedarse con la situación actual con una situación que por mucho que ustedes sigan criticando seguirá sucediendo si ustedes que esto que critican no se los gusta intenten cambiarlo porque si no lo hacen seguiremos igual seguiremos con abusos con malas prácticas y con una situación de inseguridad jurídica por lo tanto en definitiva la universidad de lleida se posiciona claramente a favor de legalizar la gestación subrogada porque decimos sí a la libertad decimos sí a una gestación subrogada garantista éticamente sostenible y razonable decimos sí a progresar a no es estancarnos en el siglo veinte y el pasado a progresar mirar más adelante del siglo veintiuno porque la universidad de lleida considera que legalizar la gestación subrogada es la única vía posible para eliminar todas sus preocupaciones que han criticado al largo del debate ,in the first place appreciate at the contrary squad of the university of barcelona the organisation the alive mesh the members of the jury the public assistant physically and virtually for streaming well along the debate at the university of lleida exposed the reason and the how and has answered clearly at all his worries so that all his worries are on abuses are on bad practices are at definite with feeling of constant worry on what could pass if it applied  a surrogacy erroneous and this is what precisely we eschewing with our model and for the that makes at the how come already have explained that the legalisation of the surrogacy is indispensable so that we find us with a situation at which the families comitents and progenitors have a human necessity to reproduce  in addition find us with a situation at which could summarise that it is a question of liberties of headway so that along the time always have posed  suppositions on motifs of this style and for example has supposed the avort a showdown at the society and at this case find us with the same and along the debate the surrogacy has evidenced that could perfectly apply and give a step forward and gross at liberties thirdly the third so that we have said that we find us with an inefficiency of the idealistic ban when find us at a world globalitzat and can not make nothing regarding the countries that have applied a surrogacy that we do not share so that already have said the as it bases  at the altruism and at some requisites of suitability therefore the altruism deletes any type of doubt that can have on the mercantilització on the catalogues that you have referenced at the catalogues already  the ones can stay we do not buy the ones we have defended clearly that our model would be altruistic and that would base  at the donation of organs taking into account that we find us at espanya and that find us at a privileged position no only also for the sanitary system but so that we take more of twenty-six years leading the list of countries at transplantants and of donation of organs therefore in addition have exposed that already would have to  conform some requisites of suitability no only take into account  the donation of organs but that also the adoption the adoption that you also preoccupied the ones for the that makes at the superior interest of the minor at which have defended through the general address of the registry and of the notariat and the high court look like already have said all his worries everything regarding the bad practices our model does not have anything at viewing and the squad of the university of barcelona you have preferred to shut the eyes along the debate have preferred to meet the ongoing situation with a situation that for a lot that you track critiquing will track succeint if you that this that critique no likes the ones to him attempt to capsize it so that if they do not make it will track the same will track with abuses with bad practices and with a situation of juridical insecurity therefore at definite the university of lleida positions  clearly in favour of legalising the surrogacy so that we say aye at the liberty say aye at a surrogacy garantista ethically sustainable and reasonable say aye at progressing at is not to stagnate us at the century twenty and the past at progressing look at a later date of the century twenty-and-u so that the university of lleida considers that legalise the surrogacy is the only possible road to delete all his worries that have critiqued at the long of the debate 
