ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,ADU_CAT,ADU_ES,ADU_EN
104,ARG2,1.0,AGAINST,,,a itàlia d'una dona que va tenir un fill amb biotexcom que no té que no porta la seva genètica i que a més ara se l'han tret perquè no és ni la mare ni la gestant ni res el nen el tenim en un orfenat tampoc el pot adoptar,a itàlia de una mujer que tuvo un hijo con biotexcom que no tiene que no lleva su genética y que además ahora se lo han sacado porque no es ni la madre ni la gestante ni nada el niño lo tenemos en un orfanato tampoco lo puede adoptar,at itàlia of a wife that had a son with biotexcom that does not have that it does not take his genetics and that besides now have removed it so that it is not or the mother or it gestant or nothing the boy have it at an orphanage neither can it adopt
105,ARG2,1.0,AGAINST,103;104,RA,és una empresa que porta tècniques mafioses molt dubtoses,es una empresa que puerta técnicas mafiosas muy dudosas,is a company that technical door mafioses very dubious
106,ARG2,1.0,AGAINST,,,dels efectes que té la gestació tan lucrativa com altruista la gestació en el cos de la dona,de los efectos que tiene la gestación tan lucrativa como altruista la gestación en el cuerpo de la mujer,of the effects that has the as yielding gestation like altruist the gestation at the body of the wife
107,ARG2,1.0,AGAINST,106,RA,la dona es prepara físicament per tenir un nen,la mujer se prepara físicamente para tener un niño,the wife prepares  physically to have a boy
108,ARG2,1.0,AGAINST,107,RA,la dona quan perd el nen pateix una pèrdua,la mujer cuando pierde el niño sufre una pérdida,the wife when misses the boy suffers a loss
109,ARG2,1.0,AGAINST,108,RA,quan ha d'entregar el nen pateix una pèrdua,cuando tiene que entregar el niño sufre una pérdida,when has to hand the boy suffers a loss
110,ARG2,1.0,AGAINST,109,RA,reduïm les dones a un recipient amb la gestació subrogada,reducimos las mujeres a un recipiente con la gestación subrogada,reduce the wives at a container with the surrogacy
111,ARG2,1.0,AGAINST,110,RA,fa uns anys una fira que hi ha a madrid on ofertaven diferents tipus de dones per portar el seu nadó a les parelles que volien gestar de manera subrogada,hace unos años una feria que hay a madrid donde ofertaven diferentes tipos de mujeres para llevar su bebé a las parejas que querían gestar de manera subrogada,makes some years a fair that there is at madrid where ofertaven distinct type of wives to take his baby at the couples that wanted to gestar of mode subrogada
112,ARG2,1.0,AGAINST,110,RA,això són dones explotades,esto son mujeres explotadas,this are wives exploded
113,ARG2,,FAVOUR,,,la situació dels països en vies de desenvolupament on abans es donava més Adopció ha anat millorant i bastant els últims anys i que l'últim que volen fer els pares en aquests països és desprendre's dels seus fills,la situación de los países en vías de desarrollo donde antes se daba más Adopción ha ido mejorando y bastante los últimos años y que el último que quieren hacer los padres en estos países es desprenderse de sus hijos,the situation of the countries at roads of development where before gave  more Adoption has gone improving and rather the last years and that the last that blast to make the parents at these countries is to release of his children
114,ARG2,2.0,AGAINST,,,l'estat ha de pensar en col·lectiu,el estado tiene que pensar en colectivo,the state has to think at community
115,ARG2,2.0,AGAINST,114,RA,ha de protegir a les dones,tiene que proteger a las mujeres,has to protect at the wives
116,ARG2,2.0,AGAINST,114,RA,l'estat ha de protegir el feble,el estado tiene que proteger el débil,the state has to protect the weak
117,ARG2,2.0,AGAINST,114,RA,l'estat a de controlar les llibertats de les persones,el estado a de controlar las libertades de las personas,the state at to control the liberties of the persons
118,ARG2,2.0,AGAINST,117,RA,la nostra llibertat acaba on comença la de l'altre,nuestra libertad acaba donde empieza la del otro,our liberty ends where commences the of the other
119,ARG2,2.0,AGAINST,118,RA,la llibertat de les dones És la llibertat de triar,la libertad de las mujeres Es la libertad de elegir,the liberty of the wives Is the liberty to elect
120,ARG2,2.0,AGAINST,,,quan una dona econòmicament no pot triar perquè no té cap altra alternativa no és lliure,cuando una mujer económicamente no puede elegir porque no tiene jefe otra alternativa no es libre,when a wife economically can not elect so that does not have no choice is not free
121,ARG2,2.0,AGAINST,120,RA,aquest neoliberalisme brutal que promou la llibertat com que nosaltres fem el que volem,este neoliberalismo brutal que promueve la libertad como que nosotros hacemos el que volamos,this brutal neoliberalism that promotes the liberty as we make what blast
122,ARG2,2.0,AGAINST,121,MA,no és així,no es así,is not like this
123,ARG2,2.0,AGAINST,121,RA,l'estat per això posa límits,el estado por eso pone límites,the state therefore it poses limits
124,ARG2,2.0,AGAINST,123,RA,no tot és un producte no tot es pot comprar i vendre,no todo es un producto no todo se puede comprar y vender,no everything is a product no everything can buy  and sell
125,ARG2,2.0,AGAINST,120,RA,l'ètica de la investigació ha creat diferents tipus de de comitès que prohibeixen aquestes pràctiques que posen límits per garantir els drets dels humans i els principis bàsics,la ética de la investigación ha creado diferentes tipos de de comités que prohíben estas prácticas que pongan límites para garantizar los derechos de los humanos y los principios básicos,the ethic of the inquest has created distinct type of of committees that prohibit these practices that pose limits to guarantee the laws of the humans and the basic principles
126,ARG2,3.0,AGAINST,,,la adopció com a solució,la adopción como solución,the adoption as a solution
127,ARG2,3.0,AGAINST,126,RA,són nens que ja estan desemparats són nens que necessiten família de fet són nens que tenen el dret a tenir pares,son niños que ya están desamparados son niños que necesiten familia de hecho son niños que tienen el derecho a tener pares,are boys that already are destitute are boys that need family in fact are boys that have the law to have parents
128,ARG2,3.0,AGAINST,126,RA,l'adopció és un gest de generositat l'adopció és una solució a problemes,la adopción es un gesto de generosidad la adopción es una solución a problemas,the adoption is a gesture of generosity the adoption is a solution at problems
129,ARG2,3.0,AGAINST,126,RA,no és la creació de problemes,no es la creación de problemas,is not the creation of problems
130,ARG2,3.0,AGAINST,129,MA,és la solució a problemes que ja existeixen,es la solución a problemas que ya existen,is the solution at problems that already exist
131,ARG2,3.0,AGAINST,,,la gestació subrogada és crear un nen a mida és crear un fill a mida sense problemes,la gestación subrogada es crear un niño a medida es crear un hijo a medida sin problemas,the surrogacy is to create a boy to size is to create a son to size without problems
132,ARG2,3.0,AGAINST,131,RA,això no és un gest d'amor,esto no es un gesto de amor,this is not a gesture of love
133,ARG2,3.0,AGAINST,132,MA,això és un caprici,esto es un capricho,this is a whim
134,ARG2,1.0,FAVOUR,,,la situació de la dona gestant durant l'embaràs,la situación de la mujer gestante durante el embarazo,the situation of the wife gestant during the pregnancy
135,ARG2,1.0,FAVOUR,134,RA,hi ha canvis hormonals en el cos de la dona,hay cambios hormonales en el cuerpo de la mujer,there are hormonal changes at the body of the wife
136,ARG2,1.0,FAVOUR,,,el model de gestació té diversos requisits,el modelo de gestación tiene varios requisitos,the model of gestation has several requisites
137,ARG2,1.0,FAVOUR,136,RA,el primer és que la mare tingui més de vint-i-cinc anys i ja hagi gestat un fill,lo primero es que la madre tenga más de veinticinco años y ya haya gestado un hijo,the first is that the mother have more of twenty-five years and already have gestat a son
138,ARG2,1.0,FAVOUR,136,RA,el segon és que sigui altruista,el segundo es que sea altruista,the second is that it was altruist
139,ARG2,1.0,FAVOUR,137,RA,per tant la mare al haver ja gestat un fill ja coneix quins són els canvis hormonals que el cos patirà i sap si es pot afrontar o no,por lo tanto la madre al haber ya gestado un hijo ya conoce cuáles son los cambios hormonales que el cuerpo sufrirá y sabe si se puede afrontar o no,therefore the mother at the have already gestat a son already meets which are the hormonal changes that the body will suffer and knows if can affront  or no
140,ARG2,1.0,FAVOUR,137,RA,per tant ja sap si la seua salut patirà greus riscos o no,por lo tanto ya sabe si su salud sufrirá graves riesgos o no,therefore already knows if his health will suffer grave risks or no
141,ARG2,1.0,FAVOUR,,,aquesta gestació seria única i exclusivament altruista per la qual cosa no rebria cap remuneració,esta gestación sería única y exclusivamente altruista por lo cual no recibiría ninguna remuneración,this gestation would be only and exclusively altruistic thus it would not get any remuneration
142,ARG2,1.0,FAVOUR,,,és èticament bo perquè molta gent en la societat que no se li permet tenir un fill per qüestions d'esterilitat perquè són homosexuals nous models de família que s'han creat en l'últim segle,es éticamente bueno porque mucha gente en la sociedad que no se le permite tener un hijo por cuestiones de esterilidad porque son homosexuales nuevos modelos de familia que se han creado en el último siglo,is ethically good so that a lot of persons at the society that no permits him have a son for questions of sterility so that they are homosexual new models of family that have created  at the last century
143,ARG2,1.0,FAVOUR,142,MA,és èticament correcte fer-ho d'una manera altruista,es éticamente correcto hacerlo de una manera altruista,is ethically correct to make it of an altruistic mode
144,ARG2,1.0,FAVOUR,,,perquè el nadó si se'l separa de la mare sols nàixer no tindrà cap problema ni de salut ni físic ni psicològic,porque el bebé si se lo separa de la madre sueles nacer no tendrá ningún problema ni de salud ni físico ni psicológico,so that the baby if it parts the mother's it use to to be born will not any problem or of health or physicist or psychological
145,ARG2,1.0,FAVOUR,144,RA,la història ha hagut mares que des del primer dia des dels primers avanços de la societat han deixat el seu fill i s'han desentès d'ell aquells nadons han continuat desenvolupant-se per les gràcies les cures d'altres persones,la historia ha habido madres que desde el primer día desde los primeros avances de la sociedad han dejado su hijo y se han desentendido de él aquellos bebés han continuado desarrollándose por las gracias las curas otros persones,the history has had mothers that since the first day since the first advances of the society have let his son and have  desentès of him those babies have continued developing for the graces the cures of other persons
146,ARG2,1.0,FAVOUR,144,RA,segle passat en el naixement de molts nens prematurs no és que el fet que se l'hagués separat a la mare al nadó durant les primeres setmanes durant els primers mesos del nadó l'ha perjudicat és que l'ha beneficiat,siglo pasado en el nacimiento de muchos niños prematuros no es que el hecho que se lo hubiera separado a la madre al bebé durante las primeras semanas durante los primeros meses del bebé lo ha perjudicado es que lo ha beneficiado,century passed at the birth of a lot of untimely boys is not that the fact that had parted it at the mother at the baby during the first weeks during the first months of the baby has prejudiced it is that it has benefited it
147,ARG2,1.0,FAVOUR,144,RA,La majoria dels nens incubadora no tirarien endavant si no fos perquè han estat en una incubadora,La mayoría de los niños incubadora no saldrían adelante si no fuera porque han estado en una incubadora,Most of the boys incubator would not throw forward if it was not so that they have been at an incubator
148,ARG2,1.0,FAVOUR,144,RA,el cos de la mare després de l'adopció de la mare gestant s'ha preparat internament de manera hormonal per als primers dies de naixement del nadó,el cuerpo de la madre después de la adopción de la madre gestante se ha preparado internamente de manera hormonal para los primeros días de nacimiento del bebé,the mother's body after the mother's adoption gestant has prepared  internally of hormonal mode for the first days by birth of the baby
149,ARG2,1.0,FAVOUR,148,RA,aquesta dona ja ha passat un procés de gestar un fill abans ,esta mujer ya ha pasado un proceso de gestar un hijo antes,this wife already has passed a process of gestar a son before
150,ARG2,1.0,FAVOUR,149,RA,per tant té clar que aquest vincle no li afectarà ni de manera psicològica ni a la seua salut perquè si no no haguera accedit a fer-ho de manera altruista,por lo tanto tiene claro que este vínculo no le afectará ni de manera psicológica ni a su salud porque si no no hubiera accedido a hacerlo de manera altruista,therefore has clear that this tie will not affect him or of psychological mode or at his health so that if no had not accessed to make it of altruistic mode
151,ARG2,1.0,FAVOUR,150,RA,al ser de manera altruista la majoria de vegades es tractaria d'una persona o propera o sinó de la mateixa família la que ha gestat el nadó i per tant durant els primers dies podria continuar tenint contacte amb el nadó,al ser de manera altruista la mayoría a veces se trataría de una persona o próxima o sino de la misma familia la que ha gestado el bebé y por tanto durante los primeros días podría continuar teniendo contacto con el bebé,at the being of altruistic mode most of times would treat  of a person or next or but of the same family what has gestat the baby and therefore during the first days could continue having contact with the baby
152,ARG2,,AGAINST,,,ha dit que els homosexuals i les les persones solteres no poden tenir fills,ha dicho que los homosexuales y las las personas solteras no pueden tener hijos,has said that the homosexuals and the the persons solteres can not have children
153,ARG2,,AGAINST,152,CA,a espanya la adopció és gratuïta les persones homosexuals poden adoptar i les dones solteres poden tenir fills,a espanya la adopción es gratuita las personas homosexuales pueden adoptar y las mujeres solteras pueden tener hijos,at espanya the adoption is free the homosexual persons can adopt and the wives solteres can have children
154,ARG2,3.0,FAVOUR,76,RA,problemes de l'adopció,problemas de la adopción,problems of the adoption
155,ARG2,3.0,FAVOUR,89;154,RA,s'adopten nens que pateixen malalties que no són conegudes abans,se adoptan niños que sufren enfermedades que no son conocidas antes,adopt  boys that suffer sicknesses that are not met before
156,ARG2,3.0,FAVOUR,155,RA,aquells nens no tenen la culpa de patir aquesta malaltia,aquellos niños no tienen la culpa de sufrir esta enfermedad,those boys do not have the fault to suffer this sickness
157,ARG2,3.0,FAVOUR,156,RA,molts homosexuals quan busquen la gestació subrogada busquen això busquen un fill del que poder fer-se càrrec busquen un fill de què poder educar-lo correctament sense que aquest fill tingué problemes,muchos homosexuales cuando buscan la gestación subrogada buscan esto buscan un hijo del que poder hacerse cargo buscan un hijo de qué poder educarlo correctamente sin que este hijo tuvo problemas,a lot of homosexuals when seek the surrogacy seek this seek a son of the that can make charge seek a son of what can educate it properly without that this son had problems
158,ARG2,2.0,FAVOUR,,,durant els últims anys de franquisme durant els primers anys de la transició quan aquí no se podia avortar,durante los últimos años de franquismo durante los primeros años de la transición cuando aquí no se podía abortar,during the last years of Franco regime during the first years of the transition when here could not  abort
159,ARG2,2.0,FAVOUR,,,si tu et quedaves embarassada tenies dues opcions,si tú te quedabas embarazada tenías dos opciones,if you stayed you pregnant had two options
160,ARG2,2.0,FAVOUR,159,RA,si eres una persona rica podries anar a londres a avortar,si eras una persona rica podrías ir a londres a abortar,if you were an affluent person could go at londres at aborting
161,ARG2,2.0,FAVOUR,159,RA,ara quan fores una dona pobre havies de recórrer a dues coses la primera posar en risc la teva salut en un avortament clandestí o tindre un fill no desitjat,ahora cuando fuiste una mujer pobre tenías que recurrir a dos cosas la primera poner en riesgo tu salud en un aborto clandestino o tener un hijo no deseado,now when would be a poor wife had to resort to two things the first pose at risk your health at a clandestine abortion or have an unwanted son
162,ARG2,2.0,FAVOUR,159;160;161,RA,quan parlem de gestació subrogada estem parlant exactament del mateix,cuando hablamos de gestación subrogada estamos hablando exactamente del mismo,when talk of surrogacy are talking exactly of the same
163,CONC,,FAVOUR,,,bé bona tarda el meu nom és laia cunillera moltes gràcies al públic assistent al jurat i a l'equip contrincant per aquest debat tan intens que hem mantingut així doncs ve a concloure la nostra tesi la nostra proposta és un model on no hi hagi cap tipus de compensació econòmica pel mig és un model com bé hem esmentat on la gestant compleixi una sèrie de requisits com per exemple ser major de vint-i-cinc anys i menor de quaranta-cinc ja hagi sigut mare anteriorment i hagi complert el seu desig de tenir fills també defensem un model on aquesta dona gestant tingui una estabilitat econòmica com social també volem recalcar que considerem important que l'òvul en cap cas sigui de la mateixa persona que està gestant i per tant la donant de l'òvul i la donant d'embrió haurien de ser diferents i com a requisit fonamental considerem que la parella que sol·liciti la gestació subrogada ha d'haver exhaurit tots els mètodes possibles anteriorment és ben clar que com en qualsevol altra llei si alguna persona intenta estimular-la o intenta fer un frau serà sancionada degudament considerem que en cap cas el contracte podrà ser revocat la gestació subrogada ha augmentat la seva pràctica en els darrers anys no obstant això és quelcom que ve de molt més enrere fins i tot en l'antic testament hi trobem referències concretament en el llibre de gènesi trenta que ens narra la història de raquel i jacob raquel era infèrtil no li podia donar fills i li digué pren la meva serventa vila i així tindré fills gràcies a ella  no en tingueren ni un ni dos en tingueren dotze com bé sabrem per tant això no és res del present sino que ve de més enrere és cert que la ciència avança i així es desenvolupen nous métodes de reproducció assistida i els qulas no poden ser ignorats per la societat ni per les lleis no ens podem negar el procés  al dret en cap cas es pot desentedre d'un tema en qüestió com ens ocupa i menys ho pot fer si hi ha en qüestió un dret fonamental a la vida el dret fonamental emparat per l'article quinze de la nostra constitució és més considerem que els possibles fraus de llei i les possibles conseqüències que algunes persones poguessin donar a aquesta llei no és un argument de pes com per no fer-ho ja que si els parlaments a l'hora d'aprovar una llei només es fixéssim en les possibles fraus de llei que se'n podrien derivar no legislaren res tindríem ordenaments jurídics rígids i constitucions que mai serien reformades d'altra banda volem fer referència que el concepte de maternitat avançat en els últims anys la maternitat en els temps més ancestrals s'atorgava per la regla romana mater semper carta est la mare sempre certa mentre que la paternitat s'atorgava per presumpcions això avui segle vint-i-u dos mil nou ja no és així això ha canviat fins i tot ara ens podríem plantejar si existeixen diferents tipus de maternitat la gestació ajuda a tots aquests col·lectius a tenir fills i a poder ser pares a poder experimentar aquesta sensació estic ben segura que tots els que l'haureu passat és la millor cosa que us ha passat a la vostra vida no hi ha dret que una persona hagi de gastar-se milers i milers de dòlars i viatjar a l'altra punta del món per poder ser pares amb quina autoritat moral es pot evitar que un nucli familiar ple d'amor ompli la llar amb els seus fruits tan desitjats quina llei ens pot prohibir acaronar el nostre nadó i menys si aquesta llei és segura altruista i seriosa moltes gràcies,bueno buenas tardes mi nombre es laia cunillera muchas gracias al público asistente al jurado y al equipo contrincante por este debate tan intenso que hemos mantenido así pues viene a concluir nuestra tesis nuestra propuesta es un modelo donde no haya ningún tipo de compensación económica por el medio es un modelo como bien hemos mencionado donde la gestante cumpla una serie de requisitos como por ejemplo ser mayor de veinticinco años y menor de cuarenta y cinco ya haya sido madre anteriormente y haya cumplido su deseo de tener hijos también defendemos un modelo donde esta mujer gestando tenga una estabilidad económica como social también queremos recalcar que consideramos importante que el óvulo en ningún caso sea de la misma persona que está gestando y por tanto la donante del óvulo y la donante de embrión tendrían que ser diferentes y como requisito fundamental consideramos que la pareja que solicite la gestación subrogada tiene que haber agotado todos los métodos posibles anteriormente es bien claro que como en cualquier otra ley si alguna persona intenta estimularla o intenta hacer un fraude será sancionada debidamente consideramos que en ningún caso el contrato podrá ser revocado la gestación subrogada ha aumentado su práctica en los últimos años sin embargo es algo que viene de mucho más atrás incluso en el antiguo testamento encontramos referencias concretamente en el libro de génesis treinta que nos narra la historia de raquel y jacob raquel era infértil no le podía dar hijos y le dijo toma mi sirvienta villa y así tendré hijos gracias a ella no tuvieron ni uno ni dos tuvieron doce como bien sabremos por lo tanto esto no es nada del presente sino que viene de más atrás es cierto que la ciencia avanza y así se desarrollen nuevos métodes de reproducción asistida y los qulas no pueden ser ignorados por la sociedad ni por las leyes no nos podemos negar el proceso al derecho en ningún caso se puede desentedre de un tema en cuestión como nos ocupa y menos lo puede hacer si hay en cuestión un derecho fundamental en la vida el derecho fundamental amparado por el artículo quince de nuestra constitución es más consideramos que los posibles fraudes de ley y las posibles consecuencias que algunas personas pudieran dar a esta ley no es un argumento de peso como por no hacerlo puesto que si los parlamentos en la hora de aprobar una ley solo se fijáramos en las posibles fraudes de ley que se podrían derivar no legislaron nada tendríamos ordenamientos jurídicos rígidos y constituciones que nunca serían reformadas por otro lado queremos hacer referencia que el concepto de maternidad avanzado en los últimos años la maternidad en los tiempos más ancestrales se otorgaba por la regla romana mater semper carta este la madre siempre cierta mientras que la paternidad se otorgaba por presunciones esto hoy siglo veintiuno dos mil nueve ya no es así esto ha cambiado incluso ahora nos podríamos plantear si existen diferentes tipos de maternidad la gestación ayuda en todos estos colectivos a tener hijos y a poder ser padres a poder experimentar esta sensación estoy bien segura que todos los que lo habréis pasado es la mejor cosa que os ha pasado en vuestra vida no hay derecho que una persona tenga que gastarse miles y miles de dólares y viajar a la otra punta del mundo para poder ser padres con qué autoridad moral se puede evitar que un núcleo familiar lleno de amor llena el hogar con sus frutos tan deseados qué ley nos puede prohibir mimar nuestro bebé y menos si esta ley es segura altruista y seria muchas gracias ,sake good afternoon my name is laia cunillera many thanks to the public assistant at the jury and at the squad opponent for this as intense debate that we have maintained like this then comes at concluding our thesis our proposal is a model where there is not any type of economic compensation for the middle is a model and well have mentioned where it gestant conform a series of requisites and for example main being of twenty-five years and minor of forty-five already have been mother anteriorly and have conformed his wish to have children also defend a model where this wife gestant have an economic stability how social also blast recalcar that we consider important that the ovule at any case was of the same person that is gestant and therefore the donor of the ovule and the donor of embryo would have to be distinct and as a fundamental requisite consider that the couple that solicit the surrogacy has to have exhausted all the possible methods anteriorly is very clear that how at any one other law if some person attempts to boost it or attempts to make a fraud will be sanctioned duly consider that at any case the agreement will be able to be revoked the surrogacy has augmented his practice at the last years nevertheless is quelcom that comes of much more back even at the ancient testament find  references concretely at the book of genesis thirty that relates us the history of raquel and jacob raquel was infertile could not him give children and said him takes my servant villa and like this will children thanks to her did not have  or one or two had  twelve and well will know therefore this is not anything of the present sino that comes of further back is some that the science advances and like this develop  new métodes of reproduction assisted and the ones qulas can not be ignored by the society or for the laws can not us deny the process at the law at any case can  desentedre of a motif in question how occupies us and less can it make if there is in question a fundamental law at the life the fundamental law protected by the article fifteen of our constitution is more consider that the possible frauds of law and the possible consequences that some persons could give at this law is not an argument of weight and for not to make it since if the parliaments at the hour to approve a law only fixed  at the possible frauds of law that could  derive did not legislate anything would rigid juridical arrangings and constitutions that never would be reformed on the other hand blast to reference that the concept of motherhood advanced at the last years the motherhood at the most ancestral times awarded  for the Roman rule mater semper east card the always true mother whereas the paternity awarded  for conceits this today century twenty-and-u two thousand nine no longer is like this this has capsized even now could us pose if they exist distinct type of motherhood the gestation aids at all these communities at having children and at being able to be parents at being able to experiment this feeling am very certain that all those that will have passed it is the best thing that has passed you at your life there is not law that a person have to spend thousands and thousands of dollars and travel at the other tip in the world to be able to be parents with which moral authority can eschew  that a full familiar core of love crowds the home with his as desired fruits which law can us prohibit acaronar our baby and less if this law is certain altruistic and serious a lot of thank you
164,CONC,,AGAINST,,,l'equip contrari ha començat la seva exposició dient no d'entrada a la gestació subrogada lucrativa i és cert tant ells com nosaltres són ben conscients dels efectes perniciosos que genera la legalització d'aquesta pràctica de qualsevol manera pèro és que hem vingut aquí a parlar de quina manera perquè quan diuen de crear un sistema que serveixi de protecció no ens diuen a qui volen protegir perquè en veritat estan amagant a qui estan protegint nosaltres us hem explicat com la gestació subrogada situa l'oferta al tercer món i la demanda el primer món i com als països del primer món aquest sistema també es replica i es replica per mitjà d'aquesta confrontació entre les classes d'aquesta lluita de classes on la dona treballadora dels estats units pateix igual que la dona ucraniana i és que s'hi veuen abocades si veuen abocades perquè com ha dit la meva companya qui no té la capacitat d'escollir no és lliure i és que també ens hem plantejat que l'adopció ja no és una solució i per què no és una solució perquè ja no queden nens sans al món aquest sistema que vostés volen qui vol protegir perquè l'estat ha de protegir els febles l'estat ha de protegir els desemparats vostes el que volen és donar facilitats als adquirents del primer món la nostra companya ens ha explicat les conseqüències d'aquesta pràctica sobre les dones i sobre els nens i vostés les han menystingudes el seu sistema diuen és una resposta a la necessitat de generar nens sans i al nostre país que no en queden de nens sants que no hi poden adoptar els homosexuals a qui volen protegir aquests han estat els pilars de la nostra tesi parlem d'una pràctica que s'aprofita de les desigualtats creades durant segles i mil·lennis d'explotació de dones i d'infants i de qui menys recursos tenen la legalització de la gestació subrogada pot tenir d'entrada bones intencions i vostès ens les han demostrades però per molt bones que siguin obliden i obvien les conseqüències indesitjables i indestriables que comportaria la seva legalització en primer lloc hem parlat de com aquesta pràctica explota les dones del primer món del segon món del tercer món perquè són dones de classe baixa després hem parlat de com les clíniques del primer món repliquen i el sistema que nosaltres volem crear és un sistema que doni ales a aquestes clíniques de reproducció assistida crear-lis un nou negoci i finalment hem parlat dels efectes que té sobre la dona i sobre els nens aquesta pràctica aquest debat com els hi hem dit és un debat que ha de obviar el model que es vol imposar aquest debat s'ha de centrar sobretot en la viabilitat de la gestació subrogada moltes gràcies,el equipo contrario ha empezado su exposición diciendo no de entrada a la gestación subrogada lucrativa y es cierto tanto ellos como nosotros son muy conscientes de los efectos perniciosos que genera la legalización de esta práctica de cualquier manera pèro es que hemos venido aquí a habla de qué manera porque cuando dicen de crear un sistema que sirva de protección no nos dicen a quién quieren proteger porque en verdad están escondiendo a quién están protegiendo nosotros os hemos explicado cómo la gestación subrogada sitúa la oferta en el tercer mundo y la demanda el primer mundo y como en los países del primero mundo este sistema también se replica y se replica por medio de esta confrontación entre las clases de esta lucha de clases donde la mujer trabajadora de los estados unidos sufre igual que la mujer ucraniana y es que se ven abocadas si ven abocadas porque como ha dicho mi compañera quien no tiene la capacidad de escoger no es libre y es que también nos hemos planteado que la adopción ya no es una solución y por qué no es una solución porque ya no quedan niños sanos al mundo este sistema que ustedes vuelan quién quiere proteger porque el estado tiene que proteger los débiles el estado tiene que proteger los desamparados vostes el que vuelan es dar facilidades a los adquirentes del primer mundo nuestra compañera nos ha explicado las consecuencias de esta práctica sobre las mujeres y sobre los niños y ustedes las han ninguneado su sistema dicen es una respuesta a la necesidad de generar niños sanos y en nuestro país que no queden de niños santos que no pueden adoptar los homosexuales a quienes quieren proteger estos han sido los pilares de nuestra tesis hablamos de una práctica que se aprovecha de las desigualdades creadas durante siglos y milenios de explotación de mujeres y de niños y de quién menos recursos tienen la legalización de la gestación subrogada puede tener de entrada buenas intenciones y ustedes nos las han demostrado pero por muy buenas que sean olvidan y obvian las consecuencias indeseables e indestriables que comportaría su legalización en primer lugar hemos hablado de como esta práctica explota las mujeres del primer mundo del segundo mundo del tercer mundo porque son mujeres de clase baja después hemos hablado de como las clínicas del primer mundo replican y el sistema que nosotros queremos crear es un sistema que dé alas a estas clínicas de reproducción asistida crear-lis un nuevo negocio y finalmente hemos hablado de los efectos que tiene sobre la mujer y sobre los niños esta práctica este debate como se los hemos dicho es un debate que tiene que obviar el modelo que se quiere imponer este debate se tiene que centrar sobre todo en la viabilidad de la gestación subrogada muchas gracias,the contrary team has commenced his exposure saying no of entry at the surrogacy yielding and is some so much they like us are very conscious of the effects perniciosos that generates the legalisation of this practice of any mode pèro is that we have come here at speech of which mode so that when say to create a system that serve of protection do not say us at who want to protect so that in truth are veiling at who are protecting we have explained you how the surrogacy situates the offer at the third world and the demand the first world and how at the countries of the first world this system also retorts  and retorts  by means of this showdown among the classes of this fight of classes where the industrious wife of the states united suffers the same that the wife ucraniana and is that they view  tipped if they view tipped so that how has said my partner who does not have the capacity to choose is not free and is that also have posed us that the adoption no longer is a solution and how come is not a solution so that no longer stay healthy boys at the world this system that you blast who wants to protect so that the state has to protect the weak the state has to protect the destitute vostes what blast is to give eases at the adquirents of the first world our partner has explained us the consequences of this practice on the wives and envelope the boys and you the have menystingudes his system say is a response at the necessity to generate healthy boys and at our country that do not stay  of saint boys that can not  adopt the homosexuals at who want to protect these have been the pillars of our thesis talk of a practice that takes advantage of  of the inequalities created during centuries and millenniums of exploitation of wives and of girls and of who less resources have the legalisation of the surrogacy can have of good entry intents and you body the have evidenced but for very good that they are forget and obvien the undesirable consequences and indestriables that would comport his legalisation in the first place have talked of like this practice explodes the wives of the first world of the second world of the third world so that they are wives of low class next have talked of like the clinics of the first world retort and the system that we want to create is a system that give wings at these clinics of reproduction assisted create-lis a new bargain and finally have talked of the effects that has on the wife and envelope the boys this practice this debate how have said the ones to him is a debate that has to obviar the model that wants to impose  this debate has to centre  especially at the feasibility of the surrogacy a lot of thank you
