ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
113,ARG1,2;3,FAVOUR,20;21;22,RA,,,,,segons el comissionat de les nacions unides la dignitat de les persones és responsabilitat de tots els estats una pràctica fa que s'estigui donant igualment en altres països que no son garantistes ,según el comisionado de las naciones unidas la dignidad de las personas es responsabilidad de todos los estados una práctica hace que se esté dando igualmente en otros países que no su garantistas,as the comissionat of the nations united the dignity of the persons is responsibility of all the states a practice makes that it was giving  equally at other countries that no sleep garantistes
114,ARG1,2;3,AGAINST,15;19;23;24;25;26;27,CA,,,,,quina opinió li mereix que precisament el fet de regularitzar podria crear una economia submergida i espanya no tindria el control judicial suficient ,qué opinión le merece que precisamente el hecho de regularizar podría crear una economía sumergida y espanya no tendría el control judicial suficiente,which opinion merits him that precisely the fact of regularitzar could create an economics submerged and espanya would not the sufficient judicial control
115,ARG1,2;3,FAVOUR,114,CA,,,,,això no és pas cert com ja hem demostrat anteriorment,esto no es paso cierto como ya hemos demostrado anteriormente,this is not not some like already have evidenced anteriorly
116,ARG1,2;3,FAVOUR,4;15;17;19;24;30;34;87;96;11;18;105;106;108;109,RA,,,,,l'estudi de caterin dove catedràtica en dret constitucional justament la forma de legalitzar-ho el que passaria és que hi hauria un control més eficaç i a més s'acabaria amb aquesta tracta,el estudio de caterin dove catedrática en derecho constitucional justamente la forma de legalizarlo el que pasaría es que habría un control más eficaz y además se acabaría con esta trata,the survey of caterin dove catedràtica at constitutional law justly the form to legalise it what would pass is that there would be a more effective control and besides would end  with this treats
117,ARG1,2;3,FAVOUR,20;24;113,RA,,,,,aquí a més es donarien les garanties per poder-ho fer d'una forma que no vulnerés la dignitat de la dona ,aquí además se darían las garantías para poderlo hacer de una forma que no vulnerara la dignidad de la mujer,here besides would give  the guarantees to be able to it make of a form that no vulnerés the dignity of the wife
118,ARG1,2;3,FAVOUR,97,RA,,,,,va passar canadà es va legalitzar i el que va passar és que les dones les parelles gestants ja no podien a l'exterior,pasó canadà se legalizó y el que pasó es que las mujeres las parejas gestantes ya no podían a la exterior,passed canadà legalised  and what passed is that the wives the couples gestants no longer could at the outside
119,ARG1,2;3,FAVOUR,97;10;28;90;104;118,RA,,,,,es va acabar amb aquest mercat negre que tan preocupa el país ,se acabó con este mercado negro que tan preocupa el país,ended  with this black market that as preoccupies the country
120,ARG1,3,FAVOUR,,,,,,,a islàndia es va fer una proposició de llei justament basada en aquests pilars,a islàndia se hizo una proposición de ley justamente basada en estos pilares,at islàndia made  a proposition of law justly based at these pillars
121,ARG1,3,FAVOUR,120;27;33;100;101;102,RA,,,,,a islandia estava prohibit,a islandia estaba prohibido,at islandia was prohibited
122,ARG1,3,FAVOUR,120;121,RA,,,,,les dones no tenien les garanties i els hi era igual,las mujeres no tenían las garantías y se los era igual,the wives did not have the guarantees and was the ones to him equal
123,ARG1,3,FAVOUR,122,RA,,,,, islàndia tenia els ulls tapats contra això,islàndia tenía los ojos tapados contra esto,islàndia had the eyes covered against this
124,ARG1,3,FAVOUR,,,,,,,la seva responsabilitat,su responsabilidad,his responsibility
125,ARG1,3,FAVOUR,4;17;24;30;34;87;96;23;25;26;27,RA,,,,,van establir un procés garantista totalment altruista totalment cobert per la seguretat social,establecieron un proceso garantista totalmente altruista totalmente cubierto por la seguridad social,established a process garantista totally altruistic totally coated for the social security
126,ARG1,3,FAVOUR,125,RA,,,,,pel qual les dones s'haguessin de presentar altruistament a islàndia per poder fer aquest procès ,por el cual las mujeres se tuvieran que presentar altruistamente a islàndia para poder hacer este procès,for which the wives had to present  altruistament at islàndia to be able to make this procès
127,ARG1,3,FAVOUR,92;93;94;96,RA,,,,,i a més es pogués controlar aquestes màfies,y además se pudiera controlar estas mafias,and besides could  control these mafias
128,ARG1,3,FAVOUR,,,,,,,parlen d'un cavall de troia que no volen,hablan de un caballo de troia que no vuelan,talk of a horse of troia that they do not blast
129,ARG1,3,FAVOUR,128,MA,,,,,les màfies,las mafias,the mafias
130,ARG1,2;3,FAVOUR,,,,,,,volem un cavall de troia per acabar amb les màfies amb les violacions de drets de les dones,volemos un caballo de troia para acabar con las mafias con las violaciones de derechos de las mujeres,blast a horse of troia to end with the mafias with the rapes of laws of the wives
131,ARG1,3,FAVOUR,23;24;25;26;27,RA,,,,,que no siguin espanyoles no vol dir que no haguem de protegir els seus drets,que no sean españolas no quiere decir que no hayamos de proteger sus derechos,that they are not Spanish does not mean that we do not have to protect his laws
132,ARG1,1,AGAINST,46;50;59;61;62;70;75;76;47;61,RA,,,,,tractem la mercantilització del nen i la  l'objectivització de la dona en un mateix argument,tratamos la mercantilización del niño y la la objectivització de la mujer en un mismo argumento,treat the mercantilització of the boy and the the objectivització of the wife at a same argument
133,ARG1,1;2;3,AGAINST,,,,,,,l'equip rival està intentant venent una quimera,el equipo rival está intentando vendiendo una quimera,the rival squad is attempting selling a chimaera
134,ARG1,3,AGAINST,87;125;126,CA,133,RA,,,estan plantejant que estan venent un contracte que serà altruista i no hi haurà cap problema envers els seus drets ni envers les seves dignitats,están planteando que están vendiendo un contrato que será altruista y no habrá ningún problema hacia sus derechos ni hacia sus dignidades,are posing that they are selling an agreement that will be altruistic and there will not be any problem envers his laws or envers his dignities
135,ARG1,3,AGAINST,,,,,,,però això no es pot concebre ,pero esto no se puede concebir,but this can not  conceive
136,ARG1,3,AGAINST,,,,,,,perquè la pròpia esència del contracte afecta contra la dignitat i contra l'integritat  de les persones o de les parts que es veuen involucrades,porque la propia esència del contrato afecta contra la dignidad y contra la integridad de las personas o de las partes que se ven involucradas,so that the own esència of the agreement affects against the dignity and con the integrity of the persons or of the parts that view  involved
137,ARG1,3,AGAINST,46;47;59;61;62;70,RA,,,,,de les parts que es veuen involucrades ,de las partes que se ven involucradas,of the parts that view  involved
138,ARG1,3,AGAINST,137,MA,,,,,es a dir el menor i la dona,se a decir el menor y la mujer,at saying the minor and the wife
139,ARG1,1;3,AGAINST,20;24;50;61;62;70;113;134;136;141;142;174,RA,,,,,afecta a la seva dignitat i la seva integritat perquè no podem comparar a una persona amb un objecte ,afecta a su dignidad y su integridad porque no podemos comparar a una persona con un objeto,affects at his dignity and his integrity so that we can not compare at a person with an object
140,ARG1,1;3,AGAINST,47;59;61;70,RA,,,,,no podem comparar un nen amb un ronyó ,no podemos comparar un niño con un riñón,can not compare a boy with a kidney
141,ARG1,1;3,AGAINST,140,RA,,,,,no podem fer-ho perque atempta contra la seva dignitat,no podemos hacerlo perque atenta contra su dignidad,can not make it perque attacks against his dignity
142,ARG1,1;3,FAVOUR,141,CA,,,,,sí si es fa una legislació que estigui portegint la dignitat de la mare gestant i la del nen  quin problema hi ha aleshores,sí si se hace una legislación que esté portegint la dignidad de la madre gestante y la del niño qué problema hay entonces,aye if it makes  a legislation that was portegint the mother's dignity gestant and the of the which boy problem there is then
143,ARG1,1;3,AGAINST,142,CA,,,,,com podem garantir que es farà aquesta legislació que puguem protegir-la,como podemos garantizar que se hará esta legislación que podamos protegerla,how can guarantee that it will make  this legislation that can protect it
144,ARG1,2,AGAINST,51;64;66;71,RA,,,,,l'introducció d'aquest cavall de troia està dient que vol introduir aquestes màfies,la introducción de este caballo de troia está diciendo que quiere introducir estas mafias,the introduction of this horse of troia is saying that it wants to introduce these mafias
145,ARG1,2,AGAINST,,,,,,,potser diuen no passarà espanya,quizás dicen no pasará espanya,perhaps say will not pass espanya
146,ARG1,2,AGAINST,144;145,RA,,,,,el fet de regular-ho hi estem implicant que no hi haurà una implicació perquè les màfies no entraran perquè està regulat,el hecho de regularlo estamos implicando que no habrá una implicación porque las mafias no entrarán porque está regulado,the fact to regulate it are implying  that there will not be an implication so that the mafias will not enter so that it is regulated
147,ARG1,2,AGAINST,146,RA,,,,,però és que la marihuana està acceptada i actualment a espanya pot haver màfies de drogues ,pero es que la marihuana está aceptada y actualmente a espanya puede haber mafias de drogas,but is that the marijuana is accepted and at present at espanya can have mafias of drugs
148,ARG1,2,AGAINST,146,RA,,,,,pot haver màfies de prostitució,puede haber mafias de prostitución,can have mafias of prostitution
149,ARG1,2,AGAINST,146;147;148,RA,,,,,hi pot haver moltíssim tipus de màfies que estan introduïts mitjançant aquest cavall de troia que en aquest cas és la gestació subrogada,puede haber muchísimo tipo de mafias que están introducidos mediante este caballo de troia que en este caso es la gestación subrogada,there can be very a lot of type of mafias that are introduced by means of this horse of troia that at this case is the surrogacy
150,ARG1,3,AGAINST,52;67;72,RA,97,MA,,,efecte rebot en tant que si en el cas de legalitzar-lo augmentaria la demanda però l'oferta continuaria sent la mateixa,efecto rebote en cuanto que si en el caso de legalizarlo aumentaría la demanda pero la oferta continuaría siendo la misma,effect rebound at so much that if at the case to legalise it would augment the demand but the offer would continue being the same
151,ARG1,1,AGAINST,50;59;61;62;70;75;76,RA,,,,,estem dient que hi ha un mercat ,estamos diciendo que hay un mercado,are saying that there is a market
152,ARG1,1,AGAINST,52;67;72;150,RA,,,,,tenim oferta tenim demanda,tenemos oferta tenemos demanda,have offer have demand
153,ARG1,1,AGAINST,152,RA,,,,,una és molt elevada l'altra és molt reduïda ,una es muy elevada la otra es muy reducida,one is very elevated the other is very reduced
154,ARG1,1,AGAINST,,,,,,, espanya és un país amb garanties,espanya es un país con garantías,espanya is a country with guarantees
155,ARG1,1,AGAINST,153,RA,,,,,aquest país amb garanties no tindria aquesta capacitat d'oferir tant com es demanda,este país con garantías no tendría esta capacidad de ofrecer tanto como se demanda,this country with guarantees would not this capacity to offer as much as sues
156,ARG1,1,AGAINST,52;67;72,RA,,,,,hi hauria un turisme reproductiu,habría un turismo reproductivo,there would be a reproductive tourism
157,ARG1,1,AGAINST,153,RA,,,,,la gent no podria fer el servei aquí espanya per què no hi ha oferta,la gente no podría hacer el servicio aquí espanya por qué no ha ofrecida,the persons could not make the kick here espanya how come has not offered
158,ARG1,1,AGAINST,156,MA,,,,,se'n van a altres països com ucrania com pot ser pot ser estats units o altres països en què no es garantixen els drets ,se van a otros países como ucrania como puede ser puede ser estados unidos u otros países en que no se garantizan los derechos,go  at other countries like ucrania how can being can be states united or other countries at what do not guarantee  the laws
159,ARG1,1,AGAINST,46;47;59,MA,,,,,no es garantitzen els drets ni dels nens ni de la mare,no se garantitzen los derechos ni de los niños ni de la madre,no  garantitzen the laws or of the boys or of the mother
160,ARG1,2,FAVOUR,,,,,,,ens poden provar que les màfies no siguin un problema de mala legislació i no de legislació simplement ,nos pueden probar que las mafias no sean un problema de mala legislación y no de legislación simplemente,can prove us that the mafias are not a problem of bad legislation and no of legislation simply
161,ARG1,2,AGAINST,46;47;59;61;62;70;137;144;145;146;147;148;149,RA,,,,,actualment a qualsevol part del món pot haver ,actualmente a cualquier parte del mundo puede haber,at present at any part in the world can have
162,ARG1,2,AGAINST,161,MA,,,,,és a dir les màfies en tot en general està a tot  arreu del món,es decir las mafias en todo en general está en todas partes del mundo,that is to say the mafias at every in general is all around in the world
163,ARG1,2,AGAINST,161;162,MA,,,,,a tot arreu del món hi ha un vot amb una legislació  més o menys concreta,en todas partes del mundo hay un voto con una legislación más o menos concreta,all around in the world there is a vote with a more or less concrete legislation
164,ARG1,2,AGAINST,162,MA,,,,,però és tot global i per tant no podem  per molt que hi hagi una legislació ,pero es todo global y por tanto no podamos por mucho que haya una legislación,but is every global and therefore we can not for a lot that there is a legislation
165,ARG1,2,AGAINST,46;47;59;61;62;70;137;144;145;146;147;148;149;161;162;163,RA,,,,,la introducció d'aquesta  màfia d'aquest cavall de troia seria introduir les màfies  dintre del nostre ordenament jurídic ,la introducción de esta mafia de este caballo de troia sería introducir las mafias dentro de nuestro ordenamiento jurídico,the introduction of this mafia of this horse of troia would be to introduce the mafias inside of our juridical arranging
166,ARG1,1,AGAINST,6;7;8;9;10;11;12;13;14;15;29,CA,44;47,RA,,,una realitat  fàctica que no és certa del tot perquè amb la nova instrucció del registres i notarial està dient  que no es pot permetre això,una realidad fáctica que no es cierta del todo porque con la nueva instrucción del registros y notarial está diciendo que no se puede permitir esto,a reality fàctica that it is not true in its entirety so that with the new instruction of the registries and notarial is saying that it can not  permit this
167,ARG1,1,AGAINST,,,,,,,és a dir està dient que el propi  jutge del país on està succeint la gestació subrogada   ha d'acceptar que el nen és fill,es decir está diciendo que el propio juez del país donde está sucediendo la gestación subrogada tiene que aceptar que el niño es hijo,that is to say is saying that the own judge of the country where is succeint the surrogacy has to accept that the boy is son
168,ARG1,1,AGAINST,167,MA,,,,,és a dir ha d'acceptar que  el nen ha de ser nacionalitzat espanyol ,es decir tiene que aceptar que el niño tiene que ser nacionalizado español,that is to say has to accept that the boy has to be nationalised Spanish
169,ARG1,1;3,AGAINST,167;168,RA,,,,,però és que això  els jutges no ho tenen regulat al seu propi país ,pero es que esto los jueces no lo tienen regulado a su propio país,but is that this the judges do not have it regulated at his own country
170,ARG1,1,AGAINST,169,RA,,,,,el primer argument ja no és una realitat,el primer argumento ya no es una realidad,the first argument no longer is a reality
171,ARG1,1,AGAINST,52;67;72;156,MA,,,,,un exili,un exilio,an exile
172,ARG1,1,AGAINST,52;67;72;150;156;171,RA,,,,,turisme reproductiu que passarà com  a conseqüència del nostre argument de l'efecte rebot,turismo reproductivo que pasará como consecuencia de nuestro argumento del efecto rebote,reproductive tourism that will pass as a consequence of our argument of the effect rebound
173,ARG1,3,AGAINST,52;67;72;150;156;171;172,RA,,,,,el fet de legalitzar-ho produïra un efecte rebot que es produirà un exili  al turisme,el hecho de legalizarlo produjera un efecto rebote que se producirá un exilio al turismo,the fact to legalise it produced an effect rebound that will produce  an exile at the tourism
174,ARG1,3,AGAINST,173,RA,136,MA,,,estaríem afectant  a la dignitat de la mare i a la del nen,estaríamos afectando a la dignidad de la madre y a la del niño,would be affecting at the mother's dignity and at the of the boy
175,ARG1,3,AGAINST,,,,,,,el fet de regular-ho aquí no comporta que  altres països no s'estiguin produint aquests   atemptats contra la dignitat de les persones implicades,el hecho de regularlo aquí no comporta que otros países no se estén produciendo estos atentados contra la dignidad de las personas implicadas,the fact to regulate it here does not comport that other countries are not  producing these attempts against the dignity of the persons implied
176,ARG1,3,FAVOUR,,,,,,,no registre dels nens va en contra  de la seva dignitat i del seu dret a la identitat estan vostès  proposant que no es registrin   ,no registro de los niños va en contra de su dignidad y de su derecho a la identidad están ustedes proponiendo que no se registren,do not register of the boys goes against of his dignity and of his law to the identity are you proposing that they do not register
177,ARG1,3,AGAINST,176,CA,,,,,en cap moment estem dient la realitat actual,en ningún momento estamos diciendo la realidad actual,at any moment are saying the ongoing reality
178,ARG1,3,AGAINST,167;168;169,MA,,,,,l'únic que a més el nen tindrà una nacionalitat en tant  que ucrania ,el único que además el niño tendrá una nacionalidad en cuanto que ucrania,the only that besides the boy will a nationality at so much that ucrania
179,ARG1,3,AGAINST,178,RA,,,,,podria estar la nacionalitat però  ucrania i no espanya,podría estar la nacionalidad pero ucrania y no espanya,could be the nationality but ucrania and no espanya
180,ARG1,3,AGAINST,58;59;62;134;136,RA,,,,,el nen actualment  és l'objecte del contracte i  no  es pot regular,el niño actualmente es el objeto del contrato y no se puede regular,the boy at present is the object of the agreement and can not  regulate
181,ARG1,3,AGAINST,180,RA,,,,,perquè és  la seva essència el contracte,porque es su esencia lo contrate,so that it is his essence the agreement
182,ARG1,2;3,AGAINST,58;59;62;134;136;139;141;174;180;181,RA,,,,,el contracte afectarà contra seva dignitat,el contrato afectará contra suya dignidad,the agreement will affect his con dignity
183,ARG1,2;3,AGAINST,82,CA,,,,,serà el menys protegit,será lo menos protegido,will be the less protected
184,ARG1,2;3,AGAINST,183,RA,82,CA,,,serà tractat com objecte i serà efecte de control ,será tratado como objeto y será efecto de control,will be treated like object and will be effect of control
185,ARG1,2;3,AGAINST,,,,,,,una família no ha acceptat un  nen que té síndrome de down ,una familia no ha aceptado un niño que tiene síndrome de down,a family has not accepted a boy that has syndrome of down
186,ARG1,2;3,AGAINST,185,RA,,,,,està sent qualificat ,está siendo calificado,is being qualified
187,ARG1,2;3,AGAINST,43;53;54;84;46;59;62;70,RA,,,,,la dona serà tractada com objecte perquè la dona serà utilitzada  com a ventre i no com a persona,la mujer será tratada como objeto porque la mujer será utilizada como vientre y no como persona,the wife will be treated like object so that the wife will be utilised as a belly and no as a person
188,ARG1,2;3,AGAINST,43;53;54;63,RA,,,,,com a ventre de lloguer estarà  esclavitzada,como vientre de alquiler estará esclavizada,as a belly for hire will be enslaved
189,ARG1,2;3,AGAINST,58;59;62;134;136;180;181,RA,,,,,no tindrà la possibilitat de sortir d'aquest contracte  en tant que la dona no pot rebutjar aquest fet,no tendrá la posibilidad de salir de este contrato en cuanto que la mujer no puede rechazar este hecho,will not the possibility to exit of this agreement at so much that the wife can not rebuff this fact
190,ARG1,2;3,AGAINST,189,RA,,,,,en el cas  que ho faci posaria  en risc a la mare i el nadó,en el supuesto de que lo haga pondría en riesgo a la madre y el bebé,at the case that make it would pose at risk at the mother and the baby
191,ARG1,2;3,AGAINST,46;47;59;61;62;70;137;144;145;146;147;148;149;161;162;163,RA,165,MA,,,no podem introduir aquest cavall de troia que ens introdueixi  les màfies  unes coaccions cap als pares o certes  amenaces,no podemos introducir este caballo de troia que nos introduzca las mafias unas coacciones hacia los padres o ciertas amenaces,can not introduce this horse of troia that introduce us the mafias some coercions to the parents or some threats
192,ARG2,1;2;3,FAVOUR,176,RA,,,,,són exemples d'una mala legislació,son ejemplos de una mala legislación,are examples of a bad legislation
193,ARG2,1,FAVOUR,77;85;86;79;80;81;88;103,RA,50;61,MA,,,hi ha una objectivització i una mercantilització de  la dona i del nen,hay una objectivització y una mercantilización de la mujer y del niño,there is an objectivització and a mercantilització of the wife and of the boy
194,ARG2,1;3,FAVOUR,87;125;126,RA,134,CA,,,això succeeix quan  s'està legislant que no sigui altruista que sigui comercial,esto sucede cuando se está legislando que no sea altruista que sea comercial,this succeeix when it is legislating  that it was not altruistic that it was trading
195,ARG2,1;3,FAVOUR,,,,,,,que no s'estigui respectant la llibertat de la dona,que no se esté respetando la libertad de la mujer,that it was not  respecting the liberty of the wife
196,ARG2,1;3,FAVOUR,23;24;25;26;27;87;125;126;194,RA,,,,,estem presentant amb el nostre tercer argument un model com  pot ser el d'islàndia on és completament altruista,estamos presentando con nuestro tercer argumento un modelo como puede ser el de islàndia dónde es completamente altruista,are presenting with our third argument a model like can be the of islàndia where is entirely altruistic
197,ARG2,1;3,FAVOUR,196,RA,,,,,l'està  oferint la sanitat pública,lo está ofreciendo la sanidad pública,is offering it the public health
198,ARG2,1;3,FAVOUR,195,RA,,,,,la llibertat de la dona gestant està completament  protegida,la libertad de la mujer gestante está completamente protegida,the liberty of the wife gestant is entirely protected
199,ARG2,1;3,FAVOUR,195;198,RA,,,,,la dona gestant durant tot el procés  pot decidir si avortar o no quines mesures prendre i com pot  tractar la seva pròpia vida durant tot el procés de gestament,la mujer gestante durante todo el proceso puede decidir si abortar o no qué medidas tomar y como puede tratar su propia vida durante todo el proceso de gestament,the wife gestant during all the process can decide if abort or no which sizes take and how can treat his own life during all the process of gestament
200,ARG2,1;3,FAVOUR,79;80;81;82;85;86;103,RA,61,MA,,,aquests atacs contra la dignitat  del nen i de la dona només s'estan donant quan se'ls està  marcantalitzant,estos ataques contra la dignidad del niño y de la mujer solo se están dando cuando se los está marcantalitzant,these attacks against the dignity of the boy and of the wife only are  giving when it is the ones marcantalitzant
201,ARG2,1;3,FAVOUR,87;125;126;194,RA,,,,,defensem un model altruista que existeix,defendemos un modelo altruista que existe,defend an altruistic model that exists
202,ARG2,1;3,FAVOUR,201,RA,,,,,un model que existeix al canadà  o bèlgica holanda o sud-àfrica,un modelo que existe al canadà o bèlgica holanda o sur-àfrica,a model that exists at the canadà or bèlgica holanda or south-àfrica
203,ARG2,1,FAVOUR,97;98;99;118,RA,,,,,el problema de l'oferta,el problema de la ofrecida,the problem of the offer
204,ARG2,1,FAVOUR,203,MA,,,,,aquest problema de l'oferta existeix,este problema de la oferta existe,this problem of the offer exists
205,ARG2,1,FAVOUR,203;204,RA,,,,,però països com el regne unit això va ser el que va succeir com que no hi havia oferta hi havia un turisme reproductiu que hi anava fins uns altres països,pero países como el reino unido esto fue el que sucedió como que no había ofrecida había un turismo reproductivo que iba hasta otros países,but countries like the realm united this was what futile succeir as it had not offered  there was a reproductive tourism that went  until other countries
206,ARG2,1;3,FAVOUR,97;98;99;118;203;204,RA,,,,,islàndia abans de legislar-ho ho va analitzar,islàndia antes de legislarlo lo analizó,islàndia before legislating it analysed it
207,ARG2,1;3,FAVOUR,97;98;99;118;203;204,RA,,,,,per què succeeix això per què falta aquesta oferta,por qué sucede esto por qué falta esta ofrecida,how come succeeix this how come fault this offer
208,ARG2,1;3,FAVOUR,134,CA,,,,,no era  pel fet que fos altruista,no era por el hecho que fuera altruista,was not for the fact that was altruistic
209,ARG2,1;3,FAVOUR,208;197,RA,,,,,sinó perquè el sistema sanitari de garanties legals  no era suficient per les mares gestants,sino porque el sistema sanitario de garantías legales no era suficiente por las madres gestantes,but so that the sanitary system of legal guarantees was not sufficient for the mothers gestants
210,ARG2,3,FAVOUR,206,RA,,,,,nosaltres a espanya  la situació que estem analitzant sí que tenim els mitjans,nosotros a espanya la situación que estamos analizando sí que tenemos los medianos,we at espanya the situation that are analysing aye that have the modes
211,ARG2,3,FAVOUR,197;209,RA,,,,,tenim el millor sistema sanitari d'europa i  el tercer millor sistema sanitari del món,tenemos el mejor sistema sanitario de europa y lo tercero mejor sistema sanitario del mundo,have the best sanitary system of europa and the third better sanitary system in the world
212,ARG2,3,FAVOUR,79;80;81;82;103,RA,,,,,tenim un sistema legal  que està protegint l'interés del menor per sobre de totes  les coses,tenemos un sistema legal que está protegiendo el interés del menor por encima de todas las cosas,have a legal system that is protecting the interest of the minor above all the things
213,ARG2,3,FAVOUR,20;24;113;117;142,RA,,,,,la dignitat de la dona és un dret  fonamental de la nostra constitució,la dignidad de la mujer es un derecho fundamental de nuestra constitución,the dignity of the wife is a fundamental law of our constitution
214,ARG2,3,AGAINST,,,,,,,quina opinió li mereix que després de la crisi econòmica  forta que ha passat d'espanya des del dos mil vuit donaria  un context que precisament reduiria els casos d'altruisme  i sense les contraprestacions econòmiques,qué opinión le merece que después de la crisis económica fuerte que ha pasado de espanya desde el dos mil ocho daría un contexto que precisamente reduciría los casos de altruismo y sin las contraprestaciones económicas,which opinion merits him that after the strong economic crisis that has passed of espanya since the two thousand eight would give a context that precisely would reduce the cases of altruism and without the contraprestacions economic
215,ARG2,3,FAVOUR,,,,,,,després de la crisi econòmica  amb un reflotament de les garanties no econòmiques,después de la crisis económica con un reflote de las garantías no económicas,after the economic crisis with a reflotament of the no economic guarantees
216,ARG2,3,FAVOUR,201;215,RA,,,,,no és una comercialització,no es una comercialización,is not a commercialization
217,ARG2,3,FAVOUR,216,MA,201;215,RA,,,és completament altruista,es completamente altruista,is entirely altruistic
218,ARG2,3,FAVOUR,215,RA,,,,,la crisi el que podria succeir és que es creés  un mercat on s'estigués explotant la dona pagar-li menys,la crisis el que podría suceder es que se creara un mercado donde se estuviera explotando la mujer pagarle menos,the crisis what could succeir is that it created  a market where was exploding  the wife pay him less
219,ARG2,3,FAVOUR,,,,,,,però  nosaltres no estem parlant que se li pagui,pero nosotros no estamos hablando que se le pague,but we are not talking that it pay him
220,ARG2,3,FAVOUR,219,RA,,,,,estem parlant que sigui completament altruista,estamos hablando que sea completamente altruista,are talking that it was entirely altruistic
221,ARG2,3,FAVOUR,201;215;218,RA,,,,,la crisi afectaria si això es tractés com un mercat  laboral,la crisis afectaría si esto se tratara como un mercado laboral,the crisis would affect if this treated  like a labour market
222,ARG2,3,FAVOUR,216,MA,201;215,RA,,,però no és un contracte de serveis no és un treball,pero no es un contrato de servicios no es un trabajo,but is not an agreement of kicks is not a work
223,ARG2,3,FAVOUR,201;202;206,RA,,,,,és una col·laboració per un mateix fi  com es va legislar a islàndia sud-àfrica o el canadà ,es una colaboración por un mismo fin como se legisló a islàndia sur-àfrica o el canadà,is a collaboration for a same end like legislated  at islàndia south-àfrica or the canadà
224,ARG2,3,FAVOUR,201;202;223,RA,,,,,països  on s'ha provat que la gratuïtat és real,países donde se ha probado que la gratuidad es real,countries where has proved  that the gratuitousness is real
225,ARG2,3,FAVOUR,27;33;79;80;81;82;85;86;100;101;102;103,RA,,,,,ho va dir la comissió  de drets fonamentals contra la droga i el delicte de les nacions unides  quan tens un problema d'aquest caire la solució contra les màfies no és prohibir-ho,lo dijo la comisión de derechos fundamentales contra la droga y el delito de las naciones unidas cuando tenso un problema de este cariz la solución contra las mafias no es prohibirlo,said it the commission of fundamental laws against the drug and the crime of the nations united when have a problem of this look the solution against the mafias is not to prohibit it
226,ARG2,2;3,FAVOUR,225,RA,,,,,les màfies podran  existir s'hagi legislat o no s'hagi legislat,las mafias podrán existir se haya legislado o no se haya legislado,the mafias will be able to exist have legislated  or have not legislated
227,ARG2,2;3,FAVOUR,15;19;79;80;81;82;85;86;103;225;226,RA,,,,,els instruments  contra les màfies són més control prevenció i molta més  culpa,los instrumentos contra las mafias son más control prevención y mucha más culpa,the instruments against the mafias are more control prevention and a lot of more fault
228,ARG2,2;3,FAVOUR,17;20;24;113;117;142,RA,,,,,garantiment  de tots els drets que se'ls estiguin donant aquestes dones,garantiment de todos los derechos que se los estén dando estas mujeres,garantiment of all the laws that are the ones giving these wives
229,ARG2,2;3,FAVOUR,17;21;30;34;81;99;113;117;125;143;201;202;203;204;205;206;207;208;209;228,RA,155;158;159,CA,,,garantiment d'aquests drets mitjançant  un sistema públic com es fa a islàndia,garantiment de estos derechos mediante un sistema público como se hace a islàndia,garantiment of these laws by means of a public system like makes  at islàndia
230,ARG2,3,FAVOUR,209;210;211,RA,,,,,la sanitat pública  és la que ofereix aquest servei,la sanidad pública es la que ofrece este servicio,the public health is what offers this kick
231,ARG2,2;3,FAVOUR,202,RA,,,,,a sud-àfrica totes les empreses de mediació  publicitat o intermediació entre els pares i les mares gestants  estan completament prohibides,a sur-àfrica todas las empresas de mediación publicitado o intermediación entre los padres y las madres gestantes están completamente prohibidas,at south-àfrica all the companies of mediation publicised or intermediation among the parents and the mothers gestants are entirely prohibited
232,ARG2,2;3,FAVOUR,231,RA,,,,,aquestes  empreses al final el que feia era promoure unes màfies i promoure  un altruisme que no era real,estas empresas al final el que hacía era promover unas mafias y promover un altruismo que no era real,these companies at the end what made was to promote some mafias and promote an altruism that was not real
233,ARG2,2;3,FAVOUR,232,CA,,,,,en canvi si ho estàs controlant  des de la part de l'estat i des de la part garantista pots  fer com a islàndia com pot ser holanda com pot ser canadà  com pot ser ara sud-àfrica que s'ha regulat adequadament,en cambio si lo estás controlando desde la parte del estado y desde la parte garantista puedes hacer como islàndia como puede ser holanda como puede ser canadà como puede ser ahora sur-àfrica que se ha regulado adecuadamente,instead if you are controlling it since the part of the state and since the part garantista can make as a islàndia how can be holanda how can be canadà how can be now south-àfrica that it has regulated  suitably
234,ARG2,2;3,FAVOUR,233,RA,,,,,que  no existeixi,que no exista,that it do not exist
235,ARG2,2;3,AGAINST,,,,,,,creu que el mateix context d'espanya ocorria a sud-àfrica,cree que el mismo contexto de espanya ocurría a sur-àfrica,thinks that the same context of espanya occurred at south-àfrica
236,ARG2,2;3,FAVOUR,,,,,,,el context de mercat i de màfies i de  falta d'altruisme pot succeir a qualsevol de tots els estats,el contexto de mercado y de mafias y de falta de altruismo puede suceder a cualquier de todos los estados,the context of market and of mafias and of fault of altruism can succeir at any one of all the states
