ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
118,ARG1,3,AGAINST,116;117,RA,,,,,la gent que participava a les màfies per introduir l'alcohol al país ja sabia què és lo que estàven proporcionant a la gent local,la gente que participaba a las mafias para introducir el alcohol en el país ya sabía qué es lo que estàven proporcionando a la gente local,the persons that took part at the mafias to introduce the alcohol at the country already knew what is lo that estàven providing at the local persons
119,ARG1,3,AGAINST,117,RA,,,,,si nosaltres ens plantegem legalitzar la gestació subrogada estarem donant la possibilitat a un munt de gent d'utilitzar aquestes instal·lacions tan absolutament cares que s'instal·len als hospitals per practicar aquesta pràctica de forma completament il·legítima ,si nosotros nos planteamos legalizar la gestación subrogada estaremos dando la posibilidad a un montón de gente de utilizar estas instalaciones tan absolutamente caras que se instalan en los hospitales para practicar esta práctica de forma completamente ilegítima,if we pose us legalise the surrogacy will be giving the possibility at a pile of persons to utilise these installations as absolutely expensive that install  at the hospitals to practice this practice of form entirely illegitimate
120,ARG1,2;3,AGAINST,,,,,,,perquè no és millor legalitzar amb unes garanties que prohibir-ho i crear mercats negres o màfies,porque no es mejor legalizar con unas garantías que prohibirlo y crear mercados negros o mafias,so that it is not better to legalise with some guarantees that prohibit it and create black markets or mafias
121,ARG1,3,AGAINST,,,,,,,és molt difícil fer un sistema on totes aquestes garanties siguin infal·libles i siguin dignes per totes les parts involucrades,es muy difícil hacer un sistema donde todas estas garantías sean infalibles y sean dignas por todas las partes involucradas,is very difficult to make a system where all these guarantees are infallible and are worthy for all the parts involved
122,ARG1,3,AGAINST,,,,,,,no legalitzar un tipus d'explotació sobre una dona és dolent,no legalizar un tipo de explotación sobre una mujer es doliendo,not legalising a type of exploitation on a wife is hurting
123,ARG1,3,AGAINST,,,,,,,la documentació que reben els nens que neixen en gestació subrogada en altres països,la documentación que reciben los niños que nacen en gestación subrogada en otros países,the documentation that get the boys that are born at surrogacy at other countries
124,ARG1,3,AGAINST,122;123,RA,,,,,quan una persona vol morir vol practicar eutanàsia el seu patiment personal i sap que està una malaltia terminal va a un altre país ho practica,cuando una persona quiere morir quiere practicar eutanasia su sufrimiento personal y sabe que está una enfermedad terminal va a otro país lo practica,when a person wants to die wants to practice euthanasia his personal suffering and knows that it is a terminal sickness goes at another country practices it
125,ARG1,3,AGAINST,124,RA,,,,,espanya es documenta que aquesta persona ho ha fet,espanya se documenta que esta persona lo ha hecho,espanya documents  that this person has made it
126,ARG1,3,FAVOUR,,,,,,,no creu vosté que espanya tenint el tercer millor sistema sanitari del món podria garantir una llibertat psicològica moral i física per les mares gestants,no cree usted que espanya teniendo lo tercero mejor sistema sanitario del mundo podría garantizar una libertad psicológica moral y física por las madres gestantes,does not think you that espanya having the third better sanitary system in the world could guarantee a moral psychological liberty and physicist for the mothers gestants
127,ARG1,3,AGAINST,126,CA,,,,,no es pot fer una valoració psicològica completa d'una persona per garantir que aquesta persona pot fer una gestació amb totes les garanties suficients,no se puede hacer una valoración psicológica completa de una persona para garantizar que esta persona puede hacer una gestación con todas las garantías suficientes,can not  make a complete psychological appraisal of a person to guarantee that this person can make a gestation with all the sufficient guarantees
128,ARG1,3,AGAINST,,,,,,,molts d'aquests sistemes a favor de la subrogada diuen que garantiran tots els drets de les persones involucrades,muchos de estos sistemas a favor de la subrogada dicen que garantizarán todos los derechos de las personas involucradas,many of these systems in favour of the subrogada say that they will guarantee all the laws of the persons involved
129,ARG1,2,AGAINST,128,RA,,,,,garanteixes el dret de la gestant a decidir si vol quedar-se el nen o vol donar-lo a la família on hauria signat prèviament ho faria,garantizas el derecho de la gestante a decidir si quiere quedarse el niño o quiere darlo a la familia donde habría firmado previamente lo haría,guarantee the law of the gestant at deciding if it wants to stay the boy or wants to give it at the family where would have signed previously would make it
130,ARG1,2,AGAINST,,,,,,,exposant el menor,exponiendo el menor,exposing the minor
131,ARG1,2,AGAINST,129;130,RA,,,,,hi haurà un temps que el menor no tindrà pares,habrá un tiempo que el menor no tendrá pares,there will be a time that the minor will not parents
132,ARG1,2,AGAINST,129;130;131,RA,,,,,hi haurà un temps que la mare estarà decidint si realment vol tenir aquest nen per ella o vol donar-lo ,habrá un tiempo que la madre estará decidiendo si realmente quiere tener este niño por ella o quiere darlo,there will be a time that the mother will be deciding if really wants to have this boy for her sake or wants to give it
133,ARG1,2,AGAINST,43;122,RA,,,,,regularitzant això  desapareixeria ,regularizando esto desaparecería,regularitzant this would disappear
134,ARG1,2,AGAINST,119,MA,,,,,no tenim les instal·lacions per crear tantes estacions com perquè apareguin granges de dones,no tenemos las instalaciones para crear tantas estaciones como porque aparezcan granjas de mujeres,do not have the installations to create so many seasons how so that they appear farms of wives
135,ARG1,2,AGAINST,118;119;120;134,RA,,,,,les màfies s'apoderen d'aquestes instal·lacions,las mafias se apoderan de estas instalaciones,the mafias  apoderen of these installations
136,ARG1,2,AGAINST,,,,,,,quina opinió li mereix que la la legislació garantista d'islàndia ha impedit que hi hagi una explotació a països en vies de desenvolupament hi hagi unes estructures on s'estan garantint aquests drets de totes les dones,qué opinión le merece que la la legislación garantista de islàndia ha impedido que haya una explotación a países en vías de desarrollo haya unas estructuras donde se están garantizando estos derechos de todas las mujeres,which opinion merits him that the the legislation garantista of islàndia has impeded that there is an exploitation at countries at roads of development there are some structures where are guaranteeing  these laws of all the wives
137,ARG1,2,AGAINST,,,,,,,es garantien tots els drets,se garantizaban todos los derechos,guaranteed  all the laws
138,ARG1,2,AGAINST,136;137,RA,114,CA,,,hi ha dades amb múltiples estudis i múltiples diaris on el setanta-cinc per cent de les estacions subrogades del canadà es realitzen a l'exterior,hay datos con múltiples estudios y múltiplos diarios donde el setenta y cinco por ciento de las estaciones subrogadas del canadà se realizan a la exterior,there are data with multiple surveys and daily multiples where the seventy-five percent of the seasons subrogades of the canadà realise  at the exterior
139,ARG1,2,AGAINST,,,,,,,no els agraden les seves condicions,no los gustan sus condiciones,do not like the ones his conditions
140,ARG1,2,AGAINST,139,RA,,,,,tenen condicions massa estrictes,tienen condiciones demasiado estrictas,have conditions too exacting
141,ARG1,3,AGAINST,59,RA,,,,,entre set-cents i mil nens a l'any documentats cada any a espanya per gestació subrogada,entre setecientos y mil niños en el año documentados cada año a espanya por gestación subrogada,among seven hundred and one thousand by the year documented boys every year at espanya for surrogacy
142,ARG1,3,AGAINST,141,RA,,,,,un míser zero coma dos per cent ,un míser cero coma dos por ciento,a míser zero comma two percent
143,ARG1,3,AGAINST,141;142,RA,,,,,no és una demanda social un zero coma dos per cent dels naixements a espanya,no es una demanda social un cero coma dos por ciento de los nacimientos a espanya,is not a social demand a zero coma two percent of the births at espanya
144,ARG1,3,AGAINST,42;59;61;66;119;123;128;138,RA,,,,,legalitzar una pràctica com aquesta és mercantilitzar directament el cos de la dona,legalizar una práctica como esta es mercantilizar directamente el cuerpo de la mujer,legalise a practice how this is mercantilitzar directly the body of the wife
145,ARG1,3,AGAINST,144,RA,,,,,mercantilitzar el nen,mercantilizar el niño,mercantilitzar the boy
146,ARG1,3,AGAINST,144,MA,43;122,RA,73,CA,crear una nova forma d'esclavitud,crear una nueva forma de esclavitud,create a new form of slavery
147,ARG1,2;3,AGAINST,,,,,,,una poca elit de gent que vulgui perpetrar els seus gens,una poca élite de gente que quiera perpetrar sus nada,a little elite of persons that want to perpetrate his genes
148,ARG1,2;3,AGAINST,147,RA,,,,, una poca gent que cregui que el seu ego sigui superior al d'altres persones ,una poca gente que crea que su ego sea superior al otras personas,some little persons that think that his ego was superior at the of other persons
149,ARG1,2;3,AGAINST,148,MA,,,,,una poca gent que creu que els seus gens són superiors a les altres persones ,una poca gente que cree que sus genes son superiores a las otras personas,some little persons that thinks that his genes are superior at the others persons
150,ARG1,2;3,AGAINST,147,MA,,,,,volen transmetre aquesta descendència de forma pura,quieren transmitir esta descendencia de forma pura,want to transmit these descendants of pure form
151,ARG1,2;3,AGAINST,147;148;149;150,RA,,,,,volen evitar l'adopció,quieren evitar la adopción,want to eschew the adoption
152,ARG2,2,FAVOUR,12;29;75;76;83;84;86;87,RA,,,,,hi ha països on s'està duent una explotació sense garanties,hay países donde se está llevando una explotación sin garantías,there are countries where is taking  an exploitation without guarantees
153,ARG2,2,FAVOUR,73;115,RA,,,,,gestant en uns estats on no es poden donar una capacitat ni jurídica ni sanitària per poder asegurar els drets d'aquestes dones gestants,gestante en unos estados donde no se pueden dar una capacidad ni jurídica ni sanitaria para poder asegurar los derechos de estas mujeres gestantes,gestant at some states where can not  give a capacity or juridical or sanitary to be able to asegurar the laws of these wives gestants
154,ARG2,2,FAVOUR,130;131;132,RA,,,,,dels nens que es tindran a continuació,de los niños que se tendrán a continuación,of the boys that will have  at continuation
155,ARG2,2,FAVOUR,154,RA,,,,,ni dels pares que han contractat aquesta col·laboració per poder aconseguir el seu desig de tenir un fill,ni de los padres que han contratado esta colaboración para poder conseguir su deseo de tener un hijo,or of the parents that have hired this collaboration to be able to achieve his wish to have a son
156,ARG2,2,FAVOUR,73;115,RA,,,,,l'esclavatge econòmic,la esclavitud económica,the economic slavery
157,ARG2,3,FAVOUR,105;106,RA,,,,,islàndia és un país on es va fer un projecte de llei on s'intentava fer una maternitat subrogada altruista ,islàndia es un país donde se hizo un proyecto de ley donde se intentaba hacer una maternidad subrogada altruista,islàndia is a country where made  a bill where attempted  make a surrogacy altruist
158,ARG2,3,FAVOUR,157,RA,,,,,on la mare  gestant tingués la capacitat de poder decidir a partir de les sis setmanes després d'haver gestat i d'haver tingut el nen on s'estaven respectant tots els drets de decisió durant tot el procés gestant per decidir sobre el seu mitjà de vida i sense cap ningun tipus de retribució ni de compensació encoberta per què ho faria la sanitat pública,donde la madre gestando tuviera la capacidad de poder decidir a partir de las seis semanas después de haber gestado y de haber tenido el niño donde se estaban respetando todos los derechos de decisión durante todo el proceso gestante para decidir sobre su medio de vida y sin jefe ningun tipo de retribución ni de compensación encubierta por qué lo haría la sanidad pública,where the mother gestant had the capacity to be able to decide from the six weeks after having gestat and of having had the boy where were respecting  all the laws of decision during all the process gestant to decide on his living mode and without cape ningun type of reward or of compensation concealed how come would make it the public health
159,ARG2,3,FAVOUR,,,,,,,es va crear una comissió per determinar la filiació per el millor interés del nen per assegurar que durant tot el procèss'estigués duent de forma garantista,se creó una comisión para determinar la filiación por el mejor interés del niño para asegurar que durando todo lo procèss'estuviera llevando de forma garantista,created  a commission to determine the filiació for the best interest of the boy to assure that during all the procèss'was taking of form garantista
160,ARG2,3,FAVOUR,138,CA,,,,,tenim estudis oficials del govern de canadà on podem veure que des que es va legislar la maternitat subrogada ha augmentat en un quatre-cents per cent evitant el turisme reproductiu en països en vies de desenvolupament,tenemos estudios oficiales del gobierno de canadà donde podemos ver que desde que se legisló la maternidad subrogada ha aumentado en un cuatrocientos por ciento evitando el turismo reproductivo en países en vías de desarrollo,have official surveys of the governance of canadà where can view that since it legislated  the surrogacy has augmented at a four hundred percent eschewing the reproductive tourism at countries at roads of development
161,ARG2,3,AGAINST,138,RA,,,,,m'agradaria saber si coneix l'informe wendel perquè explica que els models altruistes no són viables perquè la demanda anirà creixent llavors acabarem amb un sistema de gestació subrogada econòmica ,me gustaría saber si conoce el informe wendel porque explica que los modelos altruistas no son viables porque la demanda irá creciendo entonces acabaremos con un sistema de gestación subrogada económica,would like me know if it meets the report wendel so that it explains that the altruistic models are not viable so that the demand will go growing then will end with a system of surrogacy economic
162,ARG2,3,FAVOUR,161,CA,,,,,aquest mateix informe wendel el que parla és que la demanda anirà creixent i que hi ha ocasions com també ha previst la legislació islandesa on l'oferta potser no creix al mateix ritme,este mismo informe wendel el que habla es que la demanda irá creciente y que hay ocasiones como también ha previsto la legislación islandesa donde la oferta quizás no crece al mismo ritmo,this same report wendel what talks is that the demand will go growing and that there are occasions how also has foreseen the Icelandic legislation where the offer perhaps does not grow at the same rate
163,ARG2,3,FAVOUR,160;162,RA,,,,,no creixerà la oferta al mateix ritme perquè les circumstàncies en les que s'estiguin donant no siguin suficientment garantistes,no crecerá la oferta al mismo ritmo porque las circunstancias en las que se estén dando no sean suficientemente garantistas,will not grow the offer at the same rate so that the circumstances at those that are giving  are not sufficiently garantistes
164,ARG2,3,FAVOUR,157;158;159,RA,,,,,hi ha països on la mare gestant si sap que no tindrà les garanties necessàries per poder dur a terme tota aquest procés no voldrà ser una oferta d'aquest servei o d'aquesta col·laboració amb els pares que volen contractar,hay países donde la madre gestante si sabe que no tendrá las garantías necesarias para poder llevar a cabo toda este proceso no querrá ser una oferta de este servicio o de esta colaboración con los padres que quieren contratar,there are countries where the mother gestant if it knows that will not the necessary guarantees to be able to carry out all this process will not want to be an offer of this kick or of this collaboration with the parents that want to hire
165,ARG2,3,FAVOUR,126,MA,,,,,espanya és el primer sistema sanitari segons la unió europea de tota la unió europea i el millor tercer al món,espanya es el primer sistema sanitario según la unión europea de toda la unión europea y el mejor tercero al mundo,espanya is the first sanitary system according to the European union of all the European union and the best third at the world
166,ARG2,3,FAVOUR,165,RA,,,,,l'oferta d'aquesta maternitat subrogada altruista es pugui mantenir,la oferta de esta maternidad subrogada altruista se pueda mantener,the offer of this surrogacy altruist can maintain
167,ARG2,3,FAVOUR,,,,,,,el problema no és que no es vulgui,el problema no es que no se quiera,the problem is not that it do not want to
168,ARG2,3,FAVOUR,167,CA,,,,,el problema és que les condicions no siguin els suficientment favorables perquè les dones i les parelles puguin acudir a aquesta solució,el problema es que las condiciones no sean los suficientemente favorables porque las mujeres y las parejas puedan acudir a esta solución,the problem is that the conditions are not the sufficiently favourable so that the wives and the couples can attend at this solution
169,ARG2,3,AGAINST,42;59;61;66;119;123;128;138,RA,,,,,la pràctica amb la que feu tan èmfasi en que a l'estranger és tan agressiva i violenta tot i que espanya sigui la primera sanitat del món com teniu tan clar que aquí funcionaria i no seria agressiva en cap cas per a la dona ,la práctica con la que feudo tan énfasis en que al extranjero es tan agresiva y violenta a pesar de que espanya sea la primera sanidad del mundo como tenéis tan claro que aquí funcionaría y no sería agresiva en ningún caso para la mujer,the practice with what make as emphasis at that abroad is as aggressive and violent although espanya was the first health in the world how have as clear that here would function and would not be aggressive at any case for the wife
170,ARG2,3,FAVOUR,169,RA,,,,,això ja ha succeït en pràctiques com pot ser l'avortament o com poden ser els mitjans de reproducció assistida,esto ya ha sucedido en prácticas como puede ser el aborto o como pueden ser los medios de reproducción asistida,this already has succeït at practices how can be the abortion or how can be the modes of reproduction assisted
171,ARG2,3,FAVOUR,91;92;170;170,RA,,,,,des de que es van regular aquestes dues pràctiques espanya es va poder garantitzar que les dones i tots aquells que estiguin implicats durant tot el procés tindrien tots els drets fonamentals que la nostra pròpia constitució i que la carta dels drets humans que han firmat els països estiguin respectats,desde que se regularon estas dos prácticas espanya se pudo garantitzar que las mujeres y todos aquellos que estén implicados durante todo el proceso tendrían todos los derechos fundamentales que nuestra propia constitución y que la carta de los derechos humanos que han firmado los países estén respetados,since that they regulated  these two practices espanya could  garantitzar that the wives and all those that are implied during all the process would all the fundamental laws that our own constitution and that the card of the human laws that have signed the countries are respected
172,ARG2,,FAVOUR,169,CA,,,,,no estem debatint si la maternitat subrogada és una cosa bona o dolenta,no estamos debatint si la maternidad subrogada es una cosa buena o mala,are not debatint if the surrogacy is a good or mean thing
173,ARG2,1;2;3,FAVOUR,172,MA,,,,,estem debatint si és una realitat que s'està donant al nostre país i si donaria més beneficis legalitzar-lo que no legalitzar-lo,estamos debatint sí es una realidad que se está dando en nuestro país y si daría más beneficios legalizarlo que no legalizarlo,are debatint if it is a reality that is giving  at our country and if it would give more benefits legalise it that not to legalise it
174,ARG2,2;3,FAVOUR,130,CA,,,,,s'ha de protegir l'interès del menor,se tiene que proteger el interés del menor,has to protect  the interest of the minor
175,ARG2,2;3,FAVOUR,174,RA,,,,,fem girar l'esquena cap a tots els països on s'està fent d'una forma poc garantista,hacemos girar la espalda hacia todos los países donde se está haciendo de una forma poco garantista,make to turn the back to all the countries where is making  of a little form garantista
176,ARG2,2;3,FAVOUR,174,MA,,,,,hem de respectar l'interès del menor i la filiació i la documentació,tenemos que respetar el interés del menor y la filiación y la documentación,have to respect the interest of the minor and the filiació and the documentation
177,ARG2,2;3,FAVOUR,12;29;75;76;83;84;86;87,RA,,,,,la nacionalitat és un dret de la identitat d'aquest menor,la nacionalidad es un derecho de la identidad de este menor,the nationality is a law of the identity of this minor
178,ARG2,2;3,FAVOUR,5;6;12;16;17;18;19;20;21;22;23;24;84;86;88;95;115;156,RA,,,,,se li està permetent a tots els pares a totes aquelles parelles o persones solteres amb la suficient capacitat econòmica que vagin a un país  com  ucrania cambodja indonèsia països on és encara molt més barat i no hi ha ningun tipus de garantia i que es faci,se le está permitiendo a todos los padres a todas aquellas parejas o personas solteras con la suficiente capacidad económica que vayan a un país como ucrania cambodja indonesia países donde es todavía mucho más barato y no hay ningun tipo de garantía y que se haga,is him permitting at all the parents at all those couples or persons solteres with the sufficient economic capacity that go at a country how ucrania cambodja Indonesian countries where is still much cheaper and there is not ningun type of guarantee and that make
179,ARG2,2;3,FAVOUR,17;88;178,RA,,,,,perpetrar la desigualtat social dins del nostre propi país,perpetrar la desigualdad social dentro de nuestro propio país,perpetrate the social inequality in our own country
180,ARG2,2;3,FAVOUR,12;13;16;17;21;28;77;84;85;86;95;178,RA,,,,,donada aquesta prohibició ineficaç legalitzar-lo per evitar que en països on s'està fent malament s'eviti aquest turisme reproductiu,dada esta prohibición ineficaz legalizarlo para evitar que en países donde se está haciendo mal se evite este turismo reproductivo,given this ineffective ban legalise it to eschew that at countries where is making  poorly eschew  this reproductive tourism
181,ARG2,2;3,FAVOUR,157;158;159,RA,180,MA,,,es donin totes les garanties necessàries perquè la llibertat la integritat física i la integritat moral de totes les parts del procés incluit el nen la mare gestant o la parella estiguin respectades,se den todas las garantías necesarias porque la libertad la integridad física y la integridad moral de todas las partes del proceso incluit el niño la madre gestante o la pareja estén respetadas,give  all the necessary guarantees so that the liberty the physical integrity and the moral integrity of all the parts of the process incluit the boy the mother gestant or the couple are respected
182,ARG2,3,FAVOUR,96;105;106;112;115;157;158;159;160;183;184;185,RA,,,,,ho farem imitant aquells exemples on ja   ha funcionat,lo haremos imitando aquellos ejemplos donde ya ha funcionado,will make it imitating those examples where already has functioned
183,ARG2,3,FAVOUR,,,,,,,ja ha funcionat al canadà,ya ha funcionado al canadà,already has functioned at the canadà
184,ARG2,3,FAVOUR,183,RA,,,,,ja ha funcionat a islàndia,ya ha funcionado a islàndia,already has functioned at islàndia
185,ARG2,3,FAVOUR,183;184,RA,,,,,ja ha funcionat a sud-àfrica,ya ha funcionado a sur-àfrica,already has functioned at south-àfrica
186,ARG2,2;3,FAVOUR,96;105;106;112;115;157;158;159;160;180;181,RA,,,,,no hi ha turisme reproductiu i els drets fonamentals s'estan respectant,no hay turismo reproductivo y los derechos fundamentales se están respetando,there is not reproductive tourism and the fundamental laws are respecting
187,ARG2,2,FAVOUR,157;158;159,RA,,,,,s'està acompanyant a la dona,se está acompañando a la mujer,is accompanying  at the wife
188,ARG2,2,FAVOUR,157;158;159;166,RA,,,,,és un procés on no hi ha cap tipus de remuneració ni de contribució perquè s'està duent a terme per la sanitat pública,es un proceso donde no hay ningún tipo de remuneración ni de contribución porque se está llevando a cabo por la sanidad pública,is a process where there is not any type of remuneration or of contribution so that it is carrying out  for the public health
189,ARG2,2;3,FAVOUR,24;25;74;99;103,RA,,,,,evitar que els drets humans es vegin violats en uns altres països és responsabilitat de tots els estats,evitar que los derechos humanos se vean violados en otros países es responsabilidad de todos los estados,eschew that the human laws view  violets at other countries is responsibility of all the states
190,ARG2,2;3,AGAINST,59,RA,,,,,la gent rica d'alguna manera podria anar a un altre país a practicar la gestació subrogada,la gente rica de alguna manera podría ir a otro país a practicar la gestación subrogada,the affluent persons somehow could go at another country at practicing the surrogacy
191,ARG2,2,AGAINST,190,RA,,,,,s'ha de ser ric per demanar una gestació subrogada,se tiene que ser rico para pedir una gestación subrogada,has to be  affluent to request a surrogacy
192,ARG2,2,AGAINST,191,RA,,,,,quan una persona s'ofereix voluntària per practicar la gestació subrogada es posa a nou mesos de no treballar nou mesos d'està completament pel nadó nou mesos de gestar,cuando una persona se ofrece voluntaria para practicar la gestación subrogada se pone a nueve meses de no trabajar nueve meses de está completamente por el bebé nueve meses de gestar,when a person offers  volunteer to practice the surrogacy poses  at nine months of not working nine months of is entirely for the baby nine months of gestar
193,ARG2,2,AGAINST,191;192,RA,,,,,les empreses avui en dia ja no garantixen a una dona que tornarà a recuperar el seu lloc de feina sobretot les feines més precàries després de la gestació,las empresas hoy en día ya no garantizan a una mujer que volverá a recuperar su lugar de trabajo sobre todo los trabajos más precarios después de la gestación,the companies today at day no longer guarantee at a wife that will return at recovering his place of work especially the most precarious works after the gestation
194,ARG2,2,AGAINST,193,RA,,,,,com podran garantir que després de practicar una gestació familiar de forma completament altruista recuperin la feina de la que ja tenen assignada,como podrán garantizar que después de practicar una gestación familiar de forma completamente altruista recuperen el trabajo de la que ya tienen asignada,how will be able to guarantee that after practicing a familiar gestation of form entirely altruistic recover the work of what already have assigned
195,ARG2,2,FAVOUR,192;193;194,CA,,,,,perquè això no es pot aconseguir legalitzar-lo adequadament,porque esto no se puede conseguir legalizarlo adecuadamente,so that this can not  achieve legalise it suitably
196,ARG2,2,AGAINST,195,CA,,,,,seria molt complicat ja que ara avui en dia ja és difícil adequar una legalització que garanteix a les dones a que recuperin la feina després d'una gestació,sería muy complicado puesto que ahora hoy en día ya es difícil adecuar una legalización que garantiza a las mujeres a que recuperen el trabajo después de una gestación,would be very complicated since now today at day already is difficult to adapt a legalisation that guarantees at the wives at that they recover the work after a gestation
197,ARG2,2,FAVOUR,196,CA,,,,,i la solució no seria legalitzar-lo tot bé,y la solución no seria legalizarlo todo bueno,and the solution would not be to legalise it every sake
198,ARG2,2,AGAINST,197,CA,,,,,seria una solució,sería una solución,would be a solution
199,ARG2,2,AGAINST,,,,,,,més del cinquanta per cent de les dones que practiquen aquestes pràctiques estan per sota del llindar de la pobresa,más del cincuenta por ciento de las mujeres que practiquen estas prácticas están por debajo del umbral de la pobreza,more of the fifty percent of the wives that practice these practices are underneath of the threshold of the poverty
200,ARG2,2,AGAINST,,,,,,,el quatre per cent de les dones que practiquen aquestes pràctiques   no tenen estudis universitaris,el cuatro por ciento de las mujeres que practiquen estas prácticas no tienen estudios universitarios,the four percent of the wives that practice these practices do not have university surveys
201,ARG2,2,AGAINST,192;193;194;196;199;200,RA,,,,,el quaranta per cent d'aquestes dones necessiten cobrar atur i múltiples ajudes de govern local,el cuarenta por ciento de estas mujeres necesiten cobrar paro y múltiplos ayudes de gobierno local,the forty percent of these wives need to charge unemployment and multiples aid of local governance
202,ARG2,2,AGAINST,42;59;61;66;119;123;128;138;141;144,RA,,,,,quan una dona practica una pràctica com l'estació subrogada reben entre mil i quinze mil euros de diners negres de part de la família que demana el servei,cuando una mujer practica una práctica como la estación subrogada reciben entre mil y quince mil euros de dinero negro de parte de la familia que pide el servicio,when a wife practices a practice how the season subrogada get among one thousand and fifteen thousand euros of black money of part of the family that requests the kick
203,ARG2,2,AGAINST,,,,,,,trenca amb qualsevol tipus de llei que s'hagi imposat prèviament,rompe con cualquier tipo de ley que se haya impuesto previamente,smashes with any type of law that have imposed  previously
204,ARG2,2;3,FAVOUR,126;157;158;159;165;188,RA,199;200;201;202;203,CA,,,quina opinió li mereix aleshores que sigui a través de la sanitat pública tot el procés en comptes d'amb compensacions i retribucions ,qué opinión le merece entonces que sea a través de la sanidad pública todo el proceso en vez de con compensaciones y retribuciones,which opinion merits him then that it was through the public health all the process instead of with compensations and rewards
205,ARG2,3,AGAINST,169;199;200;201;202;203,RA,188,MA,,,tot això es practica des de la sanitat pública,todo esto se practica desde la sanidad pública,everything this practices  since the public health
206,ARG2,3,AGAINST,190;191;192;193;194;196;199;200;201;202,RA,,,,,la sanitat pública trobaria dones disposades a practicar gestacions subrogades de forma completament altruista sense cap tipus de benefici deixant enrere tota la seva vida deixant enrere qualsevol tipus de diners,la sanidad pública encontraría mujeres dispuestas a practicar gestaciones subrogadas de forma completamente altruista sin ningún tipo de beneficio dejando atrás toda su vida dejando atrás cualquier tipo de dinero,the public health would find wives had to practice gestations subrogades of form entirely altruistic without any type of benefit letting back all his life letting back any type of money
207,ARG2,3,AGAINST,206,RA,,,,,les persones hem de viure que d'alguna manera,las personas tenemos que vivir que de alguna manera,the persons have to live that somehow
208,ARG2,3,AGAINST,206;207,RA,,,,,se cobrarien tots els seus gastos durant aquest procés tot per la sanitat pública,se cobrarían todos sus gastos durante este proceso todo por la sanidad pública,would charge  all his gastos during this process everything for the public health
209,ARG2,3,FAVOUR,96;105;106;112;115;157;158;159;160;166;183;184;185;188,RA,,,,,donats els exemples d'altruisme altres països no creu que el seu pensament es un cap a un capitalisme negant que l'altruisme existeix ,dados los ejemplos de altruismo otros países no cree que su pensamiento se uno hacia un capitalismo negando que el altruismo existe,given the examples of altruism other countries does not think that his thought  one to a capitalism denying that the altruism exists
210,ARG2,3,AGAINST,161;194,RA,209,CA,,,l'altruisme si ens hi parem a pensar a gran escala és mínim,el altruismo si nos paramos a pensar a gran escala es mínimo,the altruism if we pause  us at thinking on a large scale is minimal
211,ARG2,3,AGAINST,194,RA,,,,,la gran majoria de països que donen la possibilitat a donar lloc a gestacions altruistes acaben perdent gent i se'n van a països on la gestació subrogada és completament mercantil,la gran mayoría de países que dan la posibilidad a dar lugar en gestaciones altruistas acaban perdiendo gente y se van a países donde la gestación subrogada es completamente mercantil,the big majority of countries that give the possibility at giving place at altruistic gestations end missing persons and go  at countries where the surrogacy is entirely mercantile
212,ARG2,1;2,AGAINST,213;214;215;216;217;218,RA,5;6;11;20;28;77;82;84;88;90;110;128;157,CA,,,al dos mil quinze el conveni de l'haia del dret internacional privat troben sis raons on es vulneren els drets humans a l'hora de practicar la gestació subrogada,al dos mil quince el convenio del haia del derecho internacional privado encuentran seis razones donde se vulneran los derechos humanos en la hora de practicar la gestación subrogada,at the two thousand fifteen the agreement of the haia of the private international law find six reasons where  vulneren the human laws at the hour to practice the surrogacy
213,ARG2,2,AGAINST,,,,,,,hi ha múltiples abandonaments de nens durant aquest procés,hay múltiples abandonos de niños durante este proceso,there is multiple abandonments of boys during this process
214,ARG2,2,AGAINST,213,RA,,,,,apareix la possibilitat del tràfic de nens,aparece la posibilidad del tráfico de niños,appears the possibility of the traffic of boys
215,ARG2,2,AGAINST,213;214,RA,,,,,trenquen el dret del nen a conèixer els seus orígens,rompen el derecho del niño a conocer sus orígenes,smash the law of the boy at meeting his origins
216,ARG2,2,AGAINST,213;214;215,RA,,,,,el nen perd molt dels drets quan li dónes els drets a la mare gestant,el niño pierde mucho de los derechos cuando le das los derechos a la madre gestante,the boy misses a lot of the laws when give him the laws to the mother gestant
217,ARG2,2,AGAINST,213;214;215;216,RA,,,,,es perd gran quantitat de llibertat de consentiment,se pierde gran cantidad de libertad de consentimiento,misses  big quantity of liberty of consent
218,ARG2,2,AGAINST,213;214;215;216;217,RA,,,,,done gran possibilitat a la gent a practicar males gestacions subrogades on hi hagi grans quantitats d'explotació,doy gran posibilidad a la gente a practicar malas gestaciones subrogadas donde haya grandes cantidades de explotación,give big possibility at the persons at practicing bad gestations subrogades where there is big quantities of exploitation
219,ARG2,2;3,FAVOUR,5;6;11;20;28;77;82;84;88;90;110;138;157,RA,,,,,opina vosté que aquests sis punts que menciona no s'acabaria amb ells legislant adequadament,opina usted que estos seis puntos que menciona no se acabaría con ellos legislando adecuadamente,opines you that these six points that menciona would not end  with them legislating suitably
