ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
115,ARG1,1,FAVOUR,113;114,RA,,,,,per la inhumanitat de les condicions que succeeixen en altres països per les conseqüències biològiques físiques i psíquiques,por la inhumanidad de las condiciones que suceden en otros países por las consecuencias biológicas físicas y psíquicas,for the inhumanitat of the conditions that succeeixen at other countries for the physical biological consequences and psychic
116,ARG1,2,FAVOUR,47;58,RA,,,,,per garantir que no siguin vulnerables,para garantizar que no sean vulnerables,to guarantee that they are not vulnerable
117,ARG1,1,FAVOUR,18,MA,,,,,per la cosificació que vostés també es referien ,por la cosificación que ustedes también se referían,for the reification that you also referred
118,ARG1,2,FAVOUR,,,,,,,no podem evitar la globalització,no podemos evitar la globalización,can not eschew the globalisation
119,ARG1,1;2,FAVOUR,49;109,RA,,,,,no és la nostra culpa que els països tercers legalitzin de forma errònia,no es nuestra culpa que los países terceros legalicen de forma errónea,is not our fault that the third countries legalise of erroneous form
120,ARG1,,FAVOUR,110;111,RA,,,,,nosaltres ho volem fer tenint en compte les vostres crítiques,nosotros lo volemos hacer teniendo en cuenta vuestras críticas,we blast it make taking into account your critics
121,ARG1,,FAVOUR,44;46;47;48;51;52;53;54;110;111;120,RA,,,,,us tendim la mà precisament perquè les vostres crítiques fan el nostre model i al final tenim una caixa de pandora,os tendemos la mano precisamente porque vuestras críticas hacen nuestro modelo y al final tenemos una caja de pandora,tend you the hand precisely so that your critics make our model and at the end have a till of pandora
122,ARG1,1;2,FAVOUR,44;46;47;48,RA,,,,,volem fer és tancar-la amb aquesta proposta de model,queremos hacer es cerrarla con esta propuesta de modelo,want to make is to shut it with this proposal of model
123,ARG1,1;2,FAVOUR,,,,,,,no hi ha el dret a ser pares,no hay el derecho a ser pares,there is not the law to be parents
124,ARG1,1;2,FAVOUR,71;72,CA,108,RA,,,el dret a reproduir-se,el derecho a reproducirse,the law to reproduce
125,ARG1,1;2,FAVOUR,124,MA,,,,,el dret a les tècniques de reproducció assistida,el derecho a las técnicas de reproducción asistida,the law to the technicians of reproduction assisted
126,ARG1,1;2,FAVOUR,122;123;124;125,RA,,,,,però això és com el rasca i guanya si em permeten invitar-los a jugar un moment què hi veuen aquí una franja gris no hi veiem res però si rasquem què hi trobem hi trobem la dignitat la llibertat,pero esto es como lo rasca y gana si me permiten invitarlos a jugar un momento qué ven aquí una franja gris no vemos nada pero si rascamos qué encontramos encontramos la dignidad la libertado,but this is how the rasca and grosses if they permit me invitar-los at playing a moment what view  here a grey strip do not view  nothing but if rasquem what find  find  the dignity the liberty
127,ARG1,1;2,FAVOUR,126,RA,,,,,el lliure desenvolupament de la personalitat,el libre desarrollo de la personalidad,the free development of the personality
128,ARG1,1;2,FAVOUR,126,RA,,,,,trobem la no-discriminació del col·lectiu lgtbi,encontramos la no-discriminación del colectivo lgtbi,find the no-discrimination of the community lgtbi
129,ARG1,1;2,FAVOUR,126;127;128,RA,,,,,trobem la dignitat i la solidaritat,encontramos la dignidad y la solidaridad,find the dignity and the solidarity
130,ARG1,1;2,FAVOUR,123;124;125;126;127;128;129,RA,,,,,això no només ho diem nosaltres ho diu eleonora lam doctora de la universitat de barcelona i experta en la gestació subrogada,esto no solo lo decimos nosotros lo dice eleonora lam doctora de la universidad de barcelona y experta en la gestación subrogada,this no only say it we says it eleonora lam doctor of the university of barcelona and expert at the surrogacy
131,ARG1,1;2,FAVOUR,126,CA,48;59,RA,,,en comptes de rascar regulem a favor,en vez de rascar regulamos a favor,instead of rascar regulate in favour
132,ARG1,2,FAVOUR,47;58;116,RA,,,,,garantim,garantizamos,guarantee
133,ARG1,2,FAVOUR,44;46;47;48;57;58;59;81;113;123;126,RA,,,,,legalitzem la gestació subrogada per guanyar en drets i llibertats,legalizamos la gestación subrogada para ganar en derechos y libertados,legalise the surrogacy to gross at laws and liberties
134,ARG1,2,AGAINST,20;21;133,RA,,,,,per tant podem concloure que el seu argument a favor de la legalitzar aquí és la mala legalització en països subdesenvolupats,por lo tanto podemos concluir que su argumento a favor de la legalizar aquí es la mala legalización en países subdesarrollados,therefore we can conclude that his argument in favour of the legalise here is the bad legalisation at underdeveloped countries
135,ARG1,1,FAVOUR,134,CA,,,,,podem concloure i podem afirmar ara mateix que les males pràctiques construeixen el nostre model,podemos concluir y podemos afirmar ahora mismo que las malas prácticas construyen nuestro modelo,can conclude and can affirm right now that the bad practices construct our model
136,ARG1,2,FAVOUR,131;132;133;135,RA,,,,,volem legalitzar de forma correcta amb garanties,queremos legalizar de forma correcta con garantías,want to legalise of correct form with guarantees
137,ARG1,2,FAVOUR,44;46;47;48;57;58;59;81;113;123;126;131;132;133;135,RA,,,,,garantint al final la llibertat de la dona,garantizando al final la libertad de la mujer,guaranteeing at the end the liberty of the wife
138,ARG1,2,FAVOUR,81;113;126;133;137,RA,,,,,qui són vostès per dir el que la meva companya pot fer o deixar de fer si vol ajudar una persona que no pot tindre fills,quien son ustedes para decir el que mi compañera puede hacer o dejar de hacer si quiere ayudar una persona que no puede tener hijos,who are you to say what my partner can make or cease make if it wants to aid a person that can not have children
139,ARG1,2,FAVOUR,46;57;127,RA,,,,,stuart mill deia ningú neix altruista però amb educació una persona desenvolupa la personalitat que caracteritza l'altruisme,stuart mijo decía nadie nace altruista pero con educación una persona desarrolla la personalidad que caracteriza el altruismo,stuart millet said nobody is born altruist but with nurture a person develops the personality that characterises the altruism
140,ARG1,2,FAVOUR,12;14;16;18;28,CA,,,,,el nostre model precisament el que vol és que no remuneri el fet de tindre un fill i gestar per una tercera persona,nuestro modelo precisamente el que quiere es que no remunere el hecho de tener un hijo y gestar por una tercera persona,our model precisely what wants to is that no remuneri the fact to have a son and gestar for a third person
141,ARG1,1,FAVOUR,140,RA,,,,,no hi ha cap tipus de preu negociable,no hay ningún tipo de precio negociable,there is not any type of negotiable price
142,ARG1,1,FAVOUR,140;141,MA,,,,,no hi ha mercantilització,no hay mercantilización,there is not mercantilització
143,ARG1,1,FAVOUR,140;141,RA,,,,,com a molt hi haurà una compensació de rescabalament que pretén evitar que hi hagi un perjudici a la integritat física de la dona,como mucho habrá una compensación de resarcimiento que pretende evitar que haya un perjuicio a la integridad física de la mujer,as a a lot there will be a compensation of rescabalament that it pretends to eschew that there is a damage at the physical integrity of the wife
144,ARG1,1,FAVOUR,74,RA,,,,,estan en contra de la donació d'òrgans,están en contra de la donación de órganos,are against of the donation of organs
145,ARG1,1;2,FAVOUR,74;144,RA,,,,,si estan criticant el fet que algú pugui realitzar un sacrifici personal per ajudar una tercera persona com és el fet de per exemple donar un ronyó per què no ho podem fer amb el fet de cedir un ventre per una tercera persona,si están criticando el hecho que alguien pueda realizar un sacrificio personal para ayudar una tercera persona cómo es el hecho de por ejemplo dar un riñón por qué no lo podemos hacer con el hecho de ceder un vientre por una tercera persona,if they are critiquing the fact that somebody can realise a personal sacrifice to aid a third person how is the fact of for example give a kidney how come can not it make with the fact to cede a belly for a third person
146,ARG1,1;2,AGAINST,20;21;134,RA,119,MA,,,i si vostè té en compte aquesta amenaça de mala legalització perquè no combat a la legalització dels països d'origen,y si usted tiene en cuenta esta amenaza de mala legalización porque no combate a la legalización de los países de origen,and if you takes into account this threat of bad legalisation so that it does not combat at the legalisation of the countries of origin
147,ARG1,1;2,FAVOUR,146,CA,,,,,això és dret internacional privat i nosaltres no podem fer res pel que fa a la sobirania nacional dels països tercers,esto es derecho internacional privado y nosotros no podemos hacer nada en cuanto a la soberanía nacional de los países terceros,this is private international law and we can not make nothing regarding the national statehood of the third countries
148,ARG1,1;2,FAVOUR,48;147,RA,146,CA,,,per desgràcia no podem fer-hi res,por desgracia no podemos hacer nada,for misfortune can not make nothing
149,ARG1,1;2,FAVOUR,20;21;86;87;88;89;90;134,CA,39;133;136,RA,49;109;114;115;134,MA,però el que sí que podem fer és legalitzar perquè tancaríem la caixa de pandora que provoca que persones nacionals espanyoles vagin a països tercers,pero el que sí que podemos hacer es legalizar porque cerraríamos la caja de pandora que provoca que personas nacionales españolas vayan a países terceros,but what aye that we can make is to legalise so that we would shut the till of pandora that it provokes that Spanish national persons go at third countries
150,ARG1,1;2,FAVOUR,44;46;47;48;58;116;132;136;137,RA,,,,,per això mateix nosaltres el nostre model proposa les garanties de protecció,por eso mismo nosotros nuestro modelo propone las garantías de protección,therefore same we our model proposes the guarantees of protection
151,ARG1,1;2,FAVOUR,150,RA,,,,, ho fem a través del sistema sanitari espanyol el qual té unes infraestructures privilegiades,lo hagamos a través del sistema sanitario español el cual tiene unas infraestructuras privilegiadas,make it through the Spanish sanitary system which has some privileged infrastructures
152,ARG1,1;2,FAVOUR,151,RA,,,,,som el primer país pel que fa al índex de països més saludables del món,somos el primer país en cuanto al índice de países más saludables del mundo,are the first country regarding the index of countries healthier in the world
153,ARG1,1;2,FAVOUR,151;152,RA,,,,,som el segon pel que fa molts tractables per cada cent mil habitants,somos el segundo por el que hace muchos tratables por cada ciento mil habitantes,are the second for the that makes a lot of treatable for each one hundred one thousand inhabitants
154,ARG1,1;2,FAVOUR,151;152;153,RA,,,,,el primer en esperança de vida sabent que el noranta-nou coma nou per cent de la població espanyola està coberta pel sistema nacional de salut,lo primero en esperanza de vida a sabiendas de que el noventa y nueve coma nueve por ciento de la población española está cubierta por el sistema nacional de salud,the first at lifespan knowing that the ninety-nine new coma percent of the Spanish populace is coated by the national system of health
155,ARG1,1;2,FAVOUR,151;152;153;154,MA,,,,,som pioners mundialment,somos pioneros mundialmente,are pioneering worldwide
156,ARG1,1;2,FAVOUR,150,RA,,,,,podem garantir aquesta seguretat,podemos garantizar esta seguridad,can guarantee this security
157,ARG1,1;2,FAVOUR,,,,,,,països com estats units on no tenen aquesta estabilitat aquest estat benestar amb la sanitat que és privada i que a més a més s'ha de pagar un preu per gestar un fill,países como estados unidos donde no tienen esta estabilidad este estado bienestar con la sanidad que es privada y que además se tiene que pagar un precio para gestar un hijo,countries like states united where do not have this stability this state welfare with the health that is private and that in addition has to  pay a price for gestar a son
158,ARG1,1;2,FAVOUR,157,RA,,,,,això no ho compartim,esto no lo compartimos,this do not share it
159,ARG1,1;2,FAVOUR,157,RA,158,MA,,,aquest no és el nostre model,este no es nuestro modelo,this is not our model
160,ARG1,1;2,FAVOUR,44;46;47;48;58;116;132;136;137,RA,,,,,el nostre model és altruista,nuestro modelo es altruista,our model is altruistic
161,ARG1,1;2,FAVOUR,,,,,,,la direcció general del registre notariat basant-se en la convenció de drets dels infants ha dit que tenen dret a una nacionalitat,la dirección general del registro notariado basándose en la convención de derechos de los niños ha dicho que tienen derecho a una nacionalidad,the general address of the registry notariat basing at the convention of laws of the girls has said that have law to a nationality
162,ARG1,1;2,FAVOUR,161,RA,,,,,aquests infants que han realitzat la gestació subrogada en països tercers per molt que hi hagin nascut,estos niños que han realizado la gestación subrogada en países terceros por mucho que hayan nacido,these girls that have realised the surrogacy at third countries for a lot that have been born
163,ARG1,1;2,FAVOUR,32;34,RA,,,,,vostés poden estar en contra de la gestació subrogada ,ustedes pueden estar en contra de la gestación subrogada,you can be against of the surrogacy
164,ARG1,1;2,FAVOUR,161;162,RA,,,,,però el que no poden estar en contra és de l'interés superior del menor,pero el que no pueden estar en contra es del interés superior del menor,but what can not be against is of the superior interest of the minor
165,ARG1,1;2,FAVOUR,37;145,RA,,,,,ni granges ni ventres d'alquiler,ni granjas ni vientres de alquiler,or farms or bellies of alquiler
166,ARG1,1;2,FAVOUR,165,RA,,,,,no volem sentir res sobre això,no queremos sentir nada sobro esto,do not want to hear nothing on this
167,ARG1,1;2,FAVOUR,161,RA,,,,,el tribunal suprem ha estat expressant en la mateixa posició,el tribunal supremo ha estado expresando en la misma posición,the high court has been expressing at the same position
168,ARG1,1;2,FAVOUR,161;162;164;167,RA,,,,,negar-los la maternitat aquests fills que han nascut és discriminar-los,negarlos la maternidad estos hijos que han nacido es discriminarlos,deny them the motherhood these children that have been born is to discriminate them
169,ARG1,1;2,FAVOUR,168,RA,,,,,és la igualtat amb independència de la seva filiació,es la igualdad con independencia de su filiación,is the equality with independence of his filiació
170,ARG1,1;2;3,FAVOUR,39;46;47;48;49;51;57;58;59;109;116;119;133;136;137;150;156,RA,,,,,estem a favor de legalitzar la gestació subrogada amb una naturalesa altruista amb unes garanties de protecció i amb uns requisits d'idoneïtat,estamos a favor de legalizar la gestación subrogada con una naturaleza altruista con unas garantías de protección y con unos requisitos de idoneidad,are in favour of legalising the surrogacy with an altruistic nature with some guarantees of protection and with some requisites of suitability
171,ARG2,,AGAINST,4;86;87;88;89;90;91;97,RA,,,,,quan parlem de gestació subrogada aquí a occident sempre tendim a mirar-nos el nostre melic,cuando hablamos de gestación subrogada aquí a occidente siempre tendemos a mirarnos nuestro ombligo,when talk of surrogacy here at occident always tend at looking us our navel
172,ARG2,,AGAINST,86;171,RA,,,,,a no anar més enllà de les nostres fronteres,a no ir más allá de nuestras fronteras,at not going further of our borders
173,ARG2,1,AGAINST,104;105,RA,46,MA,,,ens permetem la llicència de dir no és que jo vull un model altruista,nos permitimos la licencia de decir no es que yo quiero un modelo altruista,permit us the licence to say is not that I want to an altruistic model
174,ARG2,1,AGAINST,172;173,RA,,,,,és que m'agradaria que el meu país aplicare un model com el del regne unit,es que me gustaría que mi país aplicare un modelo como el del reino unido,is that it would like me that my country aplicare a model how the of the realm united
175,ARG2,1,AGAINST,157,CA,,,,,vull un país com l'estatunidenc,quiero un país como la estadounidense,want to a country how the estatunidenc
176,ARG2,1,AGAINST,20;21;134,RA,,,,,la major part de les dones del món es troben en països subdesenvolupats o en vies de desenvolupament,la mayor parte de las mujeres del mundo se encuentran en países subdesarrollados o en vías de desarrollo,the main part of the wives in the world find  at underdeveloped countries or at roads of development
177,ARG2,1,AGAINST,176,RA,,,,,en aquests països no respecten ni els drets humans,en estos países no respetan ni los derechos humanos,at these countries do not respect or the human laws
178,ARG2,1,AGAINST,176;177,RA,,,,,si no respecten els drets humans van a respectar els drets de les dones gestants,si no respetan los derechos humanos van a respetar los derechos de las mujeres gestantes,if they do not respect the human laws go at respecting the laws of the wives gestants
179,ARG2,1;2;3,FAVOUR,9,RA,,,,,sí amb el nostre sistema que permet la gestació subrogada altruista voluntària i garant i fent referència la introducció pot dir-li a la meva companya que vols estar de forma subrogada que és i cito textualment una prostituta i una esclava,sí con nuestro sistema que permite la gestación subrogada altruista voluntaria y garante y haciendo referencia la introducción puede decirle a mi compañera que quieres estar de forma subrogada que es y cito textualmente una prostituta y una esclava,aye with our system that permits the surrogacy voluntary altruist and garant and referencing the introduction can say him at my partner that want to be of form subrogada that it is and cite textualment a prostitute and a slave
180,ARG2,,AGAINST,179,CA,,,,,en cap moment m'estic referint a occident,en ningún momento me estoy refiriendo a occidente,at any moment am referring me at occident
181,ARG2,1,AGAINST,180,CA,,,,,m'estic referint a nivell global,me estoy refiriendo a nivel global,am referring me at global level
182,ARG2,1,AGAINST,20;21,RA,,,,,la majoria de dones es veurien en aquesta situació en aquests països on se vulneren els seus drets,la mayoría de mujeres se verían en esta situación en estos países donde se vulneran sus derechos,most of wives would view  at this situation at these countries where  vulneren his laws
183,ARG2,1,AGAINST,182,RA,,,,,també se vulnerarien els seus drets com a gestants,también se vulnerarían sus derechos como gestantes,also  vulnerarien his laws as a gestants
184,ARG2,1,AGAINST,182;183,RA,,,,,s'ha creat un mercat low cost de roba que és el majoritari,se ha creado un mercado low coste de ropa que es el mayoritario,has created  a market low cost of outfit that is the majority
185,ARG2,1,AGAINST,184,MA,,,,,s'acabaria creant un un mercat low cost de dones en el qual gràcies a la seva explotació es trauria un baix cost de la gestació subrogada,se acabaría creando uno un mercado low coste de mujeres en el cual gracias a su explotación se sacaría un bajo coste de la gestación subrogada,would end  creating one a market low cost of wives at which thanks to his exploitation would remove  a low cost of the surrogacy
186,ARG2,1,AGAINST,185,RA,,,,,el que és més greu gràcies a la seua salut,el que es más grave gracias a su salud,what is graver thanks to his health
187,ARG2,1,AGAINST,20;21;134,RA,,,,, en aquests països la sanitat ni és pública ni és privada,en estos países la sanidad ni es pública ni es privada,at these countries the health or is public or is private
188,ARG2,1,FAVOUR,9,RA,179,MA,,,el seu company a la introducció ha dit que la meva companya és com una prostituta i una esclava s'ha de sentir així pot contestar la meva pregunta sisplau,su compañero a la introducción ha dicho que mi compañera es como una prostituta y una esclava se tiene que sentir así puede contestar mi pregunta por favor,his partner at the introduction has said that my partner is how a prostitute and a slave has to hear  like this can answer my question sisplau
189,ARG2,,AGAINST,188,CA,,,,,jo no entès això,yo no entendido esto,I no understood this
190,ARG2,1,AGAINST,,,,,,,raxil·la és una dona que viu en una granja de dones ,raxil·la es una mujer que vive en una granja de mujeres,raxil·la is a wife that lives at a farm of wives
191,ARG2,1,AGAINST,190,RA,,,,,així s'acota el terme per les condicions en les es veuen vistes aquestes dones,así se acota el término por las condiciones en las se ven vistas estas mujeres,like this  acota the term for the conditions at the view  viewed these wives
192,ARG2,1,AGAINST,190,RA,,,,,raxil·la estarà nou mesos reclosa sota el argument de la doctora peter que li diu que la millor manera per a garantir un bon embaràs és que estigue nou mesos reclòsa en el centre,raxil·la estará nueve meses recluida bajo el argumento de la doctora peter que le dice que la mejor manera para garantizar un buen embarazo es que estigue nueve meses reclòsa lo centre,raxil·la will be nine months secluded under the argument of the doctor peter that it says him that the best mode to guarantee a good pregnancy is that estigue nine months reclòsa at the centre
193,ARG2,1,AGAINST,192,RA,,,,,després de nou mesos la doctora peter rebrà vint mil euros,después de nuevo meses la doctora peter recibirá veinte mil euros,after nine months the doctor peter will get twenty one thousand euros
194,ARG2,1,AGAINST,190;192;193,RA,,,,,d'aquests vint mil euros raxil·la sols en rebrà cinc mil,de estos veinte mil euros raxil·la solo recibirá cinco mil,of these twenty one thousand euros raxil·la only will get  five thousand
195,ARG2,1,AGAINST,194,RA,,,,,cinc mil euros per haver estat nou mesos reclosa,cinco mil euros por haber estado nueve meses recluida,five thousand euros for having been nine months secluded
196,ARG2,1,AGAINST,194,MA,,,,,cinc mil euros per haver-se jugat la seua salut,cinco mil euros por haberse jugado su salud,five thousand euros to have  played his health
197,ARG2,1,AGAINST,20;21;134;182;187,RA,,,,,en aquests països les condicions de la salut sabem com estan,en estos países las condiciones de la salud sabemos como están,at these countries the conditions of the health know how are
198,ARG2,1;2;3,FAVOUR,44;46;47;48;57;58;59;81;113;123;126;131;132;133;135,RA,,,,,nosaltres els demanaríem que s'atreveixin a refutar el nostre model de gestació subrogada i no el de l'estranger,nosotros los pediríamos que se atrevan a refutar nuestro modelo de gestación subrogada y no el de la extranjero,we would request the ones that  atreveixin at refutar our model of surrogacy and no the of the foreigner
199,ARG2,1,AGAINST,,,,,,,estem refutant aquest model justament perquè solament l'índia ja viu en un cinquanta per cent més de dones que en tot l'occident,estamos refutando este modelo justamente porque solo la india ya vive en un cincuenta por ciento más de mujeres que en todo el occidente,are refutant this model justly so that only the Indian already lives at a fifty percent more of wives that at all the occident
200,ARG2,1,AGAINST,199,RA,,,,,si mirem a nivell global ja és una cosa molt més exagerada,si miramos a nivel global ya es una cosa mucho más exagerada,if we look at global level already is a much more exaggerated thing
201,ARG2,1,AGAINST,199,RA,,,,,occident viuen sis-cents milions de dones sí,occidente viven seiscientos millones de mujeres sí,occident live six hundred million of wives aye
202,ARG2,1,AGAINST,200,RA,,,,,però en el món en viuen tres mil,pero en el mundo viven tres mil,but at the world live  three thousand
203,ARG2,1,AGAINST,104;105,RA,,,,,creuen que el vostre model se va poder aplicar en aquests països,creen que vuestro modelo se pudo aplicar en estos países,think that your model could  apply at these countries
204,ARG2,1;2,AGAINST,1;2;3;5;9;15;16;17;20;21;28;70;73;85;91;94;95;97;101;102;134;182;187,RA,,,,,tindre un control d'una gestació altruista en un lloc on ni tan sols han pogut erradicar malalties com la pesta,tener un control de una gestación altruista en un lugar donde ni siquiera han podido erradicar enfermedades como la peste,have a control of an altruistic gestation at a place where not even have been able to eradicate sicknesses like the plague
205,ARG2,1,AGAINST,204,RA,,,,,fa més de vint anys que se sap la seua cura,hace más de veinte años que se sabe su cura,makes more of twenty years that knows  his cure
206,ARG2,2,AGAINST,22;23;26,RA,,,,,l'adopció que sí que s'hauria de poder legislar d'una altra forma,la adopción que sí que se tendría que poder legislar de otra forma,the adoption that aye that would have to can  legislate of another form
207,ARG2,2,AGAINST,206,RA,,,,, perquè aquesta fóra més ràpida,porque esta sería más rápida,so that this would be faster
208,ARG2,2,AGAINST,206,RA,207,MA,,,fóra una miqueta millor,sería un poquito mejor,was a miqueta better
209,ARG2,2,AGAINST,206;207;208,RA,,,,,nosaltres proposem l'educació,nosotros proponemos la educación,we propose the nurture
210,ARG2,2,AGAINST,93,CA,12;14;18;28,MA,,, ens neguem a que se puga utilitzar una dona com si fos un instrument perquè una parella puga complir el seu desig de tenir un fill,nos negamos a que se pueda utilizar una mujer como si fuera un instrumento porque una pareja pueda cumplir su deseo de tener un hijo,deny us at that can utilise  a wife as if it was an instrument so that a couple can conform his wish to have a son
211,ARG2,2,FAVOUR,47;48;58;116;132;136;137;150;156;170;179,RA,,,,,parlant d'espanya jo me pregunto quina llicència tenim d'anar en contra de tenir un fill amb les nostres propostes garants i protectores,hablando de espanya yo me pregunto qué licencia tenemos de ir en contra de tener un hijo con nuestras propuestas garantes y protectoras,talking of espanya I ask me which licence have to go against to have a son with our proposals garants and protective
212,ARG2,1;2,AGAINST,211,CA,,,,,què s'està parlant d'espanya ho dieu vosaltres,que se está hablando de espanya lo decís vosotros,what is talking  of espanya say it you
213,ARG2,1,AGAINST,1;2;3;5;9;15;16;17;20;21;28;70;73;85;91;94;95;97;101;102;134;182;187;199;200;201;202;203;204,RA,,,,,en cap moment parla a nivell espanyol,en ningún momento habla a nivel español,at any moment talks at Spanish level
214,ARG2,1,AGAINST,199;200;201;202;203;204,RA,,,,,en un món que està superpoblat en un món on n'hi ha gent que necessita ser adoptada ens neguem que pel fet del narcisisme d'una persona de voler tenir fills que siguin genèticament idènticament a ells es rebutja l'adopció,en un mundo que está superpoblado en un mundo donde hay gente que necesita ser adoptada nos negamos que por el hecho del narcisismo de una persona de querer tener hijos que sean genéticamente idénticamente a ellos se rechaza la adopción,at a world that is superpoblat at a world where there are persons that needs being adopted deny us that for the fact of the narcissism of a person to want to have children that are genetically identically at them rebuffs  the adoption
215,ARG2,1;2,AGAINST,97,RA,46;57,CA,,,si una dona volgués fer un acte altruista en aquest sentit que faria tindre un fill sense necessitat de la gestació subrogada,si una mujer quisiera hacer un acto altruista en este sentido que haría tener un hijo sin necesidad de la gestación subrogada,if a wife wanted to make an altruistic act at this sense that would make to have a son without necessity of the surrogacy
216,ARG2,1;2,AGAINST,22;23;26;206;207;208;215,RA,,,,,el donarien en adopció,lo darían en adopción,would give it at adoption
217,ARG2,1;2,AGAINST,1;2;3;5;9;15;16;17;20;21;28;70;73;85;91;94;95;97;101;102;134;182;187;199;200;201;202;203;204,RA,,,,,la legalització de la gestació subrogada a nivell mundial portaria a la major part de les dones de món a ser susceptibles a tindre una gestació on l'explotació d'aquestes dones seria el màxim exponent,la legalización de la gestación subrogada a nivel mundial llevaría a la mayor parte de las mujeres de mundo a ser susceptibles a tener una gestación donde la explotación de estas mujeres sería el máximo exponente,the legalisation of the surrogacy at world level would take at the main part of the wives of world at susceptible being at having a gestation where the exploitation of these wives would be the maximum exponent
218,ARG2,1;2,AGAINST,217,RA,,,,,l'única opció moral avui en dia és adoptar,la única opción moral hoy en día es adoptar,the only moral option today at day is to adopt
219,ARG2,2,FAVOUR,,,,,,,estem parlant a nivell internacional,estamos hablando a nivel internacional,are talking at international level
220,ARG2,2,FAVOUR,219,CA,,,,,però realment on tenim competència per legislar tenim és el nostre estat,pero realmente donde tenemos competencia para legislar tenemos es nuestro estado,but really where have competence to legislate have is our state
221,ARG2,1,FAVOUR,37;145;165,RA,,,,,què podem fer per evitar que acabin succeint totes aquestes aberracions de granges i tots els supòsits que vosaltres heu exposat,qué podemos hacer para evitar que acaben sucediendo todas estas aberraciones de granjas y todos los supuestos que vosotros habéis expuesto,what can make to eschew that they end succeint all these aberrations of farms and all the suppositions that you have exposed
222,ARG2,1;2;3,FAVOUR,44;46;47;48;150;160;198,RA,,,,,mitjançant un model,mediante un modelo,mediating a model
223,ARG2,1,FAVOUR,49;51;52;53;54;109;114;115;119,RA,,,,,la major part de dones gestants són de països pobres,la mayor parte de mujeres gestantes son de países pobres,the main part of wives gestants are of poor countries
224,ARG2,1,FAVOUR,219,RA,180;181,MA,,,però han dit que no parlem d'occident,pero han dicho que no hablamos de occidente,but have said that we do not talk of occident
225,ARG2,1;2,FAVOUR,224,RA,,,,,a occident podia regular-se d'una forma més garant més efectiva,a occidente podía regularse de una forma más garante más efectiva,at occident could regulate of a more form garant more effective
226,ARG2,,FAVOUR,225,RA,,,,, està clar que sí,está claro que sí,is clear that aye
227,ARG2,2;3,FAVOUR,39;46;47;48;49;51;57;58;59;109;116;119;133;136;137;150;156;170;179;211;225,RA,,,,,estem avui aquí per explicar-nos el nostre model que és garant i que té uns requisits també d'idoneïtat,estamos hoy aquí para explicarnos nuestro modelo que es garante y que tiene unos requisitos también de idoneidad,are today here to explain us our model that is garant and that has some requisites also of suitability
228,ARG2,2;3,FAVOUR,227,RA,,,,,podem aconseguir aquesta gestació subrogada altruista  mitjançant una relació epistolar,podemos conseguir esta gestación subrogada altruista mediante una relación epistolar,can achieve this surrogacy altruist by means of an account epistolar
229,ARG2,2;3,FAVOUR,228,RA,,,,,una relació epistolar és una relació anònima que no es coneguin la família comitent i la dona gestant per evitar que hi hagin diners negres per mig per evitar que hi hagi sentiments viciats entre persones que sí tenen un apreci,una relación epistolar es una relación anónima que no se conozcan la familia comitente y la mujer gestante para evitar que hayan dinero negro por medio para evitar que haya sentimientos viciados entre personas que sí tienen un apreci,an account epistolar is an unnamed account that do not meet  the family comitent and the wife gestant to eschew that they have  black money for middle to eschew that there are sentiments viciats among persons that aye have an apreci
230,ARG2,1;2,FAVOUR,46;47;48;57;58;98;116;132;136;137;150;156;170;179,RA,,,,,d'aquesta manera podríem garantir un altruisme,de este modo podríamos garantizar un altruismo,in this way could guarantee an altruism
231,ARG2,1,AGAINST,20;21;119;134;182;187;190;191;192;193;194;195;196;197;199,RA,,,,,a vostè l'índia no li interessa a vostè països com l'índia en vies de desenvolupament no centren la seva atenció,a usted la india no le interesa a usted países como la india en vías de desarrollo no centran su atención,at you the Indian does not interest him at you countries like the Indian at roads of development do not centre his attention
232,ARG2,1,FAVOUR,231,CA,,,,,sí que m'interessen,sí que me interesan,aye that they interest me
233,ARG2,1,FAVOUR,20;39;46;47;48;49;51;57;58;59;109;114;115;116;119;133;134;136;137;150;156;170;179;211;225,RA,,,,,el fet de legalitzar aquí a espanya faria que almenys les famílies espanyoles no se'n vagin fora d'espanya a països com l'índia a tindre fills amb dones que tenen unes condicions pèssimes que estan en granges que estan vulnerant tots els seus drets,el hecho de legalizar aquí a espanya haría que al menos las familias españolas no se vayan fuera de espanya a países como la india a tener hijos con mujeres que tienen unas condiciones pésimas que están en granjas que están vulnerando todos sus derechos,the fact to legalise here at espanya would make that at least the Spanish families no go  out of espanya at countries like the Indian at having children with wives that have some abysmal conditions that are at farms that are vulnerant all his laws
234,ARG2,1;2,FAVOUR,233,MA,,,,,si tots els països ho regulessin d'una manera efectiva i garant no caldria que tothom se n'anés fora els països,si todos los países lo regularan de una manera efectiva y garante no haría falta que todo el mundo se fuera fuera los países,if all the countries regulated it of an effective mode and garant would not be necessary that everybody went  out the countries
