ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
132,ARG1,3,AGAINST,128,MA,111,RA,,,no permetre com a estat una dona durant nou mesos estigui en una situació vulnerable,no permitir como estado una mujer durante nueve meses esté en una situación vulnerable,not permitting as a state a wife during nine months was at a vulnerable situation
133,ARG1,3,AGAINST,132,RA,,,,, una situació vulnerable,una situación vulnerable,a vulnerable situation
134,ARG1,3,AGAINST,133,MA,,,,,una situació la que no pugui decidir,una situación la que no pueda decidir,a situation what can not decide
135,ARG1,3,AGAINST,133,MA,,,,,una situació la que es vegi atrapada dintre la gestació subrogada,una situación la que se vea atrapada dentro la gestación subrogada,a situation what view  trapped inside the surrogacy
136,ARG1,3,AGAINST,133,MA,,,,,una situació dolenta per ella,una situación mala por ella,a mean situation for her sake
137,ARG1,3;3,FAVOUR,,,,,,,mirin pel què vostés m'estan demostrant no creuen en l'altruisme què n'opina del regne unit canadà brasil israel grècia mèxic sud-àfrica nova zelanda són països que han regulat de forma altruista per què no a espanya,miren por el qué ustedes me están demostrando no creen en el altruismo qué opina del reino unido canadà brasil israel grècia mèxic sur-àfrica nueva zelanda son países que han regulado de forma altruista por qué no a espanya,look for the what you are evidencing me do not think at the altruism what opines  of the realm united canadà brasil israel grècia mèxic south-àfrica new zelanda are countries that have regulated of altruistic form how come no at espanya
138,ARG1,3;3,AGAINST,137,CA,,,,,aquests països no es considera de forma altruista,estos países no se considera de forma altruista,these countries does not consider  of altruistic form
139,ARG1,3;3,AGAINST,,,,,,,les agències intermediàries et diuen no vagis a aquest països perquè no hi ha dones que ho vulguin fer,las agencias intermediarias te dicen no vayas a este países porque no hay mujeres que lo quieran hacer,the intermediary agencies say you do not go at these countries so that there are not wives that want to make it
140,ARG1,3;3,AGAINST,139,RA,,,,,l'altruisme és el que fas que no hi hagi dones suficients per cobrir tota la demanda existent,el altruismo es el que haces que no haya mujeres suficientes para cubrir toda la demanda existente,the altruism is what make that there are not sufficient wives to coat all the existent demand
141,ARG1,3;3,AGAINST,139;140,RA,,,,,moltes persones que ho vulguin fer espanya i que vulguin anar a un país altruista no trobin a dones que ho puguin fer,muchas personas que lo quieran hacer espanya y que quieran ir a un país altruista no encuentren a mujeres que lo puedan hacer,a lot of persons that want to make it espanya and that want to go at an altruistic country do not find at wives that can make it
142,ARG1,3;3,AGAINST,139;140;141,RA,,,,,per tant hagin d'anar a països on es faci de forma pagant,por lo tanto tengan que ir a países donde se haga de forma pagando,therefore they have to go at countries where make  of form paying
143,ARG1,3;3;1,AGAINST,142,RA,,,,,un tractat internacional que ho prohibeixi també en aquests països també de forma altruista per les conseqüències que té,un tratado internacional que lo prohíba también en estos países también de forma altruista por las consecuencias que tiene,an international treaty that prohibit it also at these countries also of altruistic form for the consequences that has
144,ARG1,1,AGAINST,40;121;143;145,RA,,,,,per les conseqüències que té,por las consecuencias que tiene,for the consequences that has
145,ARG1,1,AGAINST,,,,,,,quines conseqüències té per la salut de la dona que és una de les persones més vulnerables d'aquesta equació,qué consecuencias tiene por la salud de la mujer que es una de las personas más vulnerables de esta ecuación,which consequences has for the health of the wife that is one of the most vulnerable persons of this equation
146,ARG1,1,AGAINST,145,RA,,,,,hipertensió hormonal embòlia  anèmia materna hemorràgies diabetis gestacional hipertensió arterial eclèpsia,hipertensión hormonal embolia anemia materna hemorragias diabetes gestacional hipertensión arterial eclèpsia,hormonal hypertension embolism maternal anemia hemorrhages diabetes gestacional arterial hypertension eclèpsia
147,ARG1,1,AGAINST,146,RA,144;145,MA,,,totes conseqüències sobre la salut per la dona gestant,todas consecuencias sobre la salud por la mujer gestante,all consequences on the health for the wife gestant
148,ARG1,1,AGAINST,,,,,,,tenim una dona que es pot veure abocada en un procés d'embaràs,tenemos una mujer que se puede ver abocada en un proceso de embarazo,have a wife that can view  tipped at a process of pregnancy
149,ARG1,1,AGAINST,,,,,,,s'agrava precisament pel fet de la gestació subrogada,se agrava precisamente por el hecho de la gestación subrogada,agrava precisely for the fact of the surrogacy
150,ARG1,1,AGAINST,149,RA,,,,,a aquesta dona li hauré de donar fàrmacs perquè no dongui llet,a esta mujer le tendré que dar fármacos porque no dongui leche,at this wife will have to give him drugs so that no dongui milk
151,ARG1,1,AGAINST,149,RA,150,MA,,,no haurà de donar llet a una persona,no tendrá que dar leche a una persona,will not have to give milk at a person
152,ARG1,1,AGAINST,149,RA,,,,,aquesta dona la gestant subrogada li hauré de donar medicaments per provocar un part que sol ser amb cesària,esta mujer la gestante subrogada le tendré que dar medicamentos para provocar un parto que suele ser con cesárea,this wife the gestant subrogada will have to give him medicines to provoke a childbirth that uses to to be with cesària
153,ARG1,1,AGAINST,150;152,RA,,,,,li hauré de donar medicaments,le tendré que dar medicamentos,will have to give him medicines
154,ARG1,1,AGAINST,,,,,,,la gestació subrogada sol ser per fecundació in vitro,la gestación subrogada suele ser por fecundación in vitro,the surrogacy uses to to be for fecundació in vitro
155,ARG1,1,AGAINST,154,RA,,,,,pot ser que tinguem un embaràs de dos nadons a la vegada,puede ser que tengamos un embarazo de dos bebés a la vegada,can be that have a pregnancy of two babies at any one time
156,ARG1,1,AGAINST,147;148;149;150;151;152;154;155,RA,,,,,és a dir ja de per si la gestació subrogada comporta una sèrie de conseqüències unes condicions que fan que les característiques per la salut o les conseqüències per la salut per la mare siguin molt més grosses,es decir ya de por si la gestación subrogada compuerta una serie de consecuencias unas condiciones que hacen que las características por la salud o las consecuencias por la salud por la madre sean mucho más gordas,that is to say already of for if the surrogacy gate a series of consequences some conditions that make that the characteristics for the health or the consequences for the health for the mother are much bigger
157,ARG1,1,AGAINST,146,RA,,,,,però només físiques no,pero solo físicas no,but only physical no
158,ARG1,1,AGAINST,159;162,RA,,,,,tenim conseqüències psíquiques,tenemos consecuencias psíquicas,have psychic consequences
159,ARG1,1,AGAINST,,,,,,,transformació del cervell de la mare ,transformación del cerebro de la madre,transformation of the brain of the mother
160,ARG1,1,AGAINST,159,MA,,,,,el cervell de la mare es prepara per un procés biològic,el cerebro de la madre se prepara por un proceso biológico,the mother's brain prepares  for a biological process
161,ARG1,1,AGAINST,160,RA,,,,,la seva biologia no sap si aquell nadó se'l quedarà o l'haurà de donar a una altra persona,su biología no sabe si aquel bebé se lo quedará o lo tendrá que dar a otra persona,his biology does not know if that baby will stay it or will have to give it at another person
162,ARG1,1,AGAINST,,,,,,,depressió postpart,depresión posparto,depression postpart
163,ARG1,1,AGAINST,162,MA,,,,,estrès posttraumàtic,estrés postraumático,stress posttraumàtic
164,ARG1,1,AGAINST,162;163,MA,,,,, trauma psicològic amb la separació del nadó,trauma psicológico con la separación del bebé,psychological trauma with the separation of the baby
165,ARG1,1,AGAINST,144;145;146;147;148;149;150;151;152;154;155;156;157;158;159;160;161;162;163;164,RA,,,,,la seva salut mental la capacitat les conseqüències que tingui d'aquesta situació dependrà de per vida la vida de la mare ,su salud mental la capacidad las consecuencias que tenga de esta situación dependerá de por vida la vida de la madre,his mental health the capacity the consequences that have of this situation will depend of for life the mother's life
166,ARG1,1,AGAINST,71;111;113;129;130,RA,,,,,no podem permetre si volem precisament garantitzar com diu l'article trenta-nou de la constitució que les dones estiguin bé i estiguin en una bona situació conseqüències psíquiques de la gestació subrogada,no podemos permitir si volamos precisamente garantitzar como dice el artículo treinta y nueve de la constitución que las mujeres estén bueno y estén en una buena situación consecuencias psíquicas de la gestación subrogada,can not permit if we blast precisely garantitzar how says the article thirty-nine of the constitution that the wives are well and are at a good situation psychic consequences of the surrogacy
167,ARG1,1,FAVOUR,,,,,,,pel que estan dient podrien entendre que no creuen en el model de donació d'òrgans que és tan efectiu en el nostre país,por el que están diciendo podrían entender que no crucen en el modelo de donación de órganos que es tan efectivo en nuestro país,for the that are saying could understand that they do not cross at the model of donation of organs that is as effective at our country
168,ARG1,1,AGAINST,167,CA,144;145;146;147;148;149;150;151;152;154;155;156;157;158;159;160;161;162;163;164;165,RA,,,en un procés de donació d'òrgans no tenim aquestes conseqüències,en un proceso de donación de órganos no tenemos estas consecuencias,at a process of donation of organs do not have these consequences
169,ARG1,1,AGAINST,162;163;164,RA,,,,,un ronyó és difícil que tingui una depressió postpart perquè no hi ha part,un riñón es difícil que tenga una depresión posparto porque no hay parte,a kidney is difficult that have a depression postpart so that there is not part
170,ARG1,1,AGAINST,122,RA,,,,,quan donc un determinat òrgan perquè algú m'ho demana és un moment concret un acte determinat,cuando donc uno determinado órgano porque alguien me lo pide es un momento concreto un acto determinado,when donc a determinate organ so that somebody requests it to me is a moment concrete a determinate act
171,ARG1,1,AGAINST,172,RA,,,,,no tinc les conseqüències per al nadó perquè no hi ha nadó,no tengo las consecuencias para el bebé porque no hay bebé,do not have the consequences for the baby so that there is not baby
172,ARG1,1,AGAINST,,,,,,,després d'estar nou mesos al ventre de la seva mare quan totes les hormones estan preparades per veure a la seva mare per olorar la seva mare per reconèixer la seva mare i que en aquell moment agafem el nadó i li traiem de la seva mare,después de estar nueve meses al vientre de su madre cuando todas las hormonas están preparadas para ver a su madre para oler su madre para reconocer su madre y que en aquel momento cojamos el bebé y le sacamos de su madre,after being nine months at his mother's belly when all the hormones are prepared to view at his mother to smell his mother to recognise his mother and that at that moment seize the baby and remove his mother's him
173,ARG1,1,AGAINST,171,RA,,,,,no succeeix a la donació d'òrgans,no sucede a la donación de órganos,no succeeix at the donation of organs
174,ARG1,1,AGAINST,172,RA,,,,,és un atac injustificable,es un ataque injustificable,is an attack injustificable
175,ARG1,1,AGAINST,172,MA,,,,,agafar el nadó i separar de la seva mare quan aquest nadó ha estat nou mesos al ventre de la seva mare i aquest nadó està preparat per una vegada surti del ventre de la seva mare reconèixer-la i estar amb ella,coger el bebé y separar de su madre cuando este bebé ha estado nueve meses al vientre de su madre y este bebé está preparado por una vez salga del vientre de su madre reconocerla y estar con ella,seize the baby and part of his mother when this baby has been nine months at his mother's belly and this baby is prepared for once exit of his mother's belly recognise it and be with her
176,ARG1,1,AGAINST,165;172;175,RA,,,,,pot tenir conseqüències físiques molt importants per la resta de la seva vida,puede tener consecuencias físicas muy importantes por el resto de su vida,can have physical consequences very important for the rest of his life
177,ARG1,1,AGAINST,35;36;59;64,RA,,,,,hem de garantitzar que tindrà una personalitat correcta i que tindrà una igualtat d'oportunitats per desenvolupar-se de la mateixa manera,tenemos que garantitzar que tendrá una personalidad correcta y que tendrá una igualdad de oportunidades para desarrollarse del mismo modo,have to garantitzar that will a correct personality and that will an equality of opportunities to develop  in the same way
178,ARG2,2,FAVOUR,,,,,,,la vulneració del dret a la dignitat,la vulneración del derecho a la dignidad,the violation of the law to the dignity
179,ARG2,1;2,FAVOUR,178,MA,,,,,el dret a la integritat física i moral,el derecho a la integridad física y moral,the law to the physical and moral integrity
180,ARG2,2,FAVOUR,80;86;89,RA,,,,,si ella consenteix altruistament,si ella consenteix altruistamente,if she consenteix altruistament
181,ARG2,1;2,FAVOUR,180,RA,,,,,vulnera la seva integritat física i moral ,vulnera su integridad física y moral,vulnera his physical and moral integrity
182,ARG2,1;2,FAVOUR,178;179;180;181,RA,,,,,totes les dones embarassades se'ls estan vulnerant el dret a la integritat física i moral perquè totes les dones que es queden embarassades poden tindre alguns problemes durant l'embaràs,todas las mujeres embarazadas se los están vulnerando el derecho a la integridad física y moral porque todas las mujeres que se queden embarazadas pueden tener algunos problemas durante el embarazo,all the pregnant wives are the ones vulnerant the law to the physical and moral integrity so that all the wives that stay  pregnant can have some problems during the pregnancy
183,ARG2,1;2,FAVOUR,49,MA,,,,,se'ls està vulnerant també el dret a la recessió perquè no hi ha una clàusula en un contracte,se los está vulnerando también el derecho a la recesión porque no hay una cláusula en un contrato,is the ones vulnerant also the law to the downturn so that there is not a clause at an agreement
184,ARG2,3,FAVOUR,183;185;186,RA,,,,,establim els mateixos supòsits de llei orgànica dos barra dos mil deu que són els supòsits d'avortament legal,establecemos los mismos supuestos de ley orgánica dos barra dos mil manantial que son los supuestos de aborto legal,establish the same suppositions of organic law two bar two thousand spring that are the suppositions of legal abortion
185,ARG2,3,FAVOUR,,,,,,,les dones gestants podran avortar en els mateixos casos que una dona embarassada normal perquè segueixen sent dones,las mujeres gestantes podrán abortar en los mismos casos que una mujer embarazada normal porque siguen siendo mujeres,the wives gestants will be able to abort at the same cases that a normal pregnant wife so that they track being wives
186,ARG2,3,FAVOUR,185,RA,,,,,encara que estigui gestant per una altra persona,aunque esté gestando por otra persona,although it was gestant for another person
187,ARG2,3,AGAINST,163,RA,,,,,creu que és legitim acceptar la mínima possibilitat que una dona pateixi una depressió postpart només per complir el desig d'un tercer,cree que es legitim aceptar la mínima posibilidad que una mujer sufra una depresión posparto solo para cumplir el deseo de un tercer,thinks that it is legitim accept the minimal possibility that a wife suffer a depression postpart only to conform the wish of a third
188,ARG2,3,FAVOUR,187,CA,,,,,no està complint un desig d'un tercer que està complint un somni,no está cumpliendo un deseo de un tercero que está cumpliendo un sueño,is not conforming a wish of a third that is conforming a sleep
189,ARG2,3,FAVOUR,188,MA,,,,,moltes persones volem és ser pares és el nostre somni,muchas personas volamos es ser padres es nuestro sueño,a lot of persons blast is being pause is our sleep
190,ARG2,3,FAVOUR,,,,,,,la dona abans d'haver de ser gestant subrogada el que ha de fer és haver sét mare anteriorment,la mujer antes de tener que ser gestando subrogada el que tiene que hacer es haber sét madre anteriormente,the wife before having to be gestant subrogada what has to make is to have sét mother anteriorly
191,ARG2,3,FAVOUR,190,RA,,,,,si ella ja ha sét mare anteriorment,si ella ya ha sét madre anteriormente,if she already has sét mother anteriorly
192,ARG2,3,FAVOUR,191,RA,,,,,ja sap quin sentiment es té a la panxa,ya sabe qué sentimiento se tiene en la panza,already knows which sentiment has  at the belly
193,ARG2,3,FAVOUR,192,MA,,,,,ja sap quin sentiment produeix un nadó dins seu,ya sabe qué sentimiento produce un bebé para sus adentros,already knows which sentiment produces a baby in his
194,ARG2,3,FAVOUR,192;193,RA,,,,,per tant n'és conscient,por lo tanto es consciente,therefore it is  conscious
195,ARG2,3,FAVOUR,140,MA,,,,,no hi hauran proutes dones,no habrán proutes mujeres,will not have  proutes wives
196,ARG2,3,FAVOUR,140;141;195,CA,,,,,sí que hi hauran proutes dones perquè nosaltres oferim un sistema com el sistema de donació d'òrgans encreuats,sí que habrán proutes mujeres porque nosotros ofrecemos un sistema como el sistema de donación de órganos cruzados,aye that they will have  proutes wives so that we offer a system like the system of donation of organs crossed
197,ARG2,3,FAVOUR,196,RA,,,,,el sistema de la donació d'òrgans encreuat significa que és una família vol un nadó perquè la seva dona no pot gestar perquè el seu úter no és viable alguna persona del seu entorn de confiança que hi hagi sét mare anteriorment i en plena capacitat econòmica gesti per una altra persona aleatòria amb relació epistolar el fill d'una altra persona que ho sol·liciti,el sistema de la donación de órganos cruzado significa que es una familia quiere un bebé porque su mujer no puede gestar porque su útero no es viable alguna persona del suyo en torno a confianza que haya sét madre anteriormente y en plena capacidad económica geste por otra persona aleatoria con relación epistolar el hijo de otra persona que lo solicite,the system of the donation of organs crossed means that it is a family wants to a baby so that his wife can not gestar so that his womb is not viable some person of his environment of confidence that there is sét mother anteriorly and at full economic capacity gesti for another random person with account epistolar the son of another person that solicit it
198,ARG2,3,FAVOUR,197,RA,,,,,d'aquesta manera estem garantint la relació epistolar,de este modo estamos garantizando la relación epistolar,in this way are guaranteeing the account epistolar
199,ARG2,3,AGAINST,50;78,RA,,,,,com gestionarà el cas en què es crei un vincle que no han pogut preveure i la mare gestant no vulgui entregar el nadó,como gestionará el caso en que se crei un vínculo que no han podido prever y la madre gestando no quiera entregar el bebé,how will manage the case at what  crei a tie that have not been able to foresee and the mother gestant do not want to hand the baby
200,ARG2,3,FAVOUR,199,RA,,,,,en cas que no vulgui entregar el nadó llavors ja passaríem procediments legals,en caso de que no quiera entregar el bebé entonces ya pasaríamos procedimientos legales,at case that do not want to hand the baby then already would pass legal procedures
201,ARG2,3,FAVOUR,27,CA,,,,,no hi ha nens a la carta,no hay niños a la carta,there are not boys at the card
202,ARG2,3,FAVOUR,201,RA,,,,,si la dona es queda embarassada de dos nens els fills que tindrà l'altra parella la família comitent seran dos,si la mujer se queda embarazada de dos niños los hijos que tendrá la otra pareja la familia comitente serán dos,if the wife stays  pregnant of two boys the children that will the other couple the family comitent will be two
203,ARG2,3,FAVOUR,,,,,,,reducció selectiva,reducción selectiva,selective cut
204,ARG2,3,FAVOUR,,,,,,,és una aberració,es una aberración,is an aberration
205,ARG2,3,FAVOUR,,,,,,,si tu et fiques en el procediment de la gestació subrogada,si tú te metes en el procedimiento de la gestación subrogada,if you put you at the procedure of the surrogacy
206,ARG2,3,FAVOUR,205,RA,,,,,has de acceptar-ne les conseqüències que se'n deriven tant com a família comitent com la gestant subrogada,tienes que aceptar las consecuencias que se derivan tanto como familia comitente como la gestante subrogada,have to accept the consequences that derive  as much as at family comitent like the gestant subrogada
207,ARG2,3,FAVOUR,,,,,,,els requisits d'idoneïtat,los requisitos de idoneidad,the requisites of suitability
208,ARG2,3,FAVOUR,207,RA,,,,,no qualsevol persona ni pot ser mare gestant ni pot ser família comitent,no cualquiera persona ni puede ser madre gestante ni puede ser familia comitente,no any person or can be mother gestant or can be family comitent
209,ARG2,1,AGAINST,40;121;143;144;145;146;147;148;149;150;151;152;154;155;156;157;158;159;160;161;162;163;164;165;171;176,RA,,,,,creu que les conseqüències psicològiques per la mare pel fet que ha d'entregar el nen fan molt més arriscat aquest embaràs que no pas si se l'hagués de quedar per si mateixa,cree que las consecuencias psicológicas por la madre por el hecho que tiene que entregar el niño hacen mucho más arriesgado este embarazo que no si se lo tuviera que quedar por sí misma,thinks that the psychological consequences for the mother for the fact that has to hand the boy make much more risked this pregnancy that no if it had to it stay for if same
210,ARG2,1,FAVOUR,209,CA,,,,,no té més risc,no tiene más riesgo,does not have more risk
211,ARG2,1,FAVOUR,190;191;192;193;194,RA,,,,,aquesta dona ja ha tingut que haver set mare anteriorment ja sap el que és tindre un fill,esta mujer ya ha tenido que haber siete madre anteriormente ya sabe el que es tener un hijo,this wife already has had that have seven mother anteriorly already knows what is to have a son
212,ARG2,1,FAVOUR,190;191;192;193;194;211,RA,,,,,quan ja ella es fique disposada a ser una mare gestant ja sap les conseqüències que se'n deriven,cuando ya ella se meta dispuesta a ser una madre gestando ya sabe las consecuencias que se derivan,when already she put  had at being a mother gestant already knows the consequences that derive
213,ARG2,2,FAVOUR,184;185,RA,,,,,si durant l'embaràs veu que ella no serà capaç pot avortar fins a les catorze setmanes,si durante el embarazo ve que ella no será capaz puede abortar hasta las catorce semanas,if during the pregnancy views that she will not be capable can abort until the fourteen weeks
214,ARG2,3,FAVOUR,190;191;192;193;194;207,RA,,,,,per la part de la dona gestant que és haver set mare anteriorment,por la parte de la mujer gestante que es haber siete madre anteriormente,for the part of the wife gestant that it is to have seven mother anteriorly
215,ARG2,3,FAVOUR,207,RA,,,,,que tingui suficiència econòmica,que tenga suficiencia económica,that have economic sufficiency
216,ARG2,3,FAVOUR,207,RA,,,,,ha d'haver una prèvia acceptació de les conseqüències,tiene que haber una previa aceptación de las consecuencias,has to have a previous acceptance of the consequences
217,ARG2,3,FAVOUR,207,RA,,,,,tindre una capacitat natural una capacitat d'obra i una capacitat jurídica,tener una capacidad natural una capacidad de obra y una capacidad jurídica,have a natural capacity a capacity of work and a juridical capacity
218,ARG2,3,FAVOUR,217,MA,,,,,que sigui completament conscient del que s'està produint,que sea completamente consciente del que se está produciendo,that it was entirely conscious of the that is producing
219,ARG2,3,FAVOUR,207,RA,,,,,els progenitors comitents ens assimilem completament a l'adopció,los progenitores comitentes nos asimilamos completamente a la adopción,the progenitors comitents assimilate us entirely at the adoption
220,ARG2,3,FAVOUR,219,RA,,,,,sistemes que ja existeixen que ja són efectius,sistemas que ya existen que ya son efectivos,systems that already exist that already are effective
221,ARG2,3,FAVOUR,82;106;167;196;220,RA,119;123;168;173,CA,,,per això el sistema de donació d'òrgans,por eso el sistema de donación de órganos,therefore the system of donation of organs
222,ARG2,3,FAVOUR,8;106;220,RA,119;123;168;173,CA,,,per això el sistema d'adopció,por eso el sistema de adopción,therefore the system of adoption
223,ARG2,3,FAVOUR,8;106;207;220,RA,,,,,el sistema d'adopció estableix uns criteris de valoració d'idoneïtat,el sistema de adopción establece unos criterios de valoración de idoneidad,the system of adoption establishes some criteria of appraisal of suitability
224,ARG2,3,FAVOUR,223,RA,,,,,és a dir si tenen suficiència econòmica,es decir si tienen suficiencia económica,that is to say if have economic sufficiency
225,ARG2,3,FAVOUR,223,RA,,,,,si tenen capacitat educadora,si tienen capacidad educadora,if have educating capacity
226,ARG2,3,FAVOUR,223,RA,,,,,si tenen capacitat social,si tienen capacidad social,if have social capacity
227,ARG2,3,FAVOUR,224;225;226,MA,,,,,és a dir tots els requisits que han de reunir una bona família,es decir todos los requisitos que tienen que reunir una buena familia,that is to say all the requisites that have to total a good family
228,ARG2,3,FAVOUR,227,MA,,,,,uns bons pares de família i unes bones mares de família,unos buenos padres de familia y unas buenas madres de familia,some good parents of family and some good mothers of family
229,ARG2,3,FAVOUR,,,,,,,si no són aptes per l'adopció,si no son aptas por la adopción,if they are not apt for the adoption
230,ARG2,3,FAVOUR,229,RA,,,,,no són aptes per ser pares per gestació subrogada,no son aptas para ser padres por gestación subrogada,are not apt for being pause for surrogacy
231,ARG2,3,FAVOUR,74,RA,,,,,sol hi poden accedir la família o les parelles o les persones que hagin esgotat totes les tècniques de reproducció assistida,solo pueden acceder la familia o las parejas o las personas que hayan agotado todas las técnicas de reproducción asistida,only can access  the family or the couples or the persons that have exhausted all the technicians of reproduction assisted
232,ARG2,3,FAVOUR,233,CA,,,,,ho volem oferir per les persones que no poden,lo queremos ofrecer por las personas que no podan,want to offer it for the persons that can not
233,ARG2,3,FAVOUR,,,,,,,no per les que sol volen,no por las que sol vuelan,no for those that only love
234,ARG2,2,AGAINST,,,,,,,el que hem de fer és ponderar drets,el que tenemos que hacer es ponderar derechos,what have to make is ponderar right
235,ARG2,2,AGAINST,,,,,,,un matrimoni de dos dones ja poden tenir fills mitjançant biològics perquè poden tenir per exemple fecundació in vitro,un matrimonio de dos mujeres ya pueden tener hijos mediante biológicos porque pueden tener por ejemplo fecundación in vitro,a marriage of two wives already can have children by means of biological so that they can have for example fecundació in vitro
236,ARG2,2,AGAINST,235,RA,,,,,poden un trasplantament d'úter en el cas que no puguin,podan un trasplante de útero en el supuesto de que no puedan,can a transplantation of womb at the case that can not
237,ARG2,2,AGAINST,234,MA,,,,,el cas de dos homes hem de ponderar drets,el caso de dos hombres tenemos que ponderar derechos,the case of two men have to ponderar right
238,ARG2,2,AGAINST,237,RA,,,,,són persones que tindran dificultats per tenir fills biològics,son personas que tendrán dificultades para tener hijos biológicos,are persons that will difficulties to have biological children
239,ARG2,2,AGAINST,,,,,,,però no pot passar per davant de la maternitat subrogada,pero no puede pasar por ante la maternidad subrogada,but can not pass for in front of the motherhood subrogada
240,ARG2,2,AGAINST,,,,,,,l'evolució de la ciència ens ha permès avui parlar de la gestació subrogada com una alternativa,la evolución de la ciencia nos ha permitido hoy hablar de la gestación subrogada como una alternativa,the evolution of the science has permitted us today talk of the surrogacy like an alternative
241,ARG2,2,AGAINST,,,,,,,però això no vol dir necessàriament que l'hem d'utilitzar,pero esto no quiere decir necesariamente que lo tenemos que utilizar,but this does not mean necessarily that have to utilise it
242,ARG2,2,AGAINST,240,RA,,,,,existeix la possibilitat de fer una clonació de persones,existe la posibilidad de hacer una clonación de personas,exists the possibility to make a cloning of persons
243,ARG2,2,AGAINST,,,,,,,el fet que es pugui fer vol dir que sigui ètic fer-ho no,el hecho que se pueda hacer quiere decir que sea ético hacerlo no,the fact that can make  means that it was ethic to make it no
244,ARG2,2,AGAINST,239,MA,,,,,prima molt més el dret de la dona a no sentir-se mercantilitzada o a no sentir-se cosificada en pro d'un concret desig de ser pares,delgada mucho más el derecho de la mujer a no sentirse mercantilizada o a no sentirse cosificada en pro de un concreto deseo de ser pares,thin much more the law of the wife at not to hear mercantilitzada or at not to hear cosificada at pro of a concrete wish of being pause
245,ARG2,2,AGAINST,244;116,RA,,,,,la dona i sobretot el nadó té un dret molt més abans,la mujer y sobre todo el bebé tiene un derecho mucho más antes,the wife and especially the baby has a law much more before
246,ARG2,2,AGAINST,126;127,RA,,,,,que la dona pugui renunciar,que la mujer pueda renunciar,that the wife can renounce
247,ARG2,2,AGAINST,246,MA,,,,,que la dona pugui avortar,que la mujer pueda abortar,that the wife can abort
248,ARG2,3,AGAINST,246;247,RA,,,,,això ja ha funcionat per exemple al regne unit,esto ya ha funcionado por ejemplo en el reino unido,this already has functioned for example at the realm united
249,ARG2,3,AGAINST,139;140;142,RA,,,,,no hi havia ningú que ho volia fer al regne unit i marxaven fora,no había nadie que lo quería hacer en el reino unido y marchaban fuera,there was not nobody that wanted to make it at the realm united and left out
250,ARG2,3,AGAINST,,,,,,,un pare que vull fer gestació subrogada en el meu país agafo una dona perquè em gesti al meu nadó i sé que aquesta dona durant nou mesos podrà decidir si avortar o no,un padre que quiero hacer gestación subrogada en mi país cojo una mujer porque me geste a mi bebé y sé que esta mujer durante nueve meses podrá decidir si abortar o no,a father that want to make surrogacy at my country seize a wife so that me gesti at my baby and know that this wife during nine months will be able to decide if abort or no
251,ARG2,3,AGAINST,250,RA,,,,,estic corrent molt risc,estoy corriendo mucho riesgo,am racing a lot risk
252,ARG2,3,AGAINST,126;127,RA,,,,,a lo millor pot ser que la persona que jo he agafat perquè em tingui el fill a sis mesos renunciï,a lo mejor puede ser que la persona que yo he cogido porque me tenga el hijo a seis meses renuncie,at lo better can be that the person that I have seized so that it have me the son at six months renounce
253,ARG2,3,AGAINST,252,RA,,,,,al regne unit el seu sistema no va funcionar perquè moltes persones marxaven del regne unit per por a aquesta inseguretat,en el reino unido su sistema no funcionó porque muchas personas marchaban del reino unido por miedo a esta inseguridad,at the realm united his system did not function so that a lot of persons left of the realm united by fear at this insecurity
254,ARG2,3,AGAINST,250;251;252;253,RA,,,,,les persones que volen tenir la gestació subrogada volen tenir el màxim dret possible i la màxima garantia que tindran el nadó,las personas que quieren tener la gestación subrogada quieren tener el máximo derecho posible y la máxima garantía que tendrán el bebé,the persons that want to have the surrogacy want to have the possible right maximum and the maximum guarantee that will the baby
255,ARG2,3,AGAINST,248,RA,,,,,aquest sistema el que fa és que hi hagi moltes menys dones que ho facin i moltes persones que no ho veuen com una garantia,este sistema el que hace es que haya muchas menos mujeres que lo hagan y muchas personas que no lo ven como una garantía,this system what makes is that there is a lot of less wives that make it and a lot of persons that do not view it like a guarantee
256,ARG2,3,AGAINST,252,MA,,,,,per tant marxin de totes formes perquè creuen o tenen por de que finalment dintre d'un nou mesos no tindran el seu nadó,por lo tanto marchen de todas formas porque creen o tienen miedo de que finalmente dentro de un nueve meses no tendrán su bebé,therefore they leave of all forms so that they think or have fear of that finally inside of a nine months will not his baby
257,ARG2,3,AGAINST,253;256,RA,,,,,el seu sistema no funcioni siga perjudicial,su sistema no funcione sea perjudicial,his system do not function was detrimental
