ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
144,ARG1,1.0,FAVOUR,142;143,RA,,,,,i l'examen es feia sobre Elles,y el examen se hacía sobre Elles,and the examination made  on Them
145,ARG1,2.0,FAVOUR,,,,,,,però és que al final aquesta dignitat de nen ja està sent protegida,pero es que al final esta dignidad de niño ya está siendo protegida,but is that at the end this dignity of boy already is being protected
146,ARG1,2.0,FAVOUR,145,RA,,,,,perquè la sentència del tribunal europeu de drets humans ja va contemplar aquest fet,porque la sentencia del tribunal europeo de derechos humanos ya contempló este hecho,so that the sentence of the European tribunal of human laws already contemplated this fact
147,ARG1,2.0,FAVOUR,146,RA,,,,,als nadons sempre s'inscriuen perquè l'interés del menor sempre Prima,a los bebés siempre se inscriben porque el interés del menor siempre Delgada,at the babies always inscribe  so that the interest of the always Thin minor
148,ARG1,3.0,FAVOUR,16,MA,,,,,ens parlen de la possible explotació que estem patint,nos hablan de la posible explotación que estamos sufriendo,talk us of the possible exploitation that are suffering
149,ARG1,3.0,FAVOUR,148,RA,,,,,és una mirada egoista contra explotació que ja s'està patint a la resta del món,es una mirada egoísta contra explotación que ya se está sufriendo al resto del mundo,is a selfish gaze against exploitation that already is  suffering at the rest in the world
150,ARG1,3.0,FAVOUR,44,RA,,,,,això ja és una realitat,esto ya es una realidad,this already is a reality
151,ARG1,3.0,FAVOUR,150,RA,,,,,és una realitat transnacional impossible de prohibir,es una realidad transnacional imposible de prohibir,is an impossible transnational reality to prohibit
152,ARG1,3.0,FAVOUR,41,RA,,,,,ja tenim una prohibició que ve per l'article deu de la llei de tècniques de reproducció assistida,ya tenemos una prohibición que viene por el artículo debe de la ley de técnicas de reproducción asistida,already have a ban that comes for the article owes of the law of technicians of reproduction assisted
153,ARG1,3.0,FAVOUR,152,RA,,,,,però a causa de l'interès del menor aquests nens s'inscriuen igual,pero a causa del interés del menor estos niños se inscriben igual,but because of the interest of the minor these boys inscribe  the same
154,ARG1,3.0,FAVOUR,153,RA,,,,,posem el cas que jo sóc una dona rica que simplement no em dóna la gana de gestar me'n vaig a ucraïna i llavors jo alquilo el ventre d'una dona i tinc el meu fill torno a espanya i l'inscric,ponemos el caso que yo soy una mujer rica que simplemente no me da la gana de gestar me voy a ucraïna y entonces yo alquilo el vientre de una mujer y tengo mi hijo vuelvo a espanya y lo inscribo,pose the case that I am an affluent wife that simply does not give me the hunger of gestar go  me at ucraïna and then I alquilo the belly of a wife and have my son return at espanya and inscribe it
155,ARG1,3.0,FAVOUR,152,RA,,,,, això és el que passa llavors la prohibició,esto es el que pasa entonces la prohibición,this is what passes then the ban
156,ARG1,3.0,FAVOUR,154;155,RA,,,,,al final no serveix de res,al final no sirve de nada,at the end does not serve of nothing
157,ARG1,,AGAINST,,,,,,,ha parlat de la sentència del tribunal suprem,ha hablado de la sentencia del tribunal supremo,has talked of the sentence of the high court
158,ARG1,,AGAINST,,,,,,,però vostè coneix l'última jurisprudència el tribunal suprem per les quals es dóna preferència a l'ordre públic espanyol pel qual es prohibeix la gestació subrogada la inscripció i el reconeixement de l'afiliació d'aquests nens,pero usted conoce la última jurisprudencia el tribunal supremo por las cuales se da preferencia al orden público español por el cual se prohíbe la gestación subrogada la inscripción y el reconocimiento de la afiliación de estos niños,but you meets the last jurisprudence the high court for which gives  preference at the Spanish public order for which prohibits  the surrogacy the inscription and the recognition of the membership of these boys
159,ARG1,2.0,FAVOUR,146,RA,,,,,la sentencia el tribunal europeu de drets humans,la sentencia el tribunal europeo de derechos humanos,sentences it the European tribunal of human laws
160,ARG1,2.0,FAVOUR,159,RA,,,,,i tot el que ve d'europa és vinculant per tots,y todo el que viene de europa es vinculante por todos,and everything what comes of europa is linking for all
161,ARG1,2.0,FAVOUR,130;146,RA,,,,,a causa de la sentència el tribunal europeu de drets humans va haver-hi la modificació de la llei del registre civil,a causa de la sentencia el tribunal europeo de derechos humanos hubo la modificación de la ley del registro civil,because of the sentence the European tribunal of human laws had  the modification of the law of the civil registry
162,ARG1,3.0,FAVOUR,155;156,RA,,,,,tenim aquesta prohibició que no funciona,tenemos esta prohibición que no funciona,have this ban that does not function
163,ARG1,3.0,FAVOUR,154,RA,,,,,podem anar a un altre país,podemos ir a otro país,can go at another country
164,ARG1,3.0,FAVOUR,46;53;163,RA,,,,,es dóna un turisme reproductiu,se da un turismo reproductivo,gives  a reproductive tourism
165,ARG1,3.0,FAVOUR,164,RA,,,,,les elits domèstiques poden anar i tenir els fills que vulguin explotant a l'índia a ucraïna o a geòrgia,las élites domésticas pueden ir y tener los hijos que quieran explotando a la india a ucraïna o a geòrgia,the domestic elites can go and have the children that want to exploding at the Indian at ucraïna or at geòrgia
166,ARG1,3.0,FAVOUR,165,RA,,,,,perquè al món pobresa té nom de dona,porque al mundo pobreza tiene nombre de mujer,so that at the world poverty has name of wife
167,ARG1,3.0,FAVOUR,166,RA,,,,,aquesta realitat no és una distopia,esta realidad no es una distopía,this reality is not a distopia
168,ARG1,3.0,FAVOUR,167,RA,,,,,és la realitat de moltes dones que no són d'espanya,es la realidad de muchas mujeres que no son de espanya,is the reality of a lot of wives that are not of espanya
169,ARG1,3.0,FAVOUR,57,RA,,,,,la onu diu que la dignitat és assumpte de tots els països,la onu dice que la dignidad es asunto de todos los países,it onu says that the dignity is affair of all the countries
170,ARG1,3.0,FAVOUR,169,RA,,,,,per tant espanya és responsable de que el seus espanyols no violin la dignitat,por lo tanto espanya es responsable de que lo sientas españoles no violen la dignidad,therefore espanya is responsible of that you seat it Spanish do not rape the dignity
171,ARG1,3.0,FAVOUR,170,RA,,,,,no només a espanya,no solo a espanya,no only at espanya
172,ARG1,3.0,FAVOUR,171,RA,,,,,sinó també l'estranger,sino también la extranjero,but also the foreigner
173,ARG1,3.0,FAVOUR,172,RA,,,,,per tant hem de controlar el que fan aquests espanyols fora,por lo tanto tenemos que controlar el que hacen estos españoles fuera,therefore we have to control what make these Spanish out
174,ARG1,3.0,FAVOUR,173,RA,,,,,i l'única forma de fer-ho és afrontar-ho,y la única forma de hacerlo es afrontarlo,and the only form to make it is to affront it
175,ARG1,3.0,FAVOUR,121;122;126,RA,,,,,com ho ha fet islàndia afrontar-ho com ho ha fet el canadà o com ho ha fet sud-àfrica com ho ha fet holanda,como lo ha hecho islàndia afrontarlo como lo ha hecho lo canadà o como lo ha hecho sur-àfrica como lo ha hecho holanda,how has made it islàndia affront it how has made it it canadà or how has made it south-àfrica how has made it holanda
176,ARG1,3.0,FAVOUR,175,RA,,,,,que van trobar Que l'única solució possible era legalitzant-ho amb garanties per les dones i pels menors,que encontraron Que la única solución posible era legalizándolo con garantías por las mujeres y por los menores,that found That the only possible solution was legalising it with guarantees for the wives and for the minors
177,ARG2,2.0,AGAINST,,,,,,,no la realitat d'islàndia,no la realidad de islàndia,no the reality of islàndia
178,ARG2,1.0,AGAINST,90;116;177,RA,,,,,una realitat caracteritzada per l'embaràs i els seus riscos per la dona i els seus drets pels infants,una realidad caracterizada por el embarazo y sus riesgos por la mujer y sus derechos por los niños,a reality characterised by the pregnancy and his risks for the wife and his laws for the girls
179,ARG2,3.0,AGAINST,,RA,,,,,l'informe del comitè de bioètica d'espanya i ètica medicinal No en parlen de l'altruisme,el informe del comité de bioética de espanya y ética medicinal No hablan del altruismo,the report of the committee of bioethics of espanya and ethic medicinal do not talk  of the altruism
180,ARG2,3.0,AGAINST,179,RA,,,,, és que parlen de l'altruisme com si els diners importessin,es que hablen del altruismo como si el dinero importaran,is that they talk of the altruism as if the money imported
181,ARG2,3.0,AGAINST,180,RA,,,,,però els diners només accentuen la mediocritat d'aquesta pràctica,pero el dinero solo acentúan la mediocridad de esta práctica,but the money only stress the mediocrity of this practice
182,ARG2,3.0,AGAINST,,,,,,,si volen poden gestar un fill poden tenir-lo,si vuelen pueden gestar un hijo pueden tenerlo,if they blast can gestar a son can have it
183,ARG2,3.0,AGAINST,182,RA,,,,,i poden donar-lo gratuïtament al sistema nacional d'adopció,y pueden darlo gratuitamente al sistema nacional de adopción,and can give it gratuïtament at the national system of adoption
184,ARG2,3.0,AGAINST,183,RA,,,,,ho fa algú,lo hace alguien,makes it somebody
185,ARG2,3.0,AGAINST,,,,,,,no,no,no
186,ARG2,3.0,AGAINST,69;140,RA,,,,,d'on surten les dones,de donde salen las mujeres,whence exit the wives
187,ARG2,3.0,AGAINST,186,RA,,,,,saber aquest altruisme com es garanteix,saber este altruismo como se garantiza,know this altruism how guarantees
188,ARG2,3.0,AGAINST,187,RA,,,,,com impedeixen que no hi ha coacció,como impiden que no hay coacción,how impede that there is not coercion
189,ARG2,3.0,AGAINST,187,RA,,,,,com impedeixen que no hi ha retribució de sota mà,como impiden que no hay retribución de bajo mano,how impede that there is not reward of under hand
190,ARG2,3.0,AGAINST,189,RA,,,,,la dona no rep cap tipus de compensació,la mujer no recibe ningún tipo de compensación,the wife does not get any type of compensation
191,ARG2,3.0,AGAINST,190,MA,,,,,una dona que afavoreix el seu sistema no es veu ni tan sols compensada,una mujer que favorece su sistema no se ve ni siquiera compensada,a wife that favours his system does not view  not even compensated
192,ARG2,3.0,AGAINST,191,RA,,,,,i ha d'assumir ella sola els riscos i els costos,y tiene que asumir ella suela los riesgos y los costes,and has to assume she sole the risks and the costs
193,ARG2,3.0,AGAINST,124,RA,,,,,com eviten la violència obstètrica com eviten la ferida primal com eviten la reducció selectiva en el seu sistema,como evitan la violencia obstétrica como evitan la herida primal como evitan la reducción selectiva en su sistema,how eschew the violence obstètrica how eschew the wound primal how eschew the selective cut at his system
194,ARG2,3.0,FAVOUR,92;125,RA,,,,,aquestes garanties sanitàries i legals es poden donar perquè tenim el tercer millor sistema sanitari del món,estas garantías sanitarias y legales se pueden dar porque tenemos el tercero mejor sistema sanitario del mundo,these sanitary and legal guarantees can give  so that have the third better sanitary system in the world
195,ARG2,3.0,AGAINST,157;158,RA,,,,,sentència del tribunal suprem,sentencia del tribunal supremo,sentence of the high court
196,ARG2,3.0,AGAINST,195,RA,,,,,la prohibició dóna garanties,la prohibición da garantizabas,the ban gives guarantees
197,ARG2,3.0,AGAINST,196,RA,,,,,i ens garanteix que no infringim les normes,y nos garantiza que no infrinjamos las normas,and guarantees us that no infringim the norms
198,ARG2,3.0,AGAINST,197,RA,,,,,no vulnerem la dignitat,no vulneramos la dignidad,no vulnerem the dignity
199,ARG2,3.0,AGAINST,198,RA,,,,,no mercantilitzem no explotem l'estat de necessitat de les dones,no mercantilizamos no explotamos el estado de necesidad de las mujeres,no mercantilitzem do not explode the state of necessity of the wives
200,ARG2,3.0,AGAINST,,,,,,,ens volen emmirallar amb polítiques progressistes,nos quieren emmirallar con políticas progresistas,want to us emmirallar with progressive politicians
201,ARG2,3.0,AGAINST,200,RA,,,,,però suècia és una política progressista alemanya és una política progressista finlàndia és una política progressista,pero suecia es una política progresista alemana es una política progresista finlàndia es una política progresista,but suècia is a German progressive politician is a progressive politician finlàndia is a progressive politician
202,ARG2,3.0,AGAINST,201,RA,,,,,cap d'elles fomenta la legalització de la gestació subrogada,cabe de ellas fomenta la legalización de la gestación subrogada,cape of them fosters the legalisation of the surrogacy
203,ARG2,3.0,AGAINST,,,,,,, grecia que va legalitzar la gestació subrogada al dos mil catorze per sortir de la crisi,grecia que legalizó la gestación subrogada al dos mil catorce para salir de la crisis,grecia that legalised the surrogacy at the two thousand fourteen to exit of the crisis
204,ARG2,3.0,AGAINST,203,RA,,,,,espanya passarà el mateix,espanya pasará el mismo,espanya will pass the same
205,ARG2,3.0,AGAINST,204,RA,,,,,i estem en un context de capitalisme,y estamos en un contexto de capitalismo,and are at a context of capitalism
206,ARG2,3.0,AGAINST,205,RA,,,,,i qui ens diu que avui és altruista,y quien nos dice que hoy es altruista,and who says us that today is altruistic
207,ARG2,3.0,AGAINST,,,,,,,però d'aquí cinc anys no es modifica per passar la mercantilització,pero de aquí cinco años no se modifica para pasar la mercantilización,but of here five years does not modify  to pass it mercantilització
208,ARG2,3.0,AGAINST,207,RA,,,,,que és el que interessa,que es el que interesa,that it is what interests
209,ARG2,3.0,AGAINST,46;164,MA,,,,,han parlat dels turisme subrogació,han hablado de los turismo subrogación,have talked of the tourism subrogation
210,ARG2,3.0,AGAINST,209,RA,,,,,i és precisament aquest turisme subrogació el que volen que es doni a espanya,y es precisamente este turismo subrogación el que quieren que se dé a espanya,and is precisely this tourism subrogation what want to that give  at espanya
211,ARG2,3.0,AGAINST,199,RA,,,,,perquè mercantilització apareix des del moment en què es cotitza fredament les capacitats psíquiques i biològiques de la dona,porque mercantilización aparece desde el momento en que se cotiza fríamente las capacidades psíquicas y biológicas de la mujer,so that mercantilització appears since the moment at what quotes  coolly the psychic and biological capacities of the wife
212,ARG2,3.0,AGAINST,211,RA,,,,,la finalitat és sotmetre a una dona vulnerable a la voluntat d'una elit política i benestant ,la finalidad es someter a una mujer vulnerable a la voluntad de una élite política y acomodada,the purpose is to subject at a vulnerable wife at the will of a political elite and benestant
213,ARG2,3.0,AGAINST,212,RA,,,,,dona vulnerable perquè segons els principis del respecte a la humanitat i la vulnerabilitat de la integritat personal ens diu que les dones que sotmeten en aquests processos són dones vulnerables econòmicament socialment etcètera,mujer vulnerable porque según los principios del respecto a la humanidad y la vulnerabilidad de la integridad personal nos dice que las mujeres que sometan en estos procesos son mujeres vulnerables económicamente socialmente etcétera,vulnerable wife so that according to the principles of the with regard to the humanity and the vulnerability of the personal integrity says us that the wives that subject at these processes are vulnerable wives economically socially and so on
214,ARG2,3.0,AGAINST,,,,,,,espanya és un país de paridores,espanya es un país de parideras,espanya is a country of paridores
215,ARG2,3.0,AGAINST,214,RA,,,,,perquè tenim un atur del catorze per cent,porque tenemos un paro del catorce por ciento,so that have an unemployment of the fourteen percent
216,ARG2,3.0,AGAINST,214,RA,,,,,perquè ens presenten uns contractes Precaris,porque nos presentan unos contratos Precarios,so that they present us some Precarious agreements
217,ARG2,3.0,AGAINST,214,RA,,,,,hi ha moltes dones a les que sí afecta aquesta legalització,hay muchas mujeres a las que sí afecta esta legalización,there is a lot of wives at those that aye affects this legalisation
218,ARG2,3.0,AGAINST,217,RA,,,,,que no poden i no es poden permetre un sistema universitari,que no poden y no se pueden permitir un sistema universitario,that they can not and can not  permit a university system
219,ARG2,3.0,AGAINST,217,RA,,,,,i quin és el futur laboral que se'ls encamina en aquestes dones,y qué es el futuro laboral que se los encamina en estas mujeres,and which is the labour future that directs the ones at these wives
220,ARG2,3.0,AGAINST,219,RA,,,,,quantes d'elles estarien disposades a gestar un fill per obtenir vint mil euros,cuántas de ellas estarían dispuestas a gestar un hijo para obtener veinte mil euros,how many of them would be had at gestar a son to obtain twenty one thousand euros
221,ARG2,3.0,AGAINST,220,RA,,,,,doncs moltes i totes elles vulnerables,pues muchas y todas ellas vulnerables,then many and all they vulnerable
222,ARG2,3.0,AGAINST,209;221,RA,,,,, no només espanya és una font de turisme de subrogació,no solo espanya es una fuente de turismo de subrogación,no only espanya is a font of tourism of subrogation
223,ARG2,3.0,AGAINST,,,,,,,sinó perquè faran que el part vagi per seguretat social,sino porque harán que el parto vaya por seguridad social,but so that they will make that the childbirth go for social security
224,ARG2,3.0,AGAINST,223,MA,,,,,el part gratis,el parto rasques,the part free
225,ARG2,,AGAINST,224,RA,,,,,finançant a l'elit a les empreses que estan darrere d'aquesta aberració a nivell ètic i social,financiando a la élite a las empresas que están detrás de esta aberración a nivel ético y social,financing at the elite at the companies that are behind this aberration at ethic and social level
226,ARG2,1.0,FAVOUR,,,,,,,d'uns problemes mèdics que es poden donar si no s'estan analitzant suficientment bé,de unos problemas médicos que se pueden dar si no se están analizando suficientemente bien,of some medical problems that can give  if they are not  analysing sufficiently well
227,ARG2,1.0,FAVOUR,226,RA,,,,,els riscos són conseqüència de la mala praxi mèdica,los riesgos son consecuencia de la mala praxis médica,the risks are consequence of the bad praxi medical
228,ARG2,1.0,FAVOUR,125;227,RA,,,,,enfront això és un examen de riscos,enfrente esto es un examen de riesgos,in front this is an examination of risks
229,ARG2,1.0,FAVOUR,228,RA,,,,,com succeeix per exemple per les donacions d'òrgans,como sucede por ejemplo por las donaciones de órganos,how succeeix for example for the donations of organs
230,ARG2,1.0,FAVOUR,229,RA,,,,,si arran de tot l'examen mèdic hi ha un percentatge de riscos que són probables que et succeeixin,si a raíz de todo el examen médico hay un porcentaje de riesgos que son probables que te sucedan,if as a result of all the medical examination there is a percentage of risks that are probable that you succeeixin
231,ARG2,1.0,FAVOUR,230,RA,,,,,aleshores no es permet aquesta donació d'òrgans,entonces no se permite esta donación de órganos,then does not permit  this donation of organs
232,ARG2,1.0,FAVOUR,228,RA,,,,,l'advertència a aquesta dona gestant que hi ha aquests riscos,la advertencia a esta mujer gestante que hay estos riesgos,the warning at this wife gestant that there are these risks
233,ARG2,1.0,FAVOUR,232,RA,,,,,una vegada aquesta dona és advertida que això li pot succeir serà completament lliure,una vez esta mujer es advertida que esto le puede suceder será completamente libre,a time this wife is cautioned that this can him succeir will be entirely free
234,ARG2,1.0,FAVOUR,228,RA,,,,,legislem que hi hagi un examen mèdic eficient,legislamos que haya un examen médico eficiente,legislate that there is an efficient medical examination
235,ARG2,1.0,FAVOUR,110,MA,,,,,i ens han parlat que els infants són un producte,y nos han hablado que los niños son un producto,and have talked us that the girls are a product
236,ARG2,1.0,FAVOUR,235,RA,,,,,els infants són un producte en tot això en el que hi hagi diners implicats,los niños son un producto en todo esto en el que haya dinero implicado,the girls are a product at everything this at what there is money implied
237,ARG2,1.0,FAVOUR,236,RA,,,,,el nostre model es completament altruista,nuestro modelo se completamente altruista,our model  entirely altruistic
238,ARG2,1.0,FAVOUR,237,RA,,,,,a islàndia el model està regit per la seguretat social per la sanitat pública,a islàndia el modelo está regido por la seguridad social por la sanidad pública,at islàndia the model is governed by the social security for the public health
239,ARG2,1.0,FAVOUR,237,RA,,,,,a sud-àfrica o a islàndia s'han prohibit qualsevol tipus d'empresa fundació o d'intermediari que hi hagi entre les dones gestants i la parella contractant,a sur-àfrica o a islàndia se han prohibido cualquier tipo de empresa fundación o de intermediario que haya entre las mujeres gestantes y la pareja contratante,at south-àfrica or at islàndia have prohibited  any type of company foundation or of intermediary that there is among the wives gestants and the contracting couple
240,ARG2,3.0,FAVOUR,236,RA,,,,,és on es creen les màfies,es donde se crean las mafias,is where create  the mafias
241,ARG2,,AGAINST,153,MA,,,,,parlen de l'interés superior del menor,hablan del interés superior del menor,talk of the superior interest of the minor
242,ARG2,,AGAINST,241,RA,,,,,saben que en els últims deu anys ha disminuït l'adopció un vuitanta-cinc per cent,saben que en los últimos diez años ha disminuido la adopción un ochenta y cinco por ciento,know that at the last ten years has diminished the adoption one eighty-five percent
243,ARG2,,AGAINST,242,RA,,,,,per tant quines garanties ofereixen,por lo tanto qué garantías ofrecen,therefore which guarantees offer
244,ARG2,3.0,FAVOUR,242,CA,,,,,que l'adopció hagi disminuït no està significant que la maternitat subrogada no estigui succeint,que la adopción haya disminuido no está significando que la maternidad subrogada no esté sucediendo,that the adoption have diminished is not meaning that the surrogacy was not succeint
245,ARG2,3.0,FAVOUR,153,RA,,,,,s'ha d'inscriure el nen,se tiene que inscribir el niño,has to inscribe  the boy
246,ARG2,3.0,FAVOUR,146;159;161,RA,,,,,el tribunal europeu de drets humans ha dit que forma part dels seus drets fonamentals,el tribunal europeo de derechos humanos ha dicho que forma parte de sus derechos fundamentales,the European tribunal of human laws has said that it forms part of his fundamental laws
247,ARG2,3.0,FAVOUR,246,RA,,,,,com el dret a la identitat,como el derecho a la identidad,like the law to the identity
248,ARG2,3.0,FAVOUR,245,RA,,,,,perquè ha de tenir una nacionalitat i un registre,porque tiene que tener una nacionalidad y un registro,so that it has to have a nationality and a registry
249,ARG2,3.0,FAVOUR,152;248,RA,,,,,això fa que encara que es prohibeixi s'hagi de registrar el nen,esto hace que aunque se prohíba se tenga que registrar el niño,this makes that although it prohibit  have to register  the boy
250,ARG2,3.0,FAVOUR,,,,,,,un model de prohibició eficaç,un modelo de prohibición eficaz,a model of effective ban
251,ARG2,3.0,FAVOUR,156;250,RA,,,,,perquè de moment no existeix a ningun país,porque de momento no existe a ningun país,so that for the moment does not exist at ningun country
252,ARG2,3.0,FAVOUR,154;251,RA,,,,,les elits econòmiques sí que se'n poden anar a països on s'estan explotant,las élites económicas sí que se pueden ir a países donde se están explotando,the economic elites aye that they can  go at countries where are exploding
253,ARG2,3.0,FAVOUR,252,RA,,,,, perquè és molt més barat,porque es mucho más barato,so that it is much cheaper
254,ARG2,3.0,FAVOUR,252,RA,,,,,van allà exploten aquelles dones tenen aquell nen i el registren,van allá explotan aquellas mujeres tienen aquel niño y lo registran,go there explode those wives have that boy and register it
255,ARG2,1.0,FAVOUR,237,RA,,,,,és un sistema com el de Canadà,es un sistema como el de Canadá,is a system like the of Canada
256,ARG2,1.0,FAVOUR,255,RA,,,,,arran de que es va legalitzar va desaparéixer el turisme reproductiu,a raíz de que se legalizó desapareció el turismo reproductivo,as a result of that it legalised  disappeared the reproductive tourism
257,ARG2,1.0,FAVOUR,256,RA,,,,,i la maternitat subrogada a dins del país va augmentar un quatre-cents per cent,y la maternidad subrogada adentro del país aumentó un cuatrocientos por ciento,and the surrogacy in the country augmented a four hundred percent
258,ARG2,1.0,FAVOUR,255,RA,,,,,gran bretanya el que va passar és que no s'estaven donant les garanties Suficients,grande bretanya el que pasó es que no se estaban dando las garantías Suficientes,big bretanya what passed is that they were not  giving the Sufficient guarantees
259,ARG2,1.0,FAVOUR,258,RA,,,,, i el turisme reproductiu va continuar,y el turismo reproductivo continuó,and the reproductive tourism continued
260,ARG2,1.0,FAVOUR,258,RA,,,,,garanties d'un sistema sanitari que és el tercer millor del món,garantizabas de un sistema sanitario que es lo tercero mejor del mundo,guarantees of a sanitary system that is the third better in the world
261,ARG2,1.0,FAVOUR,260,RA,,,,,i el primer millor de tota la unió europea,y lo primero mejor de toda la unión europea,and the first better of all the European union
262,ARG2,1.0,FAVOUR,258,RA,,,,,un sistema de garanties legals europeu i nacional,un sistema de garantías legales europeo y nacional,a system of legal guarantees European and national
263,ARG2,1.0,FAVOUR,262,RA,,,,,que s'aplica i que vetlla sobretot per l'interès del menor,que se aplica y que velatorio sobre todo por el interés del menor,that it applies  and that watches especially for the interest of the minor
264,ARG2,1.0,FAVOUR,263,RA,,,,, i per l'interès de la dona gestant,y por el interés de la mujer gestante,and for the interest of the wife gestant
265,ARG2,1.0,FAVOUR,264,RA,,,,,perquè és la part vulnerable,porque es la parte vulnerable,so that it is the vulnerable part
266,ARG2,,AGAINST,,,,,,,ens estan comparant un sistema el qual es basa en la supervivència i que l'estat té l'obligació de fer-li front amb un simple desig com el desig de ser pares,nos están comparando un sistema el cual se basa en la supervivencia y que el estado tiene la obligación de hacerle frente con un simple deseo como el deseo de ser pares,are comparing us a system which bases  at the survival and that the state has the debenture to face him with a simple wish like the wish to be parents
267,ARG2,1.0,FAVOUR,,,,,,,és una realitat que està succeint a espanya,es una realidad que está sucediendo a espanya,is a reality that is succeint at espanya
268,ARG2,2.0,FAVOUR,,,,,,,una realitat que està legitimant que les persones explotin a fora d'espanya,una realidad que está legitimando que las personas exploten afuera de espanya,a reality that is legitimating that the persons explode outside espanya
269,ARG2,2.0,FAVOUR,,,,,,,si ho prohibim al final acaba succeint igual,si lo prohibimos al final acaba sucediendo igual,if we prohibit it at the end ends succeint the same
270,ARG2,2.0,FAVOUR,269,RA,,,,,passa com la llei seca,pasa como la ley seca,passes like the dry law
271,ARG2,2.0,FAVOUR,270,RA,,,,,es va prohibir l'alcohol,se prohibió el alcohol,prohibited  the alcohol
272,ARG2,2.0,FAVOUR,271,RA,,,,,i igualment es va crear tota una ret de màfies on se seguia venent,e igualmente se creó toda una rinde de mafias donde se seguía vendiendo,and equally created  all a ret of mafias where tracked  selling
273,ARG2,2.0,FAVOUR,271,RA,,,,,la prohibició quan no és eficaç,la prohibición cuando no es eficaz,the ban when is not effective
274,ARG2,2.0,FAVOUR,273,RA,,,,,aquesta prohibició no existeix,esta prohibición no existe,this ban does not exist
275,ARG2,2.0,FAVOUR,274,RA,,,,,donada aquesta realitat,dada esta realidad,given this reality
276,ARG2,2.0,FAVOUR,42;248;249,RA,,,,,i donat que els nens estan Registrant,y dado que los niños están Registrando,and given that the boys are Registering
277,ARG2,2.0,FAVOUR,275,RA,,,,,perquè estan explotant a altres països,porque están explotando en otros países,so that they are exploding at other countries
278,ARG2,2.0,FAVOUR,277,RA,,,,,és un procés garantista on la llibertat de la dona sigui la principal preocupació,es un proceso garantista donde la libertad de la mujer sea la principal preocupación,is a process garantista where the liberty of the wife was the principal worry
279,ARG2,,AGAINST,,,,,,,dos de cada tres del regne unit es veuen forçats a anar a l'estranger,dos de cada tres del reino unido se ven forzados a ir a la extranjero,two of each three of the realm united view  forced to go abroad
280,ARG2,,AGAINST,279,RA,,,,,d'uns mil dos-cents només són de forma altruista,de unos mil doscientos solo son de forma altruista,of some one thousand two hundred only are of altruistic form
281,ARG2,,AGAINST,209,RA,46;53;164,MA,,,això genera turisme reproductiu,esto genera turismo reproductivo,this generates reproductive tourism
282,ARG2,1.0,FAVOUR,258;279,RA,,,,,es va fer erròniament,se hizo erróneamente,made  erroneously
283,ARG2,1.0,FAVOUR,258;282,RA,,,,,perquè no s'estava emportant ni les garanties sanitàries ni les garanties legals,porque no se estaba llevando ni las garantías sanitarias ni las garantías legales,so that it was not  wearing or the sanitary guarantees or the legal guarantees
284,ARG2,1.0,FAVOUR,283,RA,,,,,legalitzar no és liberalitzar,legalizar no es liberalizar,legalise is not to liberalise
285,ARG2,1.0,FAVOUR,283,RA,,,,,és protegir la dignitat de totes les dones del món,es proteger la dignidad de todas las mujeres del mundo,is to protect the dignity of all the wives in the world
286,ARG2,1.0,FAVOUR,285,RA,,,,,perquè tenim els mitjans tenim la voluntat,porque tenemos los medios tenemos la voluntad,so that have the modes have the will
287,ARG2,1.0,FAVOUR,286,RA,,,,,i a més s'ha provat que en altres països ha funcionat,y además se ha probado que en otros países ha funcionado,and besides has proved  that at other countries has functioned
288,ARG2,1.0,FAVOUR,287,RA,,,,,per què no ha de funcionar aquí,por qué no tiene que funcionar aquí,how come does not have to function here
