ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,ADU_CAT,ADU_ES,ADU_EN
122,ARG2,1.0,FAVOUR,121,RA,,,en la informació que hem buscat no ha parlat ninguna sobre evidències psicològiques ni problemes,en la información que hemos buscado no ha hablado ninguna sobre evidencias psicológicas ni problemas,at the information that have sought has not talked ninguna on psychological evidences or problems
123,ARG2,1.0,FAVOUR,1,RA,,,en aquesta imatge veieu instrumentalització,en esta imagen veis instrumentalización,at this image view instrumentalització
124,ARG2,1.0,FAVOUR,1,RA,,,veieu que s'estiga explotant alguna dona,veis que se esté explotando alguna mujer,view that it was exploding  some wife
125,ARG2,1.0,FAVOUR,1,RA,,,veieu que ja estiga mercantilitzat alguna dona,veis que ya esté mercantilizado alguna mujer,view that already was mercantilitzat some wife
126,ARG2,1.0,FAVOUR,123;124;125,RA,,,no,no,no
127,ARG2,1.0,FAVOUR,126,RA,,,qui som nosaltres per a legislar en contra de la solidaritat,quién somos nosotros para legislar en contra de la solidaridad,who are we to legislate against of the solidarity
128,ARG2,1.0,AGAINST,,,,,incoherència moral,incoherencia moral,moral incoherence
129,ARG2,1.0,AGAINST,128,RA,,,un grup minoritari representi un petit col·lectiu que tingui molta força econòmica,un grupo minoritario represente un pequeño colectivo que tenga mucha fuerza económica,a minoritary band represent a small community that have a lot of economic force
130,ARG2,1.0,AGAINST,129,RA,,,i que aquesta força econòmica tingui una repercussió en la vida sociopolítica de la resta dels ciutadans,y que esta fuerza económica tenga una repercusión en la vida sociopolítica del resto de los ciudadanos,and that this economic force have a repercussion at the sociopolitical life of the rest of the citizens
131,ARG2,1.0,AGAINST,129,RA,,,si cinc persones tenen molt de poder en un món de cinquanta,si cinco personas tienen mucho de poder en un mundo de cincuenta,if five persons have a lot of power at a world of fifty
132,ARG2,1.0,AGAINST,131,RA,,,aquestes quaranta-cinc persones restants hauran d'aguantar aquestes lleis a favor de les cinc persones quan ells són la majoria,estas cuarenta y cinco personas restantes tendrán que aguantar estas leyes a favor de las cinco personas cuando ellos son la mayoría,these forty-five remaining persons will have to bear these laws in favour of the five persons when they are most
133,ARG2,2.0,AGAINST,93,MA,,,mos vénen xerrant d'una cosa altruista amb una compensació econòmica,bocado vienen charlando de una cosa altruista con una compensación económica,snack come chatting of an altruistic thing with an economic compensation
134,ARG2,2.0,AGAINST,,,,,per definició de diccionari això no no té un una congruència,por definición de diccionario esto no no tiene uno una congruencia,by definition of dictionary this no does not have one a congruence
135,ARG2,2.0,AGAINST,132,RA,,,aquestes cinc persona no poden tenir un pes sociopolític a la legislació superior a quaranta-cinc persones,estas cinco persona no pueden tener un peso sociopolítico a la legislación superior a cuarenta y cinco persones,these five person can not have a sociopolitical weight at the superior legislation at forty-five persons
136,ARG2,1.0,AGAINST,135,RA,,,per tant això no és ni democràtic no és ni coherent,por lo tanto esto no es ni democrático no es ni coherente,therefore this is not or democratic is not or coherent
137,ARG2,2.0,AGAINST,87,RA,,,el fet d'aprovar una legislació que afavoreix un comerç implicarà que hauran més empreses aquí de nins,el hecho de aprobar una legislación que favorece un comercio implicará que habrán más empresas aquí de nins,the fact to approve a legislation that favours a trade will imply that they will have more companies here of nins
138,ARG2,2.0,AGAINST,137,RA,,,aquestes empreses si volen guanyar més el que han de fer és una tecnologia de manera més barata,estas empresas si quieren ganar más el que tienen que hacer es una tecnología de manera más barata,these companies if they want to gross more what have to make is a tech of more mode barter
139,ARG2,2.0,AGAINST,138,RA,,,que facin els fills més barats perquè són cars,que hagan los hijos más baratos porque son caros,that they make the cheapest children so that they are expensive
140,ARG2,2.0,AGAINST,139,RA,,,cap de ses mostres que els doctorats d'estos estudis baixen de cinquanta mil euros,ninguno de sus muestras que los doctorados de estos estudios bajan de cincuenta mil euros,any of his samples that the doctorates of estos surveys lower of fifty one thousand euros
141,ARG2,2.0,AGAINST,138,RA,,,els els productes que són més barats sempre tenen més Errors,se los productos que son más baratos siempre tienen más Errores,them the ones products that are cheaper always have more Errors
142,ARG2,3.0,AGAINST,141,RA,,,si mos surt un fill de gestació subrogada que que té síndrome de down que té una deficiència,si bocado sale un hijo de gestación subrogada que que tiene síndrome de down que tiene una deficiencia,if snack exits a son of surrogacy that that has syndrome of down that has a deficiency
143,ARG2,3.0,AGAINST,142,RA,,,que faríem,que haríamos,that would make
144,ARG2,3.0,AGAINST,143,RA,,,tu pagues aquesta quantitat per tenir un fill en teoria perfecte,tú pagas esta cantidad para tener un hijo en teoría perfecto,you pay this quantity to have a son at perfect theory
145,ARG2,3.0,AGAINST,,,,,tota gestació subrogada que es durà a estats units i altres Països els volen bessons el volen rossos el volen blancs,toda gestación subrogada que se llevará en estados unidos y otros Países los quieren gemelos lo quieren rubios lo quieren blancos,every surrogacy that will take  at states united and other Countries want to the ones twins want to it blonde want to it white
146,ARG2,3.0,AGAINST,145,RA,,,però sempre el volen d'una característica especial,pero siempre lo quieren de una característica especial,but always want to it of a special characteristic
147,ARG2,3.0,AGAINST,,,,,per això en molts dels casos que han comentat de gran bretanya els anglesos van a l'índia a fer aquesta gestació subrogada escapen d'aquest sistema que no funciona d'aquesta manera,por eso en muchos de los casos que han comentado de grande bretanya los ingleses van a la india a hacer esta gestación subrogada escapan de este sistema que no funciona de este modo,therefore at many of the cases that have commented of big bretanya the English go at the Indian at making this surrogacy escape of this system that does not function in this way
148,ARG2,3.0,AGAINST,147,RA,,,Però van cercar sa òvul a ucrania,Pero buscaron sano óvulo a ucrania,But sought healthy ovule at ucrania
149,ARG2,3.0,AGAINST,148,RA,,,perquè aquestes dones tenen uns rasgos més blancs,porque estas mujeres tienen unos rasgos más blancos,so that these wives have some rasgos whiter
150,ARG2,3.0,AGAINST,147,RA,,,i tornen a l'india per fer la resta del procediment,y vuelven a la india para hacer el resto del procedimiento,and return at the india to make the rest of the procedure
151,ARG2,3.0,AGAINST,63,MA,,,si regne unit és tant perfecte,si reino unido es tanto perfecto,if realm united is so much perfect
152,ARG2,3.0,AGAINST,151,CA,,,com és que els propis anglèsos se'n van a l'india,como es que los propios anglèsos se van al india,how is that the own anglèsos go  at the india
153,ARG2,2.0,AGAINST,,,,,hi ha tres bandes la mare la empresa i s'aparella interessada,hay tres bandas la madre la empresa y se apareja interesada,there are three bands the mother the company and matches  interested
154,ARG2,1.0,AGAINST,,,,,legislar una llei significa que a posteriori hi ha unes interpretacions diferents,legislar una ley significa que a posteriori hay unas interpretaciones diferentes,legislate a law means that with hindsight there are some distinct performances
155,ARG2,1.0,AGAINST,154,RA,,,per tant hi haurà buits Legals,por lo tanto habrá vacíos Legales,therefore there will be Legal voids
156,ARG2,1.0,AGAINST,133,RA,,,quan diem compensant ens referim a compensar potser els nou mesos durant els quals no treballa,cuando decimos compensando nos referimos a compensar quizás los nueve meses durante los cuales no trabaja,when say compensating refer us at compensating perhaps the nine months during which does not work
157,ARG2,1.0,AGAINST,156,CA,,,no és altruista,no es altruista,is not altruistic
158,ARG2,1.0,AGAINST,157,MA,,,és a dir que jo si jo vull regalar sa bicicleta a sa germana què faré li donaré,es decir que yo si yo quiero regalar su bicicleta en su hermana que haré le daré,that is to say that I if I want to give his bicycle at his sister what will make will give him
159,ARG2,1.0,AGAINST,158,RA,,,però jo no he de rebre una compensació econòmica,pero yo no tengo que recibir una compensación económica,but I do not have to get an economic compensation
160,ARG2,1.0,AGAINST,159,RA,,,compensació econòmica per tots els mals que puguin tenir,compensación económica por todos los males que puedan tener,economic compensation for all the harms that can have
161,ARG2,1.0,AGAINST,160,RA,,,el parlament britànic va aprovar la seua llei que era que a partir de del pròxim exercici les dones de la gestació subrogada han de fer la següent dur els tiquets de totes les despeses que tenen per totes les característiques negatives que tinguin davant d'aquest procés,el parlamento británico aprobó su ley que era que a partir de de el próximo ejercicio las mujeres de la gestación subrogada tienen que hacer la siguiente llevar los tickets de todos los gastos que tienen por todas las características negativas que tengan ante este proceso,the British parliament approved his law that was that from of the next exercise the wives of the surrogacy have to make the following take the tickets of all the expenses that have for all the negative characteristics that have in front of this process
162,ARG2,1.0,AGAINST,161,MA,,,però això ja no és altruista,pero esto ya no es altruista,but this no longer is altruistic
163,ARG2,4.0,AGAINST,,,,,per la universitat de massachusetts hi ha un estudi que s'ha fet que s'ha fet fa poc i que està i és el risc de ser d'adopcions és a dir el fet de no poder ser adoptat implica unes conseqüències psicològiques aquestes conseqüències psicològiques pot anar empitjorant a la llarga del temps que el nin no es vegi que és estimat que el nin no es vegi que ningú el fa cas aleshores acaben en suïcidi,por la universidad de massachusetts hay un estudio que se ha hecho que se ha hecho hace poco y que está y es el riesgo de ser de adopciones es decir el hecho de no poder ser adoptado implica unas consecuencias psicológicas estas consecuencias psicológicas puede ir empeorando a la larga del tiempo que lo nin no se vea que es estimado que el nin no se vea que nadie lo hace caso entonces acaben suicide,for the university of massachusetts there is a survey that has made  that it has made  makes little and that is and is the risk of being of adoptions that is to say the fact of not being able to be adopted implies some psychological consequences these psychological consequences can go worsening in the long run of the time that the nin do not view  that it is wanted that the nin do not view  that nobody makes it case then end at suicide
164,ARG2,4.0,AGAINST,163,RA,,,mil cent seixanta-nou centres d'adopció d'arreu del món han estat investigats per aquests psiquiatres i han vist que a la llarga dels darrers vint anys la taxa de suïcidi ha augmentat de dos coma set per cent a un sis coma tres per cent,mil ciento sesenta y nueve centros de adopción de todo el mundo han sido investigados por estos psiquiatras y han visto que a la larga de los últimos veinte años la tasa de suicidio ha aumentado de dos coma siete por ciento a un seis coma tres por ciento,one thousand one hundred sixty-nine centres of adoption from everywhere in the world have been researched by these psychiatrists and have viewed that in the long run of the last twenty years the tax of suicide has augmented of two comma seven percent at a six coma three percent
165,CONC,,AGAINST,,,,,bona tarda primer de tot agrair per aquest debat tan interessant que hem tingut gràcies al públic que ens està mirant ara mateix i els nostres contrincants per aquest debat tan interessant que ens han dit ens han començat plantejant aquesta idea de ser pare com a desig com a necessitat no dret perquè han estat d'acord que no és un dret però bueno han justificat o intentat justificat que és una necessitat parlar-nos d'aquests exemples de mares que han volgut ser mares gestants per un conegut i ens han dit clar la soposada evidència és el dret disset dels drets humans que tothom té un dret a casar-se i fundar una família però mai ens han justificat perquè això voldrà dir que tenen dret a escollir quina serà la seva descendència que ha de ser d'una manera i no d'un altre tot això no ha quedat justificat ha quedat a l'aire què passa amb la descendència i ens han dit també en aquesta realitat en aquest món en què cada cop més es recorre a la gestació subrogada hem de fer front a l'avanç l'avanç tecnològic també en el marc legal i nosaltres hem estat en tot moment defensant que sí que farem front però que ho farem prohibint la gestació subrogada què més ens han plantejat en la seva proposta era fer un sistema una mica més o menys públic una llista d'espera que una relació amb el sistema de sanitat públic que fes front a aquesta gestació subrogada dirien que és altruista però clar ja els hem contestat que mai pot ser altruista si estem compensant econòmicament com ens han admés el temps de la seva feina per exemple d'aquesta dona per tant seria al final també una feina durant aquests nou mesos i que més han parlat molt de les adopcions i de per què no són suposadament una opció ens han dit no és eficaç clar els hem dit si no és eficaç l'imperatiu és aquí fer les adopcions eficaç fer que sigui una manera més ràpida del que és ara i que realment sigui un sistema efectiu per donar famílies a aquests néts que sí que ho necessiten i un fill aquestes famílies que tenen aquest desig de tenir un fill els han dit que no ho voldrien que no ho restringiríem però al cap i a la fi no ho estan incentivant per tant com que aquí es l'imperatiu creiem que no estan defensant el que és important que més han dit bueno com que ho localitzem podem evitar les experiències dolentes associades a la gestació subrogada podem permetre les bones experiències suposadament però és que hem dit que els problemes que plantegem no és possible evitar-los amb una legalització per legalitzar-lo per tant ha de ser una cosa bona presència no només aprofitar l'eina de legalitzar-lo per fer-ho menys dolent per tant quines són aquestes raons pel que és dolent realment en essència primer una incoherència moral hem dit ser pare ser mare és un acte de generositat per tant havia de recórrer a la gestació subrogada necessàriament com a un suposat quasi dret és incoherent amb l'essència mateixa de la maternitat perquè no és generós és avui jo només vull la família si és així no amb l'adopció i per tant també una incoherència quant a drets té més drets el nen que està esperant opció a tenir una família que el pare que vull aquest fill concret segon lloc un impacte social és a dir hem hem desenvolupat un raonament que no ens han contestat ens han dit que intentàvem fer-ho semblar una explotació etcètera mai hem parlat d'això i i bueno ja ens han dit que les compensacions les ha anat més perquè podria ser cap a la fi una feina per tant aquestes despeses s'estan cobrint acaba sent una feina que va ser una explotació també i a més a més seríem una societat que permet una cosificació de la dona per tant tot això també és un impacte social com hem dit tercer lloc l'argument biològic hem demostrat que hi ha un vincle que no estem tenint en compte entre la mare gestant i el fill per tant la dona d'abans no és la mateixa que ha signat que l'ha després i per aquests tres arguments no creiem que sigui possible legalitzar la gestació suposo,buenas tardes antes que nada agradecer por este debate tan interesando que hemos tenido gracias al público que nos está mirando ahora mismo y nuestros contrincantes por este debate tan interesando que nos han dicho nos han empezado planteando esta idea de ser padre como deseo como necesidad no derecho porque han estado de acuerdo que no es un derecho pero bueno han justificado o intentado justificado que es una necesidad hablarnos de estos ejemplos de madres que han querido ser madres gestantes por un conocido y nos han dicho claro la soposada evidencia es el derecho diecisiete de los derechos humanos que todo el mundo tiene un derecho a casarse y fundar una familia pero nunca nos han justificado porque esto querrá decir que tienen derecho a escoger cuál será su descendencia que tiene que ser de una manera y no de otro todo esto no ha quedado justificado ha quedado al aire que pasa con la descendencia y nos han dicho también en esta realidad en este mundo en que cada vez más se recurre a la gestación subrogada tenemos que hacer frente al avance el avance tecnológico también en el marco legal y nosotros hemos estado en todo momento defendiendo que sí que haremos frente pero que lo haremos prohibiendo la gestación subrogada que más nos han planteado en su propuesta era hacer un sistema algo más o menos público una lista de espera que una relación con el sistema de sanidad público que hiciera frente a esta gestación subrogada dirían que es altruista pero claro ya los hemos contestado que nunca puede ser altruista si estamos compensando económicamente como nos han admitido el tiempo de su trabajo por ejemplo de esta mujer por lo tanto seria al final también un trabajo durante estos nueve meses y que más han hablado mucho de las adopciones y de por qué no son supuestamente una opción nos han dicho no es eficaz claro los hemos dicho si no es eficaz el imperativo es aquí hacer las adopciones eficaz hacer que sea una manera más rápida del que es ahora y que realmente sea un sistema efectivo para dar familias a estos nietos que sí que lo necesitan y un hijo estas familias que tienen este deseo de tener un hijo los han dicho que no lo querrían que no lo restringiríamos pero al fin y al cabo no lo están incentivando por tanto como que aquí se el imperativo creemos que no están defendiendo el que es importante que más han dicho bueno como que lo localicemos podemos evitar las experiencias malas asociadas a la gestación subrogada podemos permitir las buenas experiencias supuestamente pero es que hemos dicho que los problemas que planteemos no es posible evitarlos con una legalización para legalizarlo por lo tanto tiene que ser una cosa buena presencia no solo aprovechar la herramienta de legalizarlo para hacerlo menos malo por lo tanto cuáles son estas razones por el que es doliendo realmente en esencia primero una incoherencia moral hemos dicho ser padre ser madre es un acto de generosidad por lo tanto tenía que recurrir a la gestación subrogada necesariamente como un supuesto casi derecho es incoherente con la esencia misma de la maternidad porque no es generoso es hoy yo solo quiero la familia si es así no con la adopción y por tanto también una incoherencia en cuanto a derechos tiene más derechos el niño que está esperando opción a tener una familia que el padre que quiero este hijo concreto segundo lugar un impacto social es decir hemos hemos desarrollado un razonamiento que no nos han contestado nos han dicho que intentábamos hacerlo parecer una explotación etcétera nunca hemos hablado de esto y y bueno ya nos han dicho que las compensaciones las ha ido más porque podría ser hacia el fin un trabajo por lo tanto estos gastos se están cubriendo acaba siendo un trabajo que fue una explotación también y además seríamos una sociedad que permite una cosificación de la mujer por lo tanto todo esto también es un impacto social como hemos dicho tercer lugar el argumento biológico hemos demostrado que hay un vínculo que no estamos teniendo en cuenta entre la madre gestante y el hijo por tanto la mujer de antes no es la misma que ha firmado que lo ha desprendido y por estos tres argumentos no creemos que sea posible legalizar la gestación supongo ,good afternoon first of all appreciate for this debate as interesting that we have had thanks to the public that is looking us right now and our opponents for this debate as interesting that they have said us have commenced us posing this idea of being pause as a wish as a necessity no right so that they have agreed that it is not a law but bueno have justified or attempted justified that it is a necessity talk us of mothers's these examples that have wanted to be mothers gestants for an acquaintance and have said us clear the soposada evidence is the law seventeen of the human laws that everybody has a law to marry  and found a family but never have justified us so that this will mean that have law to choose which will be his descendants that has to be of a mode and no of another everything this has not stayed justified has stayed at the air what passes with the descendants and have said us also at this reality at this world at what increasingly resorts to  the surrogacy have to face at the advance the technological advance also at the legal frame and we have been at all times defending that aye that we will face but that will make it prohibiting the surrogacy what more have posed us at his proposal was to make a system a bit more or less public a list of expects that an account with the system of public health that faced at this surrogacy would say that it is altruistic but clear already have answered the ones that never can be altruist if we are compensating economically how have admitted us the time of his work for example of this wife therefore it would be at the end also a work during these nine months and that more have talked a lot of the adoptions and of how come are not reputedly an option have said us is not effective clear have said the ones if it is not effective the imperative is here make the effective adoptions make that it was a faster mode of the that is now and that really was an effective system to give families at these grandsons that aye that they need it and a son these families that have this wish to have a son have said the ones that they would not want to it that would not restrict it but after all are not it incentivant for as much as that here  the imperative think that they are not defending what is important that more have said bueno as we localise it can eschew the mean experiences associated at the surrogacy can permit the good experiences reputedly but is that we have said that the problems that pose is not possible to eschew them with a legalisation to legalise it therefore it has to be a good thing presence no only take advantage of the tool to legalise it to make it less mean therefore which are these reasons for the that is hurting really in essence first a moral incoherence have said being pause being mother is an act of generosity therefore it had to resort to the surrogacy necessarily as a a supposed almost right is incoherent with the same essence of the motherhood so that it is not generous is today I only want to the family if it is like this no with the adoption and therefore also an incoherence regarding laws has more right the boy that is expecting option at having a family that the father that want to this second concrete son place a social impact that is to say have have developed a reasoning that have not answered us have said us that we attempted make it seem an exploitation and so on never have talked thereof and and bueno already have said us that the compensations the has gone more so that it could be to the end a work therefore these expenses are coating  ends being a work that was an exploitation also and in addition would be a society that permits a reification of the wife therefore everything this also is a social impact how have said third place the biological argument have evidenced that there is a tie that are not taking into account among the mother gestant and the son for so much the wife of before is not the same that has signed that it has released it and for these three arguments do not think that it was possible to legalise the gestation suppose
166,CONC,,FAVOUR,,,,,bé bona tarda el meu nom és laia cunillera gràcies al jurat al públic assistent i a l'equip contrincant per aquest debat tenim així doncs va fer les conclusions i reforçar la nostra tesi el que nosaltres defensem és un model que realment solventa els problemes un model com hem dit semblant al del regne unit un model segur altruista i seriós un model on siguin els pares els que es facin càrrec de les despeses produïdes per l'embaràs i un model on fins i tot l'estat pogués fer càrrec del procés judicial i dels tràmits judicials que aquest procés comportaria bé com hem reiterat la gestació subrogada és quelcom que en els últims anys ha tingut més transcendència i més importància no obstant això la gestació subrogada no és quelcom només del present de fet ja en l'antic testament concretament en el llibre de gènesi setze u setze ja n'hi trobem una menció saray la muller de abraham no li podia donar fills i així doncs la solució fou que la seva criada egípcia agar tingués els fills en nom de sarai ja que ella no ho podia fer i per tant no és quelcom només del present sinó que fins i tot ve de molt més enrere és cert que la ciència avança i per tant avancen les noves tècniques de reproducció assistida les quals no poden ser ignorades ni per la societat ni per les lleis el dret està format per un conjunt de principis i valors que no poden ser ignorats i es positivitzan i es plasmen en les lleis el dret té l'obligació sí l'obligació d'adaptar-se a la nova realitat i no es pot desentendre d'una situació tan important i menys ho pot fer quan entremig hi ha un dret fonamental el dret fonamental emparat per l'article quinze de la nostra constitució el dret a la vida per tant el dret s'ha d'adaptar a la nova realitat considerem que sí a l'hora d'aprovar una llei ens fixéssim en els possibles fraus de llei que se'n poden derivar quan les conseqüències cert que no del tot positiva és que algunes persones és possible que fessin un mal ús no aprovaríem cap llei l'únic que faríem és tenir ordenaments jurídics rígids amb constitucions que mai serien reformada d'altra banda volem remarcar el concepte de maternitat la maternitat també a tingut canvis des dels inicis del temps s'atorgava mitjançant la regla romana mater semper certa es la mare sempre certa això com bé sabem bé perdó mentrestant la paternitat s'atorgava mitjançant presumpció avui dos mil nou en ple segle vint-i-u això ha canviat i fins i tot podem parlar de diversos tipus de maternitat finalment aquesta tècnica de gestació subrogada és una eina i un mecanisme per donar a les famílies que no poden formar-la mitjançant altres tècniques una forma de formar aquesta família no hi ha dret que una persona s'hagi de gastar milers i milers de dòlars i hagi de viatjar a l'altra punta del país ja sigui estats units o sigui a l'europa de l'est per poder ser mares o pares qui som nosaltres per impedir que aquestes persones puguin ser mares o pares qui som nosaltres per impedir-ho quan al darrere hi ha una llei clara i concisa que ho regula però sobretot una llei segura altruista i seriosa moltes gràcies,bueno buenas tardes mi nombre es laia cunillera gracias al jurado al público asistente y al equipo contrincante por este debate tenemos así pues hizo las conclusiones y reforzar nuestra tesis el que nosotros defendemos es un modelo que realmente solventa los problemas un modelo como hemos dicho pareciendo al del reino unido un modelo seguro altruista y serio un modelo donde sean los padres los que se hagan cargo de los gastos producidos por el embarazo y un modelo donde incluso el estado pudiera hacer cargo del proceso judicial y de los trámites judiciales que este proceso comportaría bien cómo hemos reiterado la gestación subrogada es algo que en los últimos años ha tenido más trascendencia y más importancia sin embargo la gestación subrogada no es algo solo del presente de hecho ya en el antiguo testamento concretamente en el libro de génesis dieciséis uno dieciséis ya encontramos una mención saray la mujer de abraham no le podía dar hijos y así pues la solución fue que su criada egipcia agar tuviera los hijos en nombre de sarai puesto que ella no lo podía hacer y por tanto no es algo solo del presente sino que incluso viene de mucho más atrás es cierto que la ciencia avanza y por tanto avancen las nuevas técnicas de reproducción asistida las cuales no pueden ser ignoradas ni por la sociedad ni por las leyes el derecho está formado por un conjunto de principios y valores que no pueden ser ignorados y se positivitzan y se plasman en las leyes el derecho tiene la obligación sí la obligación de adaptarse a la nueva realidad y no se puede desentender de una situación tan importante y menos lo puede hacer cuando entremedias hay un derecho fundamental el derecho fundamental amparado por el artículo quince de nuestra constitución el derecho en la vida por lo tanto el derecho se tiene que adaptar a la nueva realidad consideramos que sí en la hora de aprobar una ley nos fijáramos en los posibles fraudes de ley que se pueden derivar cuando las consecuencias cierto que no del todo positiva es que algunas personas es posible que hicieran un mal uso no aprobaríamos ninguna ley el único que haríamos es tener ordenamientos jurídicos rígidos con constituciones que nunca serían reformada por otro lado queremos remarcar el concepto de maternidad la maternidad también a tenido cambios desde los inicios del tiempo se otorgaba mediante la regla romana mater semper cierta se la madre siempre cierta esto como bien sabemos bien perdón mientras tanto la paternidad se otorgaba mediante presunción hoy dos mil nuevo en pleno siglo veintiuno esto ha cambiado e incluso podemos hablar de varios tipos de maternidad finalmente esta técnica de gestación subrogada es una herramienta y un mecanismo para dar a las familias que no pueden formarla mediante otras técnicas una forma de formar esta familia no hay derecho que una persona se tenga que gastar miles y miles de dólares y tenga que viajar a la otra punta del país ya sea estados unidos o sea al europa del este para poder ser madres o padres quién somos nosotros para impedir que estas personas puedan ser madres o padres quién somos nosotros para impedirlo cuando detrás hay una ley clara y concisa que lo regula pero sobre todo una ley segura altruista y seria muchas gracias,sake good afternoon my name is laia cunillera thanks to the jury at the public assistant and at the squad opponent for this debate have like this then made the conclusions and reinforce our thesis what we defend is a model that really solventa the problems a model how have said alike at the of the realm united a sure altruistic model and serious a model where are the parents those that make  charge of the expenses produced by the pregnancy and a model where even the state could make charge of the judicial process and of the judicial formalities that this process would comport well how have reasserted the surrogacy is quelcom that at the last years has had more transcendence and more importance nevertheless the surrogacy is not quelcom only of the present in fact already at the ancient testament concretely at the book of genesis sixteen u sixteen already find  a quotation saray the wife of abraham could not him give children and like this then the solution was that his Egyptian servant agar had the children on behalf of sarai since she could not it make and therefore it is not quelcom only of the present but that even comes of much more back is some that the science advances and therefore they advance the new technicians of reproduction assisted which can not be ignored or for the society or for the laws the law is formed by a pool of principles and values that can not be ignored and  positivitzan and reflect  at the laws the law has the debenture aye the debenture to adapt  at the new reality and can not  desentendre of an as important situation and less can it make when entremig there is a fundamental law the fundamental law protected for the article fifteen of our constitution the law to the life therefore the law has to adapt  at the new reality consider that aye at the hour to approve a law fixed us at the possible frauds of law that can  derive when the consequences some that no in its entirety positive is that some persons is possible that they made a bad use would not approve any law the only that would make is to have rigid juridical arrangings with constitutions that never would be reformed on the other hand want to remark the concept of motherhood the motherhood also at had changes since the onsets of the time awarded mediating the Roman rule mater semper true  the always true mother this like well know well pardon in the meantime the paternity awarded  by means of conceit today two thousand nine in full century twenty-and-u this has capsized and even can talk of several types of motherhood finally this technician of surrogacy is a tool and a mechanism to give at the families that can not form it by means of other technicians a form to form this family there is not law that a person have to spend  thousands and thousands of dollars and have to travel at the other tip of the country already was states united or was at the europa east to be able to be mothers or parents who are we to impede that these persons can be mothers or parents who are we to impede it when behind there is a clear and concise law that regulates it but especially an altruistic certain law and serious a lot of thank you
