be 0.0 0.06 bé O
perque 953.6 953.81 perquè O
no 953.81 953.87 no O
es 953.87 953.93 és O
eficac 953.93 954.45 eficaç O
mirin 954.73 955.07 mirin O
a 955.52 955.67 a B
espanya 955.67 956.06 espanya I
es 956.06 956.15 es I
prohibeix 956.15 956.43 prohibeix I
d'una 956.43 956.58 d'una I
forma 956.58 956.93 forma I
territorial 957.12 957.76 territorial E
es 958.15 958.29 és O
a 958.29 958.35 a O
dir 958.35 958.56 dir O
no 958.57 958.76 no B
es 958.76 958.87 es I
pot 958.87 959.02 pot I
realitzar 959.02 959.32 realitzar I
la 959.32 959.38 la I
gestacio 959.38 959.71 gestació I
subrogada 959.71 960.25 subrogada I
dins 960.31 960.73 dins I
d'espanya 960.74 961.42 d'espanya E
no 961.92 962.07 no B
obstant 962.07 962.59 obstant I
no 962.77 962.92 no I
poden 962.92 963.26 poden I
en 963.35 963.51 en I
cap 963.51 963.72 cap I
moment 963.72 964.11 moment I
per 964.32 964.43 per I
exemple 964.43 964.89 exemple I
penar 964.89 965.16 penar I
les 965.16 965.28 les I
persones 965.28 965.68 persones I
que 965.68 965.76 que I
ho 965.76 965.79 ho I
fan 965.79 966.02 fan I
fora 966.02 966.36 fora E
perque 966.36 966.87 perquè O
aixo 966.88 967.3 això B
esta 967.46 967.68 està I
fora 967.68 967.9 fora I
la 967.9 968.03 la I
legislacio 968.14 968.63 legislació I
espanyola 968.63 969.08 espanyola E
seria 969.08 969.37 seria B
penar 969.37 969.58 penar I
d'una 969.58 969.72 d'una I
forma 969.72 969.99 forma I
personal 969.99 970.39 personal I
i 970.39 970.42 i I
aniria 970.53 970.81 aniria I
en 970.81 970.92 en I
contra 970.92 971.35 contra I
sobirania 971.35 971.71 sobirania I
dels 971.71 971.83 dels I
altres 971.83 972.06 altres I
estats 972.06 972.53 estats E
per 972.75 972.89 per O
tant 972.89 973.06 tant O
hi 973.06 973.09 hi B
ha 973.09 973.13 ha I
una 973.13 973.26 una I
prohibicio 973.26 973.72 prohibició I
que 973.72 973.83 que I
no 973.83 973.89 no I
es 973.89 973.96 és I
eficac 973.96 974.48 eficaç E
es 974.78 974.91 és O
que 974.91 974.97 que O
no 974.97 975.03 no B
es 975.03 975.1 es E
pot 975.1 975.23 pot O
prohibir 975.23 975.46 prohibir O
millor 975.46 975.76 millor O
per 975.76 975.89 per O
tant 975.89 976.11 tant O
no 976.17 976.47 no O
es 976.6 976.74 es B
pot 976.74 977.03 pot I
prohibir 977.12 977.75 prohibir I
no 977.81 977.98 no I
serveix 977.98 978.41 serveix I
de 978.41 978.51 de I
res 978.51 978.67 res I
la 978.68 978.79 la I
seva 978.79 978.93 seva I
pregunta 978.93 979.24 pregunta I
companya 979.24 979.68 companya I
es 980.2 980.42 és I
etic 980.42 980.78 ètic I
portar 980.78 981.07 portar I
mes 981.07 981.24 més I
nens 981.24 981.47 nens I
al 981.47 981.6 al I
mon 981.6 981.84 món I
quan 981.84 982.02 quan I
ja 982.02 982.13 ja I
n'hi 982.13 982.2 n'hi I
ha 982.2 982.27 ha I
tants 982.27 982.6 tants I
de 982.6 982.67 de I
desemparats 982.67 983.45 desemparats E
perdonin 983.63 983.98 perdonin O
es 984.0 984.12 és O
que 984.12 984.19 que O
no 984.19 984.25 no B
estem 984.25 984.63 estem I
parlant 984.89 985.3 parlant I
de 985.3 985.37 de I
si 985.37 985.49 si I
la 985.49 985.56 la I
maternitat 985.56 985.94 maternitat I
subrogada 985.94 986.27 subrogada I
es 986.28 986.48 és I
etica 986.48 986.81 ètica I
o 986.81 986.86 o I
no 986.86 986.98 no E
es 986.98 987.2 és B
si 987.2 987.35 si I
s'ha 987.35 987.52 s'ha I
de 987.52 987.6 de I
legalitzar 987.6 988.07 legalitzar I
en 988.08 988.25 en I
cap 988.25 988.4 cap I
moment 988.4 988.72 moment I
nosaltres 988.72 989.02 nosaltres I
hem 989.02 989.14 hem I
dit 989.14 989.28 dit I
que 989.28 989.34 que I
la 989.34 989.4 la I
maternitat 989.4 989.77 maternitat I
subrogada 989.77 990.07 subrogada I
sigui 990.07 990.27 sigui I
o 990.27 990.3 o I
no 990.3 990.38 no I
etica 990.38 990.7 ètica E
estem 990.71 991.07 estem O
dient 991.14 991.48 dient O
que 991.48 991.56 que O
es 991.56 991.71 és O
una 991.71 991.87 una O
realitat 991.87 992.53 realitat O
es 992.86 993.02 és O
una 993.02 993.18 una O
realitat 993.18 993.69 realitat O
i 993.94 994.05 i O
es 994.05 994.18 és O
mes 994.18 994.43 més O
es 994.44 994.53 és O
una 994.53 994.66 una O
realitat 994.66 995.03 realitat O
que 995.07 995.25 que O
a 995.25 995.33 a O
mes 995.33 995.68 més O
sigui 995.84 996.14 sigui O
o 996.14 996.2 o O
no 996.2 996.31 no O
sigui 996.31 996.55 sigui O
etica 996.55 996.89 ètica O
no 996.9 997.15 no O
s'esta 997.15 997.47 s'està O
fent 997.47 997.69 fent O
d'una 997.69 997.84 d'una O
forma 997.84 998.21 forma O
etica 998.21 998.56 ètica O
continuem 999.05 999.38 continuem O
amb 999.38 999.49 amb O
el 999.49 999.55 el O
nostre 999.55 999.97 nostre O
primer 1000.03 1000.26 primer O
argument 1000.26 1000.56 argument O
es 1000.57 1000.7 és O
una 1000.7 1000.82 una O
realitat 1000.82 1001.28 realitat O
jo 1001.53 1001.93 jo B
dona 1002.2 1002.61 dona I
no 1003.14 1003.26 no I
vull 1003.26 1003.39 vull I
gestar 1003.39 1003.71 gestar I
me'n 1004.17 1004.33 me'n I
vaig 1004.33 1004.59 vaig I
a 1004.6 1004.71 a I
ucraina 1004.71 1005.29 ucraïna I
i 1005.64 1005.73 i I
que 1005.73 1005.85 què I
passa 1005.85 1006.15 passa I
pues 1006.15 1006.39 pues I
jo 1006.54 1006.68 jo I
alquilo 1006.68 1006.96 alquilo I
mentre 1006.96 1007.42 mentre I
tinc 1007.91 1008.27 tinc I
el 1008.35 1008.52 el I
meu 1008.52 1008.71 meu I
nen 1008.71 1008.87 nen E
per 1008.87 1009.0 per O
encarrec 1009.0 1009.55 encàrrec O
despres 1009.88 1010.18 després O
vaig 1010.18 1010.35 vaig O
a 1010.35 1010.38 a O
espanya 1010.38 1010.75 espanya O
inscric 1010.93 1011.4 inscric O
aquest 1011.4 1011.62 aquest O
nen 1011.62 1011.86 nen O
per 1011.89 1012.05 per O
que 1012.05 1012.25 què O
perque 1012.51 1012.7 perquè O
la 1012.7 1012.76 la O
prohibicio 1012.76 1013.2 prohibició O
com 1013.2 1013.39 com O
ja 1013.39 1013.47 ja O
acabem 1013.47 1013.66 acabem O
de 1013.66 1013.74 de O
demostrar 1013.74 1014.12 demostrar O
es 1014.13 1014.28 és O
paper 1014.28 1014.53 paper O
mullat 1014.53 1014.83 mullat O
i 1014.84 1014.92 i O
perque 1014.92 1015.15 perquè O
no 1015.15 1015.22 no O
es 1015.22 1015.31 es O
pot 1015.31 1015.48 pot O
prohibir 1015.48 1015.75 prohibir O
pitjor 1015.75 1016.08 pitjor O
llavors 1016.71 1017.01 llavors O
que 1017.01 1017.18 que O
aqui 1017.4 1017.72 aquí O
genera 1018.05 1018.4 genera O
aixo 1018.4 1018.67 això O
dona 1018.9 1019.14 dóna O
unes 1019.14 1019.34 unes O
desigualtats 1019.63 1020.19 desigualtats O
dins 1020.19 1020.33 dins O
del 1020.33 1020.44 del O
pais 1020.44 1020.71 país O
perque 1020.71 1020.94 perquè O
nomes 1020.94 1021.14 només B
les 1021.14 1021.29 les I
elits 1021.29 1021.56 elits I
podran 1021.56 1021.81 podran I
acudir 1021.81 1022.06 acudir I
a 1022.06 1022.1 a I
gestacio 1022.1 1022.45 gestació I
subrogada 1022.45 1022.95 subrogada E
pero 1023.21 1023.39 però O
el 1023.4 1023.51 el O
que 1023.51 1023.59 que O
es 1023.59 1023.66 és B
mes 1023.66 1023.81 més I
important 1023.81 1024.31 important I
dona 1024.31 1024.56 dona I
un 1024.75 1024.96 un I
turisme 1024.96 1025.37 turisme I
reproductiu 1025.37 1025.93 reproductiu I
que 1025.93 1026.03 que I
es 1026.03 1026.1 és I
el 1026.1 1026.19 el I
nostre 1026.19 1026.42 nostre I
segon 1026.42 1026.67 segon I
argument 1026.67 1027.07 argument I
perque 1027.98 1028.37 perquè I
com 1029.1 1029.29 com I
acabem 1029.29 1029.59 acabem I
de 1029.59 1029.69 de I
dir 1029.69 1029.9 dir I
les 1030.3 1030.49 les I
dones 1030.49 1030.88 dones I
i 1031.36 1031.47 i I
les 1031.47 1031.62 les I
parelles 1031.62 1031.94 parelles I
que 1031.94 1032.04 que I
s'ho 1032.04 1032.15 s'ho I
poden 1032.15 1032.41 poden I
permetre 1032.41 1032.87 permetre I
se'n 1032.87 1033.1 se'n I
van 1033.1 1033.26 van I
a 1033.27 1033.37 a I
ucraina 1033.37 1033.84 ucraïna I
se'n 1034.34 1034.59 se'n I
van 1034.59 1034.73 van I
a 1034.73 1034.82 a I
georgia 1034.82 1035.21 geòrgia I
i 1035.49 1035.52 i I
se'n 1035.6 1035.84 se'n I
van 1035.84 1036.05 van I
a 1036.06 1036.2 a I
altres 1036.2 1036.5 altres I
paisos 1036.5 1037.1 països I
on 1037.28 1037.44 on I
les 1037.44 1037.6 les I
condicions 1037.6 1038.22 condicions I
de 1038.22 1038.33 de I
les 1038.33 1038.49 les I
dones 1038.49 1038.9 dones I
son 1039.06 1039.5 són I
totalment 1039.73 1040.76 totalment I
denigrants 1040.76 1041.29 denigrants E
on 1041.31 1041.39 on B
les 1041.39 1041.52 les I
dones 1041.52 1041.7 dones I
no 1041.7 1041.79 no I
tenen 1041.79 1042.0 tenen I
cap 1042.0 1042.16 cap I
dret 1042.16 1042.37 dret E
doncs 1042.37 1042.57 doncs O
ells 1042.57 1042.78 ells O
diuen 1042.94 1043.23 diuen O
defensar 1043.23 1043.76 defensar O
els 1043.97 1044.13 els O
drets 1044.13 1044.34 drets O
de 1044.34 1044.41 de O
les 1044.41 1044.55 les O
dones 1044.55 1044.8 dones O
i 1044.8 1044.85 i O
nomes 1044.85 1045.06 només B
posen 1045.06 1045.27 posen I
la 1045.27 1045.34 la I
mirada 1045.34 1045.6 mirada I
a 1045.6 1045.63 a I
espanya 1045.63 1046.06 espanya E
mirin 1046.1 1046.43 mirin B
fora 1046.44 1046.9 fora I
i 1047.21 1047.24 i I
mirin 1047.26 1047.59 mirin I
com 1048.1 1048.27 com I
l'estat 1048.27 1048.53 l'estat I
espanyol 1048.53 1048.85 espanyol I
esta 1048.85 1049.03 està I
sent 1049.03 1049.27 sent I
complice 1049.27 1049.79 còmplice I
d'aquestes 1049.79 1050.2 d'aquestes I
practiques 1050.2 1050.94 pràctiques E
per 1051.43 1051.61 per O
que 1051.61 1051.92 què O
perque 1052.5 1052.71 perquè O
es 1052.71 1052.78 és O
important 1052.78 1053.38 important O
dirien 1053.45 1053.81 dirien O
vostes 1053.81 1054.28 vostès O
mireu 1054.54 1054.83 mireu O
segons 1054.83 1055.17 segons B
l'alt 1055.17 1055.36 l'alt I
comissionat 1055.36 1055.88 comissionat I
de 1055.88 1055.97 de I
l'onu 1055.97 1056.39 l'onu I
la 1056.59 1056.73 la I
dignitat 1056.73 1057.15 dignitat I
de 1057.15 1057.22 de I
les 1057.22 1057.38 les I
persones 1057.38 1058.07 persones I
es 1058.45 1058.66 és I
responsabilitat 1058.67 1059.34 responsabilitat I
de 1059.34 1059.43 de I
tots 1059.43 1059.62 tots I
els 1059.62 1059.73 els I
paisos 1059.73 1060.14 paísos E
per 1060.14 1060.34 per O
tant 1060.34 1060.58 tant O
no 1060.58 1060.65 no B
nomes 1060.65 1060.87 només I
ens 1060.87 1061.0 ens I
hem 1061.0 1061.11 hem I
d'ocupar 1061.11 1061.8 d'ocupar I
dels 1061.85 1062.04 dels I
espanyols 1062.05 1062.61 espanyols E
facin 1062.61 1062.93 facin O
a 1062.93 1062.97 a B
espanya 1062.97 1063.3 espanya I
ens 1063.3 1063.39 ens I
hem 1063.39 1063.47 hem I
d'ocupar 1063.47 1063.76 d'ocupar I
del 1063.76 1063.88 del I
que 1063.88 1063.95 que I
els 1063.95 1064.04 els I
espanyols 1064.04 1064.41 espanyols I
estan 1064.41 1064.65 estan I
fent 1064.65 1064.78 fent I
a 1064.78 1064.81 a I
tot 1064.81 1064.95 tot I
el 1064.95 1065.05 el I
mon 1065.05 1065.28 món E
tindriem 1065.79 1066.06 tindríem O
mes 1066.06 1066.18 més O
opcions 1066.18 1066.59 opcions O
hem 1066.6 1066.71 hem B
intentat 1066.71 1067.08 intentat I
prohibir 1067.08 1067.44 prohibir I
no 1067.7 1067.78 no I
s'ha 1067.78 1067.92 s'ha I
pogut 1067.92 1068.29 pogut I
es 1068.3 1068.43 és I
paper 1068.43 1068.67 paper I
mullat 1068.67 1068.96 mullat E
no 1069.02 1069.15 no B
es 1069.15 1069.25 es I
pot 1069.25 1069.4 pot I
prohibir 1069.4 1069.63 prohibir I
millor 1069.63 1069.94 millor E
l'unica 1070.4 1070.88 l'única B
opcio 1070.88 1071.14 opció I
que 1071.14 1071.23 que I
ens 1071.23 1071.43 ens I
queda 1071.43 1071.77 queda I
es 1072.01 1072.18 és I
legalitzar-ho 1072.18 1072.84 legalitzar-ho I
legalitzar-lo 1072.84 1073.56 legalitzar-lo I
i 1073.72 1073.82 i I
acabar 1073.82 1074.16 acabar I
amb 1074.17 1074.3 amb I
aquesta 1074.3 1074.61 aquesta I
explotacio 1074.61 1075.12 explotació I
de 1075.12 1075.18 de I
les 1075.18 1075.33 les I
dones 1075.33 1075.58 dones I
que 1075.58 1075.67 que I
s'esta 1075.67 1075.89 s'està I
donant 1075.89 1076.1 donant I
a 1076.1 1076.13 a I
altres 1076.13 1076.38 altres I
paisos 1076.38 1076.72 països E
la 1076.72 1076.79 la O
seva 1076.79 1076.94 seva O
pregunta 1076.94 1077.25 pregunta O
companya 1077.25 1077.66 companya O
perque 1077.96 1078.23 perquè B
el 1078.23 1078.34 el I
desig 1078.34 1078.62 desig I
de 1078.62 1078.69 de I
tenir 1078.69 1078.94 tenir I
fills 1078.94 1079.3 fills I
ha 1079.31 1079.4 ha I
de 1079.4 1079.5 de I
passar 1079.5 1079.74 passar I
per 1079.74 1079.88 per I
sobre 1079.88 1080.17 sobre I
de 1080.17 1080.27 de I
drets 1080.27 1080.53 drets I
com 1080.53 1080.65 com I
es 1080.65 1080.77 és I
dignitat 1080.77 1081.21 dignitat I
de 1081.21 1081.29 de I
les 1081.29 1081.45 les I
dones 1081.45 1081.8 dones I
que 1081.8 1081.98 que I
estan 1081.98 1082.28 estan I
ja 1082.28 1082.38 ja I
sotmeses 1082.38 1082.79 sotmeses I
de 1082.79 1082.87 de I
desigualtats 1082.87 1083.38 desigualtats I
a 1083.38 1083.42 a I
dia 1083.42 1083.53 dia I
d'avui 1083.53 1083.9 d'avui E
el 1084.31 1084.41 el B
desig 1084.41 1084.65 desig I
de 1084.65 1084.72 de I
tenir 1084.72 1084.92 tenir I
fills 1084.92 1085.17 fills I
no 1085.17 1085.29 no I
esta 1085.29 1085.52 està I
passant 1085.52 1085.81 passant I
persones 1085.81 1086.34 persones E
estem 1086.34 1086.64 estem O
dient 1086.64 1086.97 dient O
justament 1086.97 1087.72 justament O
que 1087.91 1088.01 que O
son 1088.01 1088.13 són B
aquestes 1088.13 1088.58 aquestes I
elits 1088.63 1088.96 elits I
i 1088.96 1089.01 i I
els 1089.01 1089.1 els I
seus 1089.1 1089.26 seus I
desitjos 1089.26 1089.6 desitjos I
que 1089.6 1089.68 que I
estan 1089.68 1089.83 estan I
explotant 1089.83 1090.19 explotant I
a 1090.19 1090.23 a I
dones 1090.23 1090.43 dones I
a 1090.43 1090.46 a I
altres 1090.46 1090.73 altres I
paisos 1090.73 1091.37 països E
si 1091.63 1091.86 si O
justament 1091.86 1092.34 justament O
no 1092.55 1092.65 no O
estan 1092.65 1092.83 estan O
entenent 1092.83 1093.13 entenent O
la 1093.13 1093.2 la O
nostra 1093.2 1093.45 nostra O
linia 1093.84 1094.14 línia O
es 1094.14 1094.25 és O
que 1094.25 1094.37 que O
hi 1094.37 1094.51 hi O
ha 1094.51 1094.68 ha O
una 1094.69 1094.87 una O
realitat 1094.87 1095.28 realitat O
que 1095.28 1095.37 que O
ja 1095.37 1095.46 ja O
existeix 1095.46 1095.99 existeix O
i 1096.0 1096.08 i O
s'esta 1096.08 1096.47 s'està O
donant 1096.48 1096.76 donant O
a 1096.76 1096.81 a O
terme 1096.81 1097.11 terme O
a 1097.11 1097.14 a O
altres 1097.14 1097.46 altres O
paisos 1097.46 1098.03 països O
pero 1098.4 1098.52 però O
es 1098.59 1098.78 és O
que 1098.78 1098.87 que O
ara 1098.87 1098.96 ara O
anem 1098.96 1099.23 anem O
al 1099.24 1099.38 al O
punt 1099.38 1099.55 punt O
important 1099.55 1100.06 important O
i 1100.55 1100.61 i O
us 1100.61 1100.71 us O
preguntareu 1100.71 1101.29 preguntareu O
si 1101.3 1101.46 si O
no 1101.46 1101.53 no O
es 1101.53 1101.62 es O
pot 1101.62 1101.81 pot O
prohibir 1101.81 1102.16 prohibir O
que 1102.79 1102.88 què O
hem 1102.88 1103.0 hem O
de 1103.0 1103.09 de O
fer 1103.09 1103.29 fer O
si 1103.29 1103.42 sí O
que 1103.42 1103.54 què O
soluciona 1103.54 1103.99 soluciona O
legalitzar 1103.99 1104.47 legalitzar O
doncs 1104.88 1105.03 doncs O
adoptarem 1105.03 1105.54 adoptarem B
el 1105.59 1105.69 el I
model 1105.69 1105.96 model I
d'islandia 1105.96 1106.57 d'islàndia I
o 1106.78 1106.92 o I
el 1106.92 1107.02 el I
model 1107.02 1107.22 model I
de 1107.22 1107.29 de I
sud-africa 1107.29 1107.8 sud-àfrica E
per 1107.8 1107.91 per O
exemple 1107.91 1108.29 exemple O
en 1109.08 1109.21 en B
aquests 1109.21 1109.45 aquests I
models 1109.45 1110.04 models I
el 1111.71 1111.82 el I
que 1111.82 1111.92 que I
s'especifica 1111.92 1112.7 s'especifica I
es 1112.71 1112.93 és I
que 1112.93 1113.11 que I
tant 1113.12 1113.28 tant I
islandesos 1113.28 1113.86 islandesos I
com 1113.86 1114.02 com I
persones 1114.02 1114.31 persones I
de 1114.31 1114.37 de I
sud-africa 1114.37 1114.83 sud-àfrica I
el 1114.83 1114.89 el I
que 1114.89 1114.99 que I
feien 1114.99 1115.33 feien I
era 1115.36 1115.5 era I
aixo 1115.5 1115.74 això I
marxaven 1116.0 1116.36 marxaven I
a 1116.36 1116.39 a I
altres 1116.39 1116.62 altres I
paisos 1116.62 1117.06 països I
i 1117.25 1117.34 i I
el 1117.34 1117.43 el I
que 1117.43 1117.53 que I
van 1117.54 1117.71 van I
un 1117.71 1117.8 un I
mentre 1117.8 1118.1 mentre I
tenien 1118.1 1118.45 tenien I
el 1118.53 1118.6 el I
seu 1118.6 1118.8 seu I
nen 1118.8 1118.95 nen I
per 1118.95 1119.05 per I
lloguer 1119.05 1119.36 lloguer E
quina 1120.08 1120.32 quina O
va 1120.32 1120.4 va B
ser 1120.4 1120.53 ser I
la 1120.53 1120.59 la I
solucio 1120.59 1120.94 solució I
que 1120.94 1121.03 que I
van 1121.03 1121.16 van I
posar 1121.17 1121.48 posar I
veure 1121.48 1121.7 veure I
que 1121.7 1121.82 que I
prohibir 1121.82 1122.22 prohibir I
no 1122.22 1122.31 no I
es 1122.31 1122.42 es I
podia 1122.42 1122.91 podia I
doncs 1123.39 1123.65 doncs I
van 1123.65 1123.81 van I
legalitzar-ho 1123.81 1124.34 legalitzar-ho I
dins 1124.34 1124.53 dins I
del 1124.53 1124.66 del I
pais 1124.66 1125.02 país I
amb 1125.05 1125.26 amb I
unes 1125.26 1125.54 unes I
garanties 1125.55 1126.41 garanties E
i 1126.73 1126.89 i O
per 1126.89 1127.11 per O
que 1127.11 1127.37 què O
aixo 1127.39 1127.74 això O
sera 1127.74 1128.09 serà O
util 1128.09 1128.43 útil O
perque 1128.43 1128.69 perquè O
podem 1128.69 1128.94 podem B
fer-ho 1128.94 1129.13 fer-ho I
perque 1129.13 1129.32 perquè I
la 1129.32 1129.38 la I
nostra 1129.38 1129.58 nostra I
sanitat 1129.58 1129.94 sanitat I
es 1129.94 1130.04 és I
la 1130.04 1130.13 la I
tercera 1130.13 1130.49 tercera I
millor 1130.49 1130.72 millor I
del 1130.72 1130.86 del I
mon 1130.86 1131.11 món E
per 1131.91 1132.05 per O
tant 1132.05 1132.39 tant O
la 1132.62 1132.73 la B
solucio 1132.73 1133.38 solució I
perque 1133.7 1134.11 perquè I
aixo 1134.33 1134.65 això I
s'acabi 1134.65 1135.06 s'acabi I
perque 1135.06 1135.25 perquè I
acabem 1135.25 1135.46 acabem I
amb 1135.46 1135.57 amb I
l'explotacio 1135.57 1136.07 l'explotació I
de 1136.07 1136.13 de I
les 1136.13 1136.28 les I
dones 1136.28 1136.5 dones I
d'ucraina 1136.5 1136.96 d'ucraïna I
acabem 1136.99 1137.34 acabem I
amb 1137.34 1137.43 amb I
l'explotacio 1137.44 1137.88 l'explotació I
les 1137.88 1138.01 les I
dones 1138.01 1138.19 dones I
de 1138.19 1138.26 de I
l'india 1138.26 1138.61 l'índia I
perque 1138.61 1138.78 perquè I
acabem 1138.78 1139.07 acabem I
amb 1139.08 1139.18 amb I
l'explotacio 1139.18 1139.69 l'explotació I
de 1139.69 1139.75 de I
les 1139.75 1139.88 les I
dones 1139.88 1140.12 dones I
de 1140.12 1140.22 de I
georgia 1140.22 1140.71 geòrgia I
es 1140.91 1141.08 és I
legalitzar 1141.08 1141.55 legalitzar I
dins 1141.55 1141.76 dins I
del 1142.2 1142.38 del I
pais 1142.38 1142.71 país I
amb 1142.96 1143.13 amb I
un 1143.13 1143.26 un I
proces 1143.26 1143.64 procés I
garantista 1143.64 1144.39 garantista E
garantista 1144.61 1145.35 garantista B
pels 1145.57 1145.75 pels I
drets 1145.75 1145.99 drets I
de 1145.99 1146.06 de I
les 1146.06 1146.22 les I
dones 1146.22 1146.64 dones E
i 1146.65 1146.75 i O
garantista 1146.75 1147.34 garantista B
pels 1147.34 1147.55 pels I
drets 1147.55 1147.81 drets I
dels 1147.81 1148.0 dels I
nens 1148.0 1148.44 nens E
perque 1149.0 1149.21 perquè O
el 1149.21 1149.27 el B
que 1149.27 1149.33 que I
esta 1149.33 1149.49 està I
fent 1149.49 1149.64 fent I
l'estat 1149.64 1149.88 l'estat I
espanyol 1149.88 1150.21 espanyol I
amb 1150.21 1150.3 amb I
aquesta 1150.3 1150.61 aquesta I
prohibicio 1150.61 1151.32 prohibició I
es 1151.57 1151.93 és I
simplement 1151.97 1152.67 simplement I
ser 1152.67 1152.84 ser I
complice 1152.84 1153.25 còmplice I
d'aquestes 1153.25 1153.6 d'aquestes I
violacions 1153.6 1153.95 violacions I
de 1153.95 1154.02 de I
drets 1154.02 1154.25 drets I
humans 1154.25 1154.7 humans E
mirin 1155.46 1156.0 mirin O
l'agenda 1156.03 1156.5 l'agenda B
del 1156.5 1156.61 del I
desenvolupament 1156.61 1157.14 desenvolupament I
sostenible 1157.14 1157.59 sostenible I
es 1157.59 1157.68 és I
algo 1157.68 1157.85 algo I
que 1157.85 1157.93 que I
s'ha 1157.94 1158.0 s'ha I
d'aplicar 1158.0 1158.33 d'aplicar I
tot 1158.33 1158.47 tot I
el 1158.47 1158.58 el I
mon 1158.58 1158.83 món I
i 1159.06 1159.15 i I
la 1159.15 1159.25 la I
solucio 1159.25 1159.81 solució I
es 1159.92 1160.1 és I
legalitzar 1160.1 1160.58 legalitzar E
moltes 1160.73 1161.01 moltes O
gracies 1161.01 1161.44 gràcies O
soc 1199.35 1199.57 sóc O
en 1199.57 1199.67 en B
gorka 1199.67 1199.88 gorka I
samaniego 1199.88 1200.28 samaniego I
i 1200.28 1200.33 i I
procedia 1200.33 1200.76 procedia I
primer 1200.76 1201.01 primer I
torn 1201.01 1201.17 torn I
de 1201.17 1201.27 de I
refundacio 1201.27 1201.75 refundació I
de 1201.75 1201.83 de I
l'equip 1201.83 1202.11 l'equip I
en 1202.11 1202.24 en I
contra 1202.24 1202.46 contra I
de 1202.46 1202.52 de I
l'universitat 1202.52 1202.92 l'universitat I
autonoma 1202.92 1203.25 autònoma I
de 1203.25 1203.32 de I
barcelona 1203.32 1203.81 barcelona I
i 1203.85 1203.93 i I
ho 1203.93 1203.98 ho I
fare 1203.98 1204.19 faré I
en 1204.19 1204.28 en I
primer 1204.28 1204.47 primer I
lloc 1204.47 1204.66 lloc I
dient 1204.66 1205.1 dient I
que 1205.5 1205.61 que I
nosaltres 1205.61 1205.9 nosaltres I
ens 1205.9 1206.03 ens I
oposem 1206.03 1206.34 oposem I
a 1206.34 1206.38 a I
la 1206.38 1206.45 la I
gestacio 1206.45 1206.72 gestació I
subrogada 1206.72 1207.24 subrogada I
com 1207.24 1207.49 com I
una 1207.49 1207.67 una I
forma 1207.67 1208.14 forma I
de 1208.21 1208.29 de I
portar 1208.29 1208.62 portar I
fills 1208.62 1208.81 fills I
al 1208.81 1208.91 al I
mon 1208.91 1209.25 món E
com 1209.26 1209.46 com O
una 1209.46 1209.6 una O
forma 1209.6 1209.87 forma O
activa 1209.87 1210.23 activa O
de 1210.23 1210.32 de O
portar 1210.32 1210.6 portar O
fills 1210.6 1210.75 fills O
al 1210.75 1210.83 al O
mon 1210.83 1211.11 món O
i 1211.52 1211.6 i O
com 1211.6 1211.8 com O
que 1211.8 1211.9 que O
nosaltres 1211.9 1212.28 nosaltres O
considerem 1212.28 1212.75 considerem B
que 1213.47 1213.61 que I
portar 1213.61 1213.92 portar I
fills 1213.92 1214.05 fills I
al 1214.05 1214.13 al I
mon 1214.13 1214.35 món I
es 1214.52 1214.69 és I
immoral 1214.69 1215.22 immoral E
estem 1216.26 1216.51 estem O
en 1216.51 1216.6 en O
contra 1216.6 1216.85 contra O
de 1216.85 1216.91 de O
la 1216.91 1216.97 la O
gestacio 1216.98 1217.24 gestació O
subrogada 1217.25 1217.7 subrogada O
i 1217.88 1217.97 i O
explicarem 1217.97 1218.61 explicarem O
el 1218.89 1219.03 el O
perque 1219.03 1219.29 perquè O
d'aixo 1219.29 1219.61 d'això O
abans 1219.94 1220.18 abans O
de 1220.18 1220.28 de O
tot 1220.28 1220.49 tot O
pero 1220.49 1220.73 però O
ens 1220.74 1220.89 ens O
hem 1220.89 1220.97 hem O
de 1220.97 1221.03 de O
donar 1221.03 1221.26 donar O
compte 1221.26 1221.52 compte O
que 1221.52 1221.62 que O
tots 1221.62 1221.77 tots B
els 1221.77 1221.87 els I
arguments 1221.87 1222.27 arguments I
en 1222.27 1222.41 en I
contra 1222.41 1222.71 contra I
que 1222.71 1222.78 que I
ens 1222.78 1222.89 ens I
donen 1222.89 1223.13 donen I
equip 1223.13 1223.39 equip I
a 1223.39 1223.46 a I
favor 1223.46 1223.82 favor I
a 1223.82 1223.88 a I
totes 1223.88 1224.39 totes I
les 1224.39 1224.49 les I
coses 1224.49 1224.68 coses I
negatives 1224.68 1225.13 negatives I
que 1225.13 1225.19 que I
ens 1225.19 1225.28 ens I
diu 1225.28 1225.43 diu I
l'equip 1225.43 1225.68 l'equip I
a 1225.68 1225.73 a I
favor 1225.73 1226.19 favor I
son 1226.43 1226.69 són I
coses 1226.69 1226.92 coses I
que 1226.92 1227.01 que I
succeeixen 1227.01 1227.54 succeeixen I
quan 1227.54 1227.75 quan I
hi 1227.75 1227.83 hi I
ha 1227.83 1227.99 ha I
un 1228.03 1228.18 un I
requisit 1228.18 1228.64 requisit I
que 1229.15 1229.25 que I
es 1229.25 1229.37 és I
que 1229.37 1229.47 que I
a 1229.47 1229.5 a I
espanya 1229.5 1229.87 espanya I
estigui 1229.87 1230.33 estigui I
