benvinguts 28.71 29.32 benvinguts O
siguin 805.53 805.85 siguin I
objecte 805.85 806.23 objecte I
d'un 806.23 806.37 d'un I
negoci 806.37 806.87 negoci E
es 807.63 807.82 és O
mes 807.82 808.06 més O
vostes 808.06 808.33 vostés O
ens 808.33 808.51 ens O
parlen 808.51 808.79 parlen O
dels 808.79 809.08 dels O
drets 809.09 809.31 drets O
i 809.31 809.36 i O
les 809.36 809.49 les O
llibertats 809.49 810.07 llibertats O
dels 810.11 810.34 dels O
nadons 810.34 810.82 nadons O
i 811.19 811.29 i O
nosaltres 811.29 811.61 nosaltres O
els 811.61 811.76 els O
hi 811.76 811.8 hi O
diem 811.8 812.05 diem O
que 812.05 812.15 que O
la 812.15 812.24 la B
millor 812.24 812.57 millor I
forma 812.57 813.0 forma I
de 813.0 813.1 de I
protegir-los 813.1 813.87 protegir-los I
es 813.93 814.11 és I
controlar 814.11 814.63 controlar I
aquest 814.63 814.86 aquest I
proces 814.89 815.34 procés E
controlar 815.67 816.29 controlar O
aquest 816.3 816.53 aquest O
proces 816.53 816.87 procés O
legalitzant 816.87 817.49 legalitzant B
tambe 818.07 818.26 també O
ens 818.26 818.36 ens O
agradaria 818.36 818.79 agradaria O
que 818.79 818.9 que B
en 819.61 819.74 en I
el 819.74 819.83 el I
seu 820.06 820.26 seu I
torn 820.26 820.42 torn I
de 820.42 820.49 de I
refutacio 820.49 821.15 refutació I
justament 821.48 821.94 justament I
ens 821.94 822.03 ens I
expliquessin 822.03 822.49 expliquessin I
que 822.49 822.57 què I
es 822.57 822.65 és I
exactament 822.65 823.11 exactament I
llibertat 823.12 823.53 llibertat I
individual 823.53 824.02 individual I
del 824.02 824.16 del I
nado 824.16 824.47 nadó E
perque 824.77 825.11 perquè B
realment 825.2 826.05 realment I
per 826.07 826.24 per I
la 826.24 826.33 la I
proteccio 826.33 826.99 protecció I
justament 827.2 827.69 justament I
de 827.69 827.77 de I
la 827.77 827.83 la I
infancia 827.83 828.4 infància I
el 828.4 828.47 el I
tribunal 828.47 828.81 tribunal I
europeu 828.81 829.15 europeu I
de 829.15 829.24 de I
drets 829.24 829.5 drets I
humans 829.5 829.87 humans I
ja 829.91 830.11 ja I
s'ha 830.11 830.21 s'ha I
encarregat 830.21 830.86 encarregat I
de 831.11 831.23 de I
protegir 831.23 831.7 protegir I
aquests 831.7 832.03 aquests I
nens 832.03 832.32 nens I
amb 832.33 832.48 amb I
les 832.48 832.59 les I
seves 832.59 832.83 seves I
sentencies 832.83 833.4 sentències E
que 833.4 833.49 que B
s'han 833.49 833.66 s'han I
transposat 833.66 834.23 transposat I
a 834.48 834.58 a I
la 834.58 834.66 la I
llei 834.66 834.83 llei I
europea 834.83 835.38 europea I
amb 835.4 835.56 amb I
la 835.56 835.63 la I
reforma 835.63 836.09 reforma I
de 836.09 836.17 de I
la 836.17 836.25 la I
llei 836.25 836.42 llei I
del 836.42 836.52 del I
registre 836.52 836.86 registre I
civil 836.86 837.13 civil I
de 837.13 837.22 de I
dos 837.22 837.37 dos I
mil 837.37 837.53 mil I
disset 837.53 837.97 disset E
es 838.76 838.92 és O
que 838.92 839.04 que O
realment 839.04 839.48 realment O
al 839.48 839.56 al O
final 839.56 839.99 final O
la 840.45 840.51 la O
seva 840.51 840.81 seva O
linia 840.82 841.13 línia O
xoca 841.13 841.45 xoca O
totalment 841.51 841.96 totalment O
amb 841.96 842.06 amb O
la 842.06 842.12 la O
nostra 842.12 842.43 nostra O
la 842.43 842.5 la O
seva 842.5 842.67 seva O
pregunta 842.67 843.0 pregunta O
company 843.0 843.4 company O
moltes 843.56 843.79 moltes O
gracies 843.79 844.07 gràcies O
companya 844.07 844.44 companya O
vivim 844.91 845.26 vivim B
en 845.26 845.37 en I
un 845.37 845.47 un I
estat 845.47 845.85 estat I
que 845.85 845.94 que I
no 845.94 846.05 no I
garanteix 846.05 846.42 garanteix I
la 846.42 846.5 la I
nostra 846.5 846.76 nostra I
sobirania 846.76 847.2 sobirania I
nacional 847.2 847.73 nacional E
com 847.95 848.18 com B
podra 848.18 848.44 podrà I
aquest 848.44 848.78 aquest I
garantitzar 849.32 849.9 garantitzar I
que 849.9 849.98 que I
la 849.98 850.06 la I
gestacio 850.06 850.41 gestació I
subrogada 850.41 851.04 subrogada I
es 851.17 851.29 es I
faci 851.29 851.52 faci I
de 851.52 851.61 de I
forma 851.61 851.92 forma I
etica 851.92 852.23 ètica E
i 852.73 852.84 i O
tant 852.84 853.11 tant O
que 853.11 853.2 que O
podra 853.2 853.5 podrà O
ser 853.5 853.66 ser O
per 853.73 853.94 per O
que 853.94 854.04 què O
perque 854.04 854.26 perquè B
la 854.26 854.32 la I
seguretat 854.33 854.93 seguretat I
social 854.93 855.31 social I
es 855.32 855.47 és I
la 855.47 855.58 la I
tercera 855.58 856.17 tercera I
millor 856.21 856.58 millor I
del 856.58 856.72 del I
mon 856.72 856.97 món E
sent 857.16 857.39 sent O
de 857.39 857.45 de O
les 857.45 857.57 les O
capdavanteres 857.57 858.18 capdavanteres O
d'europa 858.18 858.62 d'europa O
justa 858.62 858.87 justa O
la 858.9 859.0 la O
nostra 859.0 859.24 nostra O
proposta 859.24 859.83 proposta O
es 860.13 860.22 es O
basa 860.22 860.43 basa O
en 860.43 860.52 en B
que 860.52 860.63 què I
tot 860.63 860.81 tot I
aixo 860.81 861.12 això I
sigui 861.12 861.41 sigui I
altruista 861.41 861.96 altruista E
per 862.5 862.67 per O
que 862.67 862.87 què O
perque 863.21 863.46 perquè B
podem 863.46 863.73 podem I
fer-ho 863.73 864.08 fer-ho I
i 864.11 864.21 i I
perque 864.21 864.48 perquè I
ja 864.48 864.64 ja I
s'ha 864.64 864.8 s'ha I
fet 864.8 865.16 fet I
ja 865.76 865.92 ja I
s'ha 865.92 866.05 s'ha I
fet 866.05 866.24 fet I
al 866.24 866.33 al I
canada 866.33 866.82 canadà I
s'ha 867.1 867.33 s'ha I
fet 867.33 867.51 fet I
a 867.51 867.55 a I
islandia 867.55 868.12 islàndia I
i 868.18 868.26 i I
s'ha 868.26 868.41 s'ha I
fet 868.41 868.57 fet I
a 868.57 868.62 a I
sud-africa 868.62 869.28 sud-àfrica E
com 869.52 869.66 com O
tenim 869.66 869.89 tenim O
els 869.89 869.99 els B
diferents 869.99 870.35 diferents I
informes 870.35 870.9 informes I
que 871.21 871.34 que I
ho 871.34 871.4 ho I
demostren 871.4 871.98 demostren I
ara 872.28 872.44 ara I
continuem 872.44 872.82 continuem I
amb 872.82 872.93 amb I
la 872.93 872.99 la I
nostra 872.99 873.28 nostra I
linia 873.28 873.64 línia I
directament 874.38 874.85 directament I
amb 874.85 874.94 amb I
la 874.94 875.0 la I
seva 875.0 875.26 seva I
com 875.26 875.43 com I
ja 875.43 875.52 ja I
hem 875.52 875.62 hem I
plantejat 875.62 876.17 plantejat I
en 876.53 876.67 en I
primer 876.67 876.92 primer I
lloc 876.92 877.13 lloc I
com 877.13 877.25 com I
ja 877.25 877.31 ja I
ha 877.31 877.34 ha I
dit 877.34 877.46 dit I
el 877.46 877.53 el I
nostre 877.53 877.76 nostre I
introductor 877.76 878.27 introductor I
es 878.6 878.75 és I
una 878.75 878.9 una I
realitat 878.9 879.27 realitat I
transnacional 879.27 879.92 transnacional I
impossible 879.93 880.41 impossible I
de 880.41 880.47 de I
prohibir 880.47 880.85 prohibir E
es 880.86 881.02 és O
com 881.02 881.15 com O
el 881.15 881.24 el O
que 881.24 881.41 que O
hem 881.44 881.65 hem O
dit 881.65 881.93 dit O
aquesta 882.19 882.53 aquesta B
realitat 882.53 882.93 realitat I
existeix 882.93 883.67 existeix I
ja 883.88 884.1 ja I
a 884.11 884.24 a I
l'india 884.24 884.67 l'índia I
i 884.67 884.75 i I
a 884.75 884.81 a I
ucraina 884.81 885.3 ucraïna E
paisos 885.54 885.92 països B
en 885.92 886.01 en I
els 886.01 886.12 els I
que 886.12 886.21 que I
nosaltres 886.21 886.73 nosaltres I
no 886.92 887.11 no I
podem 887.11 887.44 podem I
tenir 887.44 887.67 tenir I
cap 887.67 887.83 cap I
impacte 887.83 888.2 impacte E
pero 888.23 888.35 però O
llavors 888.78 889.05 llavors O
que 889.05 889.16 què O
passa 889.16 889.4 passa O
nosaltres 889.4 889.7 nosaltres O
tenim 889.7 889.93 tenim B
una 889.93 890.06 una I
prohibicio 890.06 890.51 prohibició E
que 890.51 890.6 que O
existeix 890.6 891.19 existeix O
pero 891.19 891.33 però B
al 891.33 891.39 al I
final 891.39 891.81 final I
no 892.16 892.27 no I
impedeix 892.27 892.9 impedeix I
que 893.26 893.55 que I
els 893.82 894.01 els I
nens 894.01 894.29 nens I
siguin 894.29 894.63 siguin I
inscrits 894.63 895.06 inscrits E
perque 895.06 895.25 perquè B
com 895.25 895.37 com I
hem 895.37 895.48 hem I
dit 895.48 895.64 dit I
sempre 895.64 895.93 sempre I
pondera 895.93 896.42 pondera I
l'interes 896.6 897.06 l'interès I
del 897.06 897.18 del I
menor 897.18 897.54 menor E
llavors 898.22 898.73 llavors O
aixo 898.83 899.15 això O
el 899.15 899.27 el O
que 899.27 899.39 que O
provoca 899.39 899.8 provoca O
es 899.8 899.9 és B
que 899.9 899.97 que I
es 899.97 900.06 es I
doni 900.07 900.34 doni I
un 900.35 900.49 un I
exili 900.49 900.93 exili I
i 900.93 901.01 i I
un 901.01 901.13 un I
turisme 901.13 901.56 turisme I
reproductiu 901.56 902.26 reproductiu E
per 902.28 902.41 per O
tant 902.41 902.64 tant O
posem-nos 902.69 903.01 posem-nos O
en 903.01 903.07 en O
la 903.07 903.13 la O
situacio 903.13 903.63 situació O
jo 904.13 904.28 jo B
soc 904.28 904.5 sóc I
una 904.5 904.65 una I
mare 904.65 904.9 mare I
soc 904.92 905.17 sóc I
una 905.17 905.32 una I
dona 905.32 905.51 dona I
rica 905.51 905.77 rica I
que 905.77 905.87 que I
vostes 905.87 906.16 vostés I
ho 906.16 906.23 ho I
han 906.23 906.42 han I
criticat 906.55 907.02 criticat I
es 907.02 907.08 es I
veritat 907.08 907.3 veritat I
jo 907.3 907.37 jo I
soc 907.37 907.52 sóc I
una 907.52 907.66 una I
dona 907.66 907.85 dona I
rica 907.86 908.19 rica I
que 908.19 908.32 que I
no 908.32 908.39 no I
vull 908.39 908.51 vull I
parir 908.51 908.78 parir I
marxo 909.15 909.44 marxo I
ucrania 909.44 909.89 ucrania I
alquilo 910.29 910.71 alquilo I
un 911.51 911.69 un I
ventre 911.69 912.02 ventre I
tinc 912.11 912.28 tinc I
un 912.28 912.39 un I
nen 912.39 912.6 nen I
inscrit 912.61 913.07 inscrit I
a 913.35 913.42 a I
espanya 913.42 913.76 espanya E
per 914.36 914.5 per O
tant 914.5 914.73 tant O
de 915.25 915.33 de B
que 915.33 915.44 que I
serveix 915.45 915.76 serveix I
la 915.76 915.9 la I
seva 915.9 916.03 seva I
prohibicio 916.03 916.44 prohibició E
la 916.44 916.5 la O
seva 916.5 916.67 seva O
pregunta 916.67 917.0 pregunta O
company 917.0 917.35 company O
moltes 917.57 917.85 moltes O
gracies 917.85 918.12 gràcies O
companya 918.12 918.54 companya O
si 918.69 919.25 si B
s'organitza 919.28 919.86 s'organitza I
des 919.86 920.01 des I
del 920.01 920.12 del I
sistema 920.12 920.49 sistema I
public 920.49 920.79 públic I
de 920.79 920.87 de I
salut 920.87 921.25 salut E
hem 921.26 921.44 hem B
de 921.44 921.53 de I
pagar 921.53 921.77 pagar I
els 921.77 921.86 els I
ciutadans 921.86 922.34 ciutadans I
la 922.34 922.43 la I
satisfaccio 922.43 922.97 satisfacció I
d'un 922.97 923.13 d'un I
desig 923.13 923.51 desig E
no 924.14 924.59 no O
justament 924.84 925.28 justament O
el 925.28 925.34 el B
que 925.34 925.41 que I
hem 925.41 925.47 hem I
de 925.47 925.55 de I
pagar 925.55 925.78 pagar I
els 925.78 925.87 els I
ciutadans 925.87 926.29 ciutadans I
es 926.72 926.86 és I
la 926.86 926.95 la I
garantitzacio 926.95 927.61 garantització I
d'uns 927.61 927.91 d'uns I
drets 927.91 928.18 drets E
no 928.18 928.25 no B
la 928.25 928.31 la I
satisfaccio 928.31 928.98 satisfacció I
d'un 928.99 929.17 d'un I
desig 929.17 929.66 desig E
pero 930.27 930.39 però O
es 930.39 930.45 és O
que 930.45 930.56 que O
tornem 930.56 930.87 tornem O
amb 930.87 930.97 amb O
la 930.97 931.04 la O
nostra 931.04 931.33 nostra O
linia 931.33 931.66 línia O
i 931.98 932.07 i B
es 932.07 932.14 és I
que 932.14 932.2 que I
aquest 932.2 932.37 aquest I
turisme 932.37 932.67 turisme I
reproductiu 932.67 933.19 reproductiu I
es 933.19 933.3 es I
tradueix 933.3 933.66 tradueix I
en 933.66 933.76 en I
nou-cents 933.76 934.05 nou-cents I
setanta-set 934.05 934.58 setanta-set I
nens 934.58 934.96 nens I
els 935.3 935.5 els I
quals 935.5 935.85 quals I
venen 936.02 936.4 vénen I
d'una 936.41 936.63 d'una I
explotacio 936.63 937.05 explotació I
de 937.05 937.13 de I
dones 937.13 937.37 dones I
d'altres 937.37 937.62 d'altres I
paisos 937.62 937.94 països I
inscrits 937.94 938.36 inscrits I
a 938.36 938.4 a I
espanya 938.4 938.87 espanya E
es 939.29 939.47 és B
mes 939.47 939.64 més I
la 939.64 939.74 la I
red 939.74 939.89 red I
internacional 939.89 940.37 internacional I
de 940.37 940.46 de I
metges 940.46 940.75 metges I
al 940.75 940.86 al I
mon 940.86 941.13 món I
fa 941.38 941.54 fa I
un 941.54 941.63 un I
simil 941.63 941.89 símil I
amb 941.89 942.0 amb I
l'avortament 942.0 942.71 l'avortament I
quan 942.8 942.94 quan I
estava 942.94 943.25 estava I
prohibit 943.25 943.55 prohibit I
a 943.55 943.58 a I
espanya 943.58 944.02 espanya I
es 944.09 944.21 es I
feia 944.21 944.46 feia I
fora 944.46 944.72 fora E
per 945.26 945.4 per O
tant 945.4 945.64 tant O
quina 945.64 945.81 quina B
era 945.81 945.92 era I
la 945.92 945.99 la I
millor 945.99 946.18 millor I
opcio 946.18 946.51 opció I
legalitzar-la 946.54 947.12 legalitzar-la I
aqui 947.12 947.39 aquí E
i 947.4 947.52 i O
donar 947.52 947.73 donar O
una 947.73 947.82 una O
opcio 947.82 948.18 opció O
pero 948.89 949.01 però B
es 949.01 949.08 és I
que 949.08 949.21 que I
passem 949.21 949.5 passem I
al 949.5 949.58 al I
nostre 949.58 949.79 nostre I
segon 949.79 950.05 segon I
argument 950.05 950.42 argument I
es 950.42 950.51 es I
que 950.51 950.6 que I
usted 950.6 950.91 usted I
critica 951.44 951.83 critica I
que 951.83 951.89 que I
l'esclavitud 951.9 952.58 l'esclavitud I
pero 952.6 952.72 però I
es 952.73 952.8 és I
que 952.8 952.92 que I
se 952.92 953.15 se I
dona 953.15 953.54 dóna I
en 953.56 953.67 en I
molts 953.67 953.9 molts I
paisos 953.9 954.26 països E
es 954.26 954.37 és B
l'esclavitud 954.37 954.93 l'esclavitud I
del 954.93 955.04 del I
segle 955.04 955.31 segle I
vint-i-u 955.31 955.8 vint-i-u E
i 956.11 956.23 i O
sabeu 956.23 956.52 sabeu O
que 956.52 956.61 què B
esta 956.61 956.81 està I
fent 956.81 956.97 fent I
l'estat 956.97 957.23 l'estat I
espanyol 957.23 957.71 espanyol E
esser 958.04 958.29 ésser B
complice 958.55 959.14 còmplice E
i 959.14 959.22 i O
complice 959.64 960.19 còmplice O
perque 960.19 960.41 perquè O
com 960.41 960.55 com B
demostren 960.55 960.92 demostren I
estudis 960.92 961.53 estudis I
com 961.78 961.95 com I
el 961.95 962.02 el I
de 962.02 962.1 de I
javier 962.26 962.61 javier I
garcia 962.61 962.96 garcía I
armez 962.96 963.32 armez I
o 963.77 964.29 o I
fins 964.3 964.52 fins I
i 964.52 964.57 i I
tot 964.57 964.75 tot I
el 964.75 964.83 el I
de 964.83 964.92 de I
catherine 964.92 965.36 catherine I
doff 965.37 965.74 doff I
o 966.02 966.2 o I
cristine 966.2 966.73 cristine I
flacker 966.74 967.02 flacker I
catedratica 967.02 967.67 catedràtica I
de 967.67 967.78 de I
dret 967.78 968.0 dret I
constitucional 968.0 968.63 constitucional I
de 968.63 968.71 de I
la 968.71 968.77 la I
universitat 968.77 969.28 universitat I
de 969.28 969.38 de I
pisa 969.38 969.85 pisa I
la 970.55 970.71 la I
falta 970.71 971.03 falta I
d'espais 971.03 971.39 d'espais I
garantistes 971.39 972.14 garantistes I
provoca 972.43 972.89 provoca I
que 972.89 973.2 que I
en 973.47 973.64 en I
altres 973.64 973.9 altres I
paisos 973.9 974.29 països I
s'estigui 974.29 974.66 s'estigui I
explotant 974.66 975.13 explotant I
la 975.13 975.2 la I
dignitat 975.2 975.57 dignitat I
d'aquestes 975.57 976.1 d'aquestes I
dones 976.1 976.66 dones E
perque 976.94 977.18 perquè B
realment 977.18 977.52 realment I
no 977.52 977.62 no I
tenen 977.62 977.98 tenen I
cap 977.98 978.19 cap I
garantia 978.19 978.82 garantia E
i 979.42 979.59 i O
us 979.6 979.72 us O
preguntareu 979.72 980.37 preguntareu O
perque 980.76 980.96 perquè O
es 980.96 981.02 és B
responsabilitat 981.02 981.64 responsabilitat I
nostra 981.64 981.99 nostra E
aixo 981.99 982.22 això O
aixo 982.51 982.93 això O
es 983.1 983.2 és O
responsabilitat 983.2 983.87 responsabilitat O
nostra 983.87 984.25 nostra O
perque 984.25 984.45 perquè B
segons 984.45 984.74 segons I
l'alt 984.74 984.93 l'alt I
comissionat 984.93 985.42 comissionat I
de 985.42 985.5 de I
drets 985.5 985.75 drets I
humans 985.75 985.97 humans I
de 985.97 986.04 de I
les 986.04 986.16 les I
nacions 986.16 986.6 nacions I
unides 986.6 987.04 unides I
la 987.33 987.46 la I
dignitat 987.46 987.99 dignitat I
de 987.99 988.07 de I
les 988.07 988.27 les I
persones 988.31 988.96 persones I
es 989.43 989.57 és I
responsabilitat 989.57 990.3 responsabilitat I
de 990.61 990.8 de I
tots 990.8 991.17 tots I
els 991.2 991.37 els I
paisos 991.37 991.7 països I
al 991.7 991.82 al I
mon 991.82 992.03 món E
per 992.57 992.69 per B
tant 992.69 993.06 tant I
nosaltres 993.41 993.76 nosaltres I
no 993.76 993.84 no I
nomes 993.84 994.07 només I
ens 994.07 994.2 ens I
hem 994.2 994.29 hem I
de 994.29 994.37 de I
preocupar 994.37 994.89 preocupar I
del 994.99 995.17 del I
que 995.17 995.28 que I
faci 995.28 995.53 faci I
espanya 995.53 995.97 espanya E
ens 997.08 997.24 ens B
hem 997.24 997.31 hem I
de 997.31 997.38 de I
preocupar 997.38 997.73 preocupar I
del 997.73 997.82 del I
que 997.82 997.93 que I
passi 997.93 998.19 passi I
fora 998.19 998.55 fora E
i 998.96 999.09 i O
retornem 999.09 999.54 retornem O
que 999.54 999.64 què O
esta 999.64 999.84 està B
passant 999.84 1000.23 passant I
fora 1000.23 1000.61 fora I
fora 1001.11 1001.32 fora I
esta 1001.32 1001.5 està I
passant 1001.5 1001.96 passant I
que 1001.96 1002.03 que I
els 1002.03 1002.14 els I
espanyols 1002.14 1002.69 espanyols I
poden 1003.01 1003.41 poden I
anar 1003.57 1004.03 anar I
a 1004.04 1004.15 a I
ucraina 1004.15 1004.75 ucraïna E
un 1004.76 1004.87 un O
altre 1004.87 1005.07 altre O
cop 1005.07 1005.33 cop O
poden 1005.52 1005.74 poden B
anar 1005.74 1005.96 anar I
a 1005.98 1006.13 a I
l'india 1006.13 1006.61 l'índia E
i 1006.77 1006.84 i B
es 1006.84 1006.96 es I
creen 1006.96 1007.18 creen I
unes 1007.18 1007.37 unes I
granges 1007.37 1007.8 granges I
de 1007.8 1007.9 de I
dones 1007.9 1008.27 dones I
en 1008.27 1008.34 en I
les 1008.34 1008.47 les I
que 1008.47 1008.56 què I
l'estat 1008.56 1008.83 l'estat I
espanyol 1008.83 1009.18 espanyol I
esta 1009.18 1009.39 està I
sent 1009.39 1009.6 sent I
complice 1009.6 1010.02 còmplice E
per 1010.02 1010.19 per B
tant 1010.19 1010.45 tant I
com 1010.63 1010.82 com I
poden 1010.82 1011.02 poden I
vostes 1011.03 1011.37 vostés I
defensar 1011.37 1011.79 defensar I
la 1011.79 1011.87 la I
dignitat 1011.87 1012.3 dignitat I
de 1012.3 1012.38 de I
la 1012.38 1012.49 la I
dona 1012.49 1012.84 dona E
quan 1013.54 1013.67 quan B
estan 1013.67 1013.98 estan I
realment 1013.99 1014.45 realment I
permetent 1014.46 1014.92 permetent I
aixo 1014.92 1015.35 això E
hem 1015.93 1016.17 hem B
de 1016.17 1016.27 de I
deixar 1016.27 1016.8 deixar I
d'explotar 1017.02 1017.67 d'explotar I
aquestes 1017.68 1018.25 aquestes I
dones 1018.25 1018.58 dones E
que 1018.58 1018.68 que O
no 1018.68 1018.77 no O
tenen 1018.77 1019.01 tenen O
cap 1019.01 1019.18 cap O
garantia 1019.18 1019.61 garantia O
per 1019.61 1019.78 per O
se 1019.78 1019.97 se O
per 1020.53 1020.66 per O
fer 1020.66 1020.82 fer O
un 1020.82 1020.89 un O
processos 1020.89 1021.54 processos O
la 1021.74 1021.82 la O
pregunta 1021.82 1022.13 pregunta O
company 1022.13 1022.48 company O
moltes 1022.69 1022.95 moltes O
gracies 1022.95 1023.42 gràcies O
si 1023.44 1023.63 si B
prohibim 1023.63 1023.94 prohibim I
la 1023.94 1024.04 la I
practica 1024.04 1024.4 pràctica I
no 1024.4 1024.5 no I
podriem 1024.5 1024.87 podríem I
garantir 1024.87 1025.26 garantir I
els 1025.26 1025.36 els I
drets 1025.36 1025.71 drets E
i 1025.72 1025.8 i B
a 1025.8 1025.87 a I
mes 1025.87 1026.05 més I
no 1026.05 1026.17 no I
carregar 1026.17 1026.54 carregar I
de 1026.54 1026.63 de I
mes 1026.63 1026.82 més I
costos 1026.82 1027.3 costós I
el 1027.3 1027.39 el I
sistema 1027.39 1027.72 sistema I
public 1027.72 1027.99 públic I
de 1027.99 1028.06 de I
salut 1028.06 1028.23 salut E
una 1028.23 1028.35 una O
cosa 1028.35 1028.52 cosa O
es 1028.52 1028.6 és O
que 1028.6 1028.69 que O
la 1028.69 1028.76 la B
practica 1028.76 1029.1 pràctica I
esta 1029.1 1029.29 està I
prohibida 1029.29 1029.63 prohibida E
segons 1029.63 1029.86 segons O
l'article 1029.86 1030.29 l'article O
deu 1030.29 1030.58 deu O
justament 1030.75 1031.25 justament O
aquesta 1031.25 1031.61 aquesta O
llei 1031.69 1031.89 llei O
que 1031.89 1032.0 que O
prohibeix 1032.0 1032.34 prohibeix O
la 1032.34 1032.43 la B
practica 1032.43 1032.95 pràctica I
aixo 1032.98 1033.34 això I
els 1033.35 1033.47 els I
contractes 1033.47 1033.86 contractes I
son 1033.86 1033.97 són I
nuls 1033.97 1034.26 nuls I
de 1034.26 1034.37 de I
ple 1034.37 1034.54 ple I
dret 1034.54 1034.88 dret I
pero 1035.24 1035.41 però I
que 1035.41 1035.51 què I
passa 1035.51 1035.81 passa I
que 1035.81 1035.95 que I
no 1035.95 1036.08 no I
es 1036.08 1036.18 es I
pot 1036.18 1036.37 pot I
prohibir 1036.37 1036.76 prohibir I
per 1037.07 1037.22 per I
dos 1037.22 1037.42 dos I
termes 1037.42 1037.73 termes I
en 1037.73 1037.81 en I
primer 1037.81 1038.02 primer I
lloc 1038.02 1038.19 lloc I
la 1038.19 1038.26 la I
prohibicio 1038.26 1038.59 prohibició I
no 1038.59 1038.66 no I
funciona 1038.66 1039.05 funciona E
per 1039.05 1039.22 per O
que 1039.22 1039.33 què O
perque 1039.33 1039.59 perquè B
una 1039.59 1039.71 una I
falta 1039.71 1039.94 falta I
harmonitzacio 1039.94 1040.36 harmonització I
internacional 1040.36 1040.89 internacional E
i 1040.89 1040.93 i O
es 1040.93 1041.01 és O
que 1041.01 1041.09 que O
nosaltres 1041.09 1041.4 nosaltres O
no 1041.4 1041.49 no B
podem 1041.49 1041.7 podem I
controlar 1041.7 1042.0 controlar I
el 1042.0 1042.06 el I
que 1042.06 1042.12 que I
passi 1042.12 1042.35 passi I
un 1042.35 1042.41 un I
altre 1042.41 1042.59 altre I
pais 1042.59 1042.85 país E
nomes 1042.85 1043.09 només B
podem 1043.09 1043.29 podem I
prohibir 1043.29 1043.53 prohibir I
el 1043.53 1043.59 el I
que 1043.59 1043.68 que I
passi 1043.68 1043.9 passi I
al 1043.9 1043.97 al I
nostre 1043.97 1044.2 nostre I
territori 1044.2 1044.75 territori E
pero 1045.12 1045.28 però O
que 1045.28 1045.35 que O
no 1045.35 1045.44 no B
puguem 1045.44 1045.76 puguem I
controlar 1045.76 1046.19 controlar I
que 1046.19 1046.27 que I
passi 1046.27 1046.47 passi I
un 1046.47 1046.53 un I
altre 1046.53 1046.72 altre I
pais 1046.72 1046.96 país I
no 1046.96 1047.04 no I
vol 1047.04 1047.14 vol I
dir 1047.14 1047.23 dir I
que 1047.23 1047.31 que I
no 1047.31 1047.39 no I
sigui 1047.39 1047.59 sigui I
la 1047.59 1047.67 la I
nostra 1047.67 1047.93 nostra I
responsabilitat 1047.93 1048.72 responsabilitat E
per 1049.09 1049.24 per B
tant 1049.24 1049.51 tant I
hem 1049.72 1049.87 hem I
de 1049.87 1049.97 de I
fer 1049.97 1050.13 fer I
tot 1050.13 1050.26 tot I
el 1050.26 1050.35 el I
que 1050.35 1050.42 que I
estigui 1050.42 1050.72 estigui I
a 1050.72 1050.77 a I
les 1050.77 1050.95 les I
nostres 1050.95 1051.5 nostres I
mans 1051.5 1051.86 mans I
per 1052.14 1052.27 per I
a 1052.27 1052.32 a I
minorar 1052.32 1052.65 minorar I
aquest 1052.65 1052.85 aquest I
impacte 1052.85 1053.22 impacte I
que 1053.22 1053.31 que I
tenim 1053.31 1053.53 tenim I
els 1053.53 1053.64 els I
espanyols 1053.64 1054.07 espanyols I
a 1054.07 1054.12 a I
l'estranger 1054.12 1054.71 l'estranger E
hem 1055.39 1055.55 hem O
de 1055.55 1055.63 de O
fer 1055.63 1055.77 fer O
tot 1055.77 1055.88 tot O
el 1055.88 1055.97 el O
que 1055.97 1056.09 que O
esta 1056.1 1056.36 està O
a 1056.36 1056.41 a O
les 1056.41 1056.55 les O
nostres 1056.55 1056.99 nostres O
mans 1056.99 1057.34 mans O
per 1057.58 1057.71 per O
evitar 1057.71 1058.15 evitar O
que 1058.31 1058.39 que O
siguem 1058.39 1058.67 siguem O
els 1058.67 1058.8 els O
propis 1058.8 1059.11 propis O
espanyols 1059.11 1059.55 espanyols O
els 1059.55 1059.67 els O
que 1059.67 1059.74 que O
anem 1059.74 1060.03 anem O
a 1060.18 1060.29 a O
l'india 1060.29 1060.77 l'índia O
i 1060.8 1060.88 i O
fomentem 1060.88 1061.57 fomentem B
aixo 1061.65 1062.1 això I
fomentem 1062.3 1062.86 fomentem I
que 1062.87 1062.95 que I
les 1062.95 1063.11 les I
dones 1063.11 1063.53 dones I
estiguin 1063.59 1064.15 estiguin I
en 1064.15 1064.33 en I
granges 1064.33 1064.87 granges I
estiguin 1065.17 1065.57 estiguin I
sent 1065.57 1065.77 sent I
tractades 1065.77 1066.19 tractades I
com 1066.19 1066.38 com I
a 1066.38 1066.43 a I
esclaves 1066.43 1066.95 esclaves E
no 1067.19 1067.35 no B
tinguin 1067.35 1067.76 tinguin I
res 1068.36 1068.8 res I
de 1068.87 1069.04 de I
dignitat 1069.04 1069.66 dignitat E
i 1069.72 1069.79 i B
al 1069.79 1069.88 al I
final 1069.88 1070.29 final I
no 1070.46 1070.59 no I
tinguin 1070.59 1070.89 tinguin I
cap 1070.91 1071.12 cap I
dret 1071.12 1071.33 dret E
ni 1071.33 1071.43 ni B
sobre 1071.43 1071.62 sobre I
el 1071.62 1071.68 el I
