saben 219.39 219.74 saben B
l'adopcio 712.94 713.65 l'adopció E
un 714.56 714.68 un B
model 714.68 715.01 model I
public 715.12 715.64 públic I
basat 715.65 716.04 basat I
en 716.04 716.11 en I
la 716.11 716.22 la I
solidaritat 716.54 717.35 solidaritat I
i 717.36 717.45 i I
la 717.45 717.56 la I
voluntarietat 717.56 718.21 voluntarietat I
anonima 718.21 718.78 anònima E
public 719.95 720.49 públic O
jutges 720.74 721.3 jutges O
equip 721.37 721.67 equip O
contrari 721.67 722.21 contrari O
volem 722.41 722.69 volem O
una 722.69 722.84 una O
legalitzacio 722.84 723.65 legalització O
altruista 723.82 724.46 altruista O
protectora 724.46 725.1 protectora O
i 725.13 725.2 i O
garant 725.2 725.59 garant O
moltes 726.17 726.5 moltes O
gracies 726.5 727.02 gràcies O
(INAUDIBLE) 849.42 850.59 (INAUDIBLE) B
de 849.42 850.59 de O
la 1014.11 1018.2 la O
legalitzacio 1164.88 1166.0 legalització O
de 1166.01 1166.14 de O
la 1166.14 1166.23 la O
gestacio 1166.23 1166.73 gestació O
subrogada 1166.73 1167.81 subrogada O
nosaltres 1167.82 1168.56 nosaltres O
la 1168.56 1168.67 la O
universitat 1168.67 1169.17 universitat O
de 1169.17 1169.26 de O
lleida 1169.26 1169.51 lleida O
jo 1169.51 1169.84 jo O
oriol 1169.86 1170.25 oriol O
casanovas 1170.25 1170.92 casanovas O
us 1172.12 1172.34 us O
direm 1172.34 1172.8 direm O
el 1172.83 1173.05 el O
perque 1173.05 1173.62 perquè O
i 1173.75 1173.84 i O
el 1173.84 1174.06 el O
com 1174.06 1174.5 com O
pel 1175.13 1175.29 pel O
que 1175.29 1175.39 que O
fa 1175.39 1175.5 fa O
al 1175.5 1175.58 al O
perque 1175.58 1176.1 perquè O
ens 1176.61 1176.8 ens B
centrarem 1176.8 1177.5 centrarem I
en 1177.52 1177.72 en I
que 1177.72 1177.82 que I
es 1177.82 1178.39 és I
una 1178.4 1178.63 una I
necessitat 1178.63 1179.4 necessitat I
humana 1179.5 1180.38 humana I
la 1180.93 1181.05 la I
reproduccio 1181.05 1181.78 reproducció E
en 1182.45 1182.61 en B
segon 1182.61 1182.9 segon I
lloc 1182.9 1183.27 lloc I
que 1183.34 1183.45 que I
es 1183.45 1183.56 és I
una 1183.56 1183.68 una I
questio 1183.68 1184.2 qüestió I
de 1184.21 1184.38 de I
llibertats 1184.38 1185.11 llibertats E
i 1185.51 1185.6 i B
en 1185.6 1185.7 en I
tercer 1185.7 1185.98 tercer I
lloc 1185.98 1186.4 lloc I
que 1186.97 1187.16 que I
ens 1188.03 1188.23 ens I
trobem 1188.23 1188.66 trobem I
amb 1188.7 1188.89 amb I
una 1188.89 1189.1 una I
ineficacia 1189.1 1190.0 ineficàcia I
de 1190.06 1190.19 de I
la 1190.19 1190.28 la I
prohibicio 1190.28 1191.1 prohibició I
idealista 1191.11 1191.88 idealista I
en 1192.34 1192.48 en I
un 1192.48 1192.62 un I
mon 1192.62 1193.18 món I
globalitzat 1193.2 1193.93 globalitzat E
pel 1195.07 1195.21 pel O
que 1195.21 1195.31 que O
fa 1195.31 1195.41 fa O
a 1195.41 1195.44 a O
la 1195.44 1195.54 la O
necessitat 1195.54 1196.03 necessitat O
humana 1196.03 1196.34 humana O
de 1196.34 1196.44 de O
reproduir-se 1196.44 1197.19 reproduir-se O
ens 1197.76 1198.0 ens O
trobem 1198.0 1198.52 trobem O
en 1198.62 1198.79 en O
que 1198.79 1198.96 que O
les 1199.11 1199.33 les B
families 1199.33 1199.81 famílies I
comitents 1199.81 1200.65 comitents I
es 1200.98 1201.15 es I
poden 1201.15 1201.42 poden I
aferrar 1201.42 1201.77 aferrar I
perfectament 1201.77 1202.64 perfectament I
amb 1203.15 1203.37 amb I
un 1203.37 1203.54 un I
principi 1203.54 1204.11 principi I
rector 1204.11 1204.59 rector I
del 1204.59 1204.71 del I
nostre 1204.71 1204.97 nostre I
ordenament 1204.97 1205.4 ordenament I
juridic 1205.4 1205.69 jurídic I
de 1205.69 1205.75 de I
la 1205.75 1205.81 la I
constitucio 1205.81 1206.34 constitució I
espanyola 1206.34 1206.96 espanyola E
com 1207.23 1207.47 com B
es 1207.47 1207.73 és I
el 1207.74 1207.93 el I
de 1207.93 1208.08 de I
que 1208.08 1208.18 que I
els 1208.18 1208.38 els I
poders 1208.38 1208.82 poders I
publics 1208.82 1209.51 públics I
han 1209.81 1210.2 han I
d'assegurar 1210.21 1210.87 d'assegurar I
la 1210.87 1210.96 la I
proteccio 1210.96 1211.42 protecció I
juridica 1211.42 1211.94 jurídica I
economica 1211.94 1212.53 econòmica I
i 1212.53 1212.6 i I
social 1212.6 1213.35 social I
de 1213.76 1214.02 de I
totes 1214.02 1214.47 totes I
les 1214.47 1214.81 les I
families 1214.91 1215.55 famílies I
que 1215.55 1215.67 que I
vulguin 1215.67 1215.99 vulguin I
formar-les 1215.99 1216.77 formar-les I
una 1217.25 1217.44 una I
familia 1217.44 1217.9 família I
al 1217.9 1218.03 al I
trenta-nou 1218.03 1218.6 trenta-nou I
punt 1218.73 1218.96 punt I
de 1218.96 1219.02 de I
la 1219.02 1219.11 la I
constitucio 1219.11 1219.59 constitució I
espanyola 1219.59 1219.98 espanyola E
i 1219.98 1220.08 i B
aixo 1220.08 1220.37 això I
per 1220.37 1220.52 per I
tant 1220.52 1220.82 tant I
obre 1221.1 1221.44 obre I
la 1221.44 1221.54 la I
porta 1221.54 1221.99 porta I
a 1222.0 1222.12 a I
legalitzar 1222.12 1222.54 legalitzar I
la 1222.54 1222.62 la I
gestacio 1222.62 1222.99 gestació I
subrogada 1222.99 1223.66 subrogada I
amb 1223.71 1223.88 amb I
la 1223.88 1223.95 la I
lliure 1223.95 1224.21 lliure I
eleccio 1224.21 1224.7 elecció I
de 1225.1 1225.23 de I
les 1225.23 1225.36 les I
families 1225.36 1225.8 famílies E
per 1225.8 1225.94 per O
aixo 1225.94 1226.32 això O
que 1226.53 1226.7 que O
cal 1226.7 1227.1 cal B
cal 1227.38 1227.94 cal I
precisament 1228.12 1228.83 precisament I
esgotar 1228.92 1229.57 esgotar I
les 1229.58 1229.86 les I
vies 1229.86 1230.14 vies I
de 1230.14 1230.23 de I
tecniques 1230.23 1230.64 tècniques I
de 1230.64 1230.71 de I
reproduccio 1230.71 1231.35 reproducció I
assistida 1231.35 1231.99 assistida E
estem 1232.39 1232.71 estem B
d'acord 1232.71 1233.07 d'acord I
que 1233.07 1233.19 que I
no 1233.19 1233.28 no I
es 1233.28 1233.46 és I
una 1233.46 1233.65 una I
via 1233.65 1234.05 via I
per 1234.29 1234.43 per I
a 1234.43 1234.5 a I
tothom 1234.5 1234.8 tothom E
es 1234.81 1234.94 és B
una 1234.94 1235.09 una I
via 1235.09 1235.39 via I
per 1235.4 1235.51 per I
la 1235.51 1235.59 la I
gent 1235.59 1235.88 gent I
que 1236.08 1236.19 que I
ho 1236.19 1236.29 ho I
necessiti 1236.29 1236.94 necessiti E
i 1237.64 1238.28 i B
dir-li 1238.29 1238.87 dir-li I
algun 1238.88 1239.61 algun I
dels 1239.66 1239.87 dels I
meus 1239.87 1240.07 meus I
companys 1240.07 1240.6 companys I
que 1240.6 1240.74 que I
estan 1240.74 1241.07 estan I
al 1241.07 1241.22 al I
public 1241.22 1241.75 públic I
que 1242.08 1242.23 que I
son 1242.23 1242.52 són I
del 1242.52 1242.67 del I
col*lectiu 1242.67 1243.27 col·lectiu I
lgtbi 1243.41 1244.16 lgtbi I
o 1244.17 1244.37 o I
els 1244.37 1244.5 els I
que 1244.5 1244.58 que I
ens 1244.58 1244.69 ens I
estiguin 1244.69 1245.07 estiguin I
mirant 1245.07 1245.31 mirant I
per 1245.31 1245.51 per I
streaming 1245.51 1246.05 streaming I
si 1246.16 1246.4 si I
realment 1246.4 1247.19 realment I
aquesta 1247.33 1247.75 aquesta I
gent 1247.75 1247.93 gent I
nomes 1247.93 1248.29 només I
han 1248.29 1248.36 han I
d'atenir-se 1248.36 1249.05 d'atenir-se I
a 1249.22 1249.39 a I
una 1249.39 1249.8 una I
via 1249.8 1250.17 via I
disponible 1250.17 1250.75 disponible I
com 1250.75 1250.91 com I
es 1250.91 1251.03 és I
l'adopcio 1251.03 1251.45 l'adopció I
perque 1251.45 1252.06 perquè I
els 1252.09 1252.41 els I
prenen 1252.56 1253.04 prenen I
aquesta 1253.05 1253.5 aquesta I
llibertat 1253.5 1254.13 llibertat E
en 1255.1 1255.22 en B
segon 1255.22 1255.49 segon I
lloc 1255.49 1255.75 lloc I
tambe 1255.75 1256.04 també I
dir-li 1256.04 1256.57 dir-li I
aixo 1258.06 1258.33 això I
el 1258.33 1258.43 el I
mateix 1258.43 1258.84 mateix I
amb 1258.84 1259.14 amb I
aquelles 1259.14 1259.66 aquelles I
mares 1259.91 1260.35 mares I
que 1260.35 1260.46 que I
es 1260.46 1260.56 es I
troben 1260.56 1260.87 troben I
en 1260.87 1260.97 en I
una 1260.97 1261.09 una I
situacio 1261.09 1261.5 situació I
que 1261.51 1261.64 que I
el 1261.64 1261.72 el I
seu 1261.72 1261.97 seu I
uter 1261.98 1262.41 úter I
ha 1262.62 1262.77 ha I
patit 1262.77 1263.09 patit I
una 1263.09 1263.19 una I
malformacio 1263.19 1264.01 malformació I
i 1264.18 1264.28 i I
no 1264.28 1264.42 no I
poden 1264.42 1264.78 poden I
gestar 1264.78 1266.02 gestar E
amb 1267.23 1267.93 amb O
be 1267.94 1268.53 be O
i 1268.55 1268.65 i O
voste 1268.65 1268.95 vostè B
parlava 1268.95 1269.42 parlava I
dels 1269.42 1269.67 dels I
costos 1269.67 1270.31 costos E
els 1270.31 1270.47 els O
costos 1270.47 1271.15 costos O
que 1271.41 1271.56 que B
quant 1271.56 1271.81 quant I
costaria 1271.81 1272.41 costaria I
la 1272.41 1272.49 la I
legalitzacio 1272.49 1272.93 legalització I
de 1272.93 1272.99 de I
la 1272.99 1273.05 la I
gestacio 1273.05 1273.44 gestació I
subrogada 1273.44 1273.89 subrogada I
aqui 1273.89 1274.02 aquí I
espanya 1274.02 1274.41 espanya I
que 1274.56 1274.73 que I
que 1274.73 1274.83 que I
es 1274.83 1274.94 es I
vol 1274.94 1275.12 vol I
privatitzar 1275.12 1275.65 privatitzar I
la 1275.65 1275.78 la I
sanitat 1275.79 1276.23 sanitat E
espanyola 1276.23 1276.92 espanyola O
que 1277.52 1277.64 que O
vol 1277.64 1277.81 vol O
privatitzar 1277.81 1278.29 privatitzar O
la 1278.29 1278.35 la O
sanitat 1278.35 1278.67 sanitat O
espanyola 1278.67 1279.01 espanyola O
i 1279.01 1279.07 i O
esta 1279.07 1279.28 està O
fent 1279.28 1279.46 fent O
aqui 1279.46 1279.82 aquí O
la 1279.96 1280.1 la O
comptabilitat 1280.1 1280.81 comptabilitat O
de 1280.81 1280.89 de O
la 1280.89 1280.98 la O
sanitat 1280.98 1281.46 sanitat O
home 1282.08 1282.36 home O
tenim 1282.88 1283.3 tenim B
un 1283.3 1283.4 un I
sistema 1283.4 1283.74 sistema I
sanitari 1283.74 1284.21 sanitari I
public 1284.21 1284.72 públic I
aprofitem-lo 1284.72 1285.46 aprofitem-lo E
que 1285.46 1285.59 que B
tenim 1285.81 1286.09 tenim I
unes 1286.09 1286.28 unes I
garanties 1286.28 1286.88 garanties I
i 1286.88 1286.92 i I
unes 1286.92 1287.08 unes I
infraestructures 1287.08 1287.69 infraestructures I
privilegiades 1287.69 1288.43 privilegiades E
no 1289.18 1289.32 no B
anem 1289.32 1289.48 anem I
a 1289.48 1289.65 a I
buscar 1289.65 1289.98 buscar I
els 1289.98 1290.09 els I
costos 1290.09 1290.62 costos I
que 1290.86 1290.99 que I
suposa 1290.99 1291.46 suposa I
la 1291.46 1291.59 la I
nostra 1291.59 1291.9 nostra I
sanitat 1291.9 1292.58 sanitat E
en 1293.51 1293.67 en B
segon 1293.67 1293.94 segon I
lloc 1293.94 1294.28 lloc I
la 1295.52 1295.71 la I
llibertat 1295.71 1296.44 llibertat I
ens 1297.3 1297.49 ens I
basem 1297.49 1297.79 basem I
en 1297.79 1298.29 en I
una 1298.44 1298.64 una I
doctora 1298.64 1299.02 doctora I
que 1299.02 1299.09 que I
vostes 1299.09 1299.41 vostés I
tenen 1299.41 1299.63 tenen I
el 1299.63 1299.72 el I
privilegi 1299.72 1300.33 privilegi I
de 1300.33 1300.44 de I
tindre 1300.44 1300.71 tindre I
la 1300.71 1300.8 la I
universitat 1300.8 1301.28 universitat I
de 1301.28 1301.35 de I
barcelona 1301.35 1301.88 barcelona I
eleonora 1302.17 1302.69 eleonora I
lant 1302.69 1303.03 lant E
ella 1304.23 1304.51 ella B
diu 1304.51 1304.76 diu I
que 1304.76 1304.97 que I
darrere 1304.97 1305.35 darrere I
la 1305.35 1305.45 la I
gestacio 1305.45 1306.15 gestació I
subrogada 1306.3 1307.25 subrogada I
i 1307.26 1307.37 i I
el 1307.37 1307.49 el I
lliure 1307.49 1307.73 lliure I
desenvolupament 1307.73 1308.35 desenvolupament I
de 1308.35 1308.42 de I
la 1308.42 1308.5 la I
personalitat 1308.5 1309.43 personalitat I
la 1309.44 1309.59 la I
capacitat 1309.59 1310.49 capacitat I
de 1310.5 1310.67 de I
consentiment 1310.67 1311.57 consentiment I
de 1311.65 1311.79 de I
la 1311.79 1311.9 la I
dona 1311.9 1312.22 dona I
qui 1312.44 1312.62 qui I
som 1312.62 1312.93 som I
nosaltres 1312.93 1313.66 nosaltres I
per 1313.66 1313.83 per I
dir 1313.83 1313.97 dir I
a 1313.97 1314.01 a I
una 1314.01 1314.19 una I
dona 1314.19 1314.49 dona I
que 1314.49 1314.61 que I
es 1314.61 1314.68 és I
el 1314.68 1314.8 el I
que 1314.8 1314.92 que I
pot 1314.92 1315.14 pot I
fer 1315.14 1315.35 fer I
o 1315.35 1315.43 o I
deixar 1315.43 1315.74 deixar I
de 1315.74 1315.84 de I
fer 1315.84 1316.16 fer I
amb 1316.24 1316.42 amb I
el 1316.42 1316.49 el I
seu 1316.49 1316.68 seu I
propi 1316.68 1316.99 propi I
cos 1316.99 1317.41 cos E
a 1318.07 1318.21 a B
mes 1318.21 1318.35 més I
a 1318.35 1318.41 a I
mes 1318.41 1318.53 més I
ens 1318.53 1318.68 ens I
trobem 1318.68 1318.88 trobem I
amb 1318.88 1319.01 amb I
una 1319.01 1319.14 una I
questio 1319.14 1319.46 qüestió I
de 1319.46 1319.63 de I
solidaritat 1319.63 1320.44 solidaritat E
una 1320.91 1321.15 una O
solidaritat 1321.15 1321.98 solidaritat B
que 1321.98 1322.06 que I
es 1322.06 1322.15 es I
basa 1322.15 1322.4 basa I
en 1322.4 1322.49 en I
un 1322.49 1322.7 un I
acte 1322.7 1322.98 acte I
altruista 1322.98 1323.73 altruista E
altruista 1323.73 1324.43 altruista O
que 1324.96 1325.05 que B
aixo 1325.05 1325.22 això I
es 1325.22 1325.28 és I
el 1325.28 1325.37 el I
que 1325.37 1325.47 que I
evita 1325.47 1325.74 evita I
qualsevol 1325.74 1326.08 qualsevol I
mercantilitzacio 1326.08 1326.72 mercantilització E
hi 1326.72 1326.8 hi O
estem 1326.8 1327.06 estem O
d'acord 1327.06 1327.41 d'acord O
voste 1327.67 1327.92 vostè O
em 1327.92 1328.01 em O
deia 1328.01 1328.4 deia O
estarem 1328.53 1328.87 estarem O
d'acord 1328.87 1329.2 d'acord O
amb 1329.2 1329.32 amb O
vostes 1329.32 1329.84 vostès O
amb 1330.09 1330.24 amb O
l'argument 1330.24 1330.6 l'argument O
li 1330.6 1330.77 li O
compro 1330.77 1331.1 compro O
mateix 1331.1 1331.4 mateix O
li 1331.4 1331.53 li O
torno 1331.53 1331.96 torno O
la 1332.13 1332.29 la O
pilota 1332.29 1332.68 pilota O
nosaltres 1332.68 1333.27 nosaltres O
tambe 1333.27 1333.67 també O
estem 1333.67 1333.89 estem O
d'acord 1333.89 1334.07 d'acord O
amb 1334.07 1334.16 amb O
els 1334.16 1334.25 els B
vostres 1334.25 1334.49 vostres I
arguments 1334.49 1334.84 arguments I
perque 1334.84 1335.03 perquè I
els 1335.03 1335.12 els I
vostres 1335.12 1335.38 vostres I
arguments 1335.38 1335.81 arguments I
son 1335.93 1336.19 són I
els 1336.19 1336.33 els I
que 1336.33 1336.57 que I
caracteritzen 1337.31 1338.07 caracteritzen I
el 1338.07 1338.14 el I
nostre 1338.14 1338.37 nostre I
model 1338.37 1338.73 model E
sense 1338.93 1339.41 sense B
les 1339.41 1339.54 les I
vostres 1339.54 1339.85 vostres I
critiques 1339.85 1340.35 crítiques I
el 1340.5 1340.62 el I
nostre 1340.62 1340.87 nostre I
model 1340.87 1341.15 model I
no 1341.15 1341.27 no I
seria 1341.27 1341.7 seria I
possible 1341.92 1342.57 possible E
i 1343.81 1344.09 i B
com 1344.09 1344.29 com I
es 1344.29 1344.4 és I
altruista 1344.4 1345.03 altruísta I
no 1345.34 1345.51 no I
atempta 1345.51 1345.9 atempta I
per 1345.9 1346.06 per I
tant 1346.06 1346.41 tant I
a 1346.55 1346.71 a I
la 1346.71 1346.82 la I
dignitat 1346.82 1347.47 dignitat I
de 1347.88 1348.04 de I
la 1348.05 1348.15 la I
persona 1348.15 1348.6 persona E
digui 1348.66 1349.02 digui O
si 1349.81 1350.16 si O
es 1350.98 1351.09 és B
voste 1351.09 1351.29 vostè I
conscient 1351.29 1351.76 conscient I
que 1351.76 1351.84 que I
no 1351.84 1351.92 no I
es 1351.92 1352.01 és I
el 1352.01 1352.08 el I
mateix 1352.08 1352.8 mateix I
fundar 1352.81 1353.19 fundar I
una 1353.19 1353.33 una I
familia 1353.33 1353.8 família I
que 1353.8 1353.94 que I
tenir 1353.94 1354.16 tenir I
descendencia 1354.16 1354.66 descendència I
i 1354.66 1354.69 i I
sobretot 1354.69 1355.19 sobretot I
escollir 1355.19 1355.63 escollir I
com 1355.64 1355.9 com I
sera 1355.9 1356.11 serà I
aquesta 1356.11 1356.37 aquesta I
descendencia 1356.37 1357.0 descendència E
totalment 1357.36 1357.96 totalment B
pero 1358.04 1358.18 però B
es 1358.18 1358.24 és I
que 1358.24 1358.33 que I
vostes 1358.33 1358.73 vostès I
s'estan 1358.74 1359.12 s'estan I
oposant 1359.12 1359.63 oposant I
a 1359.64 1359.77 a I
que 1359.77 1359.85 que I
es 1359.85 1359.95 es I
pugui 1359.95 1360.25 pugui I
fundar 1360.25 1360.67 fundar I
la 1360.67 1360.76 la I
familia 1360.76 1361.32 família E
que 1361.32 1361.39 que B
es 1361.39 1361.48 es I
pugui 1361.48 1361.76 pugui I
crear 1361.76 1362.02 crear I
la 1362.02 1362.11 la I
familia 1362.11 1362.62 família I
a 1362.74 1362.87 a I
traves 1362.87 1363.14 través I
d'una 1363.14 1363.31 d'una I
altra 1363.31 1363.54 altra I
via 1363.54 1363.88 via I
com 1364.03 1364.24 com I
es 1364.24 1364.37 és I
la 1364.37 1364.49 la I
gestacio 1364.49 1364.9 gestació I
subrogada 1364.9 1365.5 subrogada E
vostes 1365.68 1366.01 vostès O
s'oposen 1366.01 1366.54 s'oposen B
a 1366.54 1366.61 a I
la 1366.61 1366.79 la I
llibertat 1366.8 1367.63 llibertat E
no 1367.64 1367.75 no O
els 1367.75 1367.89 els O
agrada 1367.89 1368.2 agrada O
la 1368.2 1368.28 la O
llibertat 1368.28 1368.7 llibertat O
que 1368.71 1368.94 que B
hi 1369.13 1369.23 hi I
hagi 1369.23 1369.54 hagi I
una 1369.55 1369.78 una I
via 1369.78 1369.96 via I
disponible 1369.96 1370.51 disponible I
mes 1370.51 1370.8 més I
per 1370.92 1371.04 per I
al 1371.04 1371.1 al I
col*lectiu 1371.1 1371.6 col·lectiu I
lgtbi 1371.6 1372.29 lgtbi I
pel 1372.43 1372.6 pel I
col*lectiu 1372.6 1373.14 col·lectiu I
de 1373.14 1373.29 de I
gent 1373.29 1373.68 gent I
que 1373.79 1373.95 que I
no 1373.95 1374.35 no I
tenen 1374.47 1374.73 tenen I
la 1374.73 1374.81 la I
possibilitat 1374.81 1375.42 possibilitat I
de 1375.42 1375.49 de I
tindre 1375.49 1375.81 tindre I
fills 1375.81 1376.27 fills E
el 1377.16 1377.36 el O
tercer 1377.36 1377.69 tercer O
punt 1377.69 1378.02 punt O
la 1378.17 1378.37 la O
ineficacia 1378.37 1379.43 ineficàcia O
d'una 1379.43 1379.64 d'una O
prohibicio 1379.64 1380.43 prohibició O
idealista 1380.8 1381.39 idealista O
en 1381.39 1381.46 en O
un 1381.46 1381.6 un O
mon 1381.6 1381.96 món O
globalitzat 1382.11 1382.86 globalitzat O
mirin 1383.32 1383.8 mirin O
no 1383.87 1384.05 no O
podem 1384.05 1384.58 podem O
frenar 1384.94 1385.61 frenar O
la 1385.66 1385.79 la O
globalitzacio 1385.79 1386.63 globalització O
per 1387.14 1387.41 per B
molt 1387.41 1387.67 molt I
que 1387.67 1387.77 que I
prohibim 1387.77 1388.32 prohibim I
i 1388.44 1388.58 i I
tanquem 1388.58 1389.02 tanquem I
els 1389.02 1389.17 els I
ulls 1389.17 1389.37 ulls I
com 1389.37 1389.51 com I
vostes 1389.51 1389.86 vostés I
estan 1389.86 1390.11 estan I
fent 1390.11 1390.36 fent I
continuament 1390.36 1391.2 contínuament I
no 1391.57 1391.79 no I
podem 1391.79 1392.12 podem I
aturar 1392.12 1393.12 aturar I
el 1393.2 1393.4 el I
que 1393.4 1393.54 que I
regulin 1393.54 1394.09 regulin I
els 1394.22 1394.42 els I
paisos 1394.42 1394.89 països I
tercers 1394.89 1395.3 tercers E
perque 1395.44 1395.64 perquè B
aixo 1395.64 1395.76 això I
es 1395.76 1395.82 és I
una 1395.82 1395.92 una I
questio 1395.92 1396.18 qüestió I
de 1396.18 1396.27 de I
dret 1396.27 1396.46 dret I
internacional 1396.46 1396.97 internacional I
public 1396.97 1397.46 públic E
que 1397.85 1398.01 què B
podem 1398.01 1398.32 podem I
fer 1398.32 1398.5 fer I
nosaltres 1398.5 1398.86 nosaltres I
la 1398.86 1398.93 la I
sobirania 1398.93 1399.55 sobirania I
nacional 1399.55 1399.96 nacional I
dels 1399.96 1400.14 dels I
paisos 1400.14 1400.49 països I
tercers 1400.49 1400.89 tercers E
res 1401.11 1401.63 res B
perque 1401.79 1402.01 perquè I
no 1402.01 1402.1 no I
hi 1402.1 1402.2 hi I
podem 1402.2 1402.57 podem I
interferir 1402.68 1403.37 interferir E
i 1403.41 1403.5 i B
nosaltres 1403.5 1404.1 nosaltres I
tambe 1404.18 1404.42 també I
estem 1404.42 1404.62 estem I
en 1404.62 1404.73 en I
contra 1404.73 1405.07 contra I
de 1405.07 1405.13 de I
les 1405.13 1405.27 les I
males 1405.27 1405.49 males I
practiques 1405.49 1405.92 pràctiques I
dels 1405.92 1406.1 dels I
abusos 1406.1 1406.67 abusos I
i 1406.85 1406.99 i I
de 1406.99 1407.11 de I
totes 1407.11 1407.39 totes I
les 1407.39 1407.57 les I
condicions 1407.7 1408.21 condicions I
pauperrimes 1408.21 1408.8 paupèrrimes I
i 1408.8 1408.84 i I
miserrimes 1408.84 1409.37 misèrrimes I
que 1409.37 1409.48 que I
fan 1409.48 1409.72 fan I
practiques 1409.89 1410.51 pràctiques I
vergonyoses 1410.86 1411.49 vergonyoses I
de 1411.49 1411.56 de I
la 1411.56 1411.63 la I
gestacio 1411.63 1411.99 gestació I
subrogada 1411.99 1412.43 subrogada E
nosaltres 1412.43 1412.75 nosaltres O
no 1412.75 1412.84 no O
les 1412.84 1413.0 les O
comprem 1413.0 1413.49 comprem O
nosaltres 1413.72 1414.1 nosaltres O
no 1414.1 1414.2 no O
son 1414.2 1414.44 són O
els 1415.1 1415.29 els O
nostres 1415.29 1415.77 nostres O
objectius 1416.43 1417.16 objectius O
en 1418.25 1418.37 en O
definitiva 1418.37 1418.84 definitiva O
la 1418.86 1419.0 la B
legalitzacio 1419.0 1419.65 legalització I
es 1419.66 1419.81 és I
garantia 1419.81 1420.34 garantia I
de 1420.34 1420.42 de I
seguretat 1420.42 1421.36 seguretat I
pel 1421.37 1421.54 pel I
que 1421.54 1421.67 que I
podem 1421.67 1422.14 podem I
controlar 1422.15 1423.05 controlar I
en 1423.06 1423.17 en I
el 1423.17 1423.28 el I
nostre 1423.28 1423.77 nostre I
territori 1423.87 1424.45 territori E
deixin 1424.65 1425.18 deixin O
els 1425.45 1425.74 els O
altres 1425.74 1426.06 altres O
paisos 1426.06 1426.55 països O
nosaltres 1426.55 1427.12 nosaltres O
tambe 1427.28 1427.57 també O
hi 1427.57 1427.64 hi O
estem 1427.64 1427.9 estem O
en 1427.9 1428.0 en O
contra 1428.0 1428.37 contra O
busquin 1428.64 1429.11 busquin O
de 1429.11 1429.19 de O
regular 1429.19 1429.85 regular O
aqui 1429.86 1430.32 aquí O
una 1430.36 1430.55 una O
gestacio 1430.55 1430.88 gestació O
subrogada 1430.88 1431.82 subrogada O
de 1431.83 1431.98 de O
qualitat 1431.98 1432.52 qualitat O
amb 1432.52 1432.65 amb O
garanties 1432.65 1433.18 garanties O
i 1433.18 1433.24 i O
llibertat 1433.24 1433.83 llibertat O
digui 1433.87 1434.35 digui O
que 1435.12 1435.25 què B
diria 1435.25 1435.49 diria I
voste 1435.49 1435.84 vostè I
als 1435.84 1436.03 als I
infants 1436.03 1436.67 infants I
que 1436.67 1436.88 que I
potencialment 1436.88 1437.83 potencialment I
podrien 1437.83 1438.32 podrien I
ser 1438.32 1438.5 ser I
adoptats 1438.5 1438.94 adoptats I
i 1438.94 1439.0 i I
que 1439.0 1439.06 que I
estan 1439.06 1439.3 estan I
en 1439.3 1439.4 en I
espera 1439.4 1439.75 espera I
d'adopcio 1439.75 1440.42 d'adopció E
que 1440.88 1441.04 que B
precisament 1441.04 1441.73 precisament I
el 1441.8 1441.96 el I
nostre 1441.96 1442.3 nostre I
model 1442.3 1442.83 model I
i 1443.76 1443.89 i I
li 1443.89 1443.99 li I
direm 1443.99 1444.22 direm I
el 1444.22 1444.35 el I
com 1444.35 1444.75 com I
es 1444.85 1444.98 es I
basa 1444.98 1445.33 basa I
en 1445.38 1445.66 en I
dos 1445.66 1446.09 dos I
punts 1446.34 1446.77 punts I
essencial 1446.78 1447.38 essencial I
l'altruisme 1447.57 1448.39 l'altruisme I
que 1448.5 1448.6 que I
es 1448.6 1448.7 es I
basa 1448.7 1448.94 basa I
en 1448.94 1449.0 en I
la 1449.0 1449.09 la I
donacio 1449.09 1449.74 donació I
d'organs 1449.75 1450.3 d'òrgans I
i 1450.67 1450.79 i I
els 1450.79 1450.97 els I
requisits 1450.97 1451.55 requisits I
d'idoneitat 1452.25 1453.14 d'idoneïtat I
que 1453.28 1453.38 que I
es 1453.38 1453.5 es I
basa 1453.5 1453.91 basa I
amb 1454.03 1454.23 amb I
el 1454.23 1454.31 el I
sistema 1454.31 1454.74 sistema I
d'adopcio 1454.74 1455.35 d'adopció E
perque 1455.56 1455.83 perquè O
nosaltres 1455.83 1456.38 nosaltres B
el 1456.48 1456.62 el I
que 1456.62 1456.72 que I
volem 1456.72 1457.06 volem I
es 1457.07 1457.21 és I
vetllar 1457.21 1457.51 vetllar I
per 1457.51 1457.64 per I
l'interes 1457.64 1457.95 l'interés I
superior 1457.95 1458.33 superior I
del 1458.33 1458.46 del I
menor 1458.46 1458.89 menor I
d'aquesta 1458.9 1459.41 d'aquesta I
gent 1459.41 1459.67 gent I
que 1459.8 1459.94 que I
tambe 1459.94 1460.17 també I
esta 1460.17 1460.32 està I
esperant 1460.32 1460.75 esperant I
que 1460.94 1461.11 que I
una 1461.11 1461.39 una I
familia 1461.39 1461.91 família I
la 1462.04 1462.18 la I
adopti 1462.18 1462.68 adopti E
perque 1462.88 1463.15 perquè B
