bon 37.96 38.17 bon O
creiem 894.84 895.23 creiem O
en 895.23 895.35 en O
aquesta 895.35 895.61 aquesta B
capacitat 895.61 896.15 capacitat I
altruista 896.37 897.03 altruista I
que 897.03 897.13 que I
tenen 897.13 897.39 tenen I
les 897.39 897.52 les I
dones 897.52 897.73 dones I
per 897.73 897.87 per I
poder 897.87 898.1 poder I
gestar 898.1 898.46 gestar I
un 898.73 898.99 un I
ventre 898.99 899.3 ventre E
i 899.31 899.42 i O
com 899.42 899.6 com O
es 899.6 899.72 és O
altruista 899.72 900.39 altruista O
aixi 900.53 900.79 així O
mateix 900.79 901.1 mateix O
no 901.1 901.21 no B
s'atempta 901.21 901.81 s'atempta I
el 901.9 902.06 el I
que 902.06 902.16 que I
vostes 902.16 902.44 vostès I
fan 902.44 902.58 fan I
referencia 902.58 903.0 referència I
a 903.0 903.03 a I
la 903.03 903.11 la I
mercantilitzacio 903.11 903.94 mercantilització E
i 904.1 904.19 i O
els 904.19 904.38 els O
hi 904.38 904.43 hi O
comprem 904.43 904.79 comprem O
el 904.79 904.88 el O
vostre 904.88 905.13 vostre O
argument 905.13 905.51 argument O
estem 905.75 906.19 estem O
d'acord 906.19 906.62 d'acord O
amb 906.88 907.25 amb O
l'argument 907.26 907.82 l'argument O
de 907.82 907.88 de O
la 907.88 907.94 la B
mercantilitzacio 907.94 908.71 mercantilització I
que 908.71 908.83 que I
ens 908.83 909.03 ens I
defensa 909.03 909.45 defensa I
la 909.45 909.53 la I
universitat 909.53 910.06 universitat I
autonoma 910.06 910.59 autònoma I
perque 910.79 911.09 perquè I
es 911.09 911.17 és I
el 911.17 911.25 el I
que 911.25 911.35 que I
precisament 911.35 911.94 precisament I
caracteritza 912.12 912.73 caracteritza I
el 912.73 912.79 el I
nostre 912.79 913.04 nostre I
model 913.04 913.32 model I
perque 913.32 913.69 perquè I
nosaltres 913.69 914.0 nosaltres I
estem 914.0 914.36 estem I
oposats 914.37 915.15 oposats I
en 915.35 915.43 en I
aquest 915.43 915.82 aquest I
sentit 915.82 916.24 sentit I
a 916.24 916.3 a I
la 916.3 916.37 la I
mercantilitzacio 916.37 917.18 mercantilització I
la 917.34 917.43 la I
mercantilitzacio 917.43 918.08 mercantilització I
es 918.08 918.15 és I
el 918.15 918.21 el I
que 918.21 918.3 que I
nosaltres 918.3 918.69 nosaltres I
volem 918.69 918.99 volem I
evitar 918.99 919.45 evitar I
fent-ho 919.56 919.84 fent-ho I
de 919.84 919.94 de I
forma 919.94 920.12 forma I
altruista 920.12 920.59 altruista E
si 920.6 920.89 si O
llavors 921.38 921.89 llavors B
si 921.9 922.09 si I
no 922.09 922.16 no I
es 922.16 922.23 és I
un 922.23 922.32 un I
dret 922.32 922.51 dret I
ser 922.51 922.66 ser I
pare 922.66 923.02 pare I
per 923.09 923.26 per I
que 923.26 923.38 què I
permet 923.38 923.83 permet I
que 923.83 923.92 que I
la 923.92 924.01 la I
mare 924.01 924.22 mare I
se 924.22 924.3 se I
sotmeti 924.3 924.64 sotmeti I
a 924.64 924.67 a I
aquests 924.67 924.86 aquests I
riscos 924.86 925.25 riscos I
de 925.25 925.32 de I
la 925.32 925.38 la I
seva 925.38 925.56 seva I
salut 925.56 925.78 salut I
mental 925.78 926.2 mental I
de 926.21 926.34 de I
per 926.34 926.49 per I
vida 926.49 926.76 vida E
perque 927.43 927.72 perquè O
precisament 927.72 928.51 precisament O
hi 928.57 928.7 hi B
ha 928.7 928.82 ha I
molts 928.83 929.13 molts I
altres 929.13 929.49 altres I
drets 929.49 929.83 drets I
vinculats 929.83 930.3 vinculats E
no 930.3 930.41 no O
hi 930.41 930.47 hi O
ha 930.47 930.54 ha O
dret 930.54 930.72 dret O
a 930.72 930.76 a O
ser 930.76 930.92 ser O
pare 930.92 931.14 pare O
pero 931.14 931.28 però B
li 931.28 931.37 li I
hem 931.37 931.46 hem I
expressat 931.46 931.93 expressat I
que 931.93 932.01 que I
hi 932.01 932.07 hi I
ha 932.07 932.1 ha I
al 932.1 932.17 al I
lliure 932.17 932.35 lliure I
desenvolupament 932.35 932.99 desenvolupament I
de 932.99 933.08 de I
la 933.08 933.15 la I
personalitat 933.15 933.76 personalitat I
la 933.99 934.14 la I
llibertat 934.14 934.81 llibertat I
la 934.82 934.97 la I
solidaritat 934.97 935.77 solidaritat I
el 936.0 936.92 el I
entre 936.99 937.32 entre I
altres 937.32 937.82 altres E
i 937.85 937.97 i O
a 937.97 938.04 a O
mes 938.04 938.17 més O
a 938.17 938.22 a O
mes 938.22 938.46 més O
no 938.47 938.64 no O
els 938.64 938.78 els O
hi 938.78 938.83 hi O
neguem 938.83 939.25 neguem O
per 939.3 939.53 per O
a 939.53 939.6 a O
res 939.6 939.94 res O
el 940.21 940.45 el O
fet 940.45 940.69 fet O
que 940.7 940.96 que O
sigui 940.97 941.34 sigui O
pares 941.34 941.79 pares O
vull 941.84 941.98 vull O
dir 941.98 942.14 dir O
precisament 942.14 942.62 precisament O
volem 942.62 942.92 volem B
protegir 942.92 943.3 protegir I
economicament 943.3 944.01 econòmicament I
socialment 944.08 944.67 socialment I
juridicament 944.68 945.41 jurídicament I
el 945.56 945.7 el I
fet 945.7 945.89 fet I
que 945.89 945.99 que I
puguin 945.99 946.46 puguin I
crear 946.46 946.76 crear I
una 946.76 946.92 una I
familia 946.92 947.28 família E
i 947.28 947.32 i O
vostes 947.32 947.65 vostès O
es 947.81 947.97 és O
el 947.97 948.06 el O
que 948.06 948.15 que O
els 948.15 948.27 els O
hi 948.27 948.31 hi O
estan 948.31 948.52 estan B
vulnerant 948.52 948.97 vulnerant I
a 948.97 949.0 a I
aquelles 949.0 949.23 aquelles I
families 949.23 949.63 famílies I
que 949.63 949.73 que I
ho 949.73 949.81 ho I
necessiten 949.81 950.42 necessiten I
perque 950.61 950.9 perquè I
per 950.9 951.08 per I
naturalesa 951.08 951.6 naturalesa I
no 951.6 951.7 no I
poden 951.7 952.08 poden E
i 952.98 953.14 i O
el 953.14 953.27 el O
tercer 953.27 953.55 tercer O
argument 953.55 953.81 argument O
la 953.81 953.88 la O
ineficacia 953.88 954.69 ineficàcia O
de 954.93 955.05 de O
prohibicio 955.05 955.71 prohibició O
idealista 955.71 956.2 idealista O
en 956.2 956.26 en O
un 956.26 956.35 un O
mon 956.35 956.52 món O
globalitzat 956.52 957.03 globalitzat O
miri 957.03 957.23 miri O
no 957.23 957.38 no B
podem 957.38 957.67 podem I
frenar 957.67 957.96 frenar I
la 957.96 958.04 la I
globalitzacio 958.04 958.87 globalització E
per 959.11 959.27 per B
molt 959.27 959.51 molt I
que 959.51 959.62 que I
vulguin 959.62 960.21 vulguin I
i 960.51 960.61 i I
per 960.61 960.77 per I
molt 960.77 961.0 molt I
que 961.0 961.1 que I
tanquin 961.47 961.81 tanquin I
els 961.81 961.98 els I
ulls 961.98 962.2 ulls I
i 962.2 962.26 i I
prohibeixin 962.26 962.88 prohibeixin I
seguira 963.04 963.49 seguirà I
succeint 963.49 963.91 succeint I
la 963.91 964.04 la I
situacio 964.15 964.7 situació I
que 964.7 964.76 que I
vostes 964.76 965.01 vostès I
critiquen 965.01 965.45 critiquen E
vostes 965.78 966.12 vostès O
fan 966.12 966.24 fan B
referencia 966.24 966.61 referència I
als 966.61 966.71 als I
problemes 966.71 967.05 problemes I
que 967.05 967.14 que I
succeeixen 967.14 967.66 succeeixen I
a 967.66 967.69 a I
l'estranger 967.69 968.27 l'estranger E
pero 968.71 968.96 però O
aixo 968.97 969.19 això O
es 969.19 969.25 és B
el 969.25 969.33 el I
que 969.33 969.43 que I
nosaltres 969.43 969.79 nosaltres I
volem 969.79 970.02 volem I
evitar 970.02 970.32 evitar I
o 970.32 970.35 o I
siga 970.36 970.66 siga I
legalitzant 970.67 971.38 legalitzant I
i 971.66 971.74 i I
es 971.74 971.82 és I
una 971.82 971.96 una I
questio 971.96 972.2 qüestió I
de 972.2 972.28 de I
dret 972.28 972.5 dret I
internacional 972.5 973.02 internacional I
public 973.02 973.46 públic E
vostes 973.57 973.83 vostés O
no 973.83 973.92 no B
poden 973.92 974.19 poden I
fer 974.19 974.35 fer I
res 974.35 974.56 res I
pel 974.57 974.8 pel I
que 974.8 974.92 que I
fa 974.92 975.05 fa I
a 975.05 975.09 a I
la 975.09 975.16 la I
sobirania 975.16 975.63 sobirania I
nacional 975.63 975.98 nacional I
dels 975.98 976.23 dels I
tercers 976.23 976.54 tercers I
estats 976.54 977.05 estats I
membres 977.19 977.68 membres E
nosaltres 977.87 978.39 nosaltres O
el 978.72 978.94 el B
que 978.94 979.12 que I
hem 979.38 979.54 hem I
de 979.54 979.64 de I
fer 979.64 979.84 fer I
es 979.85 979.98 és I
legalitzar 979.98 980.4 legalitzar I
aqui 980.4 980.57 aquí I
per 980.57 980.75 per I
garantir 980.75 981.1 garantir I
el 981.1 981.16 el I
que 981.16 981.27 que I
podem 981.27 981.61 podem I
controlar 981.61 982.21 controlar I
al 982.22 982.41 al I
nostre 982.41 982.73 nostre I
territori 982.73 983.33 territori E
per 983.59 983.76 per B
tant 983.76 984.12 tant I
legalitzant 984.24 984.91 legalitzant I
i 985.1 985.26 i I
aixi 985.26 985.64 així I
garantim 985.65 986.12 garantim I
la 986.12 986.21 la I
seguretat 986.21 986.81 seguretat E
i 987.41 987.51 i O
nosaltres 987.51 987.84 nosaltres O
diem 987.84 988.16 diem O
com 988.24 988.59 com O
de 989.41 989.58 de B
dos 989.58 989.82 dos I
formes 989.82 990.23 formes I
de 990.23 990.33 de I
forma 990.33 990.61 forma I
altruista 990.61 991.24 altruista I
i 991.5 991.59 i I
amb 991.59 991.73 amb I
uns 991.73 991.84 uns I
requisits 991.84 992.21 requisits I
d'idoneitat 992.21 992.8 d'idoneïtat I
basant-nos 992.82 993.49 basant-nos I
en 993.79 993.93 en I
els 993.93 994.26 els I
sistemes 994.4 994.97 sistemes I
que 994.97 995.07 que I
ja 995.07 995.22 ja I
funcionen 995.22 995.79 funcionen I
com 995.79 995.93 com I
el 995.93 996.04 el I
de 996.04 996.12 de I
la 996.12 996.22 la I
donacio 996.22 996.55 donació I
d'organs 996.55 997.01 d'òrgans I
i 997.19 997.31 i I
l'adopcio 997.31 997.98 l'adopció E
pel 998.1 998.25 pel O
que 998.25 998.35 que O
fa 998.35 998.43 fa O
a 998.43 998.46 a O
l'altruisme 998.46 999.06 l'altruisme O
una 999.25 999.47 una B
dona 999.47 999.63 dona I
gestant 999.63 1000.12 gestant I
pel 1000.44 1000.59 pel I
fet 1000.59 1000.75 fet I
de 1000.75 1000.82 de I
gestar 1000.82 1001.14 gestar I
el 1001.14 1001.21 el I
fill 1001.21 1001.57 fill I
no 1001.67 1001.96 no I
rebra 1001.96 1002.27 rebrà I
cap 1002.27 1002.56 cap I
tipus 1002.6 1002.91 tipus I
de 1002.91 1002.97 de I
compensacio 1002.97 1003.74 compensació I
economica 1003.75 1004.43 econòmica E
cap 1004.6 1004.93 cap O
ningun 1004.95 1005.44 ningun O
per 1005.56 1005.69 per O
tant 1005.69 1005.97 tant O
l'argument 1006.03 1006.44 l'argument B
de 1006.44 1006.51 de I
la 1006.51 1006.58 la I
mercantilitzacio 1006.58 1007.28 mercantilització I
al 1007.29 1007.63 al I
qual 1007.63 1007.8 qual I
vostes 1007.8 1008.09 vostés I
fan 1008.09 1008.21 fan I
referencia 1008.21 1008.71 referència I
queda 1008.95 1009.22 queda I
absolutament 1009.23 1010.06 absolutament I
ineficac 1010.69 1011.36 ineficaç I
no 1011.36 1011.48 no I
serveix 1011.48 1011.98 serveix I
de 1011.98 1012.09 de I
res 1012.09 1012.44 res E
nosaltres 1012.46 1012.77 nosaltres O
estem 1012.77 1012.96 estem O
d'acord 1012.96 1013.37 d'acord O
i 1013.77 1014.6 i O
res 1014.61 1014.83 res B
d'espetecs 1014.83 1015.58 d'espetecs I
res 1016.01 1016.18 res I
d'espetecs 1016.18 1016.88 d'espetecs I
de 1017.11 1017.27 de I
dits 1017.27 1017.7 dits I
perque 1018.05 1018.31 perquè I
nosaltres 1018.31 1018.58 nosaltres I
precisament 1018.58 1019.12 precisament I
+++ 1018.58 1019.12 +++ I
volem 1019.34 1019.66 volem I
treballar 1019.66 1020.12 treballar I
amb 1020.19 1020.37 amb I
vostes 1020.37 1020.97 vostés I
i 1021.17 1021.29 i I
dialogar 1021.29 1021.81 dialogar I
per 1021.98 1022.13 per I
aconseguir 1022.13 1022.94 aconseguir I
una 1022.95 1023.19 una I
legalitzacio 1023.19 1024.04 legalització I
de 1024.06 1024.14 de I
la 1024.14 1024.2 la I
gestacio 1024.2 1024.51 gestació I
subrogada 1024.51 1024.99 subrogada I
garantista 1024.99 1025.74 garantista I
que 1026.27 1026.46 que I
tingui 1026.47 1027.01 tingui I
unes 1027.01 1027.27 unes I
llibertats 1027.27 1027.91 llibertats I
i 1028.05 1028.17 i I
uns 1028.17 1028.35 uns I
drets 1028.35 1028.77 drets I
reconeguts 1028.88 1029.71 reconeguts E
i 1030.64 1031.31 i O
en 1031.34 1031.46 en O
definitiva 1031.46 1032.07 definitiva O
com 1032.63 1032.82 com O
ja 1032.82 1032.91 ja O
els 1032.91 1033.03 els O
hi 1033.03 1033.06 hi O
hem 1033.06 1033.13 hem O
dit 1033.13 1033.46 dit O
estem 1033.94 1034.36 estem O
a 1034.36 1034.45 a O
favor 1034.45 1034.82 favor O
de 1034.82 1034.91 de O
la 1034.91 1035.01 la B
legalitzacio 1035.01 1035.56 legalització I
de 1035.56 1035.62 de I
la 1035.62 1035.68 la I
gestacio 1035.68 1036.02 gestació I
subrogada 1036.02 1036.52 subrogada I
perque 1036.85 1037.26 perquè I
per 1037.42 1037.62 per I
la 1037.62 1038.34 la I
naturalesa 1038.35 1038.95 naturalesa I
altruista 1038.95 1039.5 altruista I
perque 1039.74 1040.01 perquè I
aixo 1040.01 1040.43 això I
es 1040.57 1040.99 és I
un 1041.0 1041.27 un I
dret 1041.27 1041.62 dret I
una 1041.77 1041.98 una I
necessitat 1041.98 1042.61 necessitat I
que 1042.61 1042.77 que I
les 1042.78 1043.06 les I
dones 1043.06 1043.47 dones I
tenen 1043.47 1043.81 tenen I
de 1043.81 1043.89 de I
reproduir-se 1043.89 1044.57 reproduir-se I
i 1044.83 1044.96 i I
estem 1045.01 1045.41 estem I
en 1045.42 1045.51 en I
una 1045.51 1045.62 una I
situacio 1045.62 1046.04 situació I
inficac 1046.05 1046.7 inficaç E
i 1046.71 1046.79 i O
tots 1046.79 1046.94 tots O
aquests 1046.94 1047.12 aquests O
problemes 1047.12 1047.46 problemes O
que 1047.46 1047.55 que O
vostes 1047.55 1047.84 vostès O
critiquen 1047.84 1048.38 critiquen O
els 1048.55 1048.7 els O
solucionarem 1048.7 1049.59 solucionarem O
legalitzant 1049.6 1050.15 legalitzant O
la 1050.15 1050.22 la O
gestacio 1050.22 1050.6 gestació O
subrogada 1050.6 1051.13 subrogada O
+++ 1050.6 1051.13 +++ O
*** 1050.6 1051.13 *** O
soc 1080.9 1081.12 sóc O
en 1081.12 1081.21 en O
gorka 1081.21 1081.41 gorka O
samaniego 1081.41 1081.87 samaniego O
primer 1081.87 1082.22 primer O
re 1082.22 1082.32 re O
fundador 1082.32 1082.66 fundador O
de 1082.66 1082.73 de O
l'equip 1082.73 1082.99 l'equip O
en 1082.99 1083.11 en O
contra 1083.11 1083.51 contra O
i 1083.81 1083.92 i O
en 1083.92 1084.08 en O
contra 1084.08 1084.4 contra O
del 1084.4 1084.54 del O
que 1084.54 1084.62 que O
sol 1084.62 1084.82 sol O
pensar 1084.82 1085.23 pensar O
vull 1085.23 1085.4 vull O
comencar 1085.4 1085.74 començar O
la 1085.74 1085.81 la O
primera 1085.81 1086.11 primera O
refutacio 1086.11 1086.75 refutació O
dient 1086.76 1087.26 dient O
una 1087.27 1087.48 una O
cosa 1087.48 1087.67 cosa O
estem 1087.82 1088.08 estem O
d'acord 1088.08 1088.42 d'acord O
es 1088.77 1088.91 és O
a 1088.91 1088.96 a O
dir 1088.96 1089.09 dir O
no 1089.1 1089.28 no O
atacant 1089.28 1089.73 atacant O
en 1090.13 1090.26 en O
primer 1090.26 1090.46 primer O
lloc 1090.46 1090.59 lloc O
a 1090.59 1090.62 a O
l'equip 1090.62 1090.85 l'equip O
contrari 1090.87 1091.33 contrari O
estem 1091.53 1091.84 estem O
d'acord 1091.84 1092.19 d'acord O
que 1092.19 1092.29 que O
l'estat 1092.29 1092.84 l'estat B
un 1092.85 1092.99 un I
poder 1093.0 1093.28 poder I
public 1093.28 1093.63 públic I
ha 1093.63 1093.7 ha I
de 1093.7 1093.79 de I
garantitzar 1093.79 1094.36 garantitzar I
la 1094.37 1094.49 la I
proteccio 1094.49 1094.89 protecció I
de 1094.89 1094.97 de I
la 1094.97 1095.05 la I
familia 1095.05 1095.54 família E
ha 1095.55 1095.65 ha B
de 1095.65 1095.74 de I
garantitzar 1095.74 1096.19 garantitzar I
la 1096.19 1096.26 la I
proteccio 1096.26 1096.66 protecció I
de 1096.66 1096.74 de I
les 1096.74 1096.88 les I
persones 1096.88 1097.37 persones I
en 1097.37 1097.47 en I
l'ambit 1097.47 1097.71 l'àmbit I
economic 1097.71 1098.23 econòmic I
social 1098.23 1098.57 social I
i 1098.57 1098.62 i I
personal 1098.62 1099.04 personal E
precisament 1099.42 1099.98 precisament O
per 1099.98 1100.08 per O
aixo 1100.08 1100.36 això O
i 1100.79 1100.96 i O
despres 1100.96 1101.25 després O
ho 1101.25 1101.3 ho O
demostrare 1101.3 1101.74 demostraré O
estem 1101.74 1101.96 estem O
en 1101.96 1102.11 en B
contra 1102.11 1102.5 contra I
de 1102.51 1102.64 de I
la 1102.64 1102.71 la I
legalitzacio 1102.71 1103.15 legalització I
de 1103.15 1103.21 de I
la 1103.21 1103.27 la I
gestacio 1103.27 1103.53 gestació I
subrogada 1103.53 1104.05 subrogada I
com 1104.05 1104.3 com I
una 1104.3 1104.46 una I
forma 1104.46 1104.91 forma I
d'exercir 1105.16 1105.9 d'exercir I
el 1105.93 1106.05 el I
mandat 1106.05 1106.37 mandat I
constitucional 1106.37 1107.06 constitucional I
de 1107.06 1107.18 de I
proteccio 1107.18 1107.81 protecció I
de 1108.04 1108.18 de I
la 1108.18 1108.26 la I
salut 1108.26 1108.66 salut I
de 1108.66 1108.74 de I
proteccio 1108.74 1109.09 protecció I
a 1109.09 1109.12 a I
la 1109.12 1109.18 la I
integritat 1109.18 1109.63 integritat I
fisica 1109.63 1109.97 física I
i 1109.97 1110.0 i I
de 1110.0 1110.07 de I
la 1110.07 1110.15 la I
proteccio 1110.15 1110.65 protecció I
economica 1110.66 1111.18 econòmica I
de 1111.18 1111.24 de I
la 1111.24 1111.31 la I
familia 1111.31 1111.74 família E
per 1111.93 1112.07 per O
tant 1112.07 1112.36 tant O
ara 1112.54 1112.74 ara O
ho 1112.74 1112.83 ho O
anem 1112.83 1113.01 anem O
a 1113.01 1113.05 a O
la 1113.05 1113.11 la O
nostra 1113.11 1113.42 nostra O
reputacio 1113.42 1113.93 reputació O
abans 1114.39 1114.71 abans O
pero 1114.71 1115.43 però O
vull 1116.9 1117.2 vull O
comencar 1117.2 1117.57 començar O
dient 1117.57 1117.87 dient O
que 1117.87 1117.99 que O
jo 1117.99 1118.1 jo O
demostrare 1118.1 1118.63 demostraré O
que 1118.63 1118.72 que O
estic 1118.72 1118.92 estic O
en 1118.92 1119.04 en O
contra 1119.04 1119.31 contra O
esta 1119.31 1119.48 esta O
subrogada 1119.48 1120.02 subrogada O
que 1120.02 1120.08 que O
estem 1120.08 1120.25 estem O
en 1120.25 1120.34 en O
contra 1120.34 1120.57 contra O
de 1120.57 1120.63 de O
la 1120.63 1120.69 la O
gestacio 1120.69 1120.93 gestació O
subrogada 1120.94 1121.36 subrogada O
amb 1121.53 1121.71 amb B
independencia 1121.71 1122.25 independència I
de 1122.25 1122.34 de I
que 1122.34 1122.42 que I
sigui 1122.42 1122.62 sigui I
altruista 1122.62 1123.05 altruista I
o 1123.05 1123.1 o I
no 1123.1 1123.29 no E
encara 1123.52 1123.87 encara B
que 1123.87 1123.99 que I
no 1124.26 1124.42 no I
hi 1124.42 1124.49 hi I
hagi 1124.49 1124.69 hagi I
diners 1124.69 1125.02 diners I
nosaltres 1125.02 1125.58 nosaltres I
considerem 1125.58 1126.17 considerem I
que 1126.17 1126.26 que I
es 1126.26 1126.35 es I
mercantilitza 1126.35 1127.07 mercantilitza E
es 1127.07 1127.15 és B
cosifica 1127.15 1127.62 cosifica I
la 1127.62 1127.69 la I
dona 1127.69 1127.95 dona I
i 1127.96 1128.03 i I
sobretot 1128.03 1128.57 sobretot I
la 1128.87 1129.05 la I
dona 1129.05 1129.34 dona I
i 1129.34 1129.49 i I
el 1129.49 1129.63 el I
nado 1129.63 1129.97 nadó E
que 1129.97 1130.11 que O
es 1130.11 1130.19 és B
molt 1130.19 1130.36 molt I
important 1130.36 1130.82 important I
parlar 1130.82 1131.05 parlar I
del 1131.05 1131.15 del I
nado 1131.15 1131.46 nadó E
veuen 1131.76 1132.29 veuen O
com 1132.31 1132.56 com O
tenen 1132.56 1132.84 tenen B
uns 1132.84 1132.98 uns I
riscos 1132.98 1133.3 riscos I
fisics 1133.3 1133.76 físics I
i 1133.76 1133.85 i I
psiquics 1133.86 1134.35 psíquics I
molt 1134.35 1134.6 molt I
greus 1134.6 1134.91 greus E
que 1134.91 1135.03 que O
no 1135.03 1135.14 no B
podem 1135.14 1135.4 podem I
permetre 1135.4 1135.75 permetre I
com 1135.75 1135.9 com I
ha 1135.9 1135.93 ha I
estat 1135.93 1136.24 estat I
precisament 1136.47 1136.93 precisament I
per 1136.93 1137.04 per I
al 1137.04 1137.11 al I
mandat 1137.11 1137.4 mandat I
constitucional 1137.4 1138.04 constitucional I
que 1138.04 1138.14 que I
l'oriol 1138.14 1138.46 l'oriol I
ens 1138.46 1138.59 ens I
remarcava 1138.61 1139.15 remarcava I
i 1139.5 1139.59 i I
sobretot 1139.59 1140.31 sobretot I
considerem 1140.51 1141.28 considerem I
que 1141.29 1141.41 que I
no 1141.41 1141.59 no I
es 1141.59 1141.74 és I
el 1141.74 1141.83 el I
mateix 1141.83 1142.11 mateix I
amb 1142.11 1142.21 amb I
la 1142.21 1142.27 la I
donacio 1142.27 1142.61 donació I
d'organs 1142.61 1143.07 d'òrgans E
amb 1143.12 1143.28 amb B
una 1143.28 1143.41 una I
donacio 1143.41 1143.72 donació I
d'organs 1143.72 1144.13 d'òrgans I
no 1144.13 1144.3 no I
tenim 1144.3 1144.59 tenim I
una 1144.59 1144.77 una I
tercera 1144.77 1145.19 tercera I
persona 1145.19 1145.67 persona I
que 1145.98 1146.12 que I
ve 1146.28 1146.54 ve I
a 1146.55 1146.65 a I
la 1146.65 1146.73 la I
vida 1146.73 1147.03 vida I
com 1147.15 1147.47 com I
si 1147.48 1147.66 si I
a 1147.66 1147.7 a I
la 1147.7 1147.78 la I
subrogada 1147.88 1148.5 subrogada I
que 1148.5 1148.6 que I
tenim 1148.6 1148.83 tenim I
un 1148.83 1148.99 un I
nou 1148.99 1149.24 nou I
nado 1149.59 1150.07 nadó E
que 1150.19 1150.35 que O
si 1150.35 1150.47 si O
cal 1150.47 1150.61 cal O
tindra 1150.61 1150.81 tindrà B
les 1150.81 1150.93 les I
consequencies 1150.93 1151.47 conseqüències I
fisiques 1151.47 1151.86 físiques I
i 1151.86 1151.89 i I
psiquiques 1151.89 1152.27 psíquiques E
com 1152.27 1152.4 com O
nosaltres 1152.4 1152.69 nosaltres O
parlarem 1152.69 1153.13 parlarem O
la 1153.42 1153.5 la B
donacio 1153.5 1153.83 donació I
d'organs 1153.83 1154.32 d'òrgans I
es 1154.38 1154.54 és I
una 1154.54 1154.69 una I
cosa 1154.69 1155.07 cosa I
concreta 1155.32 1155.9 concreta I
en 1156.28 1156.43 en I
un 1156.43 1156.51 un I
moment 1156.51 1156.75 moment I
determinat 1156.75 1157.31 determinat E
no 1157.35 1157.5 no B
existeix 1157.5 1158.03 existeix I
una 1158.03 1158.16 una I
vinculacio 1158.16 1158.87 vinculació I
al 1158.88 1159.01 al I
llarg 1159.01 1159.2 llarg I
del 1159.2 1159.32 del I
temps 1159.32 1159.7 temps E
si 1160.11 1160.32 sí B
passa 1160.32 1160.57 passa I
per 1160.57 1160.69 per I
exemple 1160.69 1161.23 exemple I
amb 1161.46 1161.65 amb I
un 1161.65 1161.75 un I
contracte 1161.75 1162.1 contracte I
de 1162.1 1162.18 de I
treball 1162.18 1162.56 treball E
un 1162.61 1162.75 un B
contracte 1162.75 1163.12 contracte I
de 1163.12 1163.2 de I
treball 1163.2 1163.48 treball I
es 1163.48 1163.57 és I
un 1163.57 1163.67 un I
contracte 1163.67 1164.2 contracte I
ara 1164.38 1164.7 ara I
em 1164.86 1164.94 em I
fas 1164.94 1165.09 fas I
la 1165.09 1165.17 la I
pregunta 1165.17 1165.53 pregunta I
oriol 1165.53 1165.83 oriol I
un 1165.84 1165.96 un I
contracte 1165.96 1166.33 contracte I
treball 1166.33 1166.58 treball I
es 1166.58 1166.66 és I
un 1166.66 1166.77 un I
contracte 1166.77 1167.17 contracte I
on 1167.17 1167.23 on I
una 1167.23 1167.38 una I
persona 1167.38 1167.76 persona I
es 1167.76 1167.84 es I
compromet 1167.84 1168.4 compromet I
a 1168.4 1168.44 a I
realitzar 1168.44 1168.78 realitzar I
una 1168.78 1168.88 una I
determinada 1168.88 1169.42 determinada I
tasca 1169.42 1169.88 tasca I
durant 1170.06 1170.32 durant I
molt 1170.32 1170.49 molt I
temps 1170.49 1170.85 temps E
pero 1171.36 1171.53 però B
tothom 1171.53 1171.89 tothom I
pot 1171.89 1172.15 pot I
durant 1172.16 1172.47 durant I
el 1172.47 1172.54 el I
contracte 1172.54 1172.94 contracte I
laboral 1172.94 1173.32 laboral I
dir 1173.32 1173.61 dir I
ja 1173.88 1174.05 ja I
no 1174.05 1174.17 no I
ho 1174.17 1174.21 ho I
vull 1174.21 1174.39 vull I
fer 1174.39 1174.65 fer I
puc 1175.15 1175.35 puc I
renunciar 1175.35 1175.77 renunciar I
al 1175.77 1175.83 al I
contracte 1175.83 1176.21 contracte I
laboral 1176.21 1176.52 laboral I
i 1176.52 1176.57 i I
tornar 1176.57 1176.88 tornar I
cap 1176.88 1177.02 cap I
a 1177.02 1177.08 a I
casa 1177.08 1177.44 casa E
a 1177.79 1177.93 a B
la 1177.93 1178.02 la I
gestacio 1178.02 1178.32 gestació I
subrogada 1178.32 1178.8 subrogada I
no 1178.8 1179.02 no I
a 1179.31 1179.36 a I
la 1179.36 1179.45 la I
gestacio 1179.45 1179.73 gestació I
subrogada 1179.73 1180.2 subrogada I
la 1180.2 1180.3 la I
dona 1180.3 1180.53 dona I
ha 1180.53 1180.58 ha I
de 1180.58 1180.68 de I
renunciar 1180.68 1181.22 renunciar I
durant 1181.22 1181.49 durant I
nou 1181.49 1181.64 nou I
mesos 1181.64 1182.21 mesos I
a 1182.59 1182.72 a I
tenir 1182.72 1182.96 tenir I
la 1182.96 1183.04 la I
capacitat 1183.04 1183.64 capacitat I
de 1183.64 1183.73 de I
renunciar 1183.73 1184.55 renunciar I
al 1185.48 1185.64 al I
que 1185.64 1185.73 que I
esta 1185.73 1185.95 està I
fent 1185.95 1186.24 fent E
es 1186.48 1186.62 és B
a 1186.62 1186.68 a I
dir 1186.68 1186.91 dir I
la 1186.92 1187.09 la I
dona 1187.09 1187.49 dona I
decideix 1187.91 1188.72 decideix I
que 1188.93 1189.08 que I
durant 1189.08 1189.35 durant I
nou 1189.35 1189.47 nou I
mesos 1189.47 1189.93 mesos I
no 1189.93 1190.09 no I
tindra 1190.09 1190.33 tindrà I
