ara 15.31 15.56 ara O
seixanta-vuit 833.71 834.43 seixanta-vuit I
argumentaven 834.79 835.33 argumentaven I
que 835.33 835.41 que I
hi 835.41 835.49 hi I
havien 835.49 835.76 havien I
certes 835.76 836.15 certes I
coses 836.15 836.63 coses I
que 836.79 836.91 que I
quedaven 836.91 837.24 quedaven I
fora 837.35 837.66 fora I
de 837.66 837.72 de I
mercat 837.72 838.1 mercat E
nosaltres 838.83 839.28 nosaltres O
recolzem 839.28 839.73 recolzem O
completament 839.83 840.55 completament O
n'hi 840.65 840.79 n'hi B
ha 840.79 840.85 ha I
coses 840.85 841.22 coses I
amb 841.23 841.38 amb I
les 841.38 841.5 les I
que 841.5 841.61 que I
no 841.61 841.87 no I
es 841.88 842.02 es I
pot 842.02 842.3 pot I
mercantilitzar 842.31 843.02 mercantilitzar E
la 843.68 843.75 la B
gestacio 843.75 844.14 gestació I
subrogada 844.14 844.68 subrogada I
ha 844.74 844.88 ha I
de 844.88 845.0 de I
ser 845.0 845.26 ser I
una 845.46 845.65 una I
d'elles 845.65 846.0 d'elles E
per 846.0 846.16 per O
tant 846.16 846.39 tant O
considerem 846.58 847.28 considerem O
que 847.46 847.55 que O
la 847.55 847.61 la B
llibertat 847.61 847.89 llibertat I
de 847.89 847.96 de I
les 847.96 848.1 les I
dones 848.1 848.46 dones I
per 848.46 848.58 per I
a 848.58 848.62 a I
decidir 848.62 848.98 decidir I
si 848.98 849.18 si I
volen 849.18 849.44 volen I
gestar 849.44 849.86 gestar I
o 849.87 850.0 o I
no 850.0 850.31 no I
ha 850.77 850.88 ha I
estat 850.88 851.24 estat I
llargament 851.49 852.21 llargament I
dominada 852.66 853.37 dominada I
colonitzada 853.38 854.14 colonitzada I
per 854.22 854.33 per I
les 854.33 854.45 les I
decisions 854.45 855.07 decisions I
patriarcals 855.25 855.93 patriarcals I
eurocentriques 856.18 857.06 eurocèntriques E
creiem 857.57 858.07 creiem O
que 858.08 858.16 que O
el 858.16 858.23 el B
nostre 858.23 858.46 nostre I
pais 858.46 858.72 país I
es 858.73 858.89 és I
un 858.89 859.12 un I
perfecte 859.27 859.94 perfecte I
bon 860.06 860.45 bon I
lloc 860.48 860.87 lloc I
gaudim 861.24 861.74 gaudim I
d'un 861.96 862.1 d'un I
estat 862.1 862.32 estat I
democratic 862.32 862.98 democràtic I
d'unes 862.98 863.18 d'unes I
llibertats 863.18 863.73 llibertats I
d'uns 863.73 863.99 d'uns I
drets 863.99 864.46 drets I
afortunadament 864.62 865.34 afortunadament I
que 865.6 865.71 que I
no 865.71 865.82 no I
tots 865.82 865.97 tots I
els 865.97 866.06 els I
paisos 866.06 866.38 països I
tenen 866.38 866.71 tenen I
per 866.95 867.09 per I
a 867.09 867.13 a I
poder 867.13 867.44 poder I
legalitzar 867.45 868.41 legalitzar I
aco 868.63 869.12 açò I
de 869.3 869.4 de I
forma 869.4 869.77 forma I
completament 869.78 870.39 completament I
segura 870.42 870.92 segura I
completament 870.92 871.44 completament I
altruista 871.47 872.05 altruista I
completament 872.05 872.55 completament I
etica 872.67 873.1 ètica E
per 873.64 873.79 per B
tant 873.79 874.13 tant I
les 874.14 874.29 les I
dones 874.29 874.53 dones I
podran 874.53 874.92 podran I
ser 874.92 875.14 ser I
lliures 875.14 875.45 lliures I
de 875.45 875.52 de I
decidir 875.52 875.88 decidir I
si 875.88 876.03 si I
volen 876.03 876.28 volen I
gestar 876.28 876.68 gestar I
o 876.84 876.97 o I
no 876.97 877.24 no I
per 877.38 877.51 per I
altres 877.51 877.74 altres I
persones 877.74 878.31 persones E
per 879.65 879.83 per B
tant 879.83 880.21 tant I
no 881.11 881.28 no I
hi 881.28 881.33 hi I
hauria 881.33 881.78 hauria I
un 881.99 882.12 un I
perill 882.12 882.34 perill I
de 882.34 882.43 de I
retornar-ho 882.43 883.11 retornar-ho I
perque 883.26 883.49 perquè I
com 883.49 883.65 com I
indica 883.65 883.93 indica I
el 883.93 883.99 el I
nostre 883.99 884.19 nostre I
tercer 884.19 884.41 tercer I
argument 884.41 884.89 argument I
es 884.91 885.09 es I
crearia 885.09 885.42 crearia I
un 885.42 885.51 un I
sistema 885.51 886.06 sistema I
que 886.57 886.69 que I
permetera 886.69 887.34 permetera I
realment 887.57 887.9 realment I
la 887.9 887.97 la I
solidaritat 887.97 888.61 solidaritat E
com 889.21 889.38 com B
seria 889.38 889.69 seria I
aquest 889.69 889.91 aquest I
sistema 889.91 890.36 sistema E
aquest 890.43 890.69 aquest O
sistema 890.69 891.02 sistema O
be 891.02 891.26 bé O
primerament 891.55 892.09 primerament B
estaria 892.29 892.68 estaria I
garantit 893.16 893.67 garantit I
per 893.67 893.8 per I
la 893.8 893.87 la I
nostra 893.87 894.08 nostra I
seguretat 894.08 894.44 seguretat I
social 894.44 894.81 social E
es 895.5 895.63 és B
un 895.63 895.76 un I
pas 895.76 896.03 pas I
que 896.03 896.17 que I
considerem 896.17 896.71 considerem I
completament 896.97 897.6 completament I
necessari 898.41 899.01 necessari I
perque 899.11 899.3 perquè I
aquesta 899.3 899.58 aquesta I
tecnica 899.58 899.9 tècnica I
de 899.9 899.96 de I
reproduccio 899.96 900.43 reproducció I
assistida 900.43 900.97 assistida I
siga 901.24 901.49 siga I
vertaderament 901.49 902.17 vertaderament I
etica 902.22 902.73 ètica I
i 902.8 902.92 i I
humana 902.92 903.26 humana I
solidaria 903.44 903.97 solidària E
com 905.02 905.2 com O
ho 905.2 905.25 ho O
fariem 905.25 905.69 faríem O
fariem 905.83 906.08 faríem O
una 906.08 906.22 una B
llista 906.22 906.67 llista I
de 906.83 906.92 de I
voluntaries 906.92 907.74 voluntàries I
de 908.02 908.08 de I
manera 908.08 908.38 manera I
etica 908.38 908.77 ètica E
i 908.81 908.9 i B
sobretot 908.9 909.32 sobretot I
de 909.41 909.49 de I
manera 909.49 909.67 manera I
informada 909.67 910.31 informada I
que 910.53 910.64 que I
tingueren 910.64 910.92 tingueren I
en 910.92 911.01 en I
compte 911.01 911.36 compte I
totes 911.53 911.78 totes I
les 911.78 911.91 les I
consequencies 911.91 912.5 conseqüències I
que 912.5 912.61 que I
te 912.61 912.7 té I
l'embaras 912.7 913.05 l'embaràs I
per 913.05 913.18 per I
a 913.18 913.22 a I
la 913.22 913.29 la I
dona 913.29 913.6 dona E
que 914.25 914.35 que B
estigueren 914.35 914.85 estigueren I
informades 915.07 915.72 informades I
que 915.88 915.99 que I
foren 915.99 916.36 foren I
ames 917.23 917.55 ames I
amb 917.55 917.64 amb I
aixi 917.64 917.83 així I
mateixes 917.83 918.35 mateixes I
en 918.35 918.43 en I
la 918.43 918.53 la I
presa 918.53 918.77 presa I
d'eleccions 918.77 919.49 d'eleccions E
estigueren 919.83 920.82 estigueren B
informades 920.82 921.22 informades I
a 921.22 921.28 a I
l'hora 921.28 921.48 l'hora I
d'inscriure's 921.48 922.07 d'inscriure's I
a 922.07 922.12 a I
aquesta 922.12 922.39 aquesta I
llista 922.39 922.68 llista I
completament 922.68 923.27 completament I
anonima 923.27 923.79 anònima E
per 923.8 923.93 per B
tant 923.93 924.12 tant I
els 924.12 924.22 els I
pares 924.22 924.75 pares I
que 926.02 926.35 que I
desitjaren 926.36 927.07 desitjaren I
tindre 927.46 927.71 tindre I
un 927.71 927.79 un I
nado 927.79 928.0 nadó I
d'aquesta 928.0 928.31 d'aquesta I
manera 928.31 928.64 manera I
al 928.65 928.79 al I
inscriure's 928.79 929.4 inscriure's I
per 929.4 929.57 per I
l'altra 929.57 929.83 l'altra I
banda 929.83 930.19 banda I
no 930.49 930.69 no I
coneixerien 930.69 931.41 coneixerien I
la 931.45 931.54 la I
identitat 931.54 931.95 identitat I
d'aquesta 931.95 932.27 d'aquesta I
dona 932.27 932.56 dona E
tampoc 932.73 933.02 tampoc B
coneixerien 933.02 933.6 coneixerien I
les 933.75 933.87 les I
seues 933.87 934.06 seues I
caracteristiques 934.06 934.87 característiques E
creu 935.91 936.13 creu B
que 936.13 936.22 que I
el 936.22 936.29 el I
desig 936.31 936.62 desig I
d'uns 936.62 936.86 d'uns I
pares 936.86 937.29 pares I
ha 937.32 937.41 ha I
de 937.41 937.51 de I
passar 937.51 937.8 passar I
per 937.8 937.95 per I
sobre 937.95 938.42 sobre I
del 938.47 938.7 del I
risc 938.7 939.02 risc I
que 939.02 939.18 que I
una 939.28 939.61 una I
sola 939.62 939.95 sola I
dona 939.95 940.26 dona I
vegi 940.27 940.53 vegi I
vulnerada 940.53 940.9 vulnerada I
la 940.9 940.98 la I
seva 940.98 941.16 seva I
dignitat 941.16 941.63 dignitat E
pense 942.56 942.96 pense O
que 942.96 943.07 que O
la 943.07 943.15 la B
seua 943.15 943.34 seua I
dignitat 943.34 943.71 dignitat I
esta 943.71 943.93 està I
garantida 943.93 944.69 garantida I
pel 944.98 945.12 pel I
nostre 945.12 945.35 nostre I
sistema 945.35 945.7 sistema I
public 945.7 946.14 públic E
i 946.72 946.98 i B
pense 947.21 947.63 pense I
que 947.63 947.79 que I
la 947.79 947.92 la I
situacio 947.92 948.39 situació I
actual 948.39 948.84 actual I
es 948.85 948.97 és I
la 948.97 949.05 la I
que 949.05 949.12 que I
esta 949.12 949.32 està I
vulnerant 949.32 949.96 vulnerant I
els 950.4 950.53 els I
drets 950.53 950.73 drets I
de 950.73 950.79 de I
les 950.79 950.92 les I
dones 950.92 951.13 dones I
de 951.13 951.23 de I
molts 951.23 951.49 molts I
paisos 951.49 952.03 països E
pense 953.03 953.37 pense O
que 953.37 953.48 que O
de 953.48 953.55 de B
la 953.55 953.61 la I
mateixa 953.61 953.83 mateixa I
manera 953.83 954.16 manera I
que 954.16 954.26 que I
la 954.26 954.34 la I
meua 954.34 954.57 meua I
companya 954.57 954.93 companya I
al 954.93 954.99 al I
principi 954.99 955.51 principi I
ens 955.78 955.87 ens I
parlava 955.87 956.17 parlava I
de 956.17 956.24 de I
l'avortament 956.24 956.83 l'avortament E
a 956.84 956.93 a B
partir 956.93 957.26 partir I
de 957.26 957.34 de I
la 957.34 957.43 la I
legalitzacio 957.43 957.91 legalització I
de 957.91 957.98 de I
l'avortament 957.98 958.44 l'avortament I
la 958.44 958.56 la I
legalitzacio 958.56 959.05 legalització I
de 959.05 959.12 de I
supostos 959.12 959.89 supostos I
de 959.9 960.01 de I
l'avortament 960.01 960.6 l'avortament I
el 960.97 961.09 el I
nombre 961.09 961.28 nombre I
d'avortaments 961.28 961.72 d'avortaments I
s'ha 962.27 962.48 s'ha I
reduit 962.48 962.87 reduït I
drasticament 962.87 963.58 dràsticament E
abans 963.65 964.01 abans B
eren 964.32 964.57 eren I
coses 964.57 964.96 coses I
inhumanes 965.17 965.87 inhumanes I
de 966.22 966.35 de I
la 966.35 966.42 la I
mateixa 966.42 966.64 mateixa I
manera 966.64 966.97 manera I
que 966.97 967.1 que I
passa 967.1 967.29 passa I
actualment 967.29 967.86 actualment I
en 967.86 967.92 en I
la 967.93 968.12 la I
practica 968.12 968.62 pràctica I
de 969.07 969.22 de I
la 969.22 969.3 la I
gestacio 969.3 969.67 gestació I
subrogada 969.67 970.21 subrogada I
en 970.22 970.36 en I
que 970.37 970.5 què I
la 970.5 970.58 la I
gent 970.58 970.77 gent I
se'n 970.77 971.0 se'n I
va 971.0 971.28 va I
a 971.57 971.7 a I
paisos 971.7 972.19 països I
segon 973.06 973.45 segon I
i 973.45 973.51 i I
tercer 973.51 973.8 tercer I
mundistes 973.8 974.35 mundistes I
a 974.38 974.63 a I
dur 974.63 974.85 dur I
a 974.85 974.92 a I
terme 974.92 975.26 terme I
en 975.27 975.35 en I
condicions 975.35 975.78 condicions I
inhumanes 975.78 976.46 inhumanes I
que 976.84 976.96 que I
pensem 976.96 977.37 pensem I
que 977.54 977.63 que I
s'haurien 977.63 977.91 s'haurien I
de 977.91 977.98 de I
castigar 977.98 978.47 castigar I
durament 978.47 978.9 durament E
nosaltres 979.37 980.0 nosaltres O
proposem 980.13 980.64 proposem O
que 980.65 980.76 que O
l'unica 980.76 981.07 l'única B
manera 981.07 981.52 manera I
d'acabar 981.77 982.07 d'acabar I
amb 982.07 982.19 amb I
aquesta 982.19 982.49 aquesta I
situacio 982.49 983.03 situació I
es 983.39 983.65 és I
legalitzar-lo 983.66 984.31 legalitzar-lo E
perque 984.64 984.83 perquè B
moltes 984.83 985.08 moltes I
vegades 985.08 985.66 vegades I
la 986.1 986.76 la I
generositat 987.33 988.14 generositat I
d'un 988.14 988.28 d'un I
pais 988.28 988.56 país I
la 988.56 988.68 la I
solidaritat 988.68 989.45 solidaritat I
de 989.7 989.8 de I
les 989.8 989.92 les I
persones 989.92 990.53 persones I
te 990.78 990.87 té I
que 990.87 990.97 que I
trobar 990.97 991.5 trobar I
una 991.52 991.74 una I
via 991.74 992.03 via I
un 992.04 992.17 un I
cabal 992.17 992.6 cabal I
pel 993.35 993.51 pel I
qual 993.51 993.69 qual I
materialitzar-se 993.69 994.5 materialitzar-se E
es 994.9 995.03 és B
per 995.03 995.22 per I
tant 995.22 995.58 tant I
que 995.85 995.96 que I
proposem 995.96 996.41 proposem I
la 996.52 996.67 la I
creacio 996.67 996.98 creació I
d'aquest 997.18 997.47 d'aquest I
model 997.47 997.75 model E
un 997.75 997.86 un B
model 997.86 998.1 model I
garantit 998.1 998.64 garantit I
per 999.04 999.15 per I
la 999.15 999.23 la I
nostra 999.23 999.58 nostra I
seguretat 999.59 999.96 seguretat I
social 999.96 1000.39 social I
per 1000.39 1000.51 per I
la 1000.51 1000.59 la I
nostra 1000.59 1000.79 nostra I
sanitat 1000.79 1001.24 sanitat I
publica 1001.24 1001.69 pública E
que 1002.16 1002.29 que B
tenim 1002.29 1002.52 tenim I
la 1002.52 1002.61 la I
sort 1002.61 1002.89 sort I
que 1002.89 1002.97 que I
es 1002.97 1003.05 és I
una 1003.13 1003.37 una I
de 1003.37 1003.44 de I
les 1003.44 1003.56 les I
millors 1003.56 1003.85 millors I
del 1003.85 1003.99 del I
mon 1003.99 1004.24 món E
que 1005.05 1005.58 que B
garantiria 1005.68 1006.34 garantiria I
aquesta 1006.35 1006.63 aquesta I
llibertat 1006.63 1006.98 llibertat I
decidir 1006.98 1007.39 decidir E
no 1007.39 1007.58 no B
no 1008.14 1008.22 no I
estem 1008.22 1008.55 estem I
parlant 1008.55 1008.87 parlant I
de 1008.87 1008.93 de I
quantitat 1008.93 1009.55 quantitat I
no 1009.66 1009.79 no I
pensem 1009.79 1010.34 pensem I
que 1010.64 1010.75 que I
la 1010.75 1010.92 la I
gestacio 1010.92 1011.34 gestació I
subrogada 1011.34 1011.99 subrogada I
altruista 1012.28 1012.79 altruista I
sempre 1013.27 1013.67 sempre I
siga 1014.54 1014.85 siga I
la 1014.85 1014.91 la I
gran 1014.92 1015.05 gran I
solucio 1015.05 1015.65 solució I
als 1015.79 1016.16 als I
problemes 1016.17 1016.6 problemes I
demografics 1016.6 1017.33 demogràfics E
pero 1017.46 1017.64 però B
si 1017.64 1017.91 sí I
que 1017.91 1018.03 que I
seria 1018.03 1018.26 seria I
una 1018.26 1018.37 una I
bona 1018.37 1018.58 bona I
manera 1018.58 1018.94 manera I
de 1019.11 1019.24 de I
donar-li 1019.24 1019.54 donar-li I
un 1019.54 1019.66 un I
cabal 1019.66 1020.05 cabal I
a 1020.06 1020.15 a I
la 1020.15 1020.25 la I
solidaritat 1020.25 1020.76 solidaritat I
de 1020.76 1020.83 de I
les 1020.83 1020.95 les I
dones 1020.95 1021.34 dones E
d'aquelles 1021.7 1022.04 d'aquelles B
dones 1022.04 1022.25 dones I
que 1022.25 1022.33 que I
vullguen 1022.33 1022.7 vullguen E
i 1022.72 1022.81 i B
no 1022.81 1022.89 no I
estem 1022.89 1023.06 estem I
parlant 1023.06 1023.5 parlant I
de 1023.9 1024.01 de I
quantitat 1024.01 1024.57 quantitat I
sino 1024.57 1024.78 sinó I
de 1024.78 1024.91 de I
qualitat 1026.11 1026.76 qualitat I
de 1026.79 1026.86 de I
seguretat 1026.86 1027.47 seguretat E
sobretot 1027.58 1028.01 sobretot B
una 1028.08 1028.2 una I
practica 1028.2 1028.65 pràctica I
etica 1028.68 1029.15 ètica I
que 1029.24 1029.43 que I
si 1029.43 1029.54 si I
es 1029.54 1029.62 es I
vol 1029.62 1029.81 vol I
fer 1029.81 1030.08 fer I
es 1030.23 1030.35 es I
puga 1030.35 1030.58 puga I
fer 1030.58 1030.84 fer I
es 1031.04 1031.16 es I
puga 1031.16 1031.36 puga I
fer 1031.36 1031.56 fer I
d'una 1031.72 1031.96 d'una I
manera 1031.96 1032.34 manera I
completament 1032.52 1033.03 completament I
segura 1033.03 1033.52 segura E
tambe 1034.42 1035.11 també O
per 1035.81 1035.93 per O
tot 1035.93 1036.08 tot O
aixo 1036.08 1036.25 això O
que 1036.25 1036.32 que O
diem 1036.32 1036.73 diem O
pensem 1037.04 1037.53 pensem O
que 1038.27 1038.66 que O
el 1038.95 1039.12 el B
feminisme 1039.12 1039.86 feminisme I
com 1039.95 1040.18 com I
comentaven 1040.18 1040.64 comentaven I
els 1040.64 1040.74 els I
companys 1040.74 1041.34 companys I
com 1041.34 1041.62 com I
marc 1042.47 1042.8 marc I
teoric 1042.84 1043.25 teòric I
en 1043.25 1043.36 en I
el 1043.36 1043.46 el I
que 1043.46 1043.56 que I
desenvolupaven 1043.56 1044.09 desenvolupaven I
els 1044.09 1044.18 els I
seus 1044.18 1044.3 seus I
arguments 1044.3 1044.83 arguments I
tambe 1045.23 1045.48 també I
ens 1045.48 1045.62 ens I
recolza 1045.62 1046.09 recolza E
perque 1046.09 1046.47 perquè B
la 1046.67 1046.79 la I
llibertat 1046.79 1047.17 llibertat I
de 1047.17 1047.24 de I
les 1047.24 1047.37 les I
dones 1047.37 1047.62 dones I
tambe 1047.62 1047.96 també I
passa 1047.96 1048.46 passa I
pel 1048.68 1048.88 pel I
domini 1048.88 1049.32 domini I
i 1049.32 1049.37 i I
el 1049.37 1049.46 el I
control 1049.46 1049.81 control I
del 1049.81 1049.94 del I
seu 1049.94 1050.11 seu I
propi 1050.11 1050.4 propi I
cos 1050.4 1050.85 cos E
o 1051.44 1051.57 o B
no 1051.57 1051.83 no I
o 1052.86 1052.99 o I
gestar 1052.99 1054.05 gestar I
siga 1054.06 1054.34 siga I
per 1054.34 1054.49 per I
una 1054.49 1054.6 una I
persona 1054.6 1055.07 persona E
per 1055.46 1055.59 per O
a 1055.59 1055.64 a O
si 1055.64 1055.8 si O
mateixa 1055.8 1056.28 mateixa O
o 1056.29 1056.39 o O
per 1056.39 1056.54 per O
una 1056.54 1056.64 una O
altra 1056.64 1056.83 altra O
persona 1056.83 1057.37 persona O
es 1057.45 1057.59 és B
a 1057.59 1057.67 a I
dir 1057.67 1057.95 dir I
si 1058.75 1058.88 si I
la 1058.88 1058.94 la I
meva 1058.94 1059.15 meva I
germana 1059.15 1059.65 germana I
vols 1059.86 1060.03 vols I
gestar 1060.03 1060.3 gestar I
per 1060.3 1060.42 per I
a 1060.42 1060.46 a I
mi 1060.46 1060.72 mi I
en 1060.79 1060.91 en I
un 1060.91 1061.0 un I
acte 1061.0 1061.19 acte I
de 1061.19 1061.28 de I
solidaritat 1061.28 1062.08 solidaritat I
en 1062.24 1062.35 en I
un 1062.35 1062.44 un I
acte 1062.44 1062.71 acte I
de 1062.88 1063.03 de I
dominic 1063.03 1063.53 dominic I
i 1063.58 1063.77 i I
coneixement 1064.26 1064.88 coneixement I
total 1065.15 1065.6 total I
del 1065.6 1065.74 del I
seu 1065.74 1065.92 seu I
cos 1065.92 1066.37 cos I
no 1066.67 1066.8 no I
pot 1066.8 1066.97 pot I
fer-ho 1066.97 1067.26 fer-ho E
per 1067.49 1067.65 per B
que 1067.65 1067.78 què I
no 1067.78 1067.88 no I
pot 1067.88 1068.04 pot I
fer-ho 1068.04 1068.34 fer-ho E
per 1069.12 1069.27 per O
tot 1069.27 1069.43 tot O
aixo 1069.43 1069.76 això O
i 1069.77 1069.87 i O
dins 1069.87 1070.03 dins O
d'un 1070.03 1070.24 d'un O
marc 1070.24 1070.59 marc O
etic 1070.61 1070.99 ètic O
i 1071.0 1071.08 i O
segur 1071.08 1071.57 segur O
nosaltres 1071.82 1072.54 nosaltres O
avui 1072.63 1073.02 avui O
la 1073.09 1073.19 la O
universitat 1073.19 1073.58 universitat O
d'alacant 1073.58 1074.08 d'alacant O
ens 1074.34 1074.49 ens B
estem 1074.49 1074.9 estem I
dient 1075.32 1075.76 dient I
que 1075.76 1075.9 que I
si 1075.9 1076.38 sí I
a 1076.49 1076.68 a I
legalitzar 1076.68 1077.23 legalitzar I
la 1077.24 1077.36 la I
gestacio 1077.36 1077.74 gestació I
subrogada 1077.74 1078.32 subrogada I
moltes 1078.33 1078.58 moltes I
gracies 1078.58 1078.98 gràcies I
moltes 1104.39 1104.69 moltes I
gracies 1104.69 1105.1 gràcies I
gorka 1105.18 1105.51 gorka I
samaniego 1105.51 1105.95 samaniego I
i 1105.95 1106.01 i I
fare 1106.01 1106.22 faré I
el 1106.22 1106.32 el I
primer 1106.32 1106.54 primer I
torn 1106.54 1106.71 torn I
de 1106.71 1106.79 de I
refutacio 1106.79 1107.29 refutació I
de 1107.29 1107.36 de I
l'equip 1107.36 1107.62 l'equip I
en 1107.62 1107.74 en I
contra 1107.74 1108.15 contra I
i 1108.44 1108.54 i I
ho 1108.54 1108.58 ho I
fare 1108.58 1108.78 faré I
en 1108.78 1108.85 en I
primer 1108.85 1109.05 primer I
lloc 1109.05 1109.23 lloc I
dient 1109.23 1109.48 dient I
que 1109.48 1109.58 que I
nosaltres 1109.58 1110.1 nosaltres I
els 1110.1 1110.21 els I
nostres 1110.21 1110.48 nostres I
arguments 1110.48 1110.99 arguments I
per 1111.01 1111.17 per I
a 1111.22 1111.25 a I
nosaltres 1111.26 1111.58 nosaltres I
ens 1111.58 1111.67 ens I
posicionem 1111.85 1112.25 posicionem I
en 1112.25 1112.36 en I
contra 1112.36 1112.65 contra I
de 1112.65 1112.71 de I
la 1112.71 1112.77 la I
gestacio 1112.77 1113.01 gestació I
subrogada 1113.02 1113.49 subrogada I
encara 1113.73 1114.1 encara I
que 1114.1 1114.2 que I
sigui 1114.2 1114.4 sigui I
altruista 1114.4 1114.92 altruista E
es 1115.04 1115.18 és B
a 1115.18 1115.25 a I
dir 1115.25 1115.44 dir I
amb 1115.62 1115.78 amb I
independencia 1115.78 1116.38 independència I
que 1116.38 1116.48 que I
sigui 1116.48 1116.66 sigui I
altruista 1116.66 1117.14 altruista I
o 1117.14 1117.18 o I
no 1117.18 1117.33 no E
amb 1117.33 1117.47 amb B
independencia 1117.47 1118.13 independència I
que 1118.13 1118.23 que I
hi 1118.23 1118.27 hi I
hagi 1118.27 1118.47 hagi I
diners 1118.47 1118.71 diners I
pel 1118.71 1118.86 pel I
mig 1118.86 1119.06 mig I
o 1119.06 1119.12 o I
no 1119.12 1119.32 no E
despres 1119.5 1119.83 després O
parlarem 1119.83 1120.21 parlarem O
de 1120.21 1120.29 de O
diners 1120.29 1120.54 diners O
nosaltres 1120.54 1120.89 nosaltres O
estem 1120.89 1121.16 estem O
completament 1121.16 1121.66 completament O
en 1121.66 1121.76 en O
contra 1121.76 1122.12 contra O
de 1122.13 1122.19 de O
la 1122.36 1122.53 la O
gestacio 1122.53 1122.91 gestació O
subrogada 1122.91 1123.5 subrogada O
i 1123.66 1123.74 i O
ara 1123.74 1123.85 ara O
anem 1123.85 1124.09 anem O
a 1124.09 1124.15 a O
veure 1124.15 1124.38 veure O
perque 1124.38 1124.73 perquè O
portem 1125.0 1125.29 portem O
nosaltres 1125.29 1125.67 nosaltres O
dos 1125.67 1125.86 dos O
arguments 1125.86 1126.39 arguments O
el 1126.48 1126.58 el O
nostre 1126.58 1126.83 nostre O
primer 1126.83 1127.02 primer O
argument 1127.02 1127.33 argument O
es 1127.33 1127.42 és B
un 1127.42 1127.48 un I
argument 1127.48 1127.99 argument I
mercantilista 1128.51 1129.46 mercantilista E
es 1129.46 1129.53 és B
a 1129.53 1129.6 a I
dir 1129.6 1129.77 dir I
que 1130.06 1130.16 que I
el 1130.16 1130.22 el I
que 1130.22 1130.29 que I
estem 1130.29 1130.51 estem I
fent 1130.51 1130.7 fent I
es 1130.89 1131.16 és I
que 1131.16 1131.3 que I
sigui 1131.3 1131.53 sigui I
mercantil 1131.53 1132.15 mercantil I
la 1132.46 1132.62 la I
consideracio 1132.62 1133.25 consideració I
de 1133.25 1133.32 de I
la 1133.32 1133.41 la I
vida 1133.41 1133.6 vida I
humana 1133.6 1133.9 humana E
quan 1134.29 1134.46 quan B
a 1134.46 1134.5 a I
mi 1134.5 1134.6 mi I
em 1134.6 1134.68 em I
regalen 1134.68 1135.01 regalen I
una 1135.01 1135.16 una I
televisio 1135.16 1135.76 televisió I
jo 1135.81 1136.01 jo I
valoro 1136.01 1136.4 valoro I
el 1136.4 1136.48 el I
que 1136.48 1136.58 que I
m'han 1136.58 1136.74 m'han I
regalat 1136.74 1137.24 regalat I
una 1137.24 1137.38 una I
televisio 1137.38 1137.92 televisió I
per 1137.96 1138.1 per I
als 1138.1 1138.21 als I
diners 1138.21 1138.51 diners I
que 1138.51 1138.66 que I
jo 1138.66 1138.79 jo I
m'he 1138.79 1138.9 m'he I
deixat 1138.9 1139.17 deixat I
de 1139.17 1139.24 de I
gastar 1139.58 1140.07 gastar E
es 1140.07 1140.18 és B
a 1140.18 1140.25 a I
dir 1140.25 1140.49 dir I
per 1140.72 1140.87 per I
allo 1140.87 1141.23 allò I
que 1141.38 1141.51 que I
jo 1141.51 1141.63 jo I
m'estic 1141.63 1141.96 m'estic I
estalviant 1141.96 1142.47 estalviant I
pel 1142.47 1142.57 pel I
fet 1142.58 1142.83 fet I
de 1142.83 1142.91 de I
que 1142.91 1143.01 que I
m'hagin 1143.01 1143.27 m'hagin I
regalat 1143.28 1143.62 regalat I
alguna 1143.62 1143.9 alguna I
cosa 1143.9 1144.19 cosa E
el 1144.54 1144.63 el B
fet 1144.63 1144.84 fet I
que 1144.85 1145.0 que I
jo 1145.0 1145.22 jo I
doni 1145.47 1145.83 doni I
una 1145.97 1146.29 una I
donacio 1146.29 1146.74 donació I
el 1146.74 1146.8 el I
fet 1146.8 1147.0 fet I
que 1147.01 1147.11 que I
hi 1147.11 1147.15 hi I
hagi 1147.15 1147.37 hagi I
un 1147.37 1147.58 un I
intercanvi 1147.58 1148.19 intercanvi I
d'un 1148.32 1148.49 d'un I
objecte 1148.49 1149.04 objecte I
no 1149.3 1149.46 no I
implica 1149.46 1149.89 implica I
que 1149.89 1150.01 que I
jo 1150.01 1150.14 jo I
no 1150.14 1150.23 no I
valori 1150.23 1150.58 valori I
el 1150.58 1150.65 el I
que 1150.65 1150.75 que I
m'estan 1150.75 1151.06 m'estan I
donant 1151.06 1151.35 donant E
a 1151.46 1151.55 a O
mi 1151.55 1151.67 mi O
em 1151.67 1151.77 em B
poden 1151.77 1152.03 poden I
donar 1152.03 1152.28 donar I
una 1152.28 1152.39 una I
cosa 1152.39 1152.6 cosa I
que 1152.6 1152.7 que I
sigui 1152.7 1152.88 sigui I
gratuita 1152.88 1153.36 gratuïta I
que 1153.36 1153.48 que I
jo 1153.48 1153.6 jo I
valorare 1153.6 1154.04 valoraré I
aquella 1154.43 1154.75 aquella I
cosa 1154.75 1154.97 cosa I
que 1154.97 1155.07 que I
m'estan 1155.07 1155.39 m'estan I
donant 1155.39 1155.63 donant E
quan 1155.96 1156.13 quan B
nosaltres 1156.13 1156.46 nosaltres I
considerem 1156.46 1157.01 considerem I
que 1157.01 1157.13 que I
la 1157.13 1157.22 la I
vida 1157.22 1157.42 vida I
humana 1157.42 1157.84 humana I
es 1157.88 1158.03 és I
