benvinguts 56.21 56.84 benvinguts O
donar 949.08 949.23 donar O
una 949.23 949.32 una O
solucio 949.32 949.82 solució O
reprenent 950.59 951.01 reprenent O
una 951.01 951.11 una O
miqueta 951.11 951.45 miqueta O
el 951.45 951.6 el O
tema 951.6 951.81 tema O
de 951.81 951.89 de O
la 951.89 952.26 la O
gestacio 952.27 952.66 gestació O
subrogada 952.66 953.2 subrogada O
es 953.39 953.57 és O
que 953.57 954.07 que O
per 954.19 954.32 per B
molt 954.32 954.46 molt I
que 954.46 954.53 que I
vostes 954.53 954.88 vostès I
defensen 955.08 955.44 defensen I
que 955.44 955.55 que I
vol 955.67 955.92 vol I
ser 955.92 956.07 ser I
altruista 956.07 956.59 altruista I
mai 956.73 956.93 mai I
sera 956.93 957.09 serà I
altruista 957.09 957.63 altruista I
la 957.77 957.93 la I
dona 957.93 958.14 dona E
pagara 958.14 958.85 pagarà O
sempre 958.86 959.21 sempre O
amb 959.21 959.3 amb O
els 959.3 959.4 els B
seus 959.4 959.55 seus I
drets 959.55 959.98 drets I
pero 960.9 961.02 però I
no 961.02 961.08 no I
nomes 961.08 961.29 només I
la 961.29 961.39 la I
dona 961.39 961.69 dona I
es 962.02 962.17 és I
que 962.17 962.24 que I
els 962.24 962.36 els I
nadons 962.36 962.95 nadons I
tambe 963.25 963.53 també I
ho 963.53 963.61 ho I
pagaran 963.61 964.05 pagaran E
i 964.13 964.2 i B
es 964.2 964.37 és I
generen 964.54 965.01 generen I
situacions 965.01 965.74 situacions I
de 966.05 966.46 de I
desproteccio 966.62 967.38 desprotecció I
que 967.39 967.47 que I
malgrat 967.47 967.76 malgrat I
que 967.76 967.83 que I
estigui 967.83 968.12 estigui I
regulada 968.12 969.13 regulada I
els 969.45 969.65 els I
nens 969.65 970.01 nens I
poden 970.14 970.39 poden I
patir 970.39 970.73 patir I
aquests 971.04 971.35 aquests I
problemes 971.35 971.68 problemes I
de 971.68 971.75 de I
legalitzar 971.75 972.08 legalitzar I
la 972.08 972.14 la I
gestacio 972.14 972.44 gestació I
subrogada 972.44 973.06 subrogada E
com 973.1 973.26 com B
per 973.26 973.37 per I
exemple 973.37 973.67 exemple I
a 973.67 973.7 a I
ucraina 973.7 974.21 ucraïna I
en 974.34 974.45 en I
els 974.45 974.61 els I
quals 974.61 975.06 quals I
els 975.08 975.34 els I
nens 975.34 975.81 nens I
que 976.06 976.17 que I
son 976.17 976.37 són I
rebutjats 976.37 976.76 rebutjats I
pels 976.76 976.94 pels I
pares 976.94 977.27 pares I
acaben 977.36 977.68 acaben I
directament 977.68 978.06 directament I
a 978.06 978.09 a I
un 978.09 978.16 un I
orfenat 978.16 978.74 orfenat E
o 979.01 979.12 o B
fins 979.12 979.29 fins I
i 979.29 979.33 i I
tot 979.33 979.44 tot I
el 979.44 979.58 el I
celebre 979.63 980.14 cèlebre I
cas 980.37 980.64 cas I
baby 980.67 980.93 baby I
gremi 980.93 981.37 gremi I
en 981.43 981.54 en I
el 981.54 981.64 el I
qual 981.64 981.94 qual I
un 981.95 982.09 un I
nen 982.09 982.24 nen I
amb 982.24 982.34 amb I
sindrome 982.34 982.65 síndrome I
de 982.65 982.75 de I
down 982.75 982.95 down I
va 983.09 983.23 va I
ser 983.23 983.36 ser I
rebutjat 983.36 983.75 rebutjat I
perque 983.75 983.96 perquè I
no 983.96 984.06 no I
complia 984.06 984.64 complia I
els 984.8 984.98 els I
criteris 984.98 985.43 criteris I
i 985.43 985.5 i I
les 985.5 985.61 les I
expectatives 985.61 986.14 expectatives I
que 986.14 986.21 que I
responien 986.21 986.62 responien I
als 986.63 987.02 als I
seus 987.03 987.26 seus I
pares 987.26 987.49 pares E
si 987.49 987.59 si O
digui 987.59 987.91 digui O
pel 988.36 988.56 pel B
fet 988.56 988.81 fet I
que 988.82 988.99 que I
ucraina 988.99 989.49 ucraïna I
no 989.49 989.59 no I
ho 989.59 989.64 ho I
facin 989.64 989.95 facin I
d'una 989.95 990.19 d'una I
manera 990.19 990.52 manera I
correcta 990.52 991.04 correcta I
perque 991.06 991.36 perquè I
ens 991.36 991.53 ens I
impedeix 991.53 991.98 impedeix I
a 991.98 992.02 a I
nosaltres 992.02 992.56 nosaltres I
regular-ho 992.57 993.07 regular-ho I
d'una 993.07 993.25 d'una I
manera 993.25 993.54 manera I
correcta 993.54 994.04 correcta E
perque 994.24 994.64 perquè B
l'hi 994.86 995.07 l'hi I
torno 995.07 995.29 torno I
a 995.29 995.33 a I
repetir 995.33 995.7 repetir I
perque 995.7 995.9 perquè I
es 995.9 995.96 és I
una 995.96 996.07 una I
questio 996.07 996.37 qüestió I
intrinseca 996.37 997.02 intrínseca I
de 997.02 997.08 de I
la 997.08 997.17 la I
gestacio 997.17 997.51 gestació I
subrogada 997.51 997.98 subrogada E
que 997.98 998.1 que B
per 998.1 998.3 per I
molt 998.3 998.61 molt I
que 998.72 998.87 que I
vulguin 998.87 999.16 vulguin I
ingerir 999.16 999.46 ingerir I
en 999.46 999.52 en I
altres 999.52 999.73 altres I
paisos 999.73 1000.13 països I
no 1000.17 1000.37 no I
podran 1000.37 1000.65 podran I
solucionar 1000.65 1001.06 solucionar E
perque 1001.06 1001.27 perquè O
es 1001.27 1001.35 és O
intrinsec 1001.35 1001.91 intrínsec O
dins 1002.14 1002.36 dins O
de 1002.37 1002.55 de O
la 1002.55 1002.63 la O
gestacio 1002.63 1002.92 gestació O
subrogada 1002.92 1003.45 subrogada O
i 1003.83 1003.91 i O
els 1003.91 1004.15 els O
segueixo 1004.22 1004.59 segueixo O
en 1004.59 1004.65 en O
la 1004.65 1004.73 la O
meva 1004.73 1004.87 meva O
argumentacio 1004.87 1005.54 argumentació O
i 1005.54 1005.63 i O
es 1005.63 1005.8 és O
la 1005.85 1006.02 la O
linia 1006.02 1006.31 línia O
vermella 1007.56 1007.94 vermella O
social 1007.94 1008.5 social O
que 1008.62 1008.7 que O
la 1008.7 1008.79 la O
traspassara 1008.79 1009.36 traspassarà O
la 1009.36 1009.46 la O
gestacio 1009.46 1009.79 gestació O
subrogada 1009.79 1010.36 subrogada O
consolida 1011.06 1011.6 consolida B
el 1011.6 1011.67 el I
patriarcat 1011.67 1012.46 patriarcat E
que 1012.74 1012.82 que B
es 1012.82 1012.91 és I
aquest 1012.91 1013.33 aquest I
poder 1015.23 1015.61 poder I
que 1015.61 1015.67 que I
exerceixen 1015.67 1016.19 exerceixen I
institucions 1016.2 1016.78 institucions I
com 1016.78 1016.94 com I
l'estat 1016.94 1017.45 l'estat I
o 1017.64 1017.78 o I
les 1017.78 1017.93 les I
families 1017.93 1018.46 famílies I
per 1018.6 1018.75 per I
oprimir 1018.75 1019.2 oprimir I
i 1019.21 1019.29 i I
per 1019.29 1019.42 per I
apropiar-se 1019.42 1020.05 apropiar-se I
de 1020.35 1020.5 de I
les 1020.5 1020.66 les I
funcions 1020.66 1021.02 funcions I
reproductives 1021.02 1021.64 reproductives I
productives 1021.64 1022.19 productives I
i 1022.19 1022.23 i I
dels 1022.23 1022.39 dels I
cossos 1022.39 1022.69 cossos I
de 1022.69 1022.77 de I
les 1022.77 1022.9 les I
dones 1022.9 1023.3 dones E
el 1024.19 1024.31 el B
patriarcat 1024.31 1024.93 patriarcat I
vol 1025.16 1025.33 vol I
exprimir 1025.33 1025.78 exprimir I
aquesta 1025.78 1026.09 aquesta I
triada 1026.09 1026.74 tríada I
a 1026.79 1026.89 a I
la 1026.89 1026.98 la I
qual 1026.98 1027.16 qual I
redueix 1027.16 1027.46 redueix I
les 1027.46 1027.58 les I
dones 1027.58 1027.88 dones I
de 1027.99 1028.15 de I
sexe 1028.15 1028.55 sexe I
amor 1028.71 1029.09 amor I
i 1029.1 1029.2 i I
reproduccio 1029.2 1029.84 reproducció E
i 1029.94 1030.04 i B
la 1030.04 1030.13 la I
gestacio 1030.13 1030.49 gestació I
subrogada 1030.49 1031.21 subrogada I
permet 1031.25 1031.59 permet I
fer 1031.59 1031.77 fer I
un 1031.77 1031.89 un I
us 1031.89 1032.04 ús I
a 1032.05 1032.14 a I
la 1032.14 1032.24 la I
carta 1032.24 1032.75 carta I
del 1032.78 1032.95 del I
cos 1032.95 1033.15 cos I
de 1033.15 1033.22 de I
les 1033.22 1033.34 les I
dones 1033.34 1033.75 dones E
i 1033.78 1033.86 i B
encara 1033.86 1034.16 encara I
que 1034.16 1034.26 que I
la 1034.26 1034.37 la I
dona 1034.37 1034.59 dona I
vulgui 1034.59 1034.97 vulgui I
participar 1034.97 1035.53 participar I
lliurement 1035.53 1035.93 lliurement I
d'aquesta 1035.93 1036.22 d'aquesta I
gestacio 1036.22 1036.61 gestació I
subrogada 1036.61 1037.22 subrogada I
mai 1037.59 1037.84 mai I
podra 1037.84 1038.1 podrà I
ser 1038.1 1038.21 ser I
altruista 1038.21 1038.78 altruista I
com 1039.6 1039.79 com I
be 1039.79 1039.87 bé I
afirma 1039.87 1040.23 afirma I
carol 1040.23 1040.48 carol I
pittman 1040.48 1040.91 pittman I
en 1041.18 1041.28 en I
el 1041.28 1041.38 el I
seu 1041.38 1041.81 seu I
en 1041.81 1042.0 en I
la 1042.0 1042.09 la I
seva 1042.09 1042.33 seva I
obra 1042.33 1042.62 obra I
del 1042.62 1042.89 del I
contracte 1043.14 1043.63 contracte I
sexual 1043.63 1044.2 sexual E
la 1045.02 1045.25 la B
manifestacio 1045.25 1045.83 manifestació I
mes 1045.83 1045.97 més I
evident 1045.97 1046.26 evident I
d'aquest 1046.26 1046.46 d'aquest I
patriarcat 1046.46 1046.97 patriarcat I
es 1046.98 1047.15 és I
precisament 1047.15 1047.59 precisament I
la 1047.59 1047.66 la I
funcio 1047.66 1047.95 funció I
contractualista 1047.95 1048.6 contractualista I
d'aquesta 1048.6 1048.92 d'aquesta I
gestacio 1048.92 1049.33 gestació I
subrogada 1049.33 1049.97 subrogada E
i 1050.9 1051.02 i B
aquesta 1051.02 1051.39 aquesta I
dona 1051.39 1051.9 dona I
queda 1052.0 1052.2 queda I
sotmesa 1052.2 1052.89 sotmesa I
a 1052.9 1053.0 a I
la 1053.0 1053.08 la I
voluntat 1053.08 1053.5 voluntat I
d'aquest 1053.5 1053.78 d'aquest I
contracte 1053.78 1054.29 contracte E
i 1055.26 1055.8 i O
m'agradaria 1055.83 1056.2 m'agradaria O
plantejar-li 1056.2 1056.58 plantejar-li O
una 1056.58 1056.69 una O
questio 1056.69 1057.15 qüestió O
que 1057.77 1057.87 que B
es 1057.87 1057.96 és I
que 1057.96 1058.05 què I
es 1058.05 1058.16 es I
fara 1058.16 1058.45 farà I
quan 1058.45 1058.65 quan I
el 1058.65 1058.77 el I
cas 1058.77 1059.0 cas I
que 1059.01 1059.29 que I
aquesta 1059.3 1059.66 aquesta I
dona 1059.66 1059.83 dona I
que 1059.83 1059.89 que I
ha 1059.89 1059.93 ha I
quedat 1059.93 1060.25 quedat I
subjecta 1060.43 1060.92 subjecta I
aquest 1060.92 1061.14 aquest I
contracte 1061.14 1061.55 contracte E
vulgui 1061.55 1061.88 vulgui O
plantejar 1061.88 1062.29 plantejar O
una 1062.3 1062.49 una O
rescissio 1062.49 1063.01 rescissió O
d'aquest 1063.01 1063.29 d'aquest O
contracte 1063.29 1063.79 contracte O
perque 1064.31 1064.56 perquè B
com 1064.56 1064.72 com I
els 1064.72 1064.87 els I
hem 1064.87 1064.98 hem I
proposat 1064.98 1065.51 proposat I
en 1065.68 1065.8 en I
el 1065.8 1065.88 el I
cas 1065.88 1066.06 cas I
inicial 1066.06 1066.52 inicial I
que 1066.52 1066.66 que I
fariem 1066.66 1066.98 faríem I
en 1066.98 1067.08 en I
casos 1067.08 1067.29 casos I
com 1067.29 1067.41 com I
la 1067.41 1067.5 la I
de 1067.5 1067.59 de I
marybeth 1067.59 1068.17 marybeth I
whitehead 1068.18 1069.03 whitehead I
en 1069.27 1069.38 en I
el 1069.38 1069.47 el I
qual 1069.47 1069.63 qual I
es 1069.63 1069.75 es I
podia 1069.75 1070.09 podia I
penedir 1070.09 1070.7 penedir I
de 1070.92 1071.05 de I
tenir 1071.05 1071.49 tenir I
a 1071.68 1073.31 a I
l'hora 1073.32 1073.54 l'hora I
de 1073.54 1073.66 de I
fer 1074.06 1074.24 fer I
l'entrega 1074.24 1074.68 l'entrega I
d'aquest 1074.68 1074.96 d'aquest I
nado 1074.96 1075.3 nadó E
i 1076.17 1077.25 i B
penedir-se 1077.37 1078.02 penedir-se I
es 1078.07 1078.22 és I
una 1078.22 1078.37 una I
cosa 1078.37 1078.58 cosa I
que 1078.58 1078.75 que I
nosaltres 1078.75 1079.05 nosaltres I
contemplem 1079.05 1079.5 contemplem I
com 1079.5 1079.64 com I
una 1079.64 1079.78 una I
cosa 1079.78 1079.94 cosa I
molt 1079.94 1080.12 molt I
logica 1080.12 1080.53 lògica E
ja 1080.77 1080.96 ja B
que 1080.96 1081.23 que I
com 1081.24 1081.42 com I
be 1081.42 1081.5 bé I
afirma 1081.5 1082.01 afirma I
aquest 1082.23 1082.47 aquest I
estudi 1082.47 1082.74 estudi I
de 1082.74 1082.8 de I
l'any 1082.8 1083.01 l'any I
dos 1083.01 1083.22 dos I
mil 1083.22 1083.36 mil I
tres 1083.36 1083.75 tres I
del 1084.04 1084.16 del I
senyor 1084.16 1084.35 senyor I
stephen 1084.35 1084.66 stephen I
wilkinson 1084.66 1085.13 wilkinson I
el 1086.37 1086.57 el I
deu 1086.57 1086.72 deu I
per 1086.72 1086.88 per I
cent 1086.88 1087.21 cent I
de 1087.41 1087.59 de I
les 1087.59 1087.79 les I
dones 1087.79 1088.41 dones I
que 1088.55 1088.63 que I
havien 1088.63 1088.89 havien I
fet 1088.89 1089.17 fet I
gestacio 1089.18 1089.67 gestació I
subrogada 1089.67 1090.41 subrogada I
a 1090.48 1090.6 a I
l'hora 1090.6 1090.77 l'hora I
d'entregar 1090.77 1091.76 d'entregar I
el 1091.77 1091.95 el I
seu 1091.95 1092.5 seu I
nado 1092.85 1093.3 nadó I
van 1093.72 1094.04 van I
haver 1095.1 1095.33 haver I
de 1095.33 1095.39 de I
requerir 1095.39 1095.78 requerir I
terapia 1095.78 1096.26 teràpia E
imaginin 1096.53 1096.95 imaginin O
quin 1096.95 1097.18 quin O
trauma 1097.18 1097.66 trauma O
pot 1097.9 1098.06 pot O
suposar 1098.06 1098.39 suposar O
per 1098.39 1098.49 per O
a 1098.49 1098.52 a O
aquestes 1098.52 1098.83 aquestes O
dones 1098.83 1099.26 dones O
el 1099.55 1099.68 el O
fet 1099.68 1099.92 fet O
d'acomiadar-se 1099.92 1100.78 d'acomiadar-se O
del 1100.78 1100.92 del O
seu 1100.92 1101.07 seu O
nado 1101.07 1101.27 nadó O
que 1101.27 1101.43 què O
farien 1101.43 1101.76 farien O
en 1101.76 1101.84 en O
aquests 1101.84 1102.08 aquests O
suposits 1102.08 1102.67 supòsits O
i 1104.13 1104.25 i O
finalment 1104.25 1104.74 finalment O
els 1105.66 1106.06 els O
reafirmo 1106.8 1107.37 reafirmo O
que 1107.37 1107.99 que O
cal 1108.02 1108.18 cal B
protegir 1108.18 1108.55 protegir I
els 1108.55 1108.64 els I
drets 1108.64 1108.79 drets I
de 1108.79 1108.86 de I
les 1108.86 1109.0 les I
dones 1109.0 1109.45 dones E
perque 1109.93 1110.25 perquè B
com 1110.25 1110.52 com I
es 1111.17 1111.28 es I
pot 1111.28 1111.43 pot I
observar 1111.43 1111.74 observar I
en 1111.74 1111.8 en I
aquest 1111.8 1112.01 aquest I
grafic 1112.01 1112.48 gràfic I
elaborat 1113.31 1113.63 elaborat I
pel 1113.63 1113.75 pel I
banc 1113.75 1113.92 banc I
mundial 1113.92 1114.39 mundial I
es 1114.66 1114.81 és I
un 1114.81 1114.91 un I
col*lectiu 1114.91 1115.2 col·lectiu I
que 1115.2 1115.32 que I
te 1115.32 1115.66 té I
els 1115.67 1115.87 els I
seus 1115.87 1116.1 seus I
drets 1116.19 1116.47 drets I
en 1116.48 1116.62 en I
perill 1116.62 1117.07 perill E
estan 1117.16 1117.41 están B
en 1117.41 1117.49 en I
regressio 1117.49 1118.09 regressió E
el 1118.29 1118.4 el B
nostre 1118.4 1118.64 nostre I
pais 1118.64 1118.91 país I
ha 1118.92 1119.02 ha I
perdut 1119.02 1119.24 perdut I
moltes 1119.24 1119.45 moltes I
posicions 1119.45 1119.99 posicions E
i 1120.0 1120.09 i B
cal 1120.09 1120.32 cal I
que 1120.32 1120.39 que I
els 1120.39 1120.49 els I
protegim 1120.49 1121.01 protegim I
i 1121.43 1121.52 i I
finalment 1121.52 1122.17 finalment I
la 1122.34 1122.45 la I
linea 1122.45 1122.7 linea I
economica 1122.7 1123.29 econòmica E
i 1123.44 1123.53 i B
es 1123.53 1123.65 és I
que 1123.65 1124.33 que I
la 1124.54 1124.69 la I
gestacio 1124.69 1125.25 gestació I
subrogada 1125.26 1125.91 subrogada I
no 1126.09 1126.27 no I
pot 1126.92 1127.36 pot I
basar 1128.09 1128.46 basar I
les 1128.46 1128.65 les I
relacions 1128.68 1129.12 relacions I
humanes 1129.12 1129.41 humanes I
en 1129.41 1129.55 en I
aquest 1129.55 1129.75 aquest I
cas 1129.75 1129.89 cas I
la 1129.89 1129.96 la I
gestacio 1129.96 1130.55 gestació I
com 1130.71 1130.86 com I
si 1130.86 1130.99 si I
fos 1130.99 1131.25 fos I
un 1131.6 1131.79 un I
valor 1131.79 1132.22 valor I
o 1132.23 1132.35 o I
un 1132.35 1132.49 un I
be 1132.49 1132.59 bé I
de 1132.59 1132.67 de I
consum 1132.67 1133.1 consum I
o 1133.41 1133.5 o I
incloure-ho 1133.5 1134.03 incloure-ho I
en 1134.04 1134.14 en I
la 1134.14 1134.24 la I
dinamica 1134.24 1134.64 dinàmica I
de 1134.64 1134.71 de I
mercat 1134.71 1135.22 mercat E
perque 1135.72 1135.95 perquè B
ni 1135.95 1136.04 ni I
els 1136.04 1136.2 els I
uters 1136.2 1136.76 úters I
ni 1137.23 1137.37 ni I
els 1137.37 1137.54 els I
nens 1137.54 1137.97 nens I
ni 1138.27 1138.41 ni I
les 1138.41 1138.55 les I
dones 1138.55 1138.91 dones I
son 1139.07 1139.47 són I
bens 1139.48 1139.78 béns I
de 1139.78 1139.88 de I
consum 1139.88 1140.31 consum E
i 1140.79 1140.91 i O
no 1140.91 1141.11 no O
podem 1141.11 1141.53 podem O
acceptar 1141.54 1142.05 acceptar O
aquesta 1142.05 1142.48 aquesta O
realitat 1142.81 1143.3 realitat O
no 1143.37 1143.77 no O
s'ha 1143.78 1144.05 s'ha O
de 1144.05 1144.15 de O
legalitzar 1144.15 1144.98 legalitzar O
la 1145.01 1145.14 la O
gestacio 1145.14 1145.54 gestació O
subrogada 1145.54 1146.1 subrogada O
moltes 1146.16 1146.44 moltes O
gracies 1146.44 1146.84 gràcies O
soc 1167.31 1167.56 sóc O
la 1167.56 1167.66 la O
neus 1167.66 1167.86 neus O
caldo 1167.86 1168.05 caldo O
bardes 1168.05 1168.43 bardés O
i 1168.43 1168.48 i O
ara 1168.48 1168.63 ara O
comencare 1168.63 1169.1 començaré O
el 1169.1 1169.24 el O
primer 1169.24 1169.53 primer O
torn 1169.53 1169.73 torn O
de 1169.73 1169.81 de O
refutacions 1169.81 1170.53 refutacions O
a 1170.77 1170.91 a O
favor 1170.91 1171.21 favor O
de 1171.21 1171.3 de O
la 1171.3 1171.41 la O
legalitzacio 1171.41 1171.99 legalització O
de 1171.99 1172.06 de O
la 1172.06 1172.15 la O
gestacio 1172.15 1172.56 gestació O
subrogada 1172.56 1173.18 subrogada O
primer 1173.58 1173.85 primer O
de 1173.85 1173.94 de O
tot 1173.94 1174.25 tot O
m'agradaria 1174.26 1174.74 m'agradaria O
comencar 1174.74 1175.18 començar O
dient 1175.18 1175.58 dient O
que 1175.59 1175.69 que O
nosaltres 1175.69 1176.31 nosaltres O
sabem 1176.32 1176.86 sabem O
que 1176.87 1176.97 que O
en 1176.97 1177.12 en B
l'actualitat 1177.12 1177.8 l'actualitat I
aquesta 1178.06 1178.45 aquesta I
practica 1178.45 1178.9 pràctica I
ja 1178.91 1179.12 ja I
existeix 1179.12 1179.77 existeix E
i 1180.17 1180.2 i B
la 1180.21 1180.34 la I
situacio 1180.34 1180.76 situació I
actual 1180.76 1181.1 actual I
referent 1181.1 1181.43 referent I
aquesta 1181.43 1181.75 aquesta I
practica 1181.75 1182.11 pràctica I
en 1182.11 1182.17 en I
alguns 1182.17 1182.48 alguns I
paisos 1182.48 1182.89 països I
nosaltres 1182.91 1183.51 nosaltres I
acceptem 1183.52 1184.08 acceptem I
que 1184.08 1184.18 que I
es 1184.18 1184.29 és I
una 1184.29 1184.41 una I
situacio 1184.41 1184.85 situació I
preocupant 1184.85 1185.49 preocupant E
ja 1185.73 1185.9 ja B
que 1185.9 1185.99 que I
es 1185.99 1186.1 és I
una 1186.1 1186.23 una I
practica 1186.23 1186.71 pràctica I
que 1186.71 1186.8 que I
si 1186.8 1186.93 si I
no 1186.93 1187.04 no I
te 1187.04 1187.26 té I
una 1187.27 1187.55 una I
legalitzacio 1187.55 1188.36 legalització I
exhaustiva 1188.44 1189.38 exhaustiva I
pot 1189.68 1189.88 pot I
suposar 1189.88 1190.38 suposar I
vulneracio 1190.38 1190.89 vulneració I
dels 1190.89 1191.08 dels I
drets 1191.08 1191.24 drets I
de 1191.24 1191.3 de I
les 1191.3 1191.45 les I
dones 1191.45 1191.75 dones I
com 1191.75 1191.96 com I
els 1191.96 1192.07 els I
que 1192.07 1192.14 que I
ens 1192.14 1192.25 ens I
parlava 1192.25 1192.56 parlava I
l'equip 1192.56 1192.85 l'equip I
en 1192.85 1192.97 en I
contra 1192.97 1193.39 contra E
per 1193.7 1193.83 per O
tant 1193.83 1193.98 tant O
veiem 1193.98 1194.22 veiem O
que 1194.22 1194.32 que O
tenim 1194.32 1194.57 tenim O
un 1194.57 1194.69 un O
punt 1194.69 1194.87 punt O
en 1194.87 1194.96 en O
comu 1194.96 1195.32 comú O
i 1195.32 1195.46 i O
es 1195.46 1195.61 és B
que 1195.61 1195.7 que I
veiem 1195.7 1195.95 veiem I
que 1195.95 1196.03 que I
es 1196.03 1196.12 és I
una 1196.12 1196.24 una I
practica 1196.24 1196.66 pràctica I
que 1196.66 1196.81 que I
realment 1196.81 1197.27 realment I
es 1197.29 1197.47 és I
molt 1197.47 1197.71 molt I
complexa 1197.71 1198.33 complexa E
nosaltres 1199.4 1199.97 nosaltres O
acceptem 1199.97 1200.68 acceptem O
que 1200.69 1200.79 que O
no 1200.79 1200.91 no B
tenim 1200.91 1201.33 tenim I
eines 1201.38 1202.01 eines I
per 1202.01 1202.18 per I
controlar 1202.18 1202.67 controlar I
el 1202.68 1202.84 el I
que 1202.84 1202.91 que I
esta 1202.91 1203.11 està I
passant 1203.11 1203.39 passant I
en 1203.39 1203.46 en I
altres 1203.46 1203.76 altres I
paisos 1203.76 1204.18 països E
en 1204.47 1204.64 en B
canvi 1204.64 1205.05 canvi I
si 1205.06 1205.3 sí I
que 1205.3 1205.41 que I
tenim 1205.41 1205.69 tenim I
eines 1205.69 1206.09 eines I
per 1206.31 1206.46 per I
decidir 1206.46 1206.96 decidir I
com 1207.12 1207.31 com I
ho 1207.31 1207.37 ho I
regulem 1207.37 1207.69 regulem I
nosaltres 1207.69 1208.39 nosaltres E
per 1208.63 1208.78 per B
tant 1208.78 1209.13 tant I
davant 1209.33 1209.61 davant I
d'aquesta 1209.61 1209.93 d'aquesta I
situacio 1209.93 1210.37 situació I
actual 1210.37 1210.79 actual I
hi 1210.9 1211.02 hi I
ha 1211.02 1211.22 ha I
dues 1211.3 1211.65 dues I
vies 1211.65 1212.07 vies E
per 1212.25 1212.41 per B
una 1212.41 1212.55 una I
banda 1212.55 1212.93 banda I
el 1213.23 1213.41 el I
prohibicionisme 1213.41 1214.03 prohibicionisme I
del 1214.03 1214.18 del I
que 1214.18 1214.24 que I
ens 1214.24 1214.34 ens I
esta 1214.34 1214.53 està I
parlant 1214.53 1214.92 parlant I
l'equip 1214.93 1215.27 l'equip I
contrari 1215.27 1215.83 contrari E
es 1215.84 1216.02 és B
a 1216.02 1216.08 a I
dir 1216.08 1216.37 dir I
seguir 1216.51 1216.85 seguir I
com 1216.85 1217.01 com I
esta 1217.01 1217.22 està I
la 1217.22 1217.31 la I
situacio 1217.31 1217.84 situació E
que 1218.24 1218.33 que B
els 1218.33 1218.45 els I
paisos 1218.46 1218.89 països I
on 1218.9 1219.07 on I
vulneren 1219.07 1219.48 vulneren E
aquests 1219.48 1219.75 aquests O
drets 1219.75 1220.04 drets O
es 1220.29 1220.42 es O
segueixin 1220.42 1220.84 segueixin O
vulnerant 1220.84 1221.35 vulnerant O
perque 1221.35 1221.57 perquè B
aqui 1221.57 1221.79 aquí I
es 1221.79 1222.0 és I
on 1222.01 1222.17 on I
ens 1222.17 1222.3 ens I
ha 1222.3 1222.38 ha I
portat 1222.38 1222.78 portat I
el 1222.94 1223.08 el I
prohibicionisme 1223.08 1223.79 prohibicionisme E
per 1224.53 1224.65 per B
altra 1224.65 1224.89 altra I
banda 1224.89 1225.1 banda I
en 1225.1 1225.17 en I
canvi 1225.17 1225.54 canvi I
nosaltres 1225.55 1226.15 nosaltres I
estem 1226.16 1226.48 estem I
parlant 1226.48 1226.77 parlant I
d'una 1226.77 1227.04 d'una I
regulacio 1227.31 1228.06 regulació E
es 1228.16 1228.37 és B
a 1228.37 1228.43 a I
dir 1228.43 1228.65 dir I
nosaltres 1228.66 1229.27 nosaltres I
hem 1229.45 1229.63 hem I
mirat 1229.63 1229.91 mirat I
aquest 1229.91 1230.15 aquest I
problema 1230.15 1230.65 problema I
l'hem 1230.9 1231.11 l'hem I
afrontat 1231.11 1231.75 afrontat I
i 1231.79 1231.89 i I
hem 1231.89 1232.01 hem I
decidit 1232.01 1232.51 decidit I
regular-lo 1232.57 1233.26 regular-lo E
per 1233.88 1234.04 per B
tant 1234.04 1234.37 tant I
aqui 1234.38 1234.66 aquí I
desemboca 1234.66 1235.19 desemboca I
el 1235.2 1235.36 el I
nostre 1235.36 1235.63 nostre I
primer 1235.63 1235.86 primer I
argument 1235.86 1236.27 argument E
un 1236.32 1236.47 un O
argument 1236.47 1236.94 argument O
realista 1236.99 1237.68 realista O
per 1238.12 1238.29 per O
poder 1238.29 1238.51 poder O
portar 1238.51 1238.75 portar O
aquest 1238.75 1238.95 aquest O
argument 1238.95 1239.4 argument O
el 1239.42 1239.57 el O
que 1239.57 1239.67 que O
volem 1239.67 1239.95 volem O
fer 1239.95 1240.26 fer O
es 1240.33 1240.68 és O
una 1240.7 1240.91 una O
analisi 1240.91 1241.53 anàlisi O
de 1241.58 1241.73 de O
la 1241.73 1241.8 la O
situacio 1241.8 1242.26 situació O
actual 1242.26 1242.66 actual O
i 1242.89 1243.04 i O
mirar 1243.04 1243.39 mirar O
on 1243.4 1243.62 on O
ha 1243.62 1243.7 ha O
desembocat 1243.7 1244.28 desembocat O
aquest 1244.36 1244.65 aquest O
prohibicionisme 1244.65 1245.39 prohibicionisme O
la 1245.39 1245.48 la O
seva 1245.48 1245.66 seva O
pregunta 1245.66 1246.13 pregunta O
actualment 1247.41 1248.05 actualment B
als 1248.05 1248.34 als I
estats 1248.34 1248.68 estats I
on 1248.68 1248.8 on I
es 1248.8 1248.98 és I
legal 1248.98 1249.28 legal I
la 1249.28 1249.37 la I
gestacio 1249.37 1249.75 gestació I
subrogada 1249.75 1250.19 subrogada I
altruista 1250.19 1250.71 altruista I
es 1250.74 1250.85 es I
produeix 1250.85 1251.22 produeix I
un 1251.22 1251.35 un I
gran 1251.35 1251.57 gran I
exode 1251.57 1252.0 èxode I
perque 1252.0 1252.28 perquè I
